event,photon_pT,weight,found,pT_bin
5550.0,18.93096907244844,0.01,False,5-20
5551.0,12.07068560569732,0.01,False,5-20
5553.0,255.0650688826649,0.01,False,>20
5554.0,10.322553639246902,0.01,False,5-20
5557.0,12.19207390074284,0.01,False,5-20
5560.0,34.800294309868065,0.01,False,>20
5561.0,17.13209113463838,0.01,False,5-20
5562.0,10.673480087024712,0.01,False,5-20
5563.0,11.352675971524834,0.01,False,5-20
5564.0,60.384509018259614,0.01,False,>20
5566.0,23.018717847800907,0.01,False,>20
5569.0,93.45285936043422,0.01,False,>20
5570.0,18.957282548204727,0.01,False,5-20
5571.0,58.051956855535714,0.01,False,>20
5572.0,60.27111334444296,0.01,False,>20
5573.0,63.4126021457724,0.01,False,>20
5574.0,16.703326076306865,0.01,False,5-20
5575.0,91.40231868950336,0.01,False,>20
5576.0,16.782771284401466,0.01,False,5-20
5578.0,12.979110613751432,0.01,False,5-20
5579.0,9.94645645857555,0.01,False,5-20
5580.0,38.89425270610595,0.01,False,>20
5581.0,63.011609010946806,0.01,False,>20
5582.0,16.83376339620812,0.01,False,5-20
5583.0,20.5595278704912,0.01,False,>20
5584.0,127.35083556715836,0.01,False,>20
5585.0,8.639690618349524,0.01,False,5-20
5586.0,14.277001889916882,0.01,False,5-20
5588.0,15.374728170090554,0.01,False,5-20
5589.0,38.73747032384092,0.01,False,>20
5590.0,25.075310043139368,0.01,False,>20
5591.0,11.008434337563871,0.01,False,5-20
5592.0,61.95781155665003,0.01,False,>20
5593.0,42.43636240240503,0.01,False,>20
5596.0,20.68100663605569,0.01,False,>20
5597.0,11.288668796844837,0.01,False,5-20
5598.0,19.12599741651274,0.01,False,5-20
5599.0,16.444081920014607,0.01,False,5-20
5600.0,21.85637338772472,0.01,False,>20
5601.0,46.509293963046446,0.01,False,>20
5604.0,45.31129882908901,0.01,False,>20
5605.0,16.50406358271524,0.01,False,5-20
5606.0,13.936663649477527,0.01,False,5-20
5607.0,35.798670964124895,0.01,False,>20
5608.0,38.45625439914939,0.01,False,>20
5610.0,33.94873403066708,0.01,False,>20
5611.0,15.6074541506582,0.01,False,5-20
5612.0,34.64539506838224,0.01,False,>20
5613.0,27.548712219159324,0.01,False,>20
5614.0,51.14324354898408,0.01,False,>20
5616.0,31.94179534568889,0.01,False,>20
5617.0,44.6488225250268,0.01,False,>20
5618.0,11.258380402792616,0.01,False,5-20
5619.0,60.42250773947746,0.01,False,>20
5620.0,18.409604144946407,0.01,False,5-20
5621.0,17.239452111701837,0.01,False,5-20
5622.0,80.72441484359669,0.01,False,>20
5623.0,13.166879528218484,0.01,False,5-20
5624.0,12.280822021210042,0.01,False,5-20
5627.0,27.23767889405785,0.01,False,>20
5628.0,4.3690743492013,0.01,False,<5
5630.0,58.85274984449112,0.01,False,>20
5631.0,15.04994022747899,0.01,False,5-20
5633.0,21.89084995658597,0.01,False,>20
5638.0,27.395922816620825,0.01,False,>20
5640.0,33.99451427916794,0.01,False,>20
5641.0,12.348141387466296,0.01,False,5-20
5642.0,24.264592868925924,0.01,False,>20
5644.0,28.70480891404081,0.01,False,>20
5645.0,11.688441863016692,0.01,False,5-20
5647.0,10.125107039973305,0.01,False,5-20
5648.0,63.97480029135539,0.01,False,>20
5649.0,16.634093076681538,0.01,False,5-20
5650.0,17.292188119879054,0.01,False,5-20
5651.0,13.221532709372022,0.01,False,5-20
5652.0,29.27142755587216,0.01,False,>20
5653.0,12.659750195564374,0.01,False,5-20
5654.0,11.950616552250825,0.01,False,5-20
5655.0,18.20196577150668,0.01,False,5-20
5656.0,10.499315086956408,0.01,False,5-20
5657.0,74.82815824219033,0.01,False,>20
5658.0,18.938645919359267,0.01,False,5-20
5659.0,9.974271956253054,0.01,False,5-20
5661.0,7.202162495803398,0.01,False,5-20
5662.0,11.973581014962583,0.01,False,5-20
5663.0,12.448771882219225,0.01,False,5-20
5664.0,9.59030396163927,0.01,False,5-20
5665.0,17.689290339881925,0.01,False,5-20
5666.0,19.52035495819301,0.01,False,5-20
5667.0,11.076108936606683,0.01,False,5-20
5668.0,18.549883509240708,0.01,False,5-20
5669.0,32.22513090202538,0.01,False,>20
5670.0,25.29085742911064,0.01,False,>20
5672.0,16.3212068071265,0.01,False,5-20
5673.0,13.210504969712378,0.01,False,5-20
5675.0,36.36857886517108,0.01,False,>20
5676.0,15.877794960181612,0.01,False,5-20
5677.0,185.74353460727065,0.01,False,>20
5678.0,13.582690595398953,0.01,False,5-20
5679.0,12.636553940000924,0.01,False,5-20
5681.0,12.08226509102529,0.01,False,5-20
5682.0,11.947845357435863,0.01,False,5-20
5683.0,14.037844670460482,0.01,False,5-20
5684.0,10.690451320706226,0.01,False,5-20
5685.0,15.589826714049822,0.01,False,5-20
5686.0,23.787237484221315,0.01,False,>20
5687.0,34.81141754168916,0.01,False,>20
5688.0,42.0194711528889,0.01,False,>20
5689.0,13.342503702342446,0.01,False,5-20
5690.0,13.489211322423632,0.01,False,5-20
5691.0,26.21570156197531,0.01,False,>20
5692.0,11.308764290893134,0.01,False,5-20
5693.0,33.81682201753267,0.01,False,>20
5694.0,60.071214718281766,0.01,False,>20
5695.0,16.110307266884206,0.01,False,5-20
5697.0,12.824364804097904,0.01,False,5-20
5698.0,9.964340696606758,0.01,False,5-20
5699.0,14.881430392213222,0.01,False,5-20
5701.0,14.588402875000506,0.01,False,5-20
5704.0,13.599616825448017,0.01,False,5-20
5705.0,112.81505756569813,0.01,False,>20
5706.0,31.91243303095957,0.01,False,>20
5707.0,29.81833213350193,0.01,False,>20
5708.0,28.46848190509284,0.01,False,>20
5709.0,19.117911577314985,0.01,False,5-20
5711.0,19.94999704777072,0.01,False,5-20
5712.0,10.083199239199784,0.01,False,5-20
5713.0,10.61606728727634,0.01,False,5-20
5715.0,27.40165852550607,0.01,False,>20
5716.0,12.873680631281225,0.01,False,5-20
5718.0,60.47543129207455,0.01,False,>20
5720.0,7.458256157023894,0.01,False,5-20
5721.0,12.008875745107895,0.01,False,5-20
5722.0,163.30766196345644,0.01,False,>20
5723.0,8.45661354825087,0.01,False,5-20
5724.0,14.379952206392126,0.01,False,5-20
5725.0,12.834022132159918,0.01,False,5-20
5726.0,13.70363006886927,0.01,False,5-20
5727.0,24.12605662680484,0.01,False,>20
5729.0,46.12345494830532,0.01,False,>20
5730.0,50.46986285112393,0.01,False,>20
5731.0,47.98502268910562,0.01,False,>20
5732.0,61.478939089007945,0.01,False,>20
5735.0,15.616915509695474,0.01,False,5-20
5736.0,114.07881315839256,0.01,False,>20
5738.0,20.515928264158948,0.01,False,>20
5739.0,13.938741555424157,0.01,False,5-20
5740.0,21.088249536854665,0.01,False,>20
5741.0,21.659962772794145,0.01,False,>20
5744.0,62.40617578818858,0.01,False,>20
5746.0,222.48287381330783,0.01,False,>20
5748.0,31.56818790067287,0.01,False,>20
5749.0,11.441710731852282,0.01,False,5-20
5753.0,10.27318660317024,0.01,False,5-20
5754.0,19.969646127511428,0.01,False,5-20
5755.0,74.02617237271396,0.01,False,>20
5756.0,9.983613583885896,0.01,False,5-20
5757.0,36.28340233385811,0.01,False,>20
5759.0,41.98318484781529,0.01,False,>20
5762.0,19.73706051672591,0.01,False,5-20
5763.0,13.829206792548533,0.01,False,5-20
5764.0,34.032019985891694,0.01,False,>20
5766.0,9.955649387570586,0.01,False,5-20
5767.0,40.35862954431513,0.01,False,>20
5768.0,13.07134496819105,0.01,False,5-20
5770.0,11.476301424816004,0.01,False,5-20
5771.0,14.11776695637041,0.01,False,5-20
5772.0,45.97673398612229,0.01,False,>20
5774.0,31.170198277063736,0.01,False,>20
5775.0,20.810742547200856,0.01,False,>20
5776.0,12.482722122407166,0.01,False,5-20
5777.0,12.25893967161358,0.01,False,5-20
5779.0,15.768746214626605,0.01,False,5-20
5780.0,18.61334817471841,0.01,False,5-20
5781.0,59.2823659259644,0.01,False,>20
5782.0,38.73870230029164,0.01,False,>20
5784.0,93.45096885387754,0.01,False,>20
5785.0,12.375982999965338,0.01,False,5-20
5786.0,46.51677429580442,0.01,False,>20
5789.0,83.22813643024409,0.01,False,>20
5790.0,27.31529984502469,0.01,False,>20
5792.0,21.33734208516908,0.01,False,>20
5795.0,21.193225219102764,0.01,False,>20
5796.0,13.683051355580762,0.01,False,5-20
5797.0,90.15691565103587,0.01,False,>20
5799.0,10.501041172909302,0.01,False,5-20
5800.0,11.050680615541651,0.01,False,5-20
5801.0,12.339125482732532,0.01,False,5-20
5803.0,33.37354938715804,0.01,False,>20
5804.0,10.233058933168136,0.01,False,5-20
5805.0,19.36456991911865,0.01,False,5-20
5806.0,10.303168731699506,0.01,False,5-20
5807.0,24.88723027775725,0.01,False,>20
5808.0,19.060264204804632,0.01,False,5-20
5809.0,12.856807222879995,0.01,False,5-20
5810.0,46.53739663071323,0.01,False,>20
5811.0,16.26735814841495,0.01,False,5-20
5812.0,24.25104757370504,0.01,False,>20
5814.0,15.44902668249351,0.01,False,5-20
5816.0,25.301740813170586,0.01,False,>20
5817.0,2.474086250701402,0.01,False,<5
5818.0,12.655448028565552,0.01,False,5-20
5820.0,31.95718499111076,0.01,False,>20
5821.0,15.484209023867862,0.01,False,5-20
5823.0,26.43213124326752,0.01,False,>20
5824.0,27.44843875600353,0.01,False,>20
5826.0,13.997496642749736,0.01,False,5-20
5827.0,25.62665896923471,0.01,False,>20
5828.0,29.03821029364561,0.01,False,>20
5829.0,34.09147502141776,0.01,False,>20
5830.0,53.20178794483616,0.01,False,>20
5831.0,41.55520002796965,0.01,False,>20
5833.0,76.37281281160529,0.01,False,>20
5834.0,19.779851888974733,0.01,False,5-20
5835.0,19.394187975283444,0.01,False,5-20
5836.0,10.249761277352142,0.01,False,5-20
5837.0,14.869453140728352,0.01,False,5-20
5839.0,22.483364191655948,0.01,False,>20
5840.0,15.694953812749391,0.01,False,5-20
5842.0,15.68413258682569,0.01,False,5-20
5844.0,9.79357584169743,0.01,False,5-20
5845.0,15.644540620730265,0.01,False,5-20
5846.0,12.76842266899442,0.01,False,5-20
5848.0,15.85830394611866,0.01,False,5-20
5849.0,12.943603986191146,0.01,False,5-20
5850.0,60.980145284972274,0.01,False,>20
5851.0,11.508773862268365,0.01,False,5-20
5852.0,33.77131907538838,0.01,False,>20
5855.0,40.99289155730025,0.01,False,>20
5856.0,12.41582853838285,0.01,False,5-20
5857.0,12.116927137741186,0.01,False,5-20
5858.0,11.129202988936337,0.01,False,5-20
5860.0,35.784377971189286,0.01,False,>20
5861.0,17.732349051592593,0.01,False,5-20
5863.0,10.46948137397714,0.01,False,5-20
5864.0,10.597348948914966,0.01,False,5-20
5865.0,30.16706900051937,0.01,False,>20
5866.0,31.54915796327842,0.01,False,>20
5868.0,78.74289836040226,0.01,False,>20
5869.0,19.75285437869067,0.01,False,5-20
5870.0,11.948437854948782,0.01,False,5-20
5871.0,15.998728296437848,0.01,False,5-20
5873.0,51.58630122274253,0.01,False,>20
5874.0,11.109284199202529,0.01,False,5-20
5875.0,11.21615664086448,0.01,False,5-20
5876.0,56.93407863089691,0.01,False,>20
5878.0,14.94778328545226,0.01,False,5-20
5879.0,10.940864989781884,0.01,False,5-20
5880.0,11.428578839485365,0.01,False,5-20
5882.0,105.08823671408032,0.01,False,>20
5883.0,12.170182812188788,0.01,False,5-20
5884.0,43.40072869021534,0.01,False,>20
5886.0,47.93108545801949,0.01,False,>20
5887.0,20.05045398745108,0.01,False,>20
5889.0,12.237280219757656,0.01,False,5-20
5890.0,37.28563125672746,0.01,False,>20
5891.0,13.865943181476954,0.01,False,5-20
5892.0,49.34018375418538,0.01,False,>20
5893.0,21.81026639472428,0.01,False,>20
5894.0,72.53418928544535,0.01,False,>20
5895.0,15.20613644940406,0.01,False,5-20
5896.0,46.72580458528329,0.01,False,>20
5897.0,54.366228882319135,0.01,False,>20
5898.0,70.41585243898359,0.01,False,>20
5900.0,15.997033856240522,0.01,False,5-20
5904.0,17.13351011761715,0.01,False,5-20
5905.0,28.115547987479687,0.01,False,>20
5907.0,10.652350977743618,0.01,False,5-20
5908.0,22.946811437186323,0.01,False,>20
5909.0,10.816545907330704,0.01,False,5-20
5910.0,20.43910491754372,0.01,False,>20
5911.0,27.600173291858663,0.01,False,>20
5912.0,105.4206913245464,0.01,False,>20
5914.0,10.237900078186048,0.01,False,5-20
5915.0,19.25597278977872,0.01,False,5-20
5916.0,76.74688631181529,0.01,False,>20
5917.0,21.00357400295993,0.01,False,>20
5918.0,29.022124465375185,0.01,False,>20
5919.0,56.249850492296495,0.01,False,>20
5920.0,21.71864452060267,0.01,False,>20
5921.0,74.36637130428497,0.01,False,>20
5922.0,9.891044926247044,0.01,False,5-20
5923.0,45.43648894784561,0.01,False,>20
5924.0,16.45555033428849,0.01,False,5-20
5925.0,43.34411521087648,0.01,False,>20
5926.0,26.79777703934681,0.01,False,>20
5927.0,12.557643933607656,0.01,False,5-20
5929.0,30.54575950717521,0.01,False,>20
5930.0,37.61483482009651,0.01,False,>20
5931.0,9.167943884427608,0.01,False,5-20
5932.0,8.888187670870435,0.01,False,5-20
5933.0,112.51024956918872,0.01,False,>20
5935.0,26.81447259224883,0.01,False,>20
5936.0,18.547600702172574,0.01,False,5-20
5937.0,24.941866469172616,0.01,False,>20
5938.0,9.763185559973865,0.01,False,5-20
5939.0,65.74344810851844,0.01,False,>20
5940.0,11.083028428449408,0.01,False,5-20
5942.0,54.28709574138288,0.01,False,>20
5943.0,129.03453347303596,0.01,False,>20
5944.0,15.194445793117412,0.01,False,5-20
5945.0,33.07256524377548,0.01,False,>20
5949.0,10.294733035523114,0.01,False,5-20
5950.0,10.714552957936895,0.01,False,5-20
5951.0,13.35453125853055,0.01,False,5-20
5952.0,30.85436737374714,0.01,False,>20
5954.0,12.30108116853216,0.01,False,5-20
5955.0,10.849469632082462,0.01,False,5-20
5956.0,243.08266539060315,0.01,False,>20
5957.0,27.33743839537412,0.01,False,>20
5958.0,24.064541238176744,0.01,False,>20
5959.0,53.37390510656786,0.01,False,>20
5960.0,164.32584107945755,0.01,False,>20
5961.0,18.723547750558417,0.01,False,5-20
5962.0,12.702250382358235,0.01,False,5-20
5963.0,12.437404383948746,0.01,False,5-20
5964.0,18.229617849301217,0.01,False,5-20
5965.0,10.108289557794938,0.01,False,5-20
5966.0,10.607044371153371,0.01,False,5-20
5968.0,41.244197327562055,0.01,False,>20
5969.0,24.52848384756365,0.01,False,>20
5971.0,19.39687639363595,0.01,False,5-20
5972.0,30.88746742292157,0.01,False,>20
5973.0,40.59620304999534,0.01,False,>20
5974.0,48.53123761273721,0.01,False,>20
5975.0,30.68202113541613,0.01,False,>20
5976.0,40.25191324926962,0.01,False,>20
5978.0,47.08890668857839,0.01,False,>20
5979.0,12.924133547479457,0.01,False,5-20
5981.0,10.886970454936302,0.01,False,5-20
5983.0,29.43351710180909,0.01,False,>20
5984.0,18.59756282987876,0.01,False,5-20
5986.0,91.07636612560586,0.01,False,>20
5987.0,34.945918925676644,0.01,False,>20
5991.0,15.990182340206198,0.01,False,5-20
5992.0,17.49332253631461,0.01,False,5-20
5993.0,10.755792083793112,0.01,False,5-20
5994.0,45.76241615961197,0.01,False,>20
5995.0,9.176956799189096,0.01,False,5-20
5996.0,10.961797708730646,0.01,False,5-20
5997.0,56.092783760555,0.01,False,>20
5998.0,21.73150045406933,0.01,False,>20
5999.0,12.508935361495366,0.01,False,5-20
6001.0,18.91112634184121,0.01,False,5-20
6003.0,13.14176076831083,0.01,False,5-20
6004.0,32.374140796169264,0.01,False,>20
6006.0,15.8903490584189,0.01,False,5-20
6007.0,44.39390497406468,0.01,False,>20
6008.0,28.41648184556633,0.01,False,>20
6009.0,11.77452475661551,0.01,False,5-20
6011.0,12.778895572281668,0.01,False,5-20
6012.0,18.91137655619001,0.01,False,5-20
6013.0,31.51297149204704,0.01,False,>20
6016.0,12.835309486289296,0.01,False,5-20
6017.0,11.91943189298604,0.01,False,5-20
6018.0,11.274054087493472,0.01,False,5-20
6019.0,51.15464850503137,0.01,False,>20
6020.0,41.219874772680576,0.01,False,>20
6021.0,16.265062861675634,0.01,False,5-20
6023.0,17.77454116827322,0.01,False,5-20
6024.0,12.681380576143496,0.01,False,5-20
6025.0,19.88369774549027,0.01,False,5-20
6026.0,21.915362470769765,0.01,False,>20
6029.0,13.309038610367322,0.01,False,5-20
6030.0,14.958793378279118,0.01,False,5-20
6031.0,13.372143059197658,0.01,False,5-20
6032.0,28.483175989342566,0.01,False,>20
6033.0,8.925648593850832,0.01,False,5-20
6034.0,22.22721461298945,0.01,False,>20
6035.0,7.62657662017108,0.01,False,5-20
6036.0,24.99674208538812,0.01,False,>20
6038.0,16.651920802960802,0.01,False,5-20
6039.0,16.685236279694394,0.01,False,5-20
6041.0,59.5113367756887,0.01,False,>20
6042.0,14.94191328968539,0.01,False,5-20
6047.0,30.106366463727024,0.01,False,>20
6048.0,30.1785421932928,0.01,False,>20
6049.0,42.10435981888978,0.01,False,>20
6050.0,0.8343515491687018,0.01,False,<5
6051.0,18.437331172470948,0.01,False,5-20
6052.0,55.17685351232609,0.01,False,>20
6053.0,137.53536899061874,0.01,False,>20
6056.0,80.31860061286993,0.01,False,>20
6057.0,63.50953750927832,0.01,False,>20
6058.0,46.61597035928323,0.01,False,>20
6060.0,41.17210951282086,0.01,False,>20
6061.0,9.780784768254575,0.01,False,5-20
6062.0,12.081065188713843,0.01,False,5-20
6063.0,40.42089340037929,0.01,False,>20
6064.0,27.571627090054115,0.01,False,>20
6065.0,19.504158524939136,0.01,False,5-20
6066.0,16.752709542262732,0.01,False,5-20
6069.0,37.72112355249739,0.01,False,>20
6071.0,23.72645600356052,0.01,False,>20
6072.0,18.20874319748464,0.01,False,5-20
6073.0,24.48643861443386,0.01,False,>20
6074.0,37.14692044823615,0.01,False,>20
6076.0,17.691849767402957,0.01,False,5-20
6077.0,91.8762618973956,0.01,False,>20
6079.0,13.889218232869018,0.01,False,5-20
6081.0,16.177257438626917,0.01,False,5-20
6082.0,21.98205593848904,0.01,False,>20
6083.0,13.30307131350992,0.01,False,5-20
6084.0,17.05575195084539,0.01,False,5-20
6086.0,24.595908885958565,0.01,False,>20
6087.0,19.70518708287164,0.01,False,5-20
6089.0,45.02465407085717,0.01,False,>20
6090.0,13.355583488984836,0.01,False,5-20
6091.0,17.500654891658314,0.01,False,5-20
6092.0,21.3841564168652,0.01,False,>20
6093.0,13.35459442100507,0.01,False,5-20
6094.0,19.57808889406488,0.01,False,5-20
6095.0,87.98569006509692,0.01,False,>20
6096.0,11.282530373097943,0.01,False,5-20
6097.0,32.38596748190487,0.01,False,>20
6098.0,39.06179876541113,0.01,False,>20
6099.0,92.2122494163851,0.01,False,>20
6100.0,16.342868569876178,0.01,False,5-20
6101.0,13.934759802606363,0.01,False,5-20
6102.0,14.472474262807946,0.01,False,5-20
6105.0,10.032216587510602,0.01,False,5-20
6108.0,15.663994922767351,0.01,False,5-20
6109.0,9.81551859761558,0.01,False,5-20
6110.0,12.56950761162441,0.01,False,5-20
6112.0,42.716753800152986,0.01,False,>20
6113.0,47.554239794160566,0.01,False,>20
6114.0,225.1819339205536,0.01,False,>20
6115.0,11.66130073529469,0.01,False,5-20
6118.0,22.11694879938974,0.01,False,>20
6121.0,53.67999406831284,0.01,False,>20
6123.0,10.51185728666299,0.01,False,5-20
6124.0,19.77394962769305,0.01,False,5-20
6127.0,10.03646425686112,0.01,False,5-20
6129.0,146.49248590786286,0.01,False,>20
6130.0,24.01486751485898,0.01,False,>20
6132.0,100.31807734759852,0.01,False,>20
6133.0,26.73246235618549,0.01,False,>20
6134.0,22.202761328332294,0.01,False,>20
6136.0,11.745353884927503,0.01,False,5-20
6137.0,10.241162760912577,0.01,False,5-20
6139.0,9.908420003435571,0.01,False,5-20
6140.0,39.2285176993612,0.01,False,>20
6141.0,13.267127111410511,0.01,False,5-20
6142.0,17.258876196927865,0.01,False,5-20
6143.0,87.16238026653137,0.01,False,>20
6145.0,37.29803336032477,0.01,False,>20
6148.0,9.712135561079709,0.01,False,5-20
6149.0,13.670223000962787,0.01,False,5-20
6150.0,83.73475257547815,0.01,False,>20
6151.0,20.766565025282745,0.01,False,>20
6153.0,12.474570130126944,0.01,False,5-20
6154.0,19.97837631219253,0.01,False,5-20
6155.0,10.155073401190691,0.01,False,5-20
6156.0,28.97298668427706,0.01,False,>20
6157.0,38.16213883546526,0.01,False,>20
6158.0,14.949404311610596,0.01,False,5-20
6160.0,93.75192482029884,0.01,False,>20
6161.0,10.86122493538263,0.01,False,5-20
6162.0,28.883335470677327,0.01,False,>20
6164.0,40.86774138331307,0.01,False,>20
6166.0,10.45332160911432,0.01,False,5-20
6170.0,81.12081672712915,0.01,False,>20
6171.0,23.707330341755195,0.01,False,>20
6172.0,11.907289005660708,0.01,False,5-20
6174.0,21.1758983378117,0.01,False,>20
6176.0,16.19227497984167,0.01,False,5-20
6177.0,73.09973399394634,0.01,False,>20
6178.0,37.09553810966741,0.01,False,>20
6179.0,36.6652749819654,0.01,False,>20
6180.0,30.641441927694828,0.01,False,>20
6181.0,63.13677671639667,0.01,False,>20
6182.0,92.67275006212462,0.01,False,>20
6183.0,32.05842697444509,0.01,False,>20
6184.0,23.811663396237744,0.01,False,>20
6187.0,13.591589377288722,0.01,False,5-20
6188.0,8.271106011682717,0.01,False,5-20
6190.0,12.648753074836252,0.01,False,5-20
6191.0,31.637618181248502,0.01,False,>20
6192.0,9.510634717164391,0.01,False,5-20
6193.0,14.648597887808409,0.01,False,5-20
6195.0,11.84563118792335,0.01,False,5-20
6196.0,13.471419112218166,0.01,False,5-20
6198.0,54.60102814037937,0.01,False,>20
6199.0,9.613972248593258,0.01,False,5-20
6201.0,25.25271030636217,0.01,False,>20
6202.0,10.3376738798078,0.01,False,5-20
6203.0,13.00531234782738,0.01,False,5-20
6204.0,11.403284960302706,0.01,False,5-20
6206.0,3.0977774902906825,0.01,False,<5
6209.0,27.79862279761365,0.01,False,>20
6210.0,12.70936533089622,0.01,False,5-20
6211.0,25.9683624924252,0.01,False,>20
6212.0,25.9135932131138,0.01,False,>20
6213.0,95.59106093606424,0.01,False,>20
6214.0,18.29851958253468,0.01,False,5-20
6215.0,32.733157699181454,0.01,False,>20
6216.0,12.096604261064073,0.01,False,5-20
6217.0,15.356026437200024,0.01,False,5-20
6218.0,30.192756745779587,0.01,False,>20
6219.0,14.719722699563592,0.01,False,5-20
6220.0,17.24069918059296,0.01,False,5-20
6221.0,20.623883686201232,0.01,False,>20
6222.0,12.504107870871524,0.01,False,5-20
6223.0,12.35691998140918,0.01,False,5-20
6225.0,12.869594192964003,0.01,False,5-20
6226.0,12.399630837406846,0.01,False,5-20
6227.0,17.76428138770742,0.01,False,5-20
6228.0,15.38029106900078,0.01,False,5-20
6229.0,86.23406818466881,0.01,False,>20
6231.0,13.263312658904123,0.01,False,5-20
6232.0,10.203716048831495,0.01,False,5-20
6233.0,11.709666855923675,0.01,False,5-20
6234.0,10.918587267092668,0.01,False,5-20
6236.0,13.826807908275963,0.01,False,5-20
6237.0,14.619761154397615,0.01,False,5-20
6239.0,32.927782650732496,0.01,False,>20
6240.0,31.128917170413885,0.01,False,>20
6242.0,78.04022607281419,0.01,False,>20
6243.0,10.606453358396315,0.01,False,5-20
6244.0,41.82789044597678,0.01,False,>20
6245.0,33.08418315691241,0.01,False,>20
6246.0,92.83011127829536,0.01,False,>20
6247.0,52.872737936461945,0.01,False,>20
6248.0,69.68328665266647,0.01,False,>20
6250.0,16.864849091399265,0.01,False,5-20
6251.0,16.52947912971221,0.01,False,5-20
6252.0,48.04178684989741,0.01,False,>20
6254.0,31.53327136250672,0.01,False,>20
6256.0,93.5613636619427,0.01,False,>20
6257.0,29.01219605724016,0.01,False,>20
6258.0,15.900906074063853,0.01,False,5-20
6261.0,15.87129756571067,0.01,False,5-20
6262.0,19.53053615066932,0.01,False,5-20
6263.0,10.680561204640426,0.01,False,5-20
6264.0,16.95248808166892,0.01,False,5-20
6265.0,32.65034038403183,0.01,False,>20
6267.0,20.544541176992347,0.01,False,>20
6268.0,73.97280602983899,0.01,False,>20
6269.0,31.79081263277345,0.01,False,>20
6270.0,27.292945412464075,0.01,False,>20
6271.0,44.84924639203298,0.01,False,>20
6273.0,15.138890741787211,0.01,False,5-20
6274.0,19.33407995598528,0.01,False,5-20
6275.0,15.570207245594275,0.01,False,5-20
6277.0,14.178007016740134,0.01,False,5-20
6278.0,13.831824511176988,0.01,False,5-20
6280.0,18.21081494914715,0.01,False,5-20
6281.0,14.387101772417695,0.01,False,5-20
6282.0,37.68048098407488,0.01,False,>20
6285.0,41.8203783928193,0.01,False,>20
6288.0,92.48082827234911,0.01,False,>20
6289.0,33.54729914713969,0.01,False,>20
6290.0,10.260033713230786,0.01,False,5-20
6292.0,16.383891245633887,0.01,False,5-20
6294.0,21.95010751493751,0.01,False,>20
6296.0,57.62041378238085,0.01,False,>20
6298.0,12.635555453620924,0.01,False,5-20
6299.0,6.803896898368186,0.01,False,5-20
6300.0,62.24225149028235,0.01,False,>20
6301.0,12.578138163036222,0.01,False,5-20
6302.0,11.651841430331777,0.01,False,5-20
6303.0,20.177614306716915,0.01,False,>20
6305.0,14.700013828515653,0.01,False,5-20
6306.0,19.288613831854363,0.01,False,5-20
6307.0,11.5554446546404,0.01,False,5-20
6308.0,150.5426909739016,0.01,False,>20
6309.0,43.60702466275829,0.01,False,>20
6310.0,18.519561816556777,0.01,False,5-20
6311.0,12.319666481206784,0.01,False,5-20
6312.0,20.86190501829695,0.01,False,>20
6313.0,33.579207778059384,0.01,False,>20
6314.0,88.20339714182478,0.01,False,>20
6318.0,22.94778502740924,0.01,False,>20
6319.0,13.104866161031444,0.01,False,5-20
6320.0,14.290943913193573,0.01,False,5-20
6321.0,10.88904463679511,0.01,False,5-20
6325.0,10.57341412156764,0.01,False,5-20
6326.0,24.360611545900664,0.01,False,>20
6327.0,23.64777803176901,0.01,False,>20
6329.0,43.520856492117616,0.01,False,>20
6332.0,45.77062556448325,0.01,False,>20
6333.0,19.36751457568337,0.01,False,5-20
6334.0,11.306415171114764,0.01,False,5-20
6335.0,22.81464150895996,0.01,False,>20
6337.0,26.586525326579423,0.01,False,>20
6338.0,9.906104143686605,0.01,False,5-20
6339.0,71.53203324982793,0.01,False,>20
6340.0,12.488075972960608,0.01,False,5-20
6341.0,19.642568167612776,0.01,False,5-20
6342.0,83.38712747682472,0.01,False,>20
6344.0,46.83499017259773,0.01,False,>20
6345.0,13.725346870101038,0.01,False,5-20
6346.0,86.17902470117197,0.01,False,>20
6347.0,23.20185614944021,0.01,False,>20
6348.0,22.972549188600112,0.01,False,>20
6349.0,26.824918120898825,0.01,False,>20
6350.0,16.936046285403197,0.01,False,5-20
6351.0,16.54032005795911,0.01,False,5-20
6352.0,24.46882331502896,0.01,False,>20
6353.0,13.401758756103805,0.01,False,5-20
6355.0,7.886331220662009,0.01,False,5-20
6356.0,9.367070737273009,0.01,False,5-20
6357.0,14.693206522000136,0.01,False,5-20
6359.0,19.74349223657956,0.01,False,5-20
6361.0,31.21116614671238,0.01,False,>20
6362.0,17.729919464790342,0.01,False,5-20
6363.0,54.50191084543281,0.01,False,>20
6364.0,11.82885638216749,0.01,False,5-20
6365.0,64.71879139330792,0.01,False,>20
6366.0,29.054027342265428,0.01,False,>20
6367.0,17.66651411031107,0.01,False,5-20
6368.0,35.62394343867291,0.01,False,>20
6369.0,17.327699356100535,0.01,False,5-20
6370.0,43.4986118298943,0.01,False,>20
6371.0,95.01884247517587,0.01,False,>20
6372.0,24.284843638961352,0.01,False,>20
6373.0,26.34860136282204,0.01,False,>20
6374.0,18.167493550631782,0.01,False,5-20
6375.0,17.379889757173682,0.01,False,5-20
6376.0,28.525500061631163,0.01,False,>20
6377.0,28.894533673793703,0.01,False,>20
