event,reason
2796.0,seed_dw_fail
2797.0,no_outer_pairs
2798.0,seed_ds_fail
2799.0,no_outer_pairs
2800.0,seed_ds_fail
2801.0,seed_ds_fail
2802.0,seed_ds_fail
2803.0,seed_dw_fail
2804.0,no_outer_pairs
2805.0,seed_ds_fail
2806.0,final_ds_fail
2807.0,no_outer_pairs
2809.0,seed_ds_fail
2811.0,no_outer_pairs
2812.0,seed_dw_fail
2814.0,seed_dw_fail
2815.0,seed_ds_fail
2816.0,no_outer_pairs
2817.0,no_outer_pairs
2818.0,final_ds_fail
2819.0,final_ds_fail
2820.0,seed_ds_fail
2821.0,no_outer_pairs
2822.0,seed_ds_fail
2824.0,seed_ds_fail
2825.0,final_ds_fail
2828.0,no_outer_pairs
2829.0,seed_ds_fail
2830.0,seed_ds_fail
2831.0,seed_ds_fail
2832.0,seed_ds_fail
2834.0,no_outer_pairs
2836.0,no_outer_pairs
2837.0,seed_dw_fail
2838.0,seed_dw_fail
2839.0,seed_ds_fail
2840.0,seed_ds_fail
2841.0,seed_ds_fail
2844.0,no_outer_pairs
2846.0,seed_ds_fail
2848.0,seed_ds_fail
2849.0,seed_ds_fail
2850.0,seed_dw_fail
2852.0,no_outer_pairs
2853.0,seed_ds_fail
2855.0,seed_ds_fail
2856.0,seed_ds_fail
2857.0,no_outer_pairs
2858.0,no_outer_pairs
2859.0,seed_ds_fail
2860.0,seed_dw_fail
2861.0,seed_dw_fail
2864.0,no_outer_pairs
2865.0,seed_ds_fail
2867.0,no_outer_pairs
2869.0,seed_dw_fail
2870.0,no_outer_pairs
2872.0,seed_dw_fail
2874.0,no_outer_pairs
2875.0,no_outer_pairs
2876.0,seed_ds_fail
2877.0,no_outer_pairs
2878.0,no_outer_pairs
2879.0,seed_ds_fail
2880.0,seed_ds_fail
2884.0,seed_dw_fail
2885.0,seed_ds_fail
2886.0,no_outer_pairs
2888.0,no_outer_pairs
2891.0,no_outer_pairs
2892.0,no_outer_pairs
2893.0,seed_dw_fail
2894.0,seed_dw_fail
2895.0,seed_ds_fail
2896.0,no_outer_pairs
2897.0,no_outer_pairs
2898.0,no_outer_pairs
2901.0,seed_dw_fail
2903.0,no_outer_pairs
2904.0,no_outer_pairs
2905.0,seed_ds_fail
2907.0,no_outer_pairs
2908.0,no_outer_pairs
2909.0,seed_ds_fail
2910.0,no_outer_pairs
2912.0,seed_ds_fail
2913.0,seed_ds_fail
2914.0,no_outer_pairs
2915.0,final_ds_fail
2916.0,seed_dw_fail
2917.0,seed_dw_fail
2918.0,seed_ds_fail
2919.0,seed_ds_fail
2920.0,seed_dw_fail
2921.0,seed_ds_fail
2923.0,seed_dw_fail
2925.0,seed_dw_fail
2927.0,no_outer_pairs
2928.0,seed_ds_fail
2929.0,no_outer_pairs
2930.0,no_outer_pairs
2931.0,seed_ds_fail
2932.0,no_outer_pairs
2933.0,seed_dw_fail
2934.0,no_outer_pairs
2936.0,seed_ds_fail
2941.0,no_outer_pairs
2942.0,no_outer_pairs
2944.0,final_ds_fail
2945.0,seed_ds_fail
2946.0,seed_ds_fail
2947.0,seed_dw_fail
2948.0,no_outer_pairs
2950.0,no_outer_pairs
2952.0,seed_ds_fail
2953.0,no_outer_pairs
2954.0,no_outer_pairs
2955.0,no_outer_pairs
2956.0,seed_ds_fail
2957.0,no_outer_pairs
2958.0,no_outer_pairs
2959.0,seed_ds_fail
2960.0,seed_ds_fail
2961.0,no_outer_pairs
2962.0,no_outer_pairs
2964.0,no_outer_pairs
2966.0,no_outer_pairs
2967.0,seed_dw_fail
2968.0,seed_ds_fail
2970.0,seed_ds_fail
2971.0,no_outer_pairs
2972.0,seed_ds_fail
2977.0,seed_ds_fail
2978.0,no_outer_pairs
2980.0,seed_dw_fail
2981.0,no_outer_pairs
2983.0,seed_ds_fail
2985.0,no_outer_pairs
2988.0,seed_ds_fail
2989.0,seed_ds_fail
2991.0,no_outer_pairs
2992.0,no_outer_pairs
2993.0,no_outer_pairs
2994.0,final_ds_fail
2996.0,seed_ds_fail
2997.0,seed_ds_fail
2998.0,no_outer_pairs
2999.0,seed_dw_fail
3000.0,no_outer_pairs
3001.0,seed_dw_fail
3002.0,no_outer_pairs
3003.0,no_outer_pairs
3004.0,no_outer_pairs
3005.0,seed_ds_fail
3006.0,seed_ds_fail
3007.0,seed_ds_fail
3008.0,no_outer_pairs
3009.0,seed_ds_fail
3010.0,no_outer_pairs
3011.0,no_outer_pairs
3012.0,seed_dw_fail
3014.0,seed_ds_fail
3015.0,final_ds_fail
3016.0,final_ds_fail
3018.0,no_outer_pairs
3019.0,no_outer_pairs
3020.0,seed_ds_fail
3022.0,no_outer_pairs
3023.0,seed_ds_fail
3024.0,seed_dw_fail
3025.0,final_ds_fail
3026.0,seed_ds_fail
3027.0,no_outer_pairs
3029.0,no_outer_pairs
3030.0,seed_dw_fail
3031.0,no_outer_pairs
3032.0,no_outer_pairs
3033.0,seed_ds_fail
3034.0,no_outer_pairs
3035.0,no_outer_pairs
3036.0,seed_dw_fail
3037.0,seed_ds_fail
3038.0,seed_ds_fail
3039.0,seed_ds_fail
3040.0,seed_dw_fail
3041.0,no_outer_pairs
3042.0,no_outer_pairs
3043.0,seed_ds_fail
3045.0,seed_dw_fail
3046.0,seed_dw_fail
3047.0,no_outer_pairs
3048.0,seed_ds_fail
3049.0,no_outer_pairs
3051.0,seed_ds_fail
3052.0,seed_ds_fail
3054.0,seed_dw_fail
3055.0,seed_ds_fail
3057.0,final_ds_fail
3059.0,seed_ds_fail
3060.0,final_ds_fail
3061.0,seed_dw_fail
3062.0,seed_dw_fail
3063.0,no_outer_pairs
3064.0,no_outer_pairs
3065.0,no_outer_pairs
3066.0,seed_dw_fail
3067.0,no_outer_pairs
3068.0,seed_ds_fail
3071.0,seed_dw_fail
3072.0,seed_dw_fail
3074.0,no_outer_pairs
3075.0,no_outer_pairs
3076.0,seed_ds_fail
3078.0,seed_ds_fail
3079.0,seed_dw_fail
3080.0,seed_ds_fail
3081.0,seed_dw_fail
3082.0,no_outer_pairs
3083.0,seed_dw_fail
3084.0,no_outer_pairs
3085.0,seed_dw_fail
3086.0,seed_ds_fail
3087.0,seed_ds_fail
3088.0,seed_dw_fail
3089.0,no_outer_pairs
3090.0,no_outer_pairs
3091.0,seed_ds_fail
3092.0,no_outer_pairs
3093.0,no_outer_pairs
3094.0,seed_ds_fail
3096.0,final_ds_fail
3097.0,no_outer_pairs
3098.0,no_outer_pairs
3099.0,seed_ds_fail
3100.0,seed_ds_fail
3101.0,seed_dw_fail
3103.0,seed_ds_fail
3104.0,no_outer_pairs
3105.0,no_outer_pairs
3106.0,seed_dw_fail
3107.0,no_outer_pairs
3108.0,no_outer_pairs
3109.0,seed_ds_fail
3111.0,no_outer_pairs
3112.0,seed_dw_fail
3113.0,no_outer_pairs
3118.0,seed_ds_fail
3119.0,no_outer_pairs
3120.0,seed_ds_fail
3121.0,no_outer_pairs
3122.0,no_outer_pairs
3123.0,no_outer_pairs
3124.0,no_outer_pairs
3125.0,seed_ds_fail
3127.0,no_outer_pairs
3128.0,no_outer_pairs
3129.0,seed_ds_fail
3130.0,seed_ds_fail
3131.0,no_outer_pairs
3132.0,no_outer_pairs
3133.0,seed_dw_fail
3138.0,no_outer_pairs
3139.0,no_outer_pairs
3142.0,no_outer_pairs
3143.0,seed_ds_fail
3145.0,final_ds_fail
3146.0,no_outer_pairs
3147.0,seed_ds_fail
3149.0,no_outer_pairs
3150.0,seed_dw_fail
3151.0,no_outer_pairs
3152.0,seed_ds_fail
3154.0,seed_dw_fail
3155.0,seed_dw_fail
3156.0,seed_ds_fail
3157.0,seed_ds_fail
3158.0,seed_dw_fail
3159.0,final_ds_fail
3160.0,seed_dw_fail
3162.0,seed_dw_fail
3163.0,seed_ds_fail
3164.0,seed_ds_fail
3165.0,no_outer_pairs
3166.0,no_outer_pairs
3167.0,no_outer_pairs
3169.0,no_outer_pairs
3172.0,seed_ds_fail
3173.0,seed_dw_fail
3174.0,no_outer_pairs
3182.0,seed_dw_fail
3183.0,final_ds_fail
3184.0,seed_ds_fail
3186.0,no_outer_pairs
3187.0,no_outer_pairs
3188.0,no_outer_pairs
3189.0,no_outer_pairs
3192.0,seed_dw_fail
3193.0,no_outer_pairs
3194.0,seed_ds_fail
3195.0,seed_dw_fail
3198.0,seed_ds_fail
3200.0,seed_dw_fail
3201.0,seed_dw_fail
3203.0,final_ds_fail
3204.0,seed_ds_fail
3205.0,no_outer_pairs
3206.0,seed_ds_fail
3208.0,no_outer_pairs
3209.0,seed_ds_fail
3210.0,seed_ds_fail
3211.0,seed_ds_fail
3215.0,seed_dw_fail
3216.0,final_ds_fail
3217.0,seed_ds_fail
3218.0,seed_ds_fail
3221.0,seed_ds_fail
3222.0,seed_dw_fail
3225.0,no_outer_pairs
3226.0,no_outer_pairs
3227.0,seed_ds_fail
3228.0,seed_ds_fail
3229.0,seed_ds_fail
3230.0,seed_ds_fail
3232.0,no_outer_pairs
3233.0,seed_ds_fail
3234.0,seed_dw_fail
3235.0,no_outer_pairs
3238.0,no_outer_pairs
3239.0,no_outer_pairs
3242.0,seed_ds_fail
3243.0,seed_ds_fail
3245.0,final_ds_fail
3246.0,no_outer_pairs
3247.0,no_outer_pairs
3250.0,seed_ds_fail
3252.0,no_outer_pairs
3253.0,seed_ds_fail
3254.0,no_outer_pairs
3256.0,no_outer_pairs
3257.0,no_outer_pairs
3258.0,no_outer_pairs
3259.0,seed_ds_fail
3260.0,final_ds_fail
3262.0,seed_ds_fail
3263.0,seed_ds_fail
3266.0,seed_ds_fail
3267.0,seed_ds_fail
3269.0,seed_ds_fail
3270.0,seed_ds_fail
3271.0,no_outer_pairs
3273.0,seed_dw_fail
3274.0,seed_ds_fail
3275.0,no_outer_pairs
3276.0,seed_ds_fail
3277.0,no_outer_pairs
3278.0,seed_ds_fail
3279.0,seed_ds_fail
3281.0,no_outer_pairs
3282.0,seed_ds_fail
3283.0,no_outer_pairs
3284.0,final_ds_fail
3285.0,no_outer_pairs
3286.0,seed_dw_fail
3287.0,no_outer_pairs
3288.0,no_outer_pairs
3290.0,seed_ds_fail
3291.0,seed_dw_fail
3292.0,no_outer_pairs
3293.0,no_outer_pairs
3294.0,no_outer_pairs
3295.0,no_outer_pairs
3296.0,no_outer_pairs
3297.0,seed_dw_fail
3299.0,seed_dw_fail
3300.0,seed_ds_fail
3301.0,no_outer_pairs
3302.0,no_outer_pairs
3303.0,no_outer_pairs
3305.0,seed_ds_fail
3308.0,no_outer_pairs
3309.0,seed_dw_fail
3310.0,seed_dw_fail
3311.0,seed_dw_fail
3314.0,seed_ds_fail
3315.0,no_outer_pairs
3317.0,seed_ds_fail
3318.0,seed_ds_fail
3319.0,no_outer_pairs
3320.0,seed_ds_fail
3324.0,no_outer_pairs
3325.0,seed_ds_fail
3327.0,seed_dw_fail
3328.0,final_ds_fail
3329.0,seed_dw_fail
3330.0,no_outer_pairs
3333.0,no_outer_pairs
3334.0,seed_ds_fail
3335.0,seed_dw_fail
3338.0,final_ds_fail
3341.0,no_outer_pairs
3344.0,no_outer_pairs
3345.0,final_ds_fail
3347.0,seed_dw_fail
3348.0,final_ds_fail
3350.0,seed_ds_fail
3353.0,no_outer_pairs
3354.0,no_outer_pairs
3356.0,seed_ds_fail
3357.0,seed_dw_fail
3358.0,no_outer_pairs
3359.0,seed_ds_fail
3360.0,seed_ds_fail
3361.0,final_ds_fail
3362.0,seed_dw_fail
3363.0,seed_ds_fail
3365.0,seed_ds_fail
3366.0,no_outer_pairs
3371.0,seed_ds_fail
3373.0,no_outer_pairs
3375.0,seed_dw_fail
3377.0,seed_ds_fail
3378.0,seed_dw_fail
3380.0,seed_dw_fail
3381.0,seed_ds_fail
3382.0,final_ds_fail
3383.0,final_ds_fail
3384.0,seed_ds_fail
3386.0,seed_dw_fail
3388.0,seed_dw_fail
3389.0,seed_ds_fail
3390.0,no_outer_pairs
3391.0,no_outer_pairs
3392.0,seed_ds_fail
3394.0,seed_dw_fail
3395.0,seed_ds_fail
3398.0,seed_ds_fail
3399.0,seed_dw_fail
3400.0,seed_ds_fail
3401.0,no_outer_pairs
3402.0,no_outer_pairs
3403.0,final_ds_fail
3404.0,seed_ds_fail
3405.0,seed_dw_fail
3406.0,no_outer_pairs
3407.0,no_outer_pairs
3408.0,no_outer_pairs
3409.0,no_outer_pairs
3411.0,no_outer_pairs
3414.0,seed_ds_fail
3415.0,seed_dw_fail
3416.0,no_outer_pairs
3417.0,seed_dw_fail
3418.0,seed_ds_fail
3419.0,no_outer_pairs
3420.0,no_outer_pairs
3421.0,no_outer_pairs
3422.0,seed_dw_fail
3423.0,seed_ds_fail
3424.0,seed_ds_fail
3425.0,no_outer_pairs
3426.0,seed_dw_fail
3427.0,no_outer_pairs
3431.0,seed_ds_fail
3432.0,seed_ds_fail
3434.0,seed_ds_fail
3436.0,no_outer_pairs
3438.0,seed_ds_fail
3439.0,no_outer_pairs
3442.0,final_ds_fail
3443.0,no_outer_pairs
3444.0,no_outer_pairs
3445.0,seed_dw_fail
3447.0,no_outer_pairs
3449.0,seed_dw_fail
3450.0,seed_ds_fail
3453.0,seed_ds_fail
3454.0,final_ds_fail
3455.0,no_outer_pairs
3456.0,seed_ds_fail
3458.0,seed_dw_fail
3459.0,no_outer_pairs
3460.0,seed_dw_fail
3461.0,no_outer_pairs
3462.0,no_outer_pairs
3463.0,no_outer_pairs
3464.0,no_outer_pairs
3465.0,no_outer_pairs
3466.0,no_outer_pairs
3467.0,no_outer_pairs
3468.0,seed_ds_fail
3469.0,no_outer_pairs
3471.0,final_ds_fail
3472.0,no_outer_pairs
3475.0,seed_dw_fail
3477.0,no_outer_pairs
3478.0,no_outer_pairs
3479.0,seed_ds_fail
3482.0,seed_ds_fail
3484.0,seed_ds_fail
3485.0,coverage_2hit_fail
3486.0,no_outer_pairs
3487.0,seed_ds_fail
3488.0,final_ds_fail
3489.0,no_outer_pairs
3490.0,no_outer_pairs
3491.0,no_outer_pairs
3492.0,seed_ds_fail
3493.0,seed_ds_fail
3494.0,no_outer_pairs
3495.0,seed_ds_fail
3497.0,no_outer_pairs
3499.0,no_outer_pairs
3500.0,missing_layer_after_growth
3501.0,seed_dw_fail
3502.0,no_outer_pairs
3503.0,seed_ds_fail
3506.0,no_outer_pairs
3508.0,seed_ds_fail
3509.0,seed_dw_fail
3510.0,seed_ds_fail
3511.0,no_outer_pairs
3513.0,no_outer_pairs
3514.0,no_outer_pairs
3515.0,seed_dw_fail
3516.0,no_outer_pairs
3517.0,final_ds_fail
3518.0,seed_ds_fail
3519.0,no_outer_pairs
3520.0,seed_ds_fail
3521.0,no_outer_pairs
3522.0,no_outer_pairs
3523.0,no_outer_pairs
3524.0,seed_dw_fail
3525.0,no_outer_pairs
3526.0,seed_ds_fail
3527.0,no_outer_pairs
3528.0,no_outer_pairs
3530.0,no_outer_pairs
3531.0,seed_dw_fail
3532.0,final_ds_fail
3533.0,seed_dw_fail
3534.0,seed_dw_fail
3535.0,no_outer_pairs
3536.0,final_ds_fail
3540.0,no_outer_pairs
3543.0,final_ds_fail
3545.0,seed_ds_fail
3546.0,no_outer_pairs
3547.0,seed_ds_fail
3548.0,final_ds_fail
3549.0,no_outer_pairs
3553.0,no_outer_pairs
3554.0,seed_ds_fail
3555.0,seed_ds_fail
3556.0,no_outer_pairs
3557.0,no_outer_pairs
3558.0,no_outer_pairs
3560.0,seed_ds_fail
3561.0,seed_ds_fail
3562.0,final_ds_fail
3563.0,seed_dw_fail
3565.0,no_outer_pairs
3566.0,seed_ds_fail
3567.0,no_outer_pairs
3568.0,no_outer_pairs
3569.0,no_outer_pairs
3570.0,seed_ds_fail
3571.0,seed_ds_fail
3572.0,no_outer_pairs
3573.0,no_outer_pairs
3574.0,no_outer_pairs
3575.0,seed_ds_fail
3576.0,no_outer_pairs
3577.0,no_outer_pairs
3578.0,final_ds_fail
3581.0,no_outer_pairs
3585.0,final_ds_fail
3586.0,no_outer_pairs
3587.0,final_ds_fail
3588.0,seed_ds_fail
3590.0,seed_dw_fail
3592.0,seed_ds_fail
3596.0,seed_dw_fail
3598.0,no_outer_pairs
3599.0,no_outer_pairs
3603.0,seed_dw_fail
3604.0,seed_dw_fail
3606.0,seed_dw_fail
3607.0,final_ds_fail
3609.0,no_outer_pairs
3610.0,seed_dw_fail
3611.0,seed_ds_fail
3615.0,no_outer_pairs
3616.0,seed_ds_fail
3619.0,seed_ds_fail
3620.0,no_outer_pairs
3621.0,seed_ds_fail
3623.0,no_outer_pairs
3624.0,seed_dw_fail
3625.0,no_outer_pairs
3626.0,seed_dw_fail
3627.0,seed_ds_fail
3629.0,seed_dw_fail
3630.0,no_outer_pairs
3631.0,seed_dw_fail
3633.0,no_outer_pairs
3634.0,no_outer_pairs
3635.0,no_outer_pairs
3637.0,seed_dw_fail
3639.0,seed_ds_fail
3640.0,seed_ds_fail
3642.0,no_outer_pairs
3643.0,no_outer_pairs
3644.0,seed_ds_fail
3647.0,no_outer_pairs
3648.0,no_outer_pairs
3649.0,no_outer_pairs
3650.0,seed_ds_fail
3651.0,seed_dw_fail
3653.0,seed_ds_fail
3654.0,no_outer_pairs
3655.0,seed_dw_fail
3658.0,seed_ds_fail
3661.0,seed_dw_fail
3662.0,seed_ds_fail
3664.0,seed_dw_fail
3666.0,seed_dw_fail
3667.0,seed_ds_fail
3668.0,seed_ds_fail
3669.0,seed_ds_fail
3670.0,no_outer_pairs
3671.0,seed_ds_fail
3672.0,seed_ds_fail
3673.0,seed_dw_fail
3674.0,no_outer_pairs
3677.0,seed_dw_fail
3678.0,no_outer_pairs
3679.0,seed_dw_fail
3680.0,seed_dw_fail
3681.0,no_outer_pairs
3682.0,no_outer_pairs
3683.0,final_ds_fail
3684.0,no_outer_pairs
3686.0,no_outer_pairs
3688.0,seed_dw_fail
3689.0,seed_ds_fail
3690.0,seed_ds_fail
3691.0,no_outer_pairs
3692.0,seed_dw_fail
3693.0,no_outer_pairs
3695.0,seed_dw_fail
3696.0,seed_dw_fail
3698.0,no_outer_pairs
3699.0,seed_ds_fail
3701.0,no_outer_pairs
3702.0,no_outer_pairs
3703.0,no_outer_pairs
3704.0,seed_ds_fail
3705.0,no_outer_pairs
3706.0,seed_ds_fail
3708.0,seed_dw_fail
3709.0,no_outer_pairs
3711.0,seed_dw_fail
3712.0,seed_dw_fail
3713.0,seed_ds_fail
3714.0,seed_ds_fail
3716.0,seed_ds_fail
3717.0,seed_ds_fail
3721.0,seed_ds_fail
3722.0,seed_ds_fail
3724.0,final_ds_fail
3725.0,no_outer_pairs
3726.0,final_ds_fail
3728.0,seed_ds_fail
3729.0,seed_dw_fail
3730.0,seed_ds_fail
3731.0,seed_dw_fail
3732.0,seed_dw_fail
3733.0,no_outer_pairs
3734.0,seed_dw_fail
3736.0,seed_dw_fail
3738.0,seed_dw_fail
3740.0,seed_ds_fail
3741.0,final_ds_fail
3742.0,no_outer_pairs
3743.0,no_outer_pairs
3744.0,no_outer_pairs
3745.0,no_outer_pairs
3747.0,no_outer_pairs
3748.0,no_outer_pairs
3749.0,no_outer_pairs
3750.0,seed_dw_fail
3751.0,seed_ds_fail
3754.0,seed_dw_fail
3755.0,no_outer_pairs
3756.0,no_outer_pairs
3760.0,seed_dw_fail
3762.0,seed_dw_fail
3763.0,no_outer_pairs
3765.0,seed_ds_fail
3766.0,seed_ds_fail
3768.0,seed_dw_fail
3769.0,seed_dw_fail
3770.0,seed_ds_fail
3772.0,no_outer_pairs
3773.0,final_ds_fail
3775.0,no_outer_pairs
3776.0,no_outer_pairs
3777.0,no_outer_pairs
3778.0,seed_ds_fail
3780.0,seed_ds_fail
3781.0,coverage_2hit_fail
3782.0,no_outer_pairs
3784.0,seed_ds_fail
3786.0,no_outer_pairs
3788.0,seed_ds_fail
3789.0,no_outer_pairs
3791.0,seed_dw_fail
3793.0,seed_ds_fail
3795.0,final_ds_fail
3796.0,seed_dw_fail
3797.0,final_ds_fail
3798.0,seed_ds_fail
3800.0,seed_ds_fail
3801.0,seed_ds_fail
3802.0,no_outer_pairs
3803.0,no_outer_pairs
3804.0,no_outer_pairs
3805.0,seed_ds_fail
3806.0,seed_dw_fail
3807.0,no_outer_pairs
3808.0,seed_dw_fail
3809.0,seed_dw_fail
3810.0,no_outer_pairs
3811.0,seed_dw_fail
3812.0,seed_ds_fail
3813.0,seed_dw_fail
3815.0,no_outer_pairs
3816.0,seed_ds_fail
3817.0,no_outer_pairs
3818.0,no_outer_pairs
3820.0,no_outer_pairs
3821.0,no_outer_pairs
3822.0,seed_ds_fail
3823.0,no_outer_pairs
3824.0,no_outer_pairs
3825.0,seed_ds_fail
3827.0,final_ds_fail
3828.0,final_ds_fail
3829.0,no_outer_pairs
3832.0,final_ds_fail
3834.0,no_outer_pairs
3836.0,no_outer_pairs
3837.0,no_outer_pairs
3839.0,no_outer_pairs
3840.0,seed_dw_fail
3841.0,no_outer_pairs
3842.0,no_outer_pairs
3843.0,no_outer_pairs
3844.0,no_outer_pairs
3845.0,seed_dw_fail
3846.0,no_outer_pairs
3848.0,no_outer_pairs
3850.0,seed_ds_fail
3851.0,final_ds_fail
3853.0,no_outer_pairs
3856.0,seed_dw_fail
3857.0,no_outer_pairs
3859.0,seed_ds_fail
3860.0,no_outer_pairs
3861.0,no_outer_pairs
3862.0,no_outer_pairs
3864.0,no_outer_pairs
3865.0,final_ds_fail
3867.0,seed_dw_fail
3869.0,final_ds_fail
3870.0,seed_dw_fail
3872.0,no_outer_pairs
3873.0,no_outer_pairs
3874.0,no_outer_pairs
3876.0,no_outer_pairs
3877.0,seed_ds_fail
3878.0,seed_ds_fail
3880.0,no_outer_pairs
3881.0,seed_ds_fail
3882.0,no_outer_pairs
3883.0,no_outer_pairs
3884.0,seed_ds_fail
3885.0,seed_dw_fail
3886.0,no_outer_pairs
3887.0,no_outer_pairs
3889.0,no_outer_pairs
3890.0,no_outer_pairs
3892.0,seed_ds_fail
3893.0,no_outer_pairs
3895.0,no_outer_pairs
3897.0,seed_ds_fail
3902.0,seed_ds_fail
3904.0,no_outer_pairs
3905.0,no_outer_pairs
3908.0,no_outer_pairs
3909.0,seed_dw_fail
3911.0,seed_ds_fail
3912.0,no_outer_pairs
3914.0,seed_ds_fail
3915.0,seed_ds_fail
3916.0,seed_dw_fail
3917.0,no_outer_pairs
3918.0,seed_ds_fail
3919.0,no_outer_pairs
3920.0,no_outer_pairs
3921.0,no_outer_pairs
3923.0,seed_dw_fail
3924.0,seed_dw_fail
3925.0,seed_dw_fail
3926.0,final_ds_fail
3927.0,seed_ds_fail
3928.0,no_outer_pairs
3930.0,no_outer_pairs
3931.0,seed_ds_fail
3933.0,no_outer_pairs
3934.0,no_outer_pairs
3935.0,seed_ds_fail
3936.0,final_ds_fail
3937.0,no_outer_pairs
3938.0,no_outer_pairs
3940.0,final_ds_fail
3941.0,seed_ds_fail
3942.0,final_ds_fail
3943.0,no_outer_pairs
3945.0,no_outer_pairs
3946.0,seed_dw_fail
3948.0,no_outer_pairs
3949.0,seed_ds_fail
3950.0,no_outer_pairs
3951.0,no_outer_pairs
3954.0,no_outer_pairs
3955.0,no_outer_pairs
3956.0,seed_dw_fail
3957.0,final_ds_fail
3959.0,seed_ds_fail
3960.0,no_outer_pairs
3961.0,seed_ds_fail
3962.0,no_outer_pairs
3964.0,no_outer_pairs
3965.0,seed_ds_fail
3966.0,no_outer_pairs
3967.0,final_ds_fail
3968.0,seed_ds_fail
3969.0,no_outer_pairs
3971.0,seed_ds_fail
3972.0,no_outer_pairs
3974.0,no_outer_pairs
3975.0,seed_ds_fail
3976.0,no_outer_pairs
3977.0,no_outer_pairs
3978.0,no_outer_pairs
3979.0,seed_dw_fail
3981.0,seed_ds_fail
3984.0,seed_ds_fail
3985.0,seed_ds_fail
3986.0,final_ds_fail
3988.0,final_ds_fail
3990.0,seed_dw_fail
3991.0,seed_dw_fail
3992.0,seed_ds_fail
3993.0,no_outer_pairs
3995.0,no_outer_pairs
3997.0,seed_dw_fail
3998.0,no_outer_pairs
4000.0,seed_ds_fail
4001.0,no_outer_pairs
4004.0,seed_ds_fail
4006.0,no_outer_pairs
4007.0,no_outer_pairs
4008.0,seed_ds_fail
4009.0,no_outer_pairs
4010.0,no_outer_pairs
4011.0,no_outer_pairs
4013.0,seed_dw_fail
4014.0,seed_dw_fail
4016.0,seed_ds_fail
4017.0,seed_dw_fail
4018.0,final_ds_fail
4019.0,seed_ds_fail
4020.0,no_outer_pairs
4021.0,seed_dw_fail
4022.0,no_outer_pairs
4023.0,seed_ds_fail
4025.0,seed_ds_fail
4031.0,no_outer_pairs
4033.0,seed_ds_fail
4034.0,seed_ds_fail
4036.0,seed_dw_fail
4037.0,seed_dw_fail
4038.0,seed_dw_fail
4039.0,seed_ds_fail
4040.0,seed_ds_fail
4041.0,no_outer_pairs
4042.0,no_outer_pairs
4043.0,seed_dw_fail
4044.0,seed_dw_fail
4045.0,no_outer_pairs
4046.0,seed_ds_fail
4047.0,no_outer_pairs
4048.0,no_outer_pairs
4049.0,no_outer_pairs
4050.0,missing_layer_after_growth
4052.0,seed_ds_fail
4055.0,seed_ds_fail
4056.0,seed_dw_fail
4058.0,no_outer_pairs
4059.0,seed_dw_fail
4060.0,no_outer_pairs
4061.0,no_outer_pairs
4062.0,no_outer_pairs
4063.0,seed_dw_fail
4064.0,no_outer_pairs
4065.0,no_outer_pairs
4067.0,seed_dw_fail
4069.0,seed_ds_fail
4071.0,no_outer_pairs
4072.0,no_outer_pairs
4073.0,no_outer_pairs
4078.0,no_outer_pairs
4079.0,seed_dw_fail
4080.0,final_ds_fail
4081.0,seed_dw_fail
4082.0,seed_ds_fail
4083.0,seed_dw_fail
4086.0,seed_dw_fail
4087.0,no_outer_pairs
4088.0,no_outer_pairs
4089.0,no_outer_pairs
4090.0,no_outer_pairs
4091.0,no_outer_pairs
4092.0,no_outer_pairs
4094.0,seed_ds_fail
4095.0,no_outer_pairs
4096.0,no_outer_pairs
4098.0,no_outer_pairs
4100.0,no_outer_pairs
4102.0,seed_dw_fail
4103.0,seed_dw_fail
4104.0,seed_dw_fail
4105.0,no_outer_pairs
4106.0,no_outer_pairs
4107.0,seed_dw_fail
4108.0,seed_ds_fail
4109.0,no_outer_pairs
4110.0,seed_ds_fail
4112.0,final_ds_fail
4113.0,no_outer_pairs
4114.0,no_outer_pairs
4115.0,final_ds_fail
4116.0,no_outer_pairs
4118.0,no_outer_pairs
4119.0,no_outer_pairs
4120.0,seed_ds_fail
4121.0,final_ds_fail
4122.0,no_outer_pairs
4124.0,no_outer_pairs
4125.0,seed_dw_fail
4126.0,no_outer_pairs
4127.0,no_outer_pairs
4128.0,seed_dw_fail
4129.0,no_outer_pairs
4132.0,no_outer_pairs
4133.0,seed_ds_fail
4134.0,no_outer_pairs
4135.0,final_ds_fail
4136.0,seed_ds_fail
4138.0,no_outer_pairs
4139.0,no_outer_pairs
4141.0,seed_ds_fail
4142.0,seed_ds_fail
4144.0,no_outer_pairs
4145.0,no_outer_pairs
4146.0,seed_dw_fail
4147.0,seed_dw_fail
4148.0,no_outer_pairs
4149.0,no_outer_pairs
4150.0,no_outer_pairs
4151.0,no_outer_pairs
4155.0,no_outer_pairs
4156.0,no_outer_pairs
4158.0,no_outer_pairs
4159.0,seed_ds_fail
4160.0,seed_ds_fail
4161.0,seed_dw_fail
4163.0,seed_dw_fail
4166.0,seed_ds_fail
4167.0,seed_dw_fail
4168.0,seed_ds_fail
4169.0,seed_ds_fail
4170.0,final_ds_fail
4171.0,seed_ds_fail
4172.0,no_outer_pairs
4173.0,seed_dw_fail
4174.0,seed_ds_fail
4175.0,no_outer_pairs
4178.0,no_outer_pairs
4179.0,seed_ds_fail
4180.0,no_outer_pairs
