source,source_event,layer_id,trajectory_step,x,y,z,r,phi,n_merged,hard_members,pileup_members
pileup,-1,4,133,61.58026404411171,105.89674726004328,-89.60000000000001,122.5,1.0440816326530613,1,0,1
pileup,-1,4,134,63.72844870335564,104.61804254460016,-88.0,122.5,1.0236734693877552,1,0,1
pileup,-1,4,135,65.34336552650407,-103.61705738762166,-42.400000000000006,122.5,-1.0081632653061225,1,0,1
pileup,-1,4,137,-109.41113814173588,-55.09494396521327,-30.8,122.5,-2.675102040816327,1,0,1
pileup,-1,4,138,-115.4890804999928,40.847549317752055,-41.2,122.5,2.8016326530612248,1,0,1
pileup,-1,4,138,112.19729612227827,-49.17333365605591,-93.2,122.5,-0.41306122448979593,1,0,1
pileup,-1,4,139,-108.02920104306811,57.75761181001486,-102.4,122.5,2.6506122448979594,1,0,1
pileup,-1,4,139,65.30106740818117,-103.64371951716215,40.0,122.5,-1.0085714285714287,1,0,1
pileup,-1,4,139,1.3225243396377282,122.49286072817088,62.0,122.5,1.5600000000000003,1,0,1
pileup,-1,4,139,-114.23896859050548,44.22338810377947,8.8,122.5,2.772244897959184,1,0,1
pileup,-1,4,140,106.62932354276084,-60.30288020329737,-132.0,122.5,-0.5146938775510204,1,0,1
pileup,-1,4,140,-34.12012469105237,117.6523144314086,-54.0,122.5,1.853061224489796,1,0,1
pileup,-1,4,141,-34.69596935079149,-117.48378488459136,-104.8,122.5,-1.8579591836734697,1,0,1
pileup,-1,4,142,-58.09451322661938,-107.84840069728502,-12.8,122.5,-2.0648979591836736,1,0,1
pileup,-1,4,142,113.31086218337109,-46.54995715638295,30.4,122.5,-0.38979591836734695,1,0,1
pileup,-1,4,142,47.862628660710286,112.76266570850017,-97.6,122.5,1.1693877551020408,1,0,1
pileup,-1,4,142,-119.5266478691542,26.825928672894445,30.0,122.5,2.920816326530612,1,0,1
pileup,-1,4,142,111.27523834886269,51.22569014082489,49.2,122.5,0.4314285714285714,1,0,1
pileup,-1,4,144,-62.618860178869696,-105.28593614485824,-54.400000000000006,122.5,-2.1073469387755104,1,0,1
pileup,-1,4,150,-32.77332785301499,118.03456689224048,-10.8,122.5,1.8416326530612246,1,0,1
pileup,-1,4,151,65.25875841088009,103.67036437994412,-146.0,122.5,1.0089795918367348,1,0,1
pileup,-1,4,151,-21.07212082112441,120.6740060000493,31.6,122.5,1.7436734693877554,1,0,1
pileup,-1,4,152,-20.92434097156405,-120.69971812272688,44.8,122.5,-1.742448979591837,1,0,1
pileup,-1,4,152,-59.62922435047815,107.00750255641115,25.6,122.5,2.079183673469388,1,0,1
pileup,-1,4,153,-88.13867549887176,85.07540115276909,-106.8,122.5,2.373877551020408,1,0,1
pileup,-1,4,154,115.6696998002111,-40.33324370948909,-152.8,122.5,-0.3355102040816327,1,0,1
pileup,-1,4,154,-95.88132010236848,76.24317973056444,2.0,122.5,2.469795918367347,1,0,1
pileup,-1,4,155,-72.33371935850207,-98.8639623106694,-110.8,122.5,-2.202448979591837,1,0,1
pileup,-1,4,156,-3.826827260348317,122.44021150389874,-93.6,122.5,1.6020408163265305,1,0,1
pileup,-1,4,159,118.91723438487332,29.409885519211144,-120.0,122.5,0.24244897959183673,1,0,1
pileup,-1,4,159,21.51044612882254,-120.59664467695204,-63.6,122.5,-1.3942857142857144,1,0,1
pileup,-1,4,160,-10.813357550647623,122.02180665144182,-135.20000000000002,122.5,1.6591836734693877,1,0,1
pileup,-1,4,161,51.064446350706326,-111.34932563287413,-110.0,122.5,-1.1408163265306122,1,0,1
pileup,-1,4,164,94.14258818904544,-78.37999163732925,51.6,122.5,-0.6942857142857143,1,0,1
pileup,-1,4,164,-91.2371017390776,-81.74375368340509,70.4,122.5,-2.4110204081632656,1,0,1
pileup,-1,4,165,-68.7367958395544,101.39774601889046,-148.4,122.5,2.166530612244898,1,0,1
pileup,-1,4,166,-45.788065693517424,-113.62087413871684,29.6,122.5,-1.9538775510204083,1,0,1
pileup,-1,4,168,44.5285974736019,-114.12034878598092,67.2,122.5,-1.1987755102040816,1,0,1
pileup,-1,4,169,-81.35748299983021,91.5817119294695,-151.6,122.5,2.2971428571428576,1,0,1
pileup,-1,4,169,31.948799775678,-118.26040839137008,76.80000000000001,122.5,-1.3069387755102042,1,0,1
pileup,-1,4,170,105.5037961979304,62.25109627810232,-137.6,122.5,0.533061224489796,1,0,1
pileup,-1,4,171,-23.530296644537422,-120.2188634941292,51.2,122.5,-1.7640816326530615,1,0,1
pileup,-1,4,173,23.378262410743847,120.24852118281704,57.6,122.5,1.3787755102040817,1,0,1
pileup,-1,4,173,75.59765204396118,96.3911043895658,110.8,122.5,0.9057142857142856,1,0,1
pileup,-1,4,176,-19.09921211079034,-121.0019425329488,-12.4,122.5,-1.7273469387755105,1,0,1
pileup,-1,4,177,-90.33073015380256,82.74423961751599,-183.6,122.5,2.4,1,0,1
pileup,-1,4,177,-122.08014594930908,10.133507043240122,-144.0,122.5,3.058775510204082,1,0,1
pileup,-1,4,178,84.91513623116255,88.29308941725341,-110.4,122.5,0.8048979591836735,1,0,1
pileup,-1,4,181,-10.215572405796522,-122.07330617469952,-138.0,122.5,-1.6542857142857144,1,0,1
pileup,-1,4,183,50.19939408260223,-111.74198330860072,0.8,122.5,-1.1485714285714288,1,0,1
pileup,-1,4,184,5.420779333437758,-122.38000307002028,-159.60000000000002,122.5,-1.526530612244898,1,0,1
pileup,-1,4,187,-63.68992780975196,104.64149796131832,-144.4,122.5,2.1175510204081633,1,0,1
pileup,-1,4,188,-1.1274340504290212,122.49481169609568,40.0,122.5,1.58,1,0,1
pileup,-1,4,188,-117.23509343251015,-35.52721306084407,-207.2,122.5,-2.84734693877551,1,0,1
pileup,-1,4,189,82.65383060295869,90.41346297237712,-182.4,122.5,0.8302040816326531,1,0,1
pileup,-1,4,194,67.65280294124946,102.12418055579428,146.8,122.5,0.9857142857142858,1,0,1
pileup,-1,4,196,-54.5425904761668,109.68753723258244,-179.20000000000002,122.5,2.032244897959184,1,0,1
pileup,-1,4,197,91.96420220018764,-80.9248757409179,-131.6,122.5,-0.7216326530612245,1,0,1
pileup,-1,4,202,122.4901940083803,1.5499586411751716,-198.4,122.5,0.012653061224489798,1,0,1
pileup,-1,4,203,7.717435894111454,-122.25666109959111,0.4,122.5,-1.5077551020408164,1,0,1
pileup,-1,4,204,109.04677147056054,-55.81264759754141,119.6,122.5,-0.4730612244897959,1,0,1
pileup,-1,4,206,-108.40408727394669,57.05088835682186,-155.20000000000002,122.5,2.657142857142857,1,0,1
pileup,-1,4,207,-118.73615160852825,30.13264510786597,124.4,122.5,2.8930612244897964,1,0,1
pileup,-1,4,208,45.50512417978324,-113.73448761647676,122.8,122.5,-1.1902040816326531,1,0,1
pileup,-1,4,210,119.66625849985869,-26.19611758724945,45.2,122.5,-0.21551020408163268,1,0,1
pileup,-1,4,210,42.70642302877079,114.8146829986813,94.8,122.5,1.2146938775510205,1,0,1
pileup,-1,4,211,117.74309916842596,33.80551135856708,9.2,122.5,0.2795918367346939,1,0,1
pileup,-1,4,212,-116.54742783351765,-37.72197059262678,-229.2,122.5,-2.8285714285714287,1,0,1
pileup,-1,4,213,-55.43617167952873,-109.23864183299708,161.20000000000002,122.5,-2.0404081632653064,1,0,1
pileup,-1,4,214,-121.6493092113029,14.411646970863998,130.4,122.5,3.0236734693877554,1,0,1
pileup,-1,4,214,102.8757695554542,66.50433097455448,-212.8,122.5,0.5738775510204082,1,0,1
pileup,-1,4,218,-113.02563013644811,47.23829942174918,-212.0,122.5,2.745714285714286,1,0,1
pileup,-1,4,218,-118.39687413807826,31.439309698720415,161.20000000000002,122.5,2.8820408163265308,1,0,1
pileup,-1,4,219,92.45793392253547,80.36031641784436,-214.0,122.5,0.7155102040816327,1,0,1
pileup,-1,4,219,-3.626919862717932,122.44629619677936,-218.8,122.5,1.6004081632653062,1,0,1
pileup,-1,4,223,91.26719064553215,81.71015794668425,-222.8,122.5,0.730204081632653,1,0,1
pileup,-1,4,223,-22.597288864592294,120.39772645681552,-224.8,122.5,1.7563265306122449,1,0,1
pileup,-1,4,226,81.05433358959125,-91.85012251677873,1.2000000000000002,122.5,-0.8477551020408165,1,0,1
pileup,-1,4,227,53.46109192016195,110.21869918804155,121.6,122.5,1.1191836734693876,1,0,1
pileup,-1,4,230,-90.80207702358146,82.22671590306634,155.20000000000002,122.5,2.4057142857142857,1,0,1
pileup,-1,4,235,-37.46723642739618,-116.6295682684867,-234.0,122.5,-1.8816326530612244,1,0,1
pileup,-1,4,236,36.36603269067847,116.97761181670836,-240.0,122.5,1.2693877551020407,1,0,1
pileup,-1,4,236,93.46730963775336,79.18403897933182,197.6,122.5,0.7028571428571428,1,0,1
pileup,-1,4,239,-37.08620611896389,-116.75128828283536,162.0,122.5,-1.8783673469387756,1,0,1
pileup,-1,4,243,-119.6992875314081,-26.044779985119643,159.20000000000002,122.5,-2.92734693877551,1,0,1
pileup,-1,4,243,-122.00689352250794,-10.980343026855303,151.20000000000002,122.5,-3.051836734693878,1,0,1
hard,-1,4,245,72.28940495196358,-98.8963696588051,283.2,122.5,-0.9395918367346939,1,1,0
hard,-1,4,245,72.61194591687111,-98.6597958145332,283.2,122.5,-0.9363265306122449,1,1,0
pileup,-1,4,248,122.49934693935576,0.3999992891854407,176.4,122.5,0.0032653061224489797,1,0,1
pileup,-1,4,250,-76.34672609676626,95.79889046489708,-279.2,122.5,2.243673469387755,1,0,1
pileup,-1,4,251,-117.45040838735072,34.80878581112153,-282.40000000000003,122.5,2.8534693877551023,1,0,1
pileup,-1,4,251,-41.20781701825182,-115.36102381909704,-212.0,122.5,-1.9138775510204082,1,0,1
pileup,-1,4,257,-61.06509729703147,-106.19465095805948,108.8,122.5,-2.09265306122449,1,0,1
pileup,-1,4,260,14.48855620827172,-121.64017321181252,-254.4,122.5,-1.4522448979591838,1,0,1
pileup,-1,4,263,-76.54207491139915,-95.64288143012924,136.0,122.5,-2.245714285714286,1,0,1
pileup,-1,4,264,95.90938358194452,-76.20787453361648,166.4,122.5,-0.6714285714285714,1,0,1
pileup,-1,4,270,-62.532891621181264,105.33701849536844,169.60000000000002,122.5,2.106530612244898,1,0,1
pileup,-1,4,270,-47.45259386535623,-112.93582839581758,170.0,122.5,-1.9685714285714286,1,0,1
pileup,-1,4,270,-121.63157110208364,14.5605944672176,227.6,122.5,3.022448979591837,1,0,1
pileup,-1,4,274,92.0302326739395,-80.84977596741105,180.4,122.5,-0.7208163265306123,1,0,1
pileup,-1,4,274,90.49610530362644,82.56333886704772,-283.6,122.5,0.739591836734694,1,0,1
pileup,-1,4,275,-109.8793555759828,-54.15512180954572,-310.40000000000003,122.5,-2.683673469387755,1,0,1
pileup,-1,4,275,-118.68679722620932,-30.326459803027955,-306.8,122.5,-2.891428571428572,1,0,1
pileup,-1,4,279,-111.73274061571256,50.21996290820909,-312.8,122.5,2.719183673469388,1,0,1
pileup,-1,4,279,35.40991232681443,-117.2705764845015,186.4,122.5,-1.2775510204081633,1,0,1
pileup,-1,4,280,-8.321037689952453,-122.21706235940376,28.4,122.5,-1.6387755102040817,1,0,1
pileup,-1,4,281,-111.77369927051484,-50.12873578482212,-52.8,122.5,-2.72,1,0,1
pileup,-1,4,282,107.97970209571194,57.85009883588188,214.4,122.5,0.49183673469387756,1,0,1
pileup,-1,4,284,-108.4273643202691,-57.006637039555606,-292.40000000000003,122.5,-2.6575510204081634,1,0,1
pileup,-1,4,285,-37.22913904133474,116.70578908623584,-321.6,122.5,1.879591836734694,1,0,1
pileup,-1,4,288,24.702003747936537,119.98358642263086,-205.2,122.5,1.3677551020408165,1,0,1
pileup,-1,4,295,-112.15908772686625,49.26042062627077,-305.6,122.5,2.7277551020408164,1,0,1
pileup,-1,4,301,-114.96300297353214,42.305530930454445,-338.0,122.5,2.788979591836735,1,0,1
pileup,-1,4,301,-75.12849774209397,-96.75721589119946,236.0,122.5,-2.2310204081632654,1,0,1
pileup,-1,4,303,31.41751444498223,-118.4026595398065,238.0,122.5,-1.3114285714285714,1,0,1
pileup,-1,4,305,120.97491989391264,-19.26963301833789,-290.8,122.5,-0.1579591836734694,1,0,1
pileup,-1,4,305,-120.44037090364196,22.368885904156173,-318.0,122.5,2.9579591836734695,1,0,1
pileup,-1,4,307,39.36167454743466,-116.00391621329788,212.8,122.5,-1.2436734693877551,1,0,1
pileup,-1,4,310,-116.12464749972992,-39.004054187526094,341.20000000000005,122.5,-2.8175510204081635,1,0,1
pileup,-1,4,311,-93.7607119754418,-78.83640586593381,-339.20000000000005,122.5,-2.4424489795918367,1,0,1
pileup,-1,4,313,-121.28112673179754,17.23769992387804,248.4,122.5,3.0004081632653063,1,0,1
pileup,-1,4,314,-119.07276308571022,28.77372223286945,245.6,122.5,2.9044897959183675,1,0,1
pileup,-1,4,316,104.96634628038044,63.15311669701869,-292.8,122.5,0.5416326530612245,1,0,1
pileup,-1,4,316,-117.46460627117678,34.760843970729745,278.0,122.5,2.853877551020408,1,0,1
pileup,-1,4,319,114.21913784408952,44.27458130974114,-325.6,122.5,0.3697959183673469,1,0,1
pileup,-1,4,321,2.8722867829463503,122.46632177311652,246.4,122.5,1.5473469387755103,1,0,1
pileup,-1,4,324,100.6497460874765,-69.8274918103644,213.2,122.5,-0.6065306122448979,1,0,1
pileup,-1,4,331,66.3972622368482,102.94490549537268,292.8,122.5,0.9979591836734694,1,0,1
pileup,-1,4,332,-39.55565363883549,-115.9379155634794,-368.8,122.5,-1.899591836734694,1,0,1
pileup,-1,4,337,-90.19551718692452,82.891608015427,-376.8,122.5,2.3983673469387754,1,0,1
pileup,-1,4,340,-112.77338800068902,-47.83735944683869,272.40000000000003,122.5,-2.7404081632653066,1,0,1
pileup,-1,4,346,-91.33712770701176,81.63197352896121,-352.40000000000003,122.5,2.4122448979591837,1,0,1
pileup,-1,4,347,84.84303195455163,88.36237846934026,254.0,122.5,0.8057142857142857,1,0,1
pileup,-1,4,350,17.809210639218925,-121.19852316100196,262.8,122.5,-1.4248979591836735,1,0,1
pileup,-1,4,351,14.041618003718362,-121.69257563153823,306.0,122.5,-1.455918367346939,1,0,1
pileup,-1,4,353,4.821304448021033,122.40508577432344,287.2,122.5,1.5314285714285722,1,0,1
pileup,-1,4,356,34.691270033739535,-117.48517261104128,266.40000000000003,122.5,-1.2836734693877552,1,0,1
pileup,-1,4,370,100.47843833269096,70.07377134294698,285.6,122.5,0.6089795918367348,1,0,1
pileup,-1,4,371,-120.4857708466658,-22.123042817043533,-414.0,122.5,-2.96,1,0,1
pileup,-1,4,374,76.49920365061124,-95.67717512982033,314.8,122.5,-0.896326530612245,1,0,1
pileup,-1,4,375,87.40279584222968,-85.83123719812913,284.40000000000003,122.5,-0.7763265306122452,1,0,1
pileup,-1,4,382,-68.7367958395544,-101.39774601889046,285.6,122.5,-2.166530612244898,1,0,1
pileup,-1,4,428,-50.021364220482745,-111.82179180071212,-76.0,122.5,-1.9914285714285715,1,0,1
pileup,-1,4,434,105.35102830655836,-62.50928598816934,-329.20000000000005,122.5,-0.5355102040816327,1,0,1
pileup,-1,4,471,118.06860063209332,32.65050604170258,-180.4,122.5,0.26979591836734684,1,0,1
pileup,-1,4,490,-120.936122765665,-19.511642944867752,371.2000000000001,122.5,-2.9816326530612245,1,0,1
pileup,-1,4,640,-62.44688139226372,-105.38803065045173,-266.8,122.5,-2.1057142857142854,1,0,1
pileup,1,5,303,-248.8814322124858,165.7076724230409,-67.79620684107431,299.0,2.5541835673728968,1,0,1
pileup,3,5,303,298.9884194232477,-2.63154912325506,-9.352866121903746,299.0,-0.0088012812641488,1,0,1
pileup,3,5,307,-88.35113763673554,-285.6485191249809,-69.73355442739259,298.99999999999994,-1.870763404506637,1,0,1
pileup,3,5,313,247.5360641804156,-167.71075376990342,31.47528621810495,299.0,-0.595479190474913,1,0,1
pileup,3,5,314,-280.235934194375,104.2536387192599,-93.12634319787428,299.00000000000006,2.7854363069342982,1,0,1
pileup,5,5,327,-251.8420156539946,-161.17257568002424,81.19623542283698,299.0,-2.5722972497358207,1,0,1
pileup,3,5,328,-119.1540340252792,-274.232230373278,-166.44384627037192,299.0,-1.9806863624683209,1,0,1
pileup,3,5,329,289.7857437813823,-73.6561110911448,-95.13277966887084,299.0,-0.2489036139076993,1,0,1
pileup,3,5,329,107.45025521636768,279.0258816918915,-164.10772671058157,299.0,1.2032085482207304,1,0,1
pileup,1,5,330,190.04321559322415,-230.8345212635825,-63.49459707038239,299.0,-0.8820160027533758,1,0,1
pileup,3,5,337,215.98076860194809,206.76872972988872,-159.37677838573515,299.0,0.7636108372177871,1,0,1
pileup,1,5,338,-12.957794768707998,-298.71909137973097,-74.22081401004036,299.0,-1.6141470097932922,1,0,1
pileup,5,5,341,-266.5690563637434,135.43241188631086,27.67204890336033,298.99999999999994,2.6715198311881783,1,0,1
pileup,3,5,343,-283.9926685131924,93.53696718814456,-196.5717651720091,299.0,2.8234187242346964,1,0,1
pileup,5,5,343,-36.389662091895424,296.77734497908983,155.78998852136178,299.00000000000006,1.6928033506836175,1,0,1
pileup,1,5,344,243.8147735095221,-173.076157279102,-230.47218833243667,299.0,-0.6173177215459664,1,0,1
pileup,3,5,351,292.8337991824164,-60.40998308551521,132.18316433940612,299.0,-0.2034405100395251,1,0,1
pileup,3,5,353,-11.909682466209626,-298.76271431280384,-201.5767408300508,299.0,-1.6106385808590398,1,0,1
pileup,3,5,353,269.48670848213965,129.52958716626205,-19.138300470039606,299.0,0.4480505383705216,1,0,1
pileup,3,5,354,-85.72023025410142,-286.4490218611051,25.01098202980141,299.00000000000006,-1.8615660608784124,1,0,1
pileup,3,5,354,216.03844698069213,-206.7084648149917,-176.5227653157367,299.0,-0.7633318453936628,1,0,1
pileup,3,5,355,-298.99283416146375,-2.070053162454149,132.83635201697896,298.99999999999994,-3.134669343557727,1,0,1
pileup,4,5,366,36.22183835950658,-296.7978746990244,124.19056907421742,299.0,-1.449354770339294,1,0,1
pileup,3,5,375,224.64059867647376,197.32612960851247,-192.6724304184129,299.0,0.7207570143837302,1,0,1
pileup,3,5,383,27.687463875682152,297.71530754083307,-173.36088401145653,299.0,1.4780632618494285,1,0,1
pileup,1,5,385,-141.5767611740912,-263.35721120837826,28.189519979752333,299.0,-2.064057559894427,1,0,1
pileup,1,5,386,234.6571910512762,185.30246271413893,-274.8260283391519,299.0,0.6684122321630285,1,0,1
pileup,3,5,386,-141.50868822491472,-263.39379483363666,175.79443006661205,299.0,-2.0637990964154143,1,0,1
pileup,1,5,387,298.55461786967805,-16.31380239829161,-288.7954235230094,299.0,-0.0545883191437759,1,0,1
pileup,5,5,393,296.01646801773546,-42.13372357512451,142.53067161908112,299.0,-0.1413860443598761,1,0,1
pileup,3,5,399,-48.76088537175533,-294.997247542689,-49.503145766899074,299.0,-1.7346078543043346,1,0,1
pileup,3,5,407,-205.8811131011118,216.8270445960264,-309.0807226960242,299.0,2.330305503380415,1,0,1
pileup,3,5,414,88.01949822759109,285.75088439366743,-284.2769902770969,299.0,1.2719900461363671,1,0,1
pileup,3,5,421,20.69018901336759,-298.283281594177,248.27734177461343,298.99999999999994,-1.501543026804638,1,0,1
pileup,3,5,422,223.1095704390748,199.0555690717834,-283.3574521946965,299.0,0.7284819957780267,1,0,1
pileup,5,5,424,200.71496222473613,221.6179233255352,274.2633654340936,299.00000000000006,0.8348518490456281,1,0,1
pileup,1,5,427,12.961009813783994,298.71895190062344,234.27577819365425,299.0,1.527434881023316,1,0,1
pileup,3,5,428,-256.53014691323745,153.60105378763782,-324.39534844450026,299.0,2.6020823665587565,1,0,1
pileup,3,5,431,136.31645369590402,266.11806487304176,162.26221077076582,299.0,1.0974043289796849,1,0,1
pileup,3,5,447,-30.98991731082197,-297.3896854718879,245.08577131962244,299.0,-1.674628003159819,1,0,1
pileup,3,5,453,-247.8945279220271,-167.18045049082542,-45.25905194555605,299.0,-2.5482542395828784,1,0,1
pileup,1,5,460,-281.3200203264184,-101.29188597090864,-413.03828253900406,299.0,-2.7959845889444144,1,0,1
pileup,5,5,460,-121.10858896018571,273.37466905343075,-350.14873011789933,299.0,1.987824865058016,1,0,1
pileup,4,5,465,107.06533987188116,-279.17380428349395,-150.91746550206798,299.0,-1.2045876793565882,1,0,1
pileup,3,5,468,238.4339342763816,180.41690326986037,-396.0715116495181,299.0,0.6477591887177088,1,0,1
pileup,1,5,470,-288.5857368261751,78.22577900215285,-380.1842299383391,299.00000000000006,2.8768875246307117,1,0,1
pileup,4,5,474,103.06986452870794,-280.67348115921783,-342.53605452721865,299.0,-1.2188608842662898,1,0,1
pileup,5,5,475,141.56446085022867,263.3638233018805,364.2046306717392,299.00000000000006,1.0775817989645864,1,0,1
pileup,3,5,479,-0.0344255003725875,-298.9999980182022,65.61629709722698,299.0,-1.570911462247902,1,0,1
pileup,3,5,480,-106.98391800391668,279.2050165891208,-382.8097778000911,299.0,1.936713337572416,1,0,1
pileup,3,5,499,294.5529450814191,-51.37667314903225,-433.0268022116819,299.0,-0.1726853117780914,1,0,1
pileup,3,5,501,-298.84029855445664,-9.771180066053516,-269.57410555149136,299.0,-3.108907302104917,1,0,1
pileup,3,5,503,133.67972818685138,267.4522953199122,-295.7749447832933,299.0,1.1072875767876362,1,0,1
pileup,3,5,512,295.9431355496528,42.64575619026838,243.0567479012501,299.0,0.1431160018919753,1,0,1
pileup,3,5,530,-297.4307175870449,-30.59359795211291,378.4212191523936,299.0,-3.039093545166469,1,0,1
pileup,1,5,532,144.35359944765315,-261.8454474045835,235.333198655766,299.0,-1.0669608425803818,1,0,1
pileup,3,5,532,298.4554386852466,-18.037492042881286,373.3372947253592,299.0,-0.060362710500038,1,0,1
pileup,3,5,535,283.70663121323963,94.4009926093726,-472.67047306850606,298.99999999999994,0.3212178815125092,1,0,1
pileup,4,5,535,-198.7021658244905,-223.42437041794852,419.5418098499784,299.0,-2.297695449957116,1,0,1
pileup,3,5,536,210.1885992586697,212.65406824624432,-467.420528958127,299.0,0.791228797905359,1,0,1
pileup,3,5,551,-89.23964482566268,285.37218818831934,-490.9703573699167,298.99999999999994,1.873875398381762,1,0,1
pileup,3,5,553,-29.366105555730226,-297.55441829099044,390.6734440022919,299.0,-1.6691693131325729,1,0,1
pileup,3,5,556,171.59138311327357,-244.8619963188934,68.92965128568515,299.0,-0.9595552992461645,1,0,1
pileup,3,5,556,9.736928559407044,298.8414165108796,-500.6600720977801,299.0,1.5382255898473087,1,0,1
pileup,3,5,568,-250.6643489797796,162.99811088028983,442.0176755818663,299.0,2.565031561983897,1,0,1
pileup,3,5,571,276.8192497577005,113.01372909334437,-508.0851282546231,299.0,0.387605181944108,1,0,1
pileup,3,5,572,-244.83880747730177,171.62446898124043,414.1904082663483,299.0,2.530216499173145,1,0,1
pileup,3,5,578,-130.7366213051889,-268.90320907289976,-516.1455355101848,299.0,-2.023330723712115,1,0,1
pileup,5,5,583,258.55653139699393,150.1649761827148,494.2485673743653,299.0,0.5261687397464063,1,0,1
pileup,1,5,585,-288.4037907800368,78.89393806690585,-518.4690970673944,299.0,2.8745715076698435,1,0,1
pileup,3,5,586,28.31387131599379,297.6563869482752,-538.0129720511258,299.0,1.4759590059199947,1,0,1
pileup,1,5,604,240.27776484041848,177.95391460513747,431.0896917638872,299.0,0.6374692086035771,1,0,1
pileup,3,5,606,-293.10904332605173,-59.06004334985479,-520.0299254591557,299.0,-2.9427598876826653,1,0,1
pileup,3,5,609,296.70893456023003,36.94330997803465,488.9801279694881,299.00000000000006,0.123872771234942,1,0,1
pileup,4,5,611,-192.9416099927964,228.41745803109637,470.4353113105511,299.0,2.272198723467211,1,0,1
pileup,1,5,625,-261.8171932831959,144.4048382198798,-605.7797764902364,299.0,2.637561475552264,1,0,1
pileup,3,5,638,51.0091523332766,-294.6168127894954,495.440944559486,299.0,-1.399358603723374,1,0,1
pileup,1,5,645,221.8812637680661,-200.4238129282193,498.040773689659,298.99999999999994,-0.7346315136529896,1,0,1
pileup,1,5,652,-264.1587026230489,140.0756218208851,-624.1640832940429,299.0,2.654022757042791,1,0,1
pileup,3,5,660,29.396464874285435,-297.5514205190338,-495.6169883318082,299.0,-1.4723213104768405,1,0,1
pileup,1,5,666,-159.68567071064274,-252.7874335675968,511.4807316939966,299.0,-2.1341986910389927,1,0,1
pileup,4,5,676,-296.405437067978,-39.30415851460171,585.0192759916279,299.0,-3.0097590701360075,1,0,1
pileup,1,5,679,-243.6061206939588,-173.3697146575502,-670.4788980564593,299.0,-2.523070398769009,1,0,1
pileup,1,5,686,-284.16322716254984,93.01752699661012,-674.9432248919431,299.0,2.825247236622795,1,0,1
pileup,3,5,687,263.63078039806555,141.06669212364392,-650.4456233971619,299.0,0.4913254436724832,1,0,1
pileup,1,5,688,268.0467495192075,-132.4837351231737,547.9325824851394,299.0,-0.4590419219648557,1,0,1
pileup,1,5,689,132.1247447580609,-268.2238837661875,553.8533145979382,299.0,-1.1130932449201256,1,0,1
hard,405,5,690,175.5282111192272,-242.0554628618904,690.5261030322132,299.0,-0.9433852394100368,1,1,0
hard,405,5,690,178.14538510920025,-240.1358402327623,690.9637628271452,299.0,-0.9325300113154824,1,1,0
pileup,3,5,700,-280.7139456222176,-102.95960728949323,-661.9094846077899,299.0,-2.7900500137230813,1,0,1
pileup,1,5,703,-49.88669576517451,294.8089509930676,-698.5816053237243,299.0,1.7384254100673706,1,0,1
pileup,3,5,707,290.03615499293545,72.66380665031195,596.0670085280658,299.0,0.2454808267582175,1,0,1
pileup,1,5,736,-290.6256665011186,70.26892606821733,-711.6342871347507,299.0,2.9043605764964697,1,0,1
pileup,5,5,737,-197.34748503263228,-224.6218380997159,-133.1621652248338,299.0,-2.2916484099952275,1,0,1
pileup,3,5,739,-157.07876535669303,-254.41552915263836,636.430276138002,299.0,-2.12391924635827,1,0,1
pileup,3,5,743,46.11287180957605,-295.42275310726086,639.7162846357362,299.0,-1.4159546709179207,1,0,1
pileup,1,5,745,-255.490977593244,155.3234057328402,-744.1712743311846,299.0,2.595354732223093,1,0,1
pileup,3,5,750,-297.78147043189176,26.96656944107591,-717.0586973857738,299.0,3.051280740560226,1,0,1
pileup,3,5,751,-282.6328841189388,97.56870817332025,-726.2872534205039,299.0,2.809188257823451,1,0,1
pileup,1,5,753,120.1685615895775,-273.78918314186905,612.8660797090522,299.0,-1.1572037846854006,1,0,1
pileup,2,5,769,-296.6333592364531,-37.54530846986631,760.2358456446611,299.00000000000006,-3.015690705296139,1,0,1
pileup,3,5,774,-283.734595071999,94.31691025117787,672.4225020947823,299.0,2.82067112825898,1,0,1
pileup,1,5,778,-176.0898504090846,-241.6471903062525,-750.7652428688871,299.0,-2.200529663329213,1,0,1
pileup,1,5,779,-280.6013241710164,103.26614582462246,611.9835356586924,299.0,2.788957798630594,1,0,1
pileup,5,5,803,193.982993813124,227.53372961233129,-740.387735605692,299.0,0.8648259761935714,1,0,1
pileup,1,5,842,273.13835444122947,121.640615475002,-688.9052141976073,299.0,0.4189755233261621,1,0,1
pileup,3,5,849,-216.37418805295988,206.35699829281864,730.2532275653393,299.0,2.3798864149259016,1,0,1
pileup,1,5,858,16.771302274876312,-298.52926727542933,735.3575701904538,299.0,-1.5146755603738309,1,0,1
pileup,1,5,864,-137.31120167427676,265.60616313400203,-862.7296513652128,299.0,2.0479299138230127,1,0,1
pileup,4,5,871,38.03241888550143,296.57129853328314,787.6939118062753,299.0,1.4432520774849886,1,0,1
pileup,3,5,922,218.81885706422435,-203.76287147835976,832.4130100173114,299.0,-0.7497846506722544,1,0,1
pileup,1,5,932,84.4460491994044,-286.82723855068537,-918.0411950636206,299.0,-1.2844718455310271,1,0,1
pileup,1,5,932,-270.07390888863506,-128.30075501575683,-941.1521627181136,299.0,-2.6980970437531804,1,0,1
