event,mu,hard_found,pu_found,transition,hard_ds,pu_ds,hard_dw,pu_dw,hard_hits,combined_hits,pu_events
4792,20,False,False,0->0,,,,,16,3733,"78,577,797,221,928,891,750,100,268,535,77,906,113,847,360,632,164,479,778,676"
8192,0,False,False,0->0,,,,,16,16,
8192,5,False,False,0->0,,,,,16,548,"708,930,674,803,908"
8192,10,False,False,0->0,,,,,16,1676,"981,126,569,515,142,473,656,3,835,344"
8192,20,False,False,0->0,,,,,16,2520,"108,929,554,17,696,294,988,32,585,531,859,679,852,355,857,649,784,681,87,928"
5739,0,False,False,0->0,,,,,16,16,
5739,5,False,False,0->0,,,,,16,1015,"510,216,556,815,142"
5739,10,False,False,0->0,,,,,16,2088,"567,250,826,938,678,535,391,68,618,842"
5739,20,False,False,0->0,,,,,16,4205,"673,723,188,386,241,973,536,686,141,553,667,176,734,218,329,685,119,892,776,2"
1981,0,False,False,0->0,,,,,16,16,
1981,5,False,False,0->0,,,,,16,532,"875,407,293,725,653"
1981,10,False,False,0->0,,,,,16,1235,"139,403,430,282,290,985,469,931,646,566"
1981,20,False,False,0->0,,,,,16,1704,"573,581,753,243,460,722,855,862,687,322,519,620,744,893,5,261,969,520,496,472"
9216,0,False,False,0->0,,,,,16,16,
9216,5,False,False,0->0,,,,,16,1705,"424,291,550,735,612"
9216,10,False,False,0->0,,,,,16,1964,"777,343,144,210,443,676,546,301,310,873"
9216,20,False,False,0->0,,,,,16,3712,"593,81,556,995,410,589,884,105,431,189,842,508,577,801,859,91,987,280,860,856"
7665,0,False,False,0->0,,,,,16,16,
7665,5,False,False,0->0,,,,,16,1047,"930,20,158,571,657"
7665,10,False,False,0->0,,,,,16,1304,"271,429,135,866,662,409,524,913,615,971"
7665,20,False,False,0->0,,,,,16,3590,"226,434,585,99,445,259,342,520,903,575,16,482,670,24,646,362,62,569,452,512"
6289,0,False,False,0->0,,,,,16,16,
6289,5,False,False,0->0,,,,,16,929,"751,343,2,833,606"
6289,10,False,False,0->0,,,,,16,1601,"143,532,919,668,696,59,176,130,304,719"
6289,20,False,False,0->0,,,,,16,4197,"657,776,794,420,708,315,111,685,564,623,710,403,370,677,572,933,764,385,401,14"
9934,0,False,False,0->0,,,,,16,16,
9934,5,False,False,0->0,,,,,16,833,"407,868,637,411,772"
9934,10,False,False,0->0,,,,,16,2115,"569,264,662,727,434,175,680,942,780,308"
9934,20,False,False,0->0,,,,,16,2707,"226,114,473,97,897,105,770,56,134,124,740,126,168,581,421,630,217,267,984,700"
1817,0,False,False,0->0,,,,,16,16,
1817,5,False,False,0->0,,,,,16,624,"550,786,273,712,335"
1817,10,False,False,0->0,,,,,16,2157,"430,896,277,9,741,668,906,755,486,197"
1817,20,False,False,0->0,,,,,16,2507,"492,977,828,686,546,223,343,357,685,233,922,558,155,856,551,811,263,164,631,962"
5610,0,False,False,0->0,,,,,16,16,
5610,5,False,False,0->0,,,,,16,882,"160,444,340,31,831"
5610,10,False,False,0->0,,,,,16,1064,"961,393,914,243,798,458,459,758,73,265"
5610,20,False,False,0->0,,,,,16,2453,"570,319,716,167,487,390,280,615,921,290,384,902,891,20,74,981,572,131,410,266"
6788,0,False,False,0->0,,,,,16,16,
6788,5,False,False,0->0,,,,,16,1455,"735,160,18,278,253"
6788,10,False,False,0->0,,,,,16,1749,"746,694,945,1000,447,606,320,495,454,957"
6788,20,False,False,0->0,,,,,16,2781,"675,80,150,585,974,501,511,327,228,332,987,31,990,371,718,474,46,610,630,729"
2068,0,False,False,0->0,,,,,16,16,
2068,5,False,False,0->0,,,,,16,695,"171,690,374,196,2"
2068,10,False,False,0->0,,,,,16,1630,"759,563,739,135,223,443,590,141,732,752"
2068,20,False,False,0->0,,,,,16,2322,"793,269,514,896,37,795,362,615,754,461,919,73,823,970,1000,178,87,984,337,468"
8398,0,False,False,0->0,,,,,16,16,
8398,5,False,False,0->0,,,,,16,1072,"618,849,845,852,856"
8398,10,False,False,0->0,,,,,16,1378,"991,471,689,751,414,803,236,304,749,968"
8398,20,False,False,0->0,,,,,16,2873,"439,963,817,384,572,796,988,527,164,744,453,523,488,320,371,549,394,554,736,50"
2597,0,False,False,0->0,,,,,16,16,
2597,5,False,False,0->0,,,,,16,1377,"692,655,669,556,140"
2597,10,False,False,0->0,,,,,16,1577,"531,715,433,851,907,302,998,895,584,643"
2597,20,False,False,0->0,,,,,16,3323,"590,927,634,431,87,302,739,94,310,522,274,284,790,128,557,730,48,376,268,262"
8948,0,False,False,0->0,,,,,16,16,
8948,5,False,False,0->0,,,,,16,1626,"375,417,104,313,460"
8948,10,False,False,0->0,,,,,16,2076,"605,790,781,578,241,284,583,602,740,358"
8948,20,False,False,0->0,,,,,16,3207,"1,557,62,884,547,5,817,859,713,895,567,765,211,369,663,79,735,107,852,171"
5489,0,False,False,0->0,,,,,16,16,
5489,5,False,False,0->0,,,,,16,538,"572,771,990,196,724"
5489,10,False,False,0->0,,,,,16,2542,"974,748,947,55,99,113,515,735,610,745"
5489,20,False,False,0->0,,,,,16,3360,"87,103,139,754,327,515,112,527,428,91,459,814,802,397,342,475,714,755,505,577"
4306,0,False,False,0->0,,,,,16,16,
4306,5,False,False,0->0,,,,,16,729,"437,555,91,751,761"
4306,10,False,False,0->0,,,,,16,1587,"641,941,187,390,582,719,726,730,990,460"
4306,20,False,False,0->0,,,,,16,2578,"184,155,143,92,60,693,674,278,127,458,597,550,94,774,958,720,943,817,903,728"
5886,0,False,False,0->0,,,,,16,16,
5886,5,False,False,0->0,,,,,16,858,"909,842,162,655,498"
5886,10,False,False,0->0,,,,,16,1940,"419,501,963,199,228,68,52,497,33,911"
5886,20,False,False,0->0,,,,,16,3247,"631,642,316,675,195,105,710,267,715,754,495,411,304,712,982,505,218,734,517,677"
8191,0,False,False,0->0,,,,,16,16,
8191,5,False,False,0->0,,,,,16,954,"872,950,627,59,973"
8191,10,False,False,0->0,,,,,16,2094,"90,594,613,126,7,120,419,249,536,38"
8191,20,False,False,0->0,,,,,16,2989,"51,706,757,120,863,989,908,885,148,811,386,892,455,817,222,546,733,490,60,376"
3325,0,False,False,0->0,,,,,16,16,
3325,5,False,False,0->0,,,,,16,1669,"84,813,900,837,121"
3325,10,False,False,0->0,,,,,16,1292,"117,241,552,950,16,490,979,93,602,888"
3325,20,False,False,0->0,,,,,16,3073,"239,866,485,103,815,193,62,409,670,769,491,210,980,803,90,873,422,690,202,397"
1577,0,False,False,0->0,,,,,16,16,
1577,5,False,False,0->0,,,,,16,849,"532,34,866,848,865"
1577,10,False,False,0->0,,,,,16,2150,"617,940,161,488,737,656,499,141,363,512"
1577,20,False,False,0->0,,,,,16,2875,"555,309,99,634,675,137,454,632,197,978,586,795,305,144,938,235,143,316,136,405"
7096,0,False,False,0->0,,,,,16,16,
7096,5,False,False,0->0,,,,,16,846,"673,381,179,241,528"
7096,10,False,False,0->0,,,,,16,1316,"68,914,792,378,566,190,676,481,172,442"
7096,20,False,False,0->0,,,,,16,3260,"959,80,568,734,792,868,373,750,21,794,880,600,751,816,127,654,314,392,776,338"
6897,0,False,False,0->0,,,,,16,16,
6897,5,False,False,0->0,,,,,16,892,"248,991,746,712,52"
6897,10,False,False,0->0,,,,,16,1333,"792,101,204,515,740,135,460,63,658,660"
6897,20,False,False,0->0,,,,,16,3167,"905,172,978,365,76,519,639,18,117,810,808,515,833,441,650,182,729,942,208,837"
6033,0,False,False,0->0,,,,,16,16,
6033,5,False,False,0->0,,,,,16,460,"228,323,622,205,713"
6033,10,False,False,0->0,,,,,16,1209,"122,758,94,298,574,978,446,723,565,971"
6033,20,False,False,0->0,,,,,16,3622,"395,45,381,919,425,793,499,249,192,548,335,968,522,386,780,38,743,528,257,343"
2742,0,False,False,0->0,,,,,16,16,
2742,5,False,False,0->0,,,,,16,1195,"32,25,822,391,370"
2742,10,False,False,0->0,,,,,16,1170,"895,678,740,82,905,862,428,763,683,522"
2742,20,False,False,0->0,,,,,16,3484,"687,829,167,410,93,738,254,342,366,96,926,391,423,233,402,621,259,792,758,278"
7561,0,False,False,0->0,,,,,16,16,
7561,5,False,False,0->0,,,,,16,1242,"174,592,874,992,914"
7561,10,False,False,0->0,,,,,16,2321,"717,610,858,154,625,788,578,7,743,777"
7561,20,False,False,0->0,,,,,16,3139,"14,781,650,624,387,401,858,64,137,508,492,548,731,530,956,3,429,705,694,728"
4526,0,False,False,0->0,,,,,16,16,
4526,5,False,False,0->0,,,,,16,357,"597,283,984,783,792"
4526,10,False,False,0->0,,,,,16,2571,"511,855,760,740,655,752,216,20,637,659"
4526,20,False,False,0->0,,,,,16,3014,"731,905,205,770,727,40,103,374,85,411,876,421,949,208,267,73,643,844,401,497"
6074,0,False,False,0->0,,,,,16,16,
6074,5,False,False,0->0,,,,,16,1081,"875,843,730,364,582"
6074,10,False,False,0->0,,,,,16,1574,"127,360,974,513,393,472,257,394,398,745"
6074,20,False,False,0->0,,,,,16,3692,"589,142,443,488,265,520,947,174,984,771,528,316,280,109,212,55,392,200,544,899"
2991,0,False,False,0->0,,,,,16,16,
2991,5,False,False,0->0,,,,,16,639,"546,318,985,370,64"
2991,10,False,False,0->0,,,,,16,1381,"325,23,793,374,282,861,957,114,790,966"
2991,20,False,False,0->0,,,,,16,3275,"773,363,626,169,893,856,408,565,790,63,791,548,552,54,957,541,775,731,329,677"
3302,0,False,False,0->0,,,,,16,16,
3302,5,False,False,0->0,,,,,16,800,"369,422,771,395,61"
3302,10,False,False,0->0,,,,,16,1170,"784,796,683,32,567,164,940,873,175,617"
3302,20,False,False,0->0,,,,,16,3513,"157,444,154,621,252,148,463,133,127,870,674,761,734,260,55,388,288,981,781,629"
8677,0,False,False,0->0,,,,,16,16,
8677,5,False,False,0->0,,,,,16,728,"548,940,195,332,261"
8677,10,False,False,0->0,,,,,16,2117,"721,815,431,707,6,863,165,813,73,804"
8677,20,False,False,0->0,,,,,16,2673,"837,514,831,495,746,33,537,386,624,65,15,757,454,5,725,580,567,794,696,838"
4645,0,False,False,0->0,,,,,16,16,
4645,5,False,False,0->0,,,,,16,838,"678,238,924,67,892"
4645,10,False,False,0->0,,,,,16,1498,"542,167,332,777,947,298,873,603,439,38"
4645,20,False,False,0->0,,,,,16,3339,"610,929,877,250,496,875,408,49,323,59,560,790,409,749,136,152,703,259,165,928"
6916,0,False,False,0->0,,,,,16,16,
6916,5,False,False,0->0,,,,,16,1313,"990,395,743,9,565"
6916,10,False,False,0->0,,,,,16,1357,"975,731,749,431,207,400,625,384,666,960"
6916,20,False,False,0->0,,,,,16,4732,"567,298,471,54,209,521,569,789,844,389,3,668,721,549,838,26,661,505,197,231"
2679,0,False,False,0->0,,,,,16,16,
2679,5,False,False,0->0,,,,,16,1255,"160,171,172,444,836"
2679,10,False,False,0->0,,,,,16,1904,"51,396,763,407,298,964,716,834,162,786"
2679,20,False,False,0->0,,,,,16,2912,"497,961,22,379,600,48,543,160,754,130,548,945,687,993,393,958,964,668,182,193"
2459,0,False,False,0->0,,,,,16,16,
2459,5,False,False,0->0,,,,,16,664,"534,410,132,360,624"
2459,10,False,False,0->0,,,,,16,1588,"734,732,271,835,395,413,307,646,877,142"
2459,20,False,False,0->0,,,,,16,2902,"753,811,32,604,499,488,495,127,56,276,121,743,298,989,817,592,469,709,218,666"
3216,0,False,False,0->0,,,,,16,16,
3216,5,False,False,0->0,,,,,16,250,"763,708,386,472,122"
3216,10,False,False,0->0,,,,,16,1361,"920,485,476,828,63,378,70,64,541,279"
3216,20,False,False,0->0,,,,,16,3243,"347,728,700,448,126,554,164,461,508,639,155,67,898,445,376,622,184,573,315,194"
