hit_id,trajectory_step,x,y,z,r,phi,volume_id,layer_id,module_id,module_index,local_u_mm,local_v_mm,distance_to_module,event,particle,charge
12,2539,-474.6965565207749,-4.4089573604954495,-2554.5,474.71703116455376,-3.132304971752916,12,4,2,4175,-22.214394287487565,4.196588770951637,0.0,414.0,electron,-1
13,2949,-473.49186640336694,-106.10381114294243,-2951.5,485.2345477078081,-2.921146504135278,12,2,6,4009,25.29180238239582,14.575329317133644,0.0,414.0,electron,-1
14,2952,-473.3189784668746,-106.85856371001583,-2954.5,485.2314994052769,-2.919550786593185,12,2,9,4012,-28.349601299168718,14.402684587280955,0.0,414.0,electron,-1
0,25,-9.81851842743419,29.872685576826218,-121.83448390709668,31.44488269467364,1.8883519675285403,8,2,93,848,3.8395437691290377,-16.834483907079846,0.0,414.0,positron,1
1,189,-18.299830913620564,69.83379863837953,-280.2995940474689,72.19171173848729,1.8270820650289308,8,4,122,1101,-2.787070684484893,-35.29959404743357,0.0,414.0,positron,1
2,191,-18.363915404381498,70.3498450449016,-282.3143545169053,72.70718043509146,1.8261355160133332,8,4,90,1069,-2.87649650717119,32.68564548306198,0.0,414.0,positron,1
3,369,-19.720642861030687,114.75662718771433,-454.68971798527383,116.43877034026242,1.7409815695532402,8,6,41,1468,-1.3004864121166837,0.31028201472585926,0.0,414.0,positron,1
4,517,-14.643994907666155,151.3586772962735,-598.0,152.06543256024102,1.6672464135181317,7,14,83,730,7.63812362439443,11.873101489593695,0.0,414.0,positron,1
5,521,-14.42235056901932,152.36700512501156,-602.0,153.04805927126614,1.6651704837583212,7,14,84,731,-6.766493639358545,12.89886704171344,0.0,414.0,positron,1
6,993,37.52373465407752,256.7381857984419,-1058.185853014755,259.46584883075633,1.425668245256037,13,2,30,5053,-17.460643981649405,-28.185853014726725,0.0,414.0,positron,1
7,1158,66.89785520680938,285.80812086500106,-1218.5,293.5329708629923,1.3408700292079478,12,12,122,4975,0.8172878174076352,-24.467894558675187,0.0,414.0,positron,1
8,1444,127.73935622541353,322.85674151969306,-1495.5,347.208609734259,1.194042655854594,12,10,119,4802,-9.612523554788941,29.07590480331525,0.0,414.0,positron,1
9,1761,204.18776645542636,341.2442071966313,-1801.5,397.6685214035845,1.0315816768065444,12,8,114,4627,-13.643557793471032,-72.56564625276485,0.0,414.0,positron,1
10,1764,204.96010372668817,341.2993148255099,-1804.5,398.11288150475275,1.0299880167118507,12,8,111,4624,30.342873453612654,-73.04569908072854,0.0,414.0,positron,1
11,2122,293.4180828749861,331.04382381780584,-2151.5,442.36205154369503,0.8455784672873171,12,6,108,4451,1.8049720747485765,-27.641840160987805,0.0,414.0,positron,1
12,2535,382.64718220486975,280.6852302225856,-2551.5,474.5556495443212,0.632880183916105,12,4,102,4275,7.48877711304888,4.495948664389204,0.0,414.0,positron,1
13,2949,443.0373282515423,197.91536591415468,-2951.5,485.2345477078055,0.4201261864893577,12,2,96,4099,13.306970456902349,15.052476485497262,0.0,414.0,positron,1
0,7,-5.348812381734096,31.959951975256875,-3.5007805012710205,32.40444914137127,1.736619365176485,8,2,109,864,-0.9988153263033434,31.499219498697478,0.0,533.0,electron,-1
1,46,-12.654560146969391,70.54911535913402,-7.743950403179205,71.67506937889677,1.7482812398291379,8,4,217,1196,5.734709393580587,27.256049596793535,0.0,533.0,electron,-1
2,91,-22.392010035618902,113.86766925261963,-12.540857775372368,116.04847355505903,1.7649680999221373,8,6,353,1780,1.5149085498414776,22.459142224605174,0.0,533.0,electron,-1
