event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight
19.0,-1,4,224,-5.225863589603481,-122.3884812788477,-249.2,122.5,-1.613469387755102,31.4654181275155,0.01
19.0,-1,5,624,-9.476233877720428,-298.8497967064638,-606.714292138493,299.0,-1.6024947247842072,31.4654181275155,0.01
19.0,-1,6,788,-10.079759131988913,-370.86304541682375,-756.4680975951109,371.0,-1.5979688325332215,31.4654181275155,0.01
19.0,-1,7,951,-10.06787953192657,-442.88558093680433,-899.7004287316956,443.00000000000006,-1.5935248739880035,31.4654181275155,0.01
19.0,-1,8,1112,-9.252724987452476,-513.9167122017989,-1046.3743982925457,514.0,-1.588798709646638,31.4654181275155,0.01
21.0,1,1,10,5.454216508340605,-32.7996039957824,-10.75,33.25,-1.406015037593985,5.770976468033147,0.01
21.0,1,2,28,8.090203194386206,-49.84775433531127,-16.400000000000002,50.50000000000001,-1.4099009900990098,5.770976468033147,0.01
21.0,1,3,68,13.16641506067482,-87.51511591976573,-28.8,88.5,-1.4214689265536724,5.770976468033147,0.01
21.0,1,4,104,16.918299874201498,-121.32609418161698,-39.6,122.5,-1.4322448979591835,5.770976468033147,0.01
21.0,1,5,290,23.262641926136055,-298.0936924703647,-95.25273199923613,299.0,-1.492916144579266,5.770976468033147,0.01
21.0,1,6,366,19.582829621152115,-370.4828103759053,-121.44861825020745,371.00000000000006,-1.5179878781117944,5.770976468033147,0.01
21.0,1,7,442,12.323966304823847,-442.8285445344706,-144.4079911706469,443.00000000000006,-1.5429734002106985,5.770976468033147,0.01
21.0,1,8,518,1.4728938784151047,-513.9978896684527,-167.44311765668226,514.0,-1.5679307705805512,5.770976468033147,0.01
21.0,-1,1,10,5.55283711804383,-32.78305202296569,-10.75,33.25,-1.4030075187969926,5.770976468033147,0.01
21.0,-1,2,28,8.58334071646216,-49.76521136441724,-16.400000000000002,50.5,-1.4,5.770976468033147,0.01
21.0,-1,3,68,16.075731406805932,-87.0277016801905,-28.8,88.5,-1.388135593220339,5.770976468033147,0.01
21.0,-1,4,104,23.6236187012544,-120.20056006299532,-39.6,122.5,-1.376734693877551,5.770976468033147,0.01
21.0,-1,5,290,75.24403835886851,-289.37749513645514,-95.31532841911306,299.0,-1.3164092043283402,5.770976468033147,0.01
21.0,-1,6,366,102.30361518481638,-356.6159984074145,-119.66376590801755,371.00000000000006,-1.2914254367986584,5.770976468033147,0.01
21.0,-1,7,442,132.75163399873267,-422.6416965594693,-144.00676257436885,443.0,-1.266454736543584,5.770976468033147,0.01
21.0,-1,8,518,166.24240679457645,-486.37378854451714,-168.6673470444853,514.0000000000001,-1.2414455082687246,5.770976468033147,0.01
22.0,1,1,26,-23.087933419013428,-23.92717765302049,85.25,33.25,-2.338345864661654,6.31297671113551,0.01
22.0,1,2,74,-35.183381070491016,-36.22678148067551,129.6,50.5,-2.341584158415841,6.31297671113551,0.01
22.0,1,3,179,-62.31449346485476,-62.84229391276685,227.2,88.5,-2.351977401129944,6.31297671113551,0.01
22.0,1,4,272,-87.16065043286326,-86.0771224897778,314.40000000000003,122.5,-2.362448979591837,6.31297671113551,0.01
22.0,1,5,760,-224.0087624913914,-198.04311229395333,768.132025087068,299.0,-2.417639459128111,6.31297671113551,0.01
22.0,1,6,959,-283.44640099610837,-239.37238304021898,952.8188468189885,371.0,-2.440296394158257,6.31297671113551,0.01
22.0,1,7,1159,-344.94487324294295,-277.9604907597661,1140.1403850816907,443.0,-2.4633182423935294,6.31297671113551,0.01
22.0,1,8,1357,-407.4594081089738,-313.3254390302273,1326.2190334926945,514.0,-2.486058751787481,6.31297671113551,0.01
22.0,-1,1,26,-23.015867673892096,-23.99650672947813,85.25,33.25000000000001,-2.335338345864661,6.31297671113551,0.01
22.0,-1,2,74,-34.85917559729521,-36.53885434269851,129.6,50.49999999999999,-2.3326732673267334,6.31297671113551,0.01
22.0,-1,3,179,-60.40512232612377,-64.67975878716636,227.2,88.5,-2.3220338983050848,6.31297671113551,0.01
22.0,-1,4,272,-82.65744702756561,-90.4101567905132,314.40000000000003,122.5,-2.311428571428572,6.31297671113551,0.01
