pileup_event,particle_id,pdg_id,charge,mass,pT,eta,layer_id,trajectory_step,x,y,z,r,phi,pileup_z0
3,230,-211,-1.0,0.13957,0.2676171759629236,-0.7504192761056515,2,70,-47.11058416597695,18.189086275577505,-80.9852089895645,50.49999999999999,2.773131896118262,-39.17977820815886
3,230,-211,-1.0,0.13957,0.2676171759629236,-0.7504192761056515,3,125,-86.34462444599855,19.41277489900577,-113.40214762864963,88.49999999999999,2.9204409848554413,-39.17977820815886
3,230,-211,-1.0,0.13957,0.2676171759629236,-0.7504192761056515,4,177,-122.0821351480492,10.109514216491764,-143.88664589413617,122.5,3.0589720420071376,-39.17977820815886
3,231,211,1.0,0.13957,0.0924979054848468,-0.5552675901264226,1,64,0.6780361171379421,-33.24308600331588,-59.05143450068742,33.24999999999999,-1.5504028495637936,-39.17977820815886
3,231,211,1.0,0.13957,0.0924979054848468,-0.5552675901264226,2,101,-9.518661627194394,-49.59480901089324,-70.39345592488488,50.50000000000001,-1.7604190040965422,-39.17977820815886
3,231,211,1.0,0.13957,0.0924979054848468,-0.5552675901264226,3,224,-68.75100633556092,-55.72745398677085,-108.19789935196056,88.5,-2.460440170537941,-39.17977820815886
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,1,62,-22.801946828644496,24.199870264604087,13.527973505927704,33.25,2.326461353284603,-39.17977820815886
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,2,94,-35.189374076473975,36.22096012126103,40.88773301280232,50.50000000000001,2.341749601971065,-39.17977820815886
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,3,166,-63.77371832174212,61.36092283708822,101.2337931591901,88.5,2.375473696328752,-39.17977820815886
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,4,230,-90.80273370339816,82.22599073279544,155.36160040806453,122.5,2.405722271959452,-39.17977820815886
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,5,568,-250.6656304368941,162.99614019256535,440.4475159499658,299.0,2.5650394238226277,-39.17977820815886
