pileup_event,particle_id,pdg_id,charge,mass,pT,eta,layer_id,trajectory_step,x,y,z,r,phi,pileup_z0,n_merged
3,338,-211,-1.0,0.13957,0.8055679091747474,0.5357739602331256,8,646,-488.03900755579036,-161.28833530035325,275.46371463400834,514.0,-2.8224100693669634,-39.17977820815886,1
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,8,651,155.50638562912553,-489.9119962080595,-340.25838782168705,514.0,-1.2634382251488918,-39.17977820815886,1
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,8,669,126.366090047274,498.22445873939597,-272.953604647783,513.9999999999999,1.3224014429700446,-39.17977820815886,1
3,261,211,1.0,0.13957,0.5565947830920335,-0.1697043264723286,8,685,335.31801102855866,-389.56107541674567,-150.47773649184285,514.0,-0.8600894569599192,-39.17977820815886,1
3,281,-211,-1.0,0.13957,1.1016095702065725,-0.8012506506927297,8,719,-424.0703180780246,290.4485588278982,-516.347820557668,514.0,2.5410684772878556,-39.17977820815886,1
3,285,211,1.0,0.13957,0.5497760222586525,-0.424796493798291,8,745,88.51271076616125,-506.3215381877665,-329.6080221141931,514.0,-1.397729955851092,-39.17977820815886,1
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,8,753,-96.38763730534835,-504.8815934203708,474.9777291978714,514.0,-1.759437743146327,-39.17977820815886,1
3,283,-321,-1.0,0.49368,0.9302266346067026,-0.7338238885461561,8,755,283.3261499184839,428.8616242710098,-475.263144324693,514.0,0.9869727640170542,-39.17977820815886,1
3,209,211,1.0,0.13957,0.591930356028769,0.6369297440440764,8,768,-436.9451732185512,-270.6933977787606,382.6229084349906,514.0,-2.5869484777867595,-39.17977820815886,1
3,136,-211,-1.0,0.13957,0.6189926507114833,-0.8172848824869922,8,832,-512.9747727122073,32.44815188665404,-591.8385445067104,514.0,3.078421947618614,-39.17977820815886,1
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,8,833,-125.94178884744444,498.33188320827486,-635.4603985668816,514.0,1.818339675876893,-39.17977820815886,1
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,8,833,471.4303511461193,204.81558538901942,-667.6718717933053,514.0,0.4098523399524343,-39.17977820815886,1
3,284,211,1.0,0.13957,0.9778453474834518,-1.0771207694087237,8,890,470.22208031553293,-207.57455331454412,-743.3657422654402,514.0,-0.41571216665420374,-39.17977820815886,1
3,352,-2212,-1.0,0.93827,2.3408779438269467,-1.1530539785663534,8,926,325.6749919609109,397.657892680707,-777.7009124432061,514.0000000000001,0.8845871817133346,-39.17977820815886,1
3,353,211,1.0,0.13957,0.7326513193297977,-1.143457010685349,8,991,513.6628280384056,-18.614486068311827,-843.7736089322162,514.0,-0.03622287423909961,-39.17977820815886,1
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,8,1002,-478.8492318647371,186.8138462281404,806.2236549423218,514.0,2.769623030624703,-39.17977820815886,1
3,287,211,1.0,0.13957,0.8389348791220657,-1.2009561422382355,8,1007,165.46841700290975,486.637650592873,-874.9266841128716,514.0,1.2430364240530336,-39.17977820815886,1
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,8,1014,-303.71141664405764,-414.6750238440454,-879.4820138851525,514.0,-2.2029433375680245,-39.17977820815886,1
3,355,-211,-1.0,0.13957,0.681765605923184,-1.1709859388748285,8,1036,-332.5416252079151,391.9337539739063,-885.0697904794545,514.0,2.2743979054988386,-39.17977820815886,1
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,8,1055,-92.62752920595356,505.5849491759028,-936.152725680165,514.0,1.7519954566666014,-39.17977820815886,1
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,8,1063,494.7176259624759,139.4649438463007,884.7757477051388,514.0,0.27477727656465045,-39.17977820815886,1
3,340,-211,-1.0,0.13957,0.5489289454843167,1.092787703827061,8,1118,-379.4806835340374,-346.6848869283744,840.3657307666738,514.0,-2.4013267952599304,-39.17977820815886,1
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,8,1179,502.3707434294134,-108.71815003107125,-1010.1134531412889,514.0,-0.2131236565604423,-39.17977820815886,1
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,8,1225,-505.3146979026238,-94.09068011009396,-1128.2121736743766,514.0,-2.9574987756851763,-39.17977820815886,1
3,354,211,1.0,0.13957,0.7441711317070379,-1.4380042986044566,8,1267,508.83266890769295,72.7001722987925,-1167.768762226336,514.0,0.14191591184442454,-39.17977820815886,1
3,306,-211,-1.0,0.13957,1.6614855537989055,1.5483259149896704,8,1285,-209.3801093922922,-469.42088768063115,1133.3703932343037,514.0,-1.9903515570744028,-39.17977820815886,1
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,8,1292,12.698574633063407,-513.8431143863743,1141.445427174637,514.0,-1.5460884148013772,-39.17977820815886,1
3,211,211,1.0,0.13957,0.7491529392105829,1.4703091712155971,8,1302,511.41023024191855,-51.53228506390763,1128.7290571713297,514.0,-0.10042608501618223,-39.17977820815886,1
3,276,211,1.0,0.13957,1.205440285255591,-1.5593480454937236,8,1320,-445.4457533040904,256.46458013408295,-1243.6626662449016,514.0,2.619196281170371,-39.17977820815886,1
3,339,211,1.0,0.13957,1.0073353372385607,1.5871488065795347,8,1376,-436.80517589257533,270.91924684941887,1226.8788183409329,514.0,2.586431513036226,-39.17977820815886,1
3,290,-211,-1.0,0.13957,0.5886922918424228,-1.5128241511115357,8,1495,-465.2271044819915,-218.54002209046786,-1390.544877994908,514.0,-2.702437275384351,-39.17977820815886,1
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,8,1620,434.68540742979985,-274.3074854384927,1491.2620692394441,514.0,-0.5629368333319551,-39.17977820815886,1
4,401,211,1.0,0.13957,0.4581919747162559,0.4047007636753273,1,37,22.913144695357634,-24.09461143429386,2.25,33.24999999999999,-0.8105263157894738,-11.66279557204789,1
4,400,-211,-1.0,0.13957,0.3097132328101436,-0.3341574723201619,1,38,-24.652989319479527,-22.311266607111943,-23.0,33.24999999999999,-2.406015037593985,-11.66279557204789,1
4,399,211,1.0,0.13957,0.2741821317694257,0.6078161106773019,1,43,-15.8935081401332,-29.205460088817635,9.75,33.24999999999999,-2.0691729323308268,-11.66279557204789,1
4,382,-211,-1.0,0.13957,0.4623818587073132,-0.8954312247795516,1,48,-9.199417691583976,-31.952045539147754,-45.5,33.24999999999999,-1.8511278195488723,-11.66279557204789,1
4,413,211,1.0,0.13957,0.7201203725073946,1.14079506329261,1,57,-11.244825079191502,-31.29083586193226,35.0,33.24999999999999,-1.9157894736842107,-11.66279557204789,1
4,430,211,1.0,0.13957,0.3680532678318459,1.1294105963477967,1,58,-33.24807321701571,0.3579488175179602,34.5,33.24999999999999,3.130827067669174,-11.66279557204789,1
4,381,-211,-1.0,0.13957,0.7370970750784724,1.418894555435221,1,73,-32.290331098344446,7.930763995939444,53.0,33.24999999999999,2.9007518796992486,-11.66279557204789,1
4,391,-211,-1.0,0.13957,0.1284737378195081,1.3640726697541312,1,79,-33.2347233540468,1.0078013593839439,49.75,33.24999999999999,3.111278195488722,-11.66279557204789,1
4,398,-211,-1.0,0.13957,0.4547913011440772,1.6306573181514166,1,88,23.201339684843678,23.817227731801573,70.0,33.24999999999999,0.7984962406015037,-11.66279557204789,1
4,390,321,1.0,0.49368,0.1635762081329978,-1.0279803088948412,1,114,20.333938200980576,26.307669171530623,-52.5,33.24999999999999,0.9127819548872181,-11.66279557204789,1
4,412,-2212,-1.0,0.93827,0.431684497021388,-1.667664888135166,1,116,24.422171930274985,-22.563688045354834,-96.75,33.24999999999999,-0.7458646616541353,-11.66279557204789,1
4,401,211,1.0,0.13957,0.4581919747162559,0.4047007636753273,2,56,33.38545812038337,-37.890119900735705,9.200000000000001,50.5,-0.8485148514851486,-11.66279557204789,1
4,400,-211,-1.0,0.13957,0.3097132328101436,-0.3341574723201619,2,58,-35.50479286168581,-35.911832087054336,-28.8,50.5,-2.3504950495049504,-11.66279557204789,1
4,399,211,1.0,0.13957,0.2741821317694257,0.6078161106773019,2,65,-26.9051631937259,-42.735959021870286,21.200000000000003,50.5,-2.1326732673267332,-11.66279557204789,1
4,382,-211,-1.0,0.13957,0.4623818587073132,-0.8954312247795516,2,73,-12.105738852518883,-49.027554363180464,-63.2,50.5,-1.812871287128713,-11.66279557204789,1
4,413,211,1.0,0.13957,0.7201203725073946,1.14079506329261,2,87,-18.205426718065883,-47.10427197201049,59.2,50.5,-1.9396039603960396,-11.66279557204789,1
4,430,211,1.0,0.13957,0.3680532678318459,1.1294105963477967,2,88,-50.4167309291323,2.8988346657708233,58.400000000000006,50.5,3.0841584158415842,-11.66279557204789,1
4,381,-211,-1.0,0.13957,0.7370970750784724,1.418894555435221,2,110,-49.30661680485958,10.913640055395776,86.80000000000001,50.5,2.9237623762376237,-11.66279557204789,1
4,391,-211,-1.0,0.13957,0.1284737378195081,1.3640726697541312,2,122,-50.17860988348679,-5.688331052324728,83.2,50.5,-3.028712871287129,-11.66279557204789,1
4,398,-211,-1.0,0.13957,0.4547913011440772,1.6306573181514166,2,135,33.83327080958408,37.490796021495015,112.80000000000001,50.5,0.8366336633663365,-11.66279557204789,1
4,390,321,1.0,0.49368,0.1635762081329978,-1.0279803088948412,2,174,35.075930359795564,36.33082863622535,-74.4,50.5,0.8029702970297031,-11.66279557204789,1
4,412,-2212,-1.0,0.93827,0.431684497021388,-1.667664888135166,2,177,38.43058474789785,-32.76187045842529,-141.20000000000002,50.5,-0.705940594059406,-11.66279557204789,1
4,401,211,1.0,0.13957,0.4581919747162559,0.4047007636753273,3,100,52.751863237510804,-71.0597700880812,25.200000000000003,88.5,-0.9322033898305083,-11.66279557204789,1
4,400,-211,-1.0,0.13957,0.3097132328101436,-0.3341574723201619,3,103,-53.80507673336915,-70.26566528338188,-42.400000000000006,88.5,-2.2242937853107345,-11.66279557204789,1
4,399,211,1.0,0.13957,0.2741821317694257,0.6078161106773019,3,116,-57.38299423197723,-67.37538105994552,46.400000000000006,88.5,-2.2762711864406784,-11.66279557204789,1
4,382,-211,-1.0,0.13957,0.4623818587073132,-0.8954312247795516,3,130,-14.02514526542409,-87.38160733405945,-102.4,88.5,-1.7299435028248586,-11.66279557204789,1
4,413,211,1.0,0.13957,0.7201203725073946,1.14079506329261,3,154,-36.23696368042364,-80.74114479757927,112.80000000000001,88.5,-1.9926553672316383,-11.66279557204789,1
4,430,211,1.0,0.13957,0.3680532678318459,1.1294105963477967,3,156,-87.32603793385476,14.367083864687345,112.0,88.5,2.978531073446328,-11.66279557204789,1
4,381,-211,-1.0,0.13957,0.7370970750784724,1.418894555435221,3,194,-87.28510458205714,14.61370993619851,160.8,88.5,2.9757062146892657,-11.66279557204789,1
4,391,-211,-1.0,0.13957,0.1284737378195081,1.3640726697541312,3,229,-78.95537972320228,-39.97871949881508,166.8,88.5,-2.6728813559322036,-11.66279557204789,1
4,398,-211,-1.0,0.13957,0.4547913011440772,1.6306573181514166,3,237,53.55141383665163,70.45918021163513,207.20000000000002,88.5,0.9209039548022597,-11.66279557204789,1
4,412,-2212,-1.0,0.93827,0.431684497021388,-1.667664888135166,3,312,72.18478745730795,-51.20162555762542,-239.60000000000002,88.5,-0.6169491525423728,-11.66279557204789,1
4,390,321,1.0,0.49368,0.1635762081329978,-1.0279803088948412,3,318,75.6696914379888,45.89496484016044,-125.60000000000001,88.5,0.5451977401129944,-11.66279557204789,1
4,401,211,1.0,0.13957,0.4581919747162559,0.4047007636753273,4,139,65.30106740818117,-103.64371951716215,40.0,122.5,-1.0085714285714287,-11.66279557204789,1
4,400,-211,-1.0,0.13957,0.3097132328101436,-0.3341574723201619,4,144,-62.618860178869696,-105.28593614485825,-54.400000000000006,122.5,-2.1073469387755104,-11.66279557204789,1
4,399,211,1.0,0.13957,0.2741821317694257,0.6078161106773019,4,164,-91.2371017390776,-81.74375368340509,70.4,122.5,-2.4110204081632656,-11.66279557204789,1
4,382,-211,-1.0,0.13957,0.4623818587073132,-0.8954312247795516,4,181,-10.215572405796522,-122.07330617469951,-138.0,122.5,-1.6542857142857144,-11.66279557204789,1
4,413,211,1.0,0.13957,0.7201203725073946,1.14079506329261,4,213,-55.43617167952873,-109.23864183299708,161.20000000000002,122.5,-2.0404081632653064,-11.66279557204789,1
4,430,211,1.0,0.13957,0.3680532678318459,1.1294105963477967,4,218,-118.39687413807826,31.439309698720418,161.20000000000002,122.5,2.8820408163265308,-11.66279557204789,1
4,381,-211,-1.0,0.13957,0.7370970750784724,1.418894555435221,4,270,-121.63157110208365,14.5605944672176,227.60000000000002,122.5,3.022448979591837,-11.66279557204789,1
4,398,-211,-1.0,0.13957,0.4547913011440772,1.6306573181514166,4,331,66.3972622368482,102.94490549537268,292.8,122.5,0.9979591836734694,-11.66279557204789,1
4,391,-211,-1.0,0.13957,0.1284737378195081,1.3640726697541312,4,382,-68.7367958395544,-101.39774601889046,285.6,122.5,-2.166530612244898,-11.66279557204789,1
4,412,-2212,-1.0,0.93827,0.431684497021388,-1.667664888135166,4,434,105.35102830655835,-62.50928598816934,-329.20000000000005,122.5,-0.5355102040816327,-11.66279557204789,1
4,390,321,1.0,0.49368,0.1635762081329978,-1.0279803088948412,4,471,118.06860063209331,32.65050604170258,-180.4,122.5,0.2697959183673469,-11.66279557204789,1
4,401,211,1.0,0.13957,0.4581919747162559,0.4047007636753273,5,366,36.22183835950658,-296.79787469902436,124.19056907421742,299.0,-1.449354770339294,-11.66279557204789,1
4,400,-211,-1.0,0.13957,0.3097132328101436,-0.3341574723201619,5,465,107.06533987188115,-279.17380428349395,-150.91746550206798,299.0,-1.2045876793565882,-11.66279557204789,1
4,382,-211,-1.0,0.13957,0.4623818587073132,-0.8954312247795516,5,474,103.06986452870794,-280.67348115921783,-342.53605452721865,299.0,-1.2188608842662898,-11.66279557204789,1
4,413,211,1.0,0.13957,0.7201203725073946,1.14079506329261,5,535,-198.70216582449052,-223.42437041794855,419.5418098499784,299.0,-2.2976954499571156,-11.66279557204789,1
4,430,211,1.0,0.13957,0.3680532678318459,1.1294105963477967,5,611,-192.9416099927964,228.41745803109634,470.4353113105511,299.0,2.272198723467211,-11.66279557204789,1
4,381,-211,-1.0,0.13957,0.7370970750784724,1.418894555435221,5,676,-296.40543706797797,-39.30415851460171,585.0192759916279,299.0,-3.0097590701360075,-11.66279557204789,1
4,398,-211,-1.0,0.13957,0.4547913011440772,1.6306573181514166,5,871,38.03241888550143,296.57129853328314,787.6939118062753,299.0,1.4432520774849886,-11.66279557204789,1
4,412,-2212,-1.0,0.93827,0.431684497021388,-1.667664888135166,5,1156,298.50243314569207,-17.242314406763523,-855.9228005374192,299.00000000000006,-0.057698612400888236,-11.66279557204789,1
4,401,211,1.0,0.13957,0.4581919747162559,0.4047007636753273,6,486,-41.372132763576246,-368.6859729235614,168.39777693680855,371.0,-1.6825439395329427,-11.66279557204789,1
4,382,-211,-1.0,0.13957,0.4623818587073132,-0.8954312247795516,6,629,203.53467352016693,-310.1848427551531,-450.79522169663204,371.0,-0.9900943491025972,-11.66279557204789,1
4,413,211,1.0,0.13957,0.7201203725073946,1.14079506329261,6,676,-276.3115077806599,-247.57413166156584,536.4791894859962,371.0,-2.4109938631067127,-11.66279557204789,1
4,381,-211,-1.0,0.13957,0.7370970750784724,1.418894555435221,6,853,-360.21543451309077,-88.80225638206056,744.3415746028035,371.0,-2.8998868602744516,-11.66279557204789,1
4,398,-211,-1.0,0.13957,0.4547913011440772,1.6306573181514166,6,1158,-40.50326295236978,368.78243679737676,1053.7454500314338,371.0,1.6801875825752044,-11.66279557204789,1
4,412,-2212,-1.0,0.93827,0.431684497021388,-1.667664888135166,6,1564,362.70060157252374,78.03379792711225,-1153.4091317880311,371.0,0.21191626987393017,-11.66279557204789,1
4,401,211,1.0,0.13957,0.4581919747162559,0.4047007636753273,7,677,-205.42182524184497,-392.4931511686655,238.3792696876108,443.0,-2.052970035651673,-11.66279557204789,1
4,413,211,1.0,0.13957,0.7201203725073946,1.14079506329261,7,828,-363.3054431075281,-253.49192296489971,655.7770009007432,443.0,-2.532386590999771,-11.66279557204789,1
4,382,-211,-1.0,0.13957,0.4623818587073132,-0.8954312247795516,7,865,355.3464530218391,-264.53335956887906,-616.2897285066551,443.0,-0.6399318367496999,-11.66279557204789,1
4,381,-211,-1.0,0.13957,0.7370970750784724,1.418894555435221,7,1043,-414.73428262716766,-155.70637370939127,911.6492995178514,443.0,-2.7824393824592573,-11.66279557204789,1
4,398,-211,-1.0,0.13957,0.4547913011440772,1.6306573181514166,7,1632,-212.42001556527813,388.75022442083167,1489.8987542739778,443.0,2.0708850756236985,-11.66279557204789,1
4,413,211,1.0,0.13957,0.7201203725073946,1.14079506329261,8,993,-456.6549277664259,-235.92854203474482,792.9424569327064,514.0,-2.664717789274767,-11.66279557204789,1
4,381,-211,-1.0,0.13957,0.7370970750784724,1.418894555435221,8,1249,-454.4193053052583,-240.20635912874255,1095.6088490255056,514.0,-2.655327147980422,-11.66279557204789,1
5,442,211,1.0,0.13957,0.6651533976013511,0.2682115114231853,1,35,-18.377110482400816,-27.7100037949769,5.75,33.25,-2.156390977443609,-3.390448815473444,1
5,453,-211,-1.0,0.13957,1.34871986695343,0.5093853217205342,1,37,2.5763927640898796,33.150033187391315,14.25,33.25,1.4932330827067668,-3.390448815473444,1
5,470,2212,1.0,0.93827,1.766277023927891,0.0988706598114278,1,37,-31.572143047630842,10.428915733667422,0.0,33.25,2.8225563909774434,-3.390448815473444,1
5,477,211,1.0,0.13957,0.3822052194730134,0.4105144426075722,1,38,26.04809223983305,20.66541532767124,10.75,33.25,0.6706766917293233,-3.390448815473444,1
5,479,-211,-1.0,0.13957,0.2194187275967631,0.0413011677269058,1,39,-14.694950024354895,29.826514107111343,-2.0,33.25,2.0285714285714285,-3.390448815473444,1
5,480,211,1.0,0.13957,0.2374762193883301,0.2231554596783722,1,39,-26.25929632595537,20.396368707828042,4.0,33.25,2.481203007518797,-3.390448815473444,1
5,476,2212,1.0,0.93827,2.504720925231141,0.8315297924080656,1,47,19.57409376915171,26.877822700443144,27.5,33.25,0.9413533834586464,-3.390448815473444,1
5,450,211,1.0,0.13957,1.3789311371262882,-0.9828224462763236,1,50,-19.07940484851188,27.231210230663304,-41.5,33.25,2.1819548872180445,-3.390448815473444,1
5,505,-211,-1.0,0.13957,0.2344926282215936,-0.8784702098613713,1,51,14.206784638317759,-30.06209856680765,-36.5,33.25,-1.1293233082706768,-3.390448815473444,1
5,455,-211,-1.0,0.13957,1.9325499564553736,1.0315739035762337,1,52,19.614489401046004,26.84835759476274,37.25,33.25,0.9398496240601504,-3.390448815473444,1
5,514,211,1.0,0.13957,0.1152592825496749,-0.8771812900139032,1,62,-13.791401816371128,-30.25491259183201,-37.0,33.25,-1.9984962406015039,-3.390448815473444,1
5,478,211,1.0,0.13957,1.0227771175974936,1.2676295975670344,1,63,23.379759088262333,23.64210999413579,51.0,33.25,0.7909774436090224,-3.390448815473444,1
5,471,-211,-1.0,0.13957,0.0929915323816498,-0.5342267881388606,1,64,29.334037108321002,-15.654927879988659,-22.5,33.25,-0.49022556390977445,-3.390448815473444,1
5,452,211,1.0,0.13957,0.1422697896382178,-1.118034344112908,1,65,-18.75043864869595,27.45876090579269,-49.25,33.25,2.169924812030075,-3.390448815473444,1
5,443,-2212,-1.0,0.93827,0.4683142068826399,-0.3883942808214903,1,75,-32.3947042908966,-7.493039030017481,-16.75,33.25,-2.9142857142857146,-3.390448815473444,1
5,519,211,1.0,0.13957,0.2688717151967688,1.535326154317879,1,82,-33.18633338409066,-2.0566420495531124,70.5,33.25,-3.079699248120301,-3.390448815473444,1
5,451,-211,-1.0,0.13957,0.5884865081592575,-1.588503830916696,1,85,30.778825570492344,12.578807435572207,-81.5,33.25,0.3879699248120301,-3.390448815473444,1
5,454,-211,-1.0,0.13957,0.1876316813254529,1.5776887252205622,1,88,-13.517867513840109,-30.37811313887461,74.0,33.25,-1.9894736842105265,-3.390448815473444,1
5,515,-211,-1.0,0.13957,0.0976318541955718,-1.6900513609528842,1,106,-15.761592902614318,-29.276862693469358,-92.25,33.25,-2.0646616541353384,-3.390448815473444,1
5,442,211,1.0,0.13957,0.6651533976013511,0.2682115114231853,2,53,-28.986978638538144,-41.352207551821635,10.4,50.50000000000001,-2.182178217821782,-3.390448815473444,1
5,453,-211,-1.0,0.13957,1.34871986695343,0.5093853217205342,2,57,3.2230224391172406,50.39704481769687,23.6,50.50000000000001,1.5069306930693072,-3.390448815473444,1
5,470,2212,1.0,0.93827,1.766277023927891,0.0988706598114278,2,57,-47.796023068961624,16.303072679445687,1.6,50.50000000000001,2.812871287128713,-3.390448815473444,1
5,477,211,1.0,0.13957,0.3822052194730134,0.4105144426075722,2,58,40.96094999626656,29.53727433944018,18.0,50.50000000000001,0.6247524752475246,-3.390448815473444,1
5,479,-211,-1.0,0.13957,0.2194187275967631,0.0413011677269058,2,60,-25.92507630511652,43.337517448209766,-1.2000000000000002,50.50000000000001,2.10990099009901,-3.390448815473444,1
5,480,211,1.0,0.13957,0.2374762193883301,0.2231554596783722,2,60,-37.47389849528896,33.85198563695754,8.0,50.50000000000001,2.4069306930693073,-3.390448815473444,1
5,476,2212,1.0,0.93827,2.504720925231141,0.8315297924080656,2,71,30.001909214912086,40.6218591827131,43.6,50.50000000000001,0.9346534653465348,-3.390448815473444,1
5,450,211,1.0,0.13957,1.3789311371262882,-0.9828224462763236,2,77,-28.4936309255673,41.693680536474055,-61.6,50.50000000000001,2.17029702970297,-3.390448815473444,1
5,505,-211,-1.0,0.13957,0.2344926282215936,-0.8784702098613713,2,77,24.931918937576317,-43.916391223438694,-54.0,50.50000000000001,-1.0544554455445545,-3.390448815473444,1
5,455,-211,-1.0,0.13957,1.9325499564553736,1.0315739035762337,2,79,29.43596976264812,41.03381147459331,58.400000000000006,50.50000000000001,0.9485148514851486,-3.390448815473444,1
5,478,211,1.0,0.13957,1.0227771175974936,1.2676295975670344,2,97,36.13943318949888,35.273096954219184,79.2,50.50000000000001,0.7732673267326734,-3.390448815473444,1
5,514,211,1.0,0.13957,0.1152592825496749,-0.8771812900139032,2,97,-28.03786043152516,-42.00152833436321,-55.2,50.50000000000001,-2.1594059405940595,-3.390448815473444,1
5,471,-211,-1.0,0.13957,0.0929915323816498,-0.5342267881388606,2,100,48.51668404424386,-14.013613714920696,-33.2,50.50000000000001,-0.2811881188118812,-3.390448815473444,1
5,452,211,1.0,0.13957,0.1422697896382178,-1.118034344112908,2,101,-22.950771123558283,44.983464793566576,-74.0,50.50000000000001,2.0425742574257426,-3.390448815473444,1
5,443,-2212,-1.0,0.93827,0.4683142068826399,-0.3883942808214903,2,115,-48.745561156271606,-13.19546390090873,-23.6,50.50000000000001,-2.877227722772277,-3.390448815473444,1
5,519,211,1.0,0.13957,0.2688717151967688,1.535326154317879,2,126,-50.499775951790106,0.15042878382013292,109.2,50.50000000000001,3.1386138613861387,-3.390448815473444,1
5,451,-211,-1.0,0.13957,0.5884865081592575,-1.588503830916696,2,129,46.155735710319206,20.491414325008495,-122.0,50.50000000000001,0.41782178217821786,-3.390448815473444,1
5,454,-211,-1.0,0.13957,0.1876316813254529,1.5776887252205622,2,134,-16.0893490159739,-47.868390909264754,115.2,50.50000000000001,-1.8950495049504947,-3.390448815473444,1
5,515,-211,-1.0,0.13957,0.0976318541955718,-1.6900513609528842,2,167,-14.804102700277799,-48.2813477777871,-142.4,50.50000000000001,-1.8683168316831684,-3.390448815473444,1
5,442,211,1.0,0.13957,0.6651533976013511,0.2682115114231853,3,93,-54.87062441939847,-69.43676674374544,20.8,88.5,-2.2395480225988704,-3.390448815473444,1
5,453,-211,-1.0,0.13957,1.34871986695343,0.5093853217205342,3,100,3.2147675150488464,88.44159242021927,43.6,88.5,1.5344632768361584,-3.390448815473444,1
5,470,2212,1.0,0.93827,1.766277023927891,0.0988706598114278,3,100,-83.1324447111013,30.35204501109745,5.2,88.5,2.791525423728814,-3.390448815473444,1
5,477,211,1.0,0.13957,0.3822052194730134,0.4105144426075722,3,102,76.63749340715003,44.25996615756767,34.4,88.5,0.523728813559322,-3.390448815473444,1
5,480,211,1.0,0.13957,0.2374762193883301,0.2231554596783722,3,107,-54.87062441939847,69.43676674374544,17.2,88.5,2.2395480225988704,-3.390448815473444,1
5,479,-211,-1.0,0.13957,0.2194187275967631,0.0413011677269058,3,108,-58.47913345568179,66.4262068032833,0.4,88.5,2.2926553672316383,-3.390448815473444,1
5,476,2212,1.0,0.93827,2.504720925231141,0.8315297924080656,3,125,53.6707591992504,70.36831394154672,78.80000000000001,88.5,0.9192090395480227,-3.390448815473444,1
5,450,211,1.0,0.13957,1.3789311371262882,-0.9828224462763236,3,135,-47.87484321295029,74.43285153301214,-105.2,88.5,2.1423728813559326,-3.390448815473444,1
5,505,-211,-1.0,0.13957,0.2344926282215936,-0.8784702098613713,3,139,56.06353215743228,-68.47722513385422,-93.60000000000001,88.5,-0.8847457627118646,-3.390448815473444,1
5,455,-211,-1.0,0.13957,1.9325499564553736,1.0315739035762337,3,140,50.148549733346904,72.92031925082358,105.2,88.5,0.968361581920904,-3.390448815473444,1
5,478,211,1.0,0.13957,1.0227771175974936,1.2676295975670344,3,170,65.58324247492138,59.42296110491017,141.6,88.5,0.7361581920903956,-3.390448815473444,1
5,452,211,1.0,0.13957,0.1422697896382178,-1.118034344112908,3,186,-14.41994578354542,87.31732453299064,-134.0,88.5,1.7344632768361585,-3.390448815473444,1
5,514,211,1.0,0.13957,0.1152592825496749,-0.8771812900139032,3,187,-74.99750432742144,-46.98536308956655,-103.60000000000001,88.5,-2.5819209039548023,-3.390448815473444,1
5,443,-2212,-1.0,0.93827,0.4683142068826399,-0.3883942808214903,3,202,-83.21785314617088,-30.11708680703259,-38.800000000000004,88.5,-2.794350282485876,-3.390448815473444,1
5,471,-211,-1.0,0.13957,0.0929915323816498,-0.5342267881388606,3,221,81.35729856658513,34.83159442155245,-69.2,88.5,0.40451977401129946,-3.390448815473444,1
5,519,211,1.0,0.13957,0.2688717151967688,1.535326154317879,3,224,-87.50535106620158,13.231157726397708,196.4,88.5,2.9915254237288136,-3.390448815473444,1
5,451,-211,-1.0,0.13957,0.5884865081592575,-1.588503830916696,3,227,78.37400516063002,41.1067551027996,-212.0,88.5,0.483050847457627,-3.390448815473444,1
5,454,-211,-1.0,0.13957,0.1876316813254529,1.5776887252205622,3,242,-9.317227022186747,-88.00817735084073,210.4,88.5,-1.6762711864406779,-3.390448815473444,1
5,515,-211,-1.0,0.13957,0.0976318541955718,-1.6900513609528842,3,348,25.738107053294787,-84.67467062417862,-293.6,88.5,-1.2757062146892657,-3.390448815473444,1
5,442,211,1.0,0.13957,0.6651533976013511,0.2682115114231853,4,130,-80.79525733131187,-92.07809941982455,30.0,122.5,-2.2910204081632655,-3.390448815473444,1
5,453,-211,-1.0,0.13957,1.34871986695343,0.5093853217205342,4,139,1.3225243396377282,122.49286072817087,62.0,122.5,1.5600000000000003,-3.390448815473444,1
5,470,2212,1.0,0.93827,1.766277023927891,0.0988706598114278,4,139,-114.23896859050548,44.22338810377947,8.8,122.5,2.772244897959184,-3.390448815473444,1
5,477,211,1.0,0.13957,0.3822052194730134,0.4105144426075722,4,142,111.27523834886267,51.22569014082489,49.2,122.5,0.43142857142857144,-3.390448815473444,1
5,480,211,1.0,0.13957,0.2374762193883301,0.2231554596783722,4,152,-59.62922435047815,107.00750255641117,25.6,122.5,2.079183673469388,-3.390448815473444,1
5,479,-211,-1.0,0.13957,0.2194187275967631,0.0413011677269058,4,154,-95.88132010236848,76.24317973056444,2.0,122.5,2.469795918367347,-3.390448815473444,1
