event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight,n_merged
1691.0,-1,2,34,-22.459500736526167,-45.23075089655244,-45.6,50.5,-2.031683168316832,14.90089581350643,0.01,1
1691.0,1,3,85,-39.98190911717924,-78.95376459261217,-80.0,88.5,-2.0395480225988702,14.90089581350643,0.01,1
1691.0,-1,3,85,-38.9974998065211,-79.44460339658313,-80.0,88.5,-2.027118644067796,14.90089581350643,0.01,1
1691.0,1,4,131,-55.792573115469885,-109.05704372095802,-110.8,122.5,-2.0436734693877554,14.90089581350643,0.01,1
1691.0,-1,4,131,-53.51048246355043,-110.1947288508759,-110.8,122.5,-2.022857142857143,14.90089581350643,0.01,1
1692.0,0,1,17,-3.4149895521319045,33.074164333491936,-63.25,33.25,1.6736842105263159,14.865891778727974,0.01,2
1692.0,1,2,54,-5.066248605061392,50.24522987380707,-96.4,50.50000000000001,1.6712871287128712,14.865891778727974,0.01,1
1692.0,-1,2,54,-5.265199362940081,50.22477153425882,-96.4,50.50000000000001,1.6752475247524754,14.865891778727974,0.01,1
1692.0,1,3,136,-8.52130304248463,88.08880402445104,-168.8,88.5,1.6672316384180792,14.865891778727974,0.01,1
1692.0,-1,3,136,-9.615505723563848,87.97608794257741,-168.8,88.5,1.6796610169491524,14.865891778727974,0.01,1
1692.0,1,4,209,-11.26152695421193,121.98126089961342,-233.6,122.5,1.662857142857143,14.865891778727974,0.01,1
1692.0,-1,4,209,-13.798105503538718,121.72042673484682,-233.6,122.5,1.683673469387755,14.865891778727974,0.01,1
1693.0,0,1,17,-30.50404262382848,-13.231246487147578,-60.0,33.25,-2.7323308270676696,11.63990873087108,0.01,2
1693.0,1,2,52,-46.375997945372674,-19.9879167141248,-91.2,50.49999999999999,-2.734653465346535,11.63990873087108,0.01,1
1693.0,-1,2,52,-46.29647438892688,-20.171426800190368,-91.2,50.49999999999999,-2.7306930693069305,11.63990873087108,0.01,1
1693.0,1,3,131,-81.46281448429457,-34.58409831551789,-159.60000000000002,88.5,-2.7401129943502824,11.63990873087108,0.01,1
1693.0,-1,3,131,-80.9258032226737,-35.82267958661241,-159.60000000000002,88.5,-2.724858757062147,11.63990873087108,0.01,1
1693.0,1,4,201,-113.02563013644811,-47.23829942174918,-221.2,122.5,-2.745714285714286,11.63990873087108,0.01,1
1693.0,-1,4,201,-111.73274061571256,-50.21996290820909,-221.2,122.5,-2.719183673469388,11.63990873087108,0.01,1
1694.0,0,1,13,7.9268986426857,32.291270537231966,43.5,33.25,1.3300751879699249,11.078865186582895,0.01,2
1694.0,1,2,41,12.154691439155188,49.01544119988034,66.0,50.5,1.3277227722772276,11.078865186582895,0.01,1
1694.0,-1,2,41,11.911892791621854,49.07501207458749,66.0,50.5,1.3326732673267325,11.078865186582895,0.01,1
1694.0,1,3,104,21.78911344472235,85.77578058690588,115.6,88.5,1.3220338983050848,11.078865186582895,0.01,1
1694.0,-1,3,104,20.38088593922909,86.12124876203393,115.6,88.5,1.3384180790960454,11.078865186582895,0.01,1
1694.0,1,4,160,30.88559579269343,118.54252389978188,160.0,122.5,1.315918367346939,11.078865186582895,0.01,1
1694.0,-1,4,160,27.535244616277826,119.36523909380712,160.0,122.5,1.3440816326530614,11.078865186582895,0.01,1
1695.0,0,1,19,-28.030666559817867,-17.88417197447022,-70.75,33.25,-2.5736842105263165,15.402302288461202,0.01,2
1695.0,1,2,59,-42.61531548161327,-27.095846294267552,-107.2,50.5,-2.5752475247524753,15.402302288461202,0.01,1
1695.0,-1,2,59,-42.53464489801726,-27.22230672444152,-107.2,50.5,-2.572277227722773,15.402302288461202,0.01,1
1695.0,1,3,149,-74.89113129690577,-47.15472885161806,-188.0,88.5,-2.5796610169491525,15.402302288461202,0.01,1
1695.0,-1,3,149,-74.3264106061959,-48.0399280432347,-188.0,88.5,-2.5677966101694913,15.402302288461202,0.01,1
1695.0,1,4,229,-103.95038808291152,-64.81177992781934,-260.40000000000003,122.5,-2.5840816326530613,15.402302288461202,0.01,1
1695.0,-1,4,229,-102.6061439500724,-66.91957279972,-260.40000000000003,122.5,-2.563673469387755,15.402302288461202,0.01,1
1696.0,0,1,23,33.03309338594917,3.791733291670316,88.25,33.24999999999999,0.11428571428571431,25.39816190973983,0.01,2
1696.0,1,2,72,50.17865820503793,5.687904776099887,134.0,50.5,0.11287128712871287,25.39816190973983,0.01,1
1696.0,-1,2,72,50.16729665477564,5.787257239119104,134.0,50.5,0.11485148514851491,25.39816190973983,0.01,1
1696.0,1,3,180,87.95795535446763,9.779984144234458,234.8,88.5,0.11073446327683618,25.39816190973983,0.01,1
1696.0,-1,3,180,87.88962945181004,10.376079935289914,234.8,88.5,0.1175141242937853,25.39816190973983,0.01,1
1696.0,1,4,276,121.7841167197679,13.22417917248364,325.20000000000005,122.5,0.10816326530612247,25.39816190973983,0.01,1
1696.0,-1,4,276,121.61306215120014,14.71438460175387,325.20000000000005,122.5,0.12040816326530614,25.39816190973983,0.01,1
1698.0,0,1,20,3.174136928525625,33.098147301004175,-77.25,33.25,1.475187969924812,38.12468553743542,0.01,2
1698.0,1,2,64,4.867645393405338,50.26485878149923,-117.6,50.5,1.4742574257425742,38.12468553743542,0.01,1
1698.0,-1,2,64,4.768101541165363,50.27439912811626,-117.6,50.5,1.4762376237623762,38.12468553743542,0.01,1
1698.0,1,3,160,8.65163507946309,88.07609897385217,-206.0,88.5,1.4728813559322034,38.12468553743542,0.01,1
1698.0,-1,3,160,8.253464002475212,88.11430265263321,-206.0,88.5,1.4774011299435028,38.12468553743542,0.01,1
1698.0,1,4,247,12.20228040030224,121.89074761044172,-285.2,122.5,1.4710204081632654,38.12468553743542,0.01,1
1698.0,-1,4,247,11.206858369388517,121.98629564622604,-285.2,122.5,1.479183673469388,38.12468553743542,0.01,1
1700.0,0,1,9,-28.465743776783743,17.183245654837663,-16.75,33.25,2.598496240601504,43.71898655277177,0.01,2
1700.0,0,2,28,-43.20830658166939,26.13984730912783,-25.200000000000003,50.50000000000001,2.597524752475248,43.71898655277177,0.01,2
1700.0,1,3,71,-75.65363661963364,45.92142491500484,-44.400000000000006,88.5,2.596045197740113,43.71898655277177,0.01,1
1700.0,-1,3,71,-75.83465467315183,45.62187140619958,-44.400000000000006,88.5,2.6,43.71898655277177,0.01,1
1700.0,1,4,109,-104.60630951838915,63.74770591121666,-61.6,122.5,2.5942857142857143,43.71898655277177,0.01,1
1700.0,-1,4,109,-105.07183261608355,62.97745621012109,-61.6,122.5,2.601632653061225,43.71898655277177,0.01,1
1701.0,0,1,8,16.68499547710271,-28.76062283625064,-8.0,33.24999999999999,-1.0451127819548873,28.67679296939672,0.01,2
1701.0,1,2,26,25.32225809765384,-43.69248499268272,-12.0,50.49999999999999,-1.0455445544554458,28.67679296939672,0.01,1
1701.0,-1,2,26,25.40872816677035,-43.642256276998,-12.0,50.49999999999999,-1.0435643564356436,28.67679296939672,0.01,1
1701.0,1,3,65,44.18675061296373,-76.67973050466303,-21.200000000000003,88.5,-1.0480225988700564,28.67679296939672,0.01,1
1701.0,-1,3,65,44.662434947892685,-76.40364457619319,-21.200000000000003,88.5,-1.0418079096045199,28.67679296939672,0.01,1
1701.0,1,4,100,60.93076651693335,-106.27178219856368,-29.6,122.5,-1.050204081632653,28.67679296939672,0.01,1
1701.0,-1,4,100,62.05509655566748,-105.6191980251071,-29.6,122.5,-1.039591836734694,28.67679296939672,0.01,1
1702.0,0,1,8,-6.258463825022428,-32.65568106089664,-9.5,33.25,-1.7601503759398498,12.279938604771369,0.01,2
1702.0,1,2,26,-9.615711956329177,-49.57608378616556,-14.4,50.5,-1.7623762376237624,12.279938604771369,0.01,1
1702.0,-1,2,26,-9.370168973615334,-49.62307863691951,-14.4,50.5,-1.7574257425742572,12.279938604771369,0.01,1
1702.0,1,3,66,-17.27293829496231,-86.79801612167427,-25.200000000000003,88.50000000000001,-1.7672316384180788,12.279938604771369,0.01,1
1702.0,-1,3,66,-15.996121543155576,-87.04236954251989,-25.200000000000003,88.50000000000001,-1.7525423728813563,12.279938604771369,0.01,1
1702.0,1,4,101,-24.55986705528672,-120.01276153070825,-34.800000000000004,122.5,-1.7726530612244897,12.279938604771369,0.01,1
1702.0,-1,4,101,-21.51526991365683,-120.59578417400208,-34.800000000000004,122.5,-1.7473469387755103,12.279938604771369,0.01,1
1703.0,0,1,14,-10.393839447426428,31.583707849793733,47.5,33.25,1.8887218045112784,62.45207207038482,0.01,2
1703.0,0,2,44,-15.780952117645736,47.97093834042257,72.4,50.5,1.8886138613861387,62.45207207038482,0.01,2
1703.0,1,3,110,-27.568013342708163,84.0966981535914,126.4,88.5,1.8875706214689267,62.45207207038482,0.01,1
1703.0,-1,3,110,-27.80546432706237,84.01848697492987,126.4,88.5,1.8903954802259888,62.45207207038482,0.01,1
1703.0,1,4,170,-38.03803158967117,116.44465703836812,175.20000000000002,122.5,1.8865306122448982,62.45207207038482,0.01,1
1703.0,-1,4,170,-38.60791422123416,116.25695230602696,175.20000000000002,122.5,1.8914285714285715,62.45207207038482,0.01,1
1704.0,0,1,8,32.57724340582403,6.654751090588948,-3.75,33.25,0.20150375939849627,18.60515103461584,0.01,2
1704.0,1,2,25,49.4933621809827,10.032801205150593,-6.0,50.5,0.20000000000000004,18.60515103461584,0.01,1
1704.0,-1,2,25,49.463343493680384,10.179766717670214,-6.0,50.5,0.202970297029703,18.60515103461584,0.01,1
1704.0,1,3,63,86.80474792968892,17.239075870335032,-10.4,88.5,0.196045197740113,18.60515103461584,0.01,1
1704.0,-1,3,63,86.62494974322651,18.1209293907205,-10.4,88.5,0.2062146892655368,18.60515103461584,0.01,1
1704.0,1,4,98,120.23371636918104,23.45428421536941,-14.0,122.5,0.1926530612244898,18.60515103461584,0.01,1
1704.0,-1,4,98,119.82439909042915,25.46298063105652,-14.0,122.5,0.20938775510204086,18.60515103461584,0.01,1
1705.0,0,1,8,12.04839533634939,30.99029960841028,-14.0,33.25,1.2000000000000002,26.792875722141822,0.01,2
1705.0,1,2,27,18.3456595785058,47.04983288630873,-21.200000000000003,50.5,1.1990099009900992,26.792875722141822,0.01,1
1705.0,-1,2,27,18.25245568513698,47.086068655836094,-21.200000000000003,50.5,1.2009900990099012,26.792875722141822,0.01,1
1705.0,1,3,68,32.30154278168186,82.39454068033376,-37.2,88.5,1.197175141242938,26.792875722141822,0.01,1
1705.0,-1,3,68,31.74219765745705,82.61163893710697,-37.2,88.5,1.2039548022598872,26.792875722141822,0.01,1
1705.0,1,4,105,44.99402260566209,113.93764930768567,-51.6,122.5,1.1946938775510203,26.792875722141822,0.01,1
1705.0,-1,4,105,43.68896803479717,114.44441477002916,-51.6,122.5,1.2061224489795919,26.792875722141822,0.01,1
1706.0,0,1,9,-28.568586068734167,17.01171331857342,-15.25,33.25000000000001,2.6045112781954884,103.9301422901432,0.01,2
1706.0,0,2,28,-43.40122660982938,25.81827896592332,-23.200000000000003,50.5,2.604950495049505,103.9301422901432,0.01,2
1706.0,1,3,69,-76.01448663926354,45.32160435122774,-40.8,88.5,2.6039548022598873,103.9301422901432,0.01,1
1706.0,-1,3,69,-76.09119369623077,45.19270120144056,-40.8,88.5,2.605649717514125,103.9301422901432,0.01,1
1706.0,1,4,107,-105.17451286967744,62.8058265022128,-56.400000000000006,122.5,2.603265306122449,103.9301422901432,0.01,1
1706.0,-1,4,107,-105.3790320584322,62.46206530709596,-56.400000000000006,122.5,2.606530612244898,103.9301422901432,0.01,1
1707.0,0,1,8,6.805539659574284,-32.546067426681205,0.75,33.25,-1.3646616541353385,12.208537974012946,0.01,2
1707.0,1,2,25,10.253425910525854,-49.448126932143325,1.2000000000000002,50.50000000000001,-1.3663366336633662,12.208537974012946,0.01,1
1707.0,-1,2,25,10.44917915362139,-49.407131621007146,1.2000000000000002,50.50000000000001,-1.3623762376237623,12.208537974012946,0.01,1
1707.0,1,3,63,17.499387564224705,-86.75264511746634,2.0,88.5,-1.3717514124293786,12.208537974012946,0.01,1
1707.0,-1,3,63,18.77178644973066,-86.48624187398656,2.0,88.5,-1.3570621468926556,12.208537974012946,0.01,1
1707.0,1,4,97,23.574555281714773,-120.21019234353372,2.8000000000000003,122.5,-1.3771428571428572,12.208537974012946,0.01,1
1707.0,-1,4,97,26.657540263525465,-119.56431552557191,2.8000000000000003,122.5,-1.3514285714285714,12.208537974012946,0.01,1
1708.0,0,1,13,-14.650081525560076,29.848578044765272,-42.5,33.25,2.0270676691729324,21.04119719055289,0.01,2
1708.0,1,2,41,-22.1904084827519,45.36337477931522,-64.4,50.5,2.0257425742574258,21.04119719055289,0.01,1
1708.0,-1,2,41,-22.28019338263046,45.31934446605103,-64.4,50.5,2.0277227722772277,21.04119719055289,0.01,1
1708.0,1,3,103,-38.63803104854247,79.6200512226152,-112.8,88.5,2.022598870056497,21.04119719055289,0.01,1
1708.0,-1,3,103,-39.31138171552539,79.2897551239519,-112.8,88.5,2.0310734463276834,21.04119719055289,0.01,1
1708.0,1,4,158,-53.10532536592288,110.39055402424373,-156.4,122.5,2.0191836734693878,21.04119719055289,0.01,1
1708.0,-1,4,158,-54.72159939690005,109.59834195573028,-156.4,122.5,2.0338775510204083,21.04119719055289,0.01,1
1709.0,0,1,9,33.11922115822961,-2.946131339956919,16.0,33.25,-0.0887218045112782,37.70480732430679,0.01,2
1709.0,0,2,28,50.30185003120491,-4.469145157434604,24.4,50.49999999999999,-0.08861386138613864,37.70480732430679,0.01,2
1709.0,1,3,70,88.13413654205453,-8.038903904543588,42.400000000000006,88.5,-0.09096045197740116,37.70480732430679,0.01,1
1709.0,-1,3,70,88.17387281277419,-7.590662237033047,42.400000000000006,88.5,-0.08587570621468928,37.70480732430679,0.01,1
1709.0,1,4,108,121.97918578964364,-11.28398130517745,58.8,122.5,-0.09224489795918371,37.70480732430679,0.01,1
1709.0,-1,4,108,122.06723464284644,-10.287867935013036,58.8,122.5,-0.08408163265306123,37.70480732430679,0.01,1
1710.0,0,1,10,30.97358469592824,-12.091274791529539,-23.25,33.25,-0.37218045112781956,28.4922024377916,0.01,2
1710.0,1,2,31,47.02261320022504,-18.41531557758438,-35.2,50.5,-0.3732673267326733,28.4922024377916,0.01,1
1710.0,-1,2,31,47.05898695570039,-18.322165447981856,-35.2,50.5,-0.3712871287128713,28.4922024377916,0.01,1
1710.0,1,3,77,82.3453453112188,-32.42674984601664,-62.0,88.50000000000001,-0.37514124293785306,28.4922024377916,0.01,1
1710.0,-1,3,77,82.54527600741793,-31.914376209777235,-62.0,88.50000000000001,-0.3689265536723163,28.4922024377916,0.01,1
1710.0,1,4,119,113.87235274577613,-45.15902213446982,-86.0,122.5,-0.3775510204081632,28.4922024377916,0.01,1
1710.0,-1,4,119,114.36309873412328,-43.90138548985868,-86.0,122.5,-0.366530612244898,28.4922024377916,0.01,1
1711.0,0,1,22,26.597846965546648,-19.9528703899304,-85.5,33.25000000000001,-0.643609022556391,42.56949250261623,0.01,2
1711.0,0,2,70,40.413074877584734,-30.282548669799574,-130.0,50.5,-0.6430693069306932,42.56949250261623,0.01,2
1711.0,1,3,175,70.67972791374,-53.25998556176747,-227.6,88.49999999999999,-0.645762711864407,42.56949250261623,0.01,1
1711.0,-1,3,175,70.91972825859663,-52.93998624600133,-227.6,88.49999999999999,-0.6412429378531074,42.56949250261623,0.01,1
1711.0,1,4,269,97.74675293445988,-73.83645638009492,-315.20000000000005,122.5,-0.646938775510204,42.56949250261623,0.01,1
1711.0,-1,4,269,98.2865819274144,-73.11633068628143,-315.20000000000005,122.5,-0.6395918367346939,42.56949250261623,0.01,1
1712.0,0,1,8,-1.370633660095124,33.22173781381423,-4.0,33.25,1.61203007518797,63.47143577000759,0.01,2
1712.0,0,2,25,-2.0492224439679703,50.458399324346274,-6.4,50.49999999999999,1.6113861386138615,63.47143577000759,0.01,2
1712.0,1,3,64,-3.4836248365315416,88.43141047160958,-10.8,88.5,1.6101694915254237,63.47143577000759,0.01,1
1712.0,-1,3,64,-3.733416849214152,88.42121690312797,-10.8,88.5,1.612994350282486,63.47143577000759,0.01,1
1712.0,1,4,98,-4.72627662443756,122.40879179727776,-15.2,122.5,1.6093877551020408,63.47143577000759,0.01,1
1712.0,-1,4,98,-5.275817635063818,122.38633807856804,-15.2,122.5,1.6138775510204082,63.47143577000759,0.01,1
1713.0,0,1,12,-32.141970189714,8.512123843291775,-36.0,33.25,2.8827067669172934,22.5044389353628,0.01,2
1713.0,1,2,37,-48.810287655875776,12.95398853444999,-54.400000000000006,50.50000000000001,2.882178217821782,22.5044389353628,0.01,1
1713.0,-1,2,37,-48.83584340452316,12.857309165174955,-54.400000000000006,50.50000000000001,2.884158415841584,22.5044389353628,0.01,1
1713.0,1,3,93,-85.46844467400241,22.965081428268167,-95.6,88.5,2.8790960451977403,22.5044389353628,0.01,1
1713.0,-1,3,93,-85.64741397406732,22.28834851564238,-95.6,88.5,2.8870056497175143,22.5044389353628,0.01,1
1713.0,1,4,143,-118.21528891257262,32.115346289850066,-132.0,122.5,2.876326530612245,22.5044389353628,0.01,1
1713.0,-1,4,143,-118.63712647765404,30.52019366133051,-132.0,122.5,2.889795918367347,22.5044389353628,0.01,1
1714.0,0,1,8,-17.49304082113106,28.276421676553113,-5.25,33.25000000000001,2.1248120300751876,10.094181251189644,0.01,2
1714.0,1,2,25,-26.438135584005494,43.026445203406496,-8.0,50.49999999999999,2.1217821782178223,10.094181251189644,0.01,1
1714.0,-1,2,25,-26.69327021715761,42.86862868245037,-8.0,50.49999999999999,2.127722772277228,10.094181251189644,0.01,1
1714.0,1,3,64,-45.88173269765928,75.67771537685677,-13.6,88.5,2.115819209039548,10.094181251189644,0.01,1
1714.0,-1,3,64,-47.24234474782021,74.83589287720234,-13.6,88.5,2.133898305084746,10.094181251189644,0.01,1
1714.0,1,4,98,-62.83359888557618,105.1579233870968,-18.8,122.5,2.1093877551020412,10.094181251189644,0.01,1
1714.0,-1,4,98,-66.02277755144016,103.1854778754891,-18.8,122.5,2.14,10.094181251189644,0.01,1
1715.0,0,1,8,-6.2339106767407895,32.660386673681884,-13.0,33.25,1.7593984962406015,44.718418919588935,0.01,2
1715.0,0,2,27,-9.443855097111236,49.609101744587335,-20.0,50.5,1.758910891089109,44.718418919588935,0.01,2
1715.0,1,3,68,-16.389368656474005,86.96918186945412,-34.800000000000004,88.5,1.7570621468926553,44.718418919588935,0.01,1
1715.0,-1,3,68,-16.733185508420913,86.90368520805531,-34.800000000000004,88.5,1.7610169491525427,44.718418919588935,0.01,1
1715.0,1,4,104,-22.54814505446768,120.40693981080445,-48.400000000000006,122.5,1.755918367346939,44.718418919588935,0.01,1
1715.0,-1,4,104,-23.383072269328167,120.24758596848162,-48.400000000000006,122.5,1.762857142857143,44.718418919588935,0.01,1
1716.0,0,1,13,32.783706835697046,-5.548913507272291,-43.5,33.25,-0.16766917293233083,6.06788614974173,0.01,2
1716.0,1,2,41,49.76099265061586,-8.607764542862107,-66.0,50.5,-0.1712871287128713,6.06788614974173,0.01,1
1716.0,-1,2,41,49.82761128291887,-8.21335216816713,-66.0,50.5,-0.16336633663366337,6.06788614974173,0.01,1
1716.0,1,3,104,87.03051131785412,-16.06051368272095,-115.6,88.5,-0.1824858757062147,6.06788614974173,0.01,1
1716.0,-1,3,104,87.47233404862027,-13.447705234968009,-115.6,88.5,-0.15254237288135597,6.06788614974173,0.01,1
1716.0,1,4,160,120.22413317691291,-23.50335724657031,-160.0,122.5,-0.19306122448979593,6.06788614974173,0.01,1
1716.0,-1,4,160,121.27338925763604,-17.2920518726347,-160.0,122.5,-0.1416326530612245,6.06788614974173,0.01,1
1718.0,0,1,21,-21.9666207555848,24.9605578379256,77.75,33.25,2.2924812030075192,23.28606936809184,0.01,2
1718.0,1,2,64,-33.3100403284317,37.95643836450219,118.0,50.5,2.2910891089108913,23.28606936809184,0.01,1
1718.0,-1,2,64,-33.385136236019115,37.89040351464264,118.0,50.5,2.2930693069306938,23.28606936809184,0.01,1
1718.0,1,3,161,-58.21597430799346,66.6569601419915,207.2,88.5,2.2887005649717516,23.28606936809184,0.01,1
1718.0,-1,3,161,-58.74137796396111,66.1944145294379,207.2,88.5,2.296610169491526,23.28606936809184,0.01,1
1718.0,1,4,248,-80.30554456360467,92.505510713378,286.8,122.49999999999996,2.2857142857142865,23.28606936809184,0.01,1
1718.0,-1,4,248,-81.54421489890484,91.41548564943044,286.8,122.49999999999996,2.299183673469388,23.28606936809184,0.01,1
1720.0,0,1,8,17.24400935271005,-28.428975385047707,1.5,33.25,-1.0255639097744362,53.06561759329527,0.01,2
1720.0,0,2,25,26.203805843828196,-43.16954869232485,2.0,50.49999999999999,-1.0252475247524755,53.06561759329527,0.01,2
1720.0,1,3,63,45.82267288346025,-75.71349054042747,3.6,88.50000000000001,-1.0265536723163842,53.06561759329527,0.01,1
1720.0,-1,3,63,46.07906501927139,-75.55772473380706,3.6,88.50000000000001,-1.0231638418079096,53.06561759329527,0.01,1
1720.0,1,4,97,63.300906621975145,-104.87728648680792,5.2,122.5,-1.0277551020408164,53.06561759329527,0.01,1
1720.0,-1,4,97,63.89916865903759,-104.51385671136563,5.2,122.5,-1.0220408163265307,53.06561759329527,0.01,1
1721.0,0,1,8,11.111048173473776,31.3385881699662,11.75,33.25,1.230075187969925,60.32830208947415,0.01,2
1721.0,0,2,27,16.869577933753433,47.59902010900089,18.0,50.50000000000001,1.2301980198019802,60.32830208947415,0.01,2
1721.0,1,3,67,29.678979332461868,83.37510531197726,31.6,88.5,1.228813559322034,60.32830208947415,0.01,1
1721.0,-1,3,67,29.443338332857355,83.45861146590501,31.6,88.5,1.2316384180790962,60.32830208947415,0.01,1
1721.0,1,4,103,41.20320260531113,115.3626720177098,43.6,122.5,1.2277551020408164,60.32830208947415,0.01,1
1721.0,-1,4,103,40.63766897415847,115.56309904267329,43.6,122.5,1.2326530612244897,60.32830208947415,0.01,1
1722.0,0,1,16,14.970563801888352,29.689134703685625,-57.75,33.25,1.1037593984962406,25.457810924722207,0.01,2
1722.0,1,2,51,22.77282217598632,45.07381246512109,-87.60000000000001,50.5,1.102970297029703,25.457810924722207,0.01,1
1722.0,-1,2,51,22.68352251192825,45.118818761696815,-87.60000000000001,50.5,1.104950495049505,25.457810924722207,0.01,1
1722.0,1,3,127,40.1432567461636,78.87185136543704,-153.60000000000002,88.5,1.1,25.457810924722207,0.01,1
1722.0,-1,3,127,39.56289443859303,79.16455888616285,-153.60000000000002,88.5,1.1073446327683616,25.457810924722207,0.01,1
1722.0,1,4,195,55.83272018833751,109.03649552498835,-212.8,122.5,1.0975510204081633,25.457810924722207,0.01,1
1722.0,-1,4,195,54.49342713350503,109.71197017301886,-212.8,122.5,1.1097959183673471,25.457810924722207,0.01,1
1723.0,0,1,8,19.674994095092345,-26.80403854567814,1.0,33.25,-0.9375939849624061,21.0365396629136,0.01,2
1723.0,1,2,25,29.84079569952265,-40.74035974337181,1.6,50.5,-0.9386138613861387,21.0365396629136,0.01,1
1723.0,-1,2,25,29.921411120880432,-40.68118922223456,1.6,50.5,-0.9366336633663367,21.0365396629136,0.01,1
1723.0,1,3,63,52.06694568692337,-71.56314111911924,2.8000000000000003,88.50000000000001,-0.9418079096045197,21.0365396629136,0.01,1
1723.0,-1,3,63,52.6715360530178,-71.1193313369554,2.8000000000000003,88.50000000000001,-0.9333333333333335,21.0365396629136,0.01,1
1723.0,1,4,97,71.7636335178268,-99.2785520861331,3.6,122.5,-0.9448979591836735,21.0365396629136,0.01,1
1723.0,-1,4,97,73.21462080672437,-98.21338656276733,3.6,122.5,-0.9302040816326531,21.0365396629136,0.01,1
1724.0,0,1,19,13.365077555757154,30.445633133976933,69.75,33.25,1.1571428571428573,13.05137921965437,0.01,2
1724.0,1,2,59,20.377301062379026,46.20622903260085,106.0,50.49999999999999,1.1554455445544556,13.05137921965437,0.01,1
1724.0,-1,2,59,20.19414676819126,46.28656863826427,106.0,50.49999999999999,1.1594059405940595,13.05137921965437,0.01,1
1724.0,1,3,147,36.12831797764572,80.78981767590591,186.0,88.49999999999999,1.1502824858757066,13.05137921965437,0.01,1
1724.0,-1,3,147,35.029575251000864,81.2722514621963,186.0,88.49999999999999,1.1638418079096045,13.05137921965437,0.01,1
1724.0,1,4,226,50.60953521001485,111.55682384249862,257.6,122.5,1.1448979591836734,13.05137921965437,0.01,1
1724.0,-1,4,226,47.908650250381385,112.74312054926736,257.6,122.5,1.168979591836735,13.05137921965437,0.01,1
1726.0,0,1,22,16.163318498677768,-29.057006644014468,85.5,33.25,-1.063157894736842,11.40139750529237,0.01,2
1726.0,1,2,70,24.452152417555983,-44.18531704252682,129.6,50.5,-1.0653465346534654,11.40139750529237,0.01,1
1726.0,-1,2,70,24.6705910886388,-44.06372584493028,129.6,50.5,-1.0603960396039604,11.40139750529237,0.01,1
1726.0,1,3,175,42.44274003888308,-77.65863646750302,227.6,88.49999999999999,-1.0706214689265539,11.40139750529237,0.01,1
1726.0,-1,3,175,43.6658765240672,-76.97753716107654,227.6,88.49999999999999,-1.0548022598870055,11.40139750529237,0.01,1
1726.0,1,4,268,58.13421516488829,-107.82700509224242,314.8,122.5,-1.076326530612245,11.40139750529237,0.01,1
1726.0,-1,4,268,61.01749868076702,-106.22200739367806,314.8,122.5,-1.049387755102041,11.40139750529237,0.01,1
1727.0,0,1,20,21.346707102721425,-25.49275575277461,73.75,33.25,-0.873684210526316,18.2993446823836,0.01,2
1727.0,1,2,62,32.36074605192676,-38.768958136152,112.0,50.5,-0.8752475247524754,18.2993446823836,0.01,1
1727.0,-1,2,62,32.47575844989704,-38.67266622698701,112.0,50.5,-0.8722772277227722,18.2993446823836,0.01,1
1727.0,1,3,154,56.44951232525708,-68.1593908294422,196.4,88.5,-0.8790960451977401,18.2993446823836,0.01,1
1727.0,-1,3,154,57.13972778694812,-67.5818134443984,196.4,88.5,-0.8689265536723164,18.2993446823836,0.01,1
1727.0,1,4,237,77.8195596763763,-94.6063746888914,271.6,122.5,-0.8824489795918369,18.2993446823836,0.01,1
1727.0,-1,4,237,79.39179807169857,-93.29090201591278,271.6,122.5,-0.8657142857142858,18.2993446823836,0.01,1
1728.0,0,1,10,-32.498429352804024,-7.029506711066105,25.5,33.25,-2.9285714285714284,18.115397891564275,0.01,2
1728.0,1,2,32,-49.37057989989238,-10.620538609145138,38.8,50.5,-2.92970297029703,18.115397891564275,0.01,1
1728.0,-1,2,32,-49.3388160021248,-10.767136829653186,38.8,50.5,-2.9267326732673267,18.115397891564275,0.01,1
1728.0,1,3,79,-86.58771808679873,-18.298007446743163,67.60000000000001,88.5,-2.9333333333333336,18.115397891564275,0.01,1
1728.0,-1,3,79,-86.40798352514302,-19.1287841516028,67.60000000000001,88.5,-2.9237288135593222,18.115397891564275,0.01,1
1728.0,1,4,122,-119.94867286275024,-24.87098467019193,93.6,122.5,-2.9371428571428573,18.115397891564275,0.01,1
1728.0,-1,4,122,-119.50470932868264,-26.92349249757677,93.6,122.5,-2.9200000000000004,18.115397891564275,0.01,1
1730.0,0,1,8,-29.23555329167941,-15.838084597872728,-11.25,33.25,-2.645112781954887,31.52617618163493,0.01,2
1730.0,0,2,26,-44.401342765309366,-24.057641938426972,-16.8,50.50000000000001,-2.645049504950495,31.52617618163493,0.01,2
1730.0,1,3,67,-77.93726651074236,-41.92889801596881,-29.6,88.49999999999999,-2.648022598870057,31.52617618163493,0.01,1
1730.0,-1,3,67,-77.69913749298186,-42.36855004418609,-29.6,88.49999999999999,-2.6423728813559326,31.52617618163493,0.01,1
1730.0,1,4,102,-108.00561750960622,-57.80170054910705,-41.2,122.5,-2.6502040816326535,31.52617618163493,0.01,1
1730.0,-1,4,102,-107.41019157329949,-58.90077033610941,-41.2,122.5,-2.64,31.52617618163493,0.01,1
