event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight,n_merged,beamspot_z0
3555.0,-1,3,63,83.53005104168147,-29.240050837406017,-63.48947636760708,88.5,-0.3367231638418079,23.79992002575072,0.01,1,-59.88947636760708
3555.0,1,4,97,115.18419399606522,-41.69953780891119,-65.08947636760708,122.5,-0.3473469387755102,23.79992002575072,0.01,1,-59.88947636760708
3555.0,-1,4,97,115.71900071709562,-40.19157714045102,-65.08947636760708,122.5,-0.3342857142857143,23.79992002575072,0.01,1,-59.88947636760708
3555.0,1,5,274,279.6164666820506,-105.90387887252128,-72.50856474181461,298.99999999999994,-0.3620515982300385,23.79992002575072,0.01,1,-59.88947636760708
3555.0,-1,5,274,283.8472707527261,-93.97726792277255,-70.33246583767978,298.99999999999994,-0.3197247207522476,23.79992002575072,0.01,1,-59.88947636760708
3555.0,1,6,346,346.1792831171484,-133.42002825849366,-74.25142866461245,371.0,-0.3678635288199463,23.79992002575072,0.01,1,-59.88947636760708
3555.0,-1,6,346,352.8929167980696,-114.48838051850814,-73.42657179038223,371.0,-0.313714553341783,23.79992002575072,0.01,1,-59.88947636760708
3555.0,1,7,418,412.3987575553816,-161.7908055693449,-75.83129656098666,443.0,-0.3738651054355104,23.79992002575072,0.01,1,-59.88947636760708
3555.0,-1,7,418,422.2247995223353,-134.07169227067936,-79.5130501810113,443.0,-0.3074664796956882,23.79992002575072,0.01,1,-59.88947636760708
3555.0,1,8,489,477.3513073060467,-190.608838759403,-80.96106965493388,513.9999999999999,-0.3799072311346977,23.79992002575072,0.01,1,-59.88947636760708
3555.0,-1,8,489,490.8038256048954,-152.66828345009802,-81.07367213643695,514.0,-0.3015703001377932,23.79992002575072,0.01,1,-59.88947636760708
3556.0,0,1,9,-24.55208646648245,-22.42225568809636,-55.811556995009354,33.25,-2.4015037593984965,14.455926730363126,0.01,2,-75.06155699500935
3556.0,1,2,29,-37.339537692174574,-34.00013124878599,-45.86155699500935,50.49999999999999,-2.4029702970297038,14.455926730363126,0.01,1,-75.06155699500935
3556.0,-1,2,29,-37.20459122900508,-34.147743578202025,-45.86155699500935,50.49999999999999,-2.399009900990099,14.455926730363126,0.01,1,-75.06155699500935
3556.0,1,3,73,-65.69663079038176,-59.29757754573337,-24.261556995009357,88.5,-2.407344632768362,14.455926730363126,0.01,1,-75.06155699500935
3556.0,-1,3,73,-64.95454307735406,-60.109544446885934,-24.261556995009357,88.5,-2.394915254237288,14.455926730363126,0.01,1,-75.06155699500935
3556.0,1,4,112,-91.30380092681084,-81.66924718838357,-4.661556995009349,122.5,-2.4118367346938774,14.455926730363126,0.01,1,-75.06155699500935
3556.0,-1,4,112,-89.54997851380804,-83.5885838388025,-4.661556995009349,122.5,-2.390612244897959,14.455926730363126,0.01,1,-75.06155699500935
3556.0,1,5,316,-227.60952284243143,-193.8940564108159,96.84322735178235,298.99999999999994,-2.436013113576987,14.455926730363126,0.01,1,-75.06155699500935
3556.0,-1,5,316,-213.6169603011683,-209.20992871202137,96.55232614695966,298.99999999999994,-2.36661689266737,14.455926730363126,0.01,1,-75.06155699500935
3556.0,1,6,399,-284.77486948345626,-237.79039869321988,138.88507878454516,371.0,-2.4458645780393464,14.455926730363126,0.01,1,-75.06155699500935
3556.0,-1,6,399,-262.4225527368772,-262.250650742874,139.23038261574663,371.0,-2.356522126493784,14.455926730363126,0.01,1,-75.06155699500935
3556.0,1,7,482,-342.82299031146846,-280.5733367836346,180.61662243354976,443.00000000000006,-2.455720232680076,14.455926730363126,0.01,1,-75.06155699500935
3556.0,-1,7,482,-310.1695250147182,-316.2971162564466,180.20652564510516,443.0,-2.3464136089181675,14.455926730363126,0.01,1,-75.06155699500935
3556.0,1,8,564,-400.999742969387,-321.5512496297994,221.75257218355546,514.0,-2.4657101002821458,14.455926730363126,0.01,1,-75.06155699500935
3556.0,-1,8,564,-356.3171559243754,-370.45119029902486,220.07996837162665,514.0,-2.3367491566898644,14.455926730363126,0.01,1,-75.06155699500935
3557.0,0,1,8,8.411567122872057,32.168422615004545,28.817441716970656,33.25,1.3150375939849623,15.625740130341017,0.01,2,37.067441716970656
3557.0,1,2,26,12.881276341245307,48.82952713083012,24.667441716970657,50.50000000000001,1.3128712871287127,15.625740130341017,0.01,1,37.067441716970656
3557.0,-1,2,26,12.68779156132801,48.88015901463797,24.667441716970657,50.50000000000001,1.316831683168317,15.625740130341017,0.01,1,37.067441716970656
3557.0,1,3,65,22.901843062168386,85.48541152942887,15.067441716970656,88.5,1.309039548022599,15.625740130341017,0.01,1,37.067441716970656
3557.0,-1,3,65,21.8860213002048,85.75110536691048,15.067441716970656,88.5,1.3209039548022596,15.625740130341017,0.01,1,37.067441716970656
3557.0,1,4,100,32.19008084811785,118.1949605312834,6.667441716970657,122.5,1.3048979591836736,15.625740130341017,0.01,1,37.067441716970656
3557.0,-1,4,100,29.819901426049107,118.81508102484598,6.667441716970657,122.5,1.3248979591836736,15.625740130341017,0.01,1,37.067441716970656
3557.0,1,5,282,84.94175148960842,286.68083098435034,-37.426571746548255,299.00000000000006,1.282743178776036,15.625740130341017,0.01,1,37.067441716970656
3557.0,-1,5,282,66.39959996984945,291.5340342461648,-38.68194732611736,299.0,1.3468570596222698,15.625740130341017,0.01,1,37.067441716970656
3557.0,1,6,356,108.7063728880826,354.7166820062416,-53.9931547398318,371.0,1.2734237760504146,15.625740130341017,0.01,1,37.067441716970656
3557.0,-1,6,356,79.05281338436338,362.4798652284248,-53.88267368373844,371.0,1.3560696812056736,15.625740130341017,0.01,1,37.067441716970656
3557.0,1,7,431,133.6365192708004,422.3627359476508,-74.11345170464278,443.0,1.2643603452846373,15.625740130341017,0.01,1,37.067441716970656
3557.0,-1,7,431,90.34595868013405,433.6895292143535,-70.14992066123446,443.0,1.365414255656652,15.625740130341017,0.01,1,37.067441716970656
3557.0,1,8,504,159.59293783150122,488.5960439814373,-90.77850604920357,514.0,1.2550856551624072,15.625740130341017,0.01,1,37.067441716970656
3557.0,-1,8,504,100.29606525332332,504.1197271429686,-89.12246850848413,514.0,1.3744078276190326,15.625740130341017,0.01,1,37.067441716970656
3558.0,0,1,8,-32.7265081570407,-5.87691788671146,-13.134024065515167,33.25000000000001,-2.9639097744360905,11.807866985885234,0.01,2,-27.134024065515167
3558.0,1,2,27,-49.7264375397552,-8.805192195791376,-5.934024065515164,50.50000000000001,-2.9663366336633663,11.807866985885234,0.01,1,-27.134024065515167
3558.0,-1,2,27,-49.68223832579233,-9.051253777194168,-5.934024065515164,50.50000000000001,-2.961386138613862,11.807866985885234,0.01,1,-27.134024065515167
3558.0,1,3,68,-87.22662781088735,-14.958790082788562,10.065975934484836,88.5,-2.9717514124293785,11.807866985885234,0.01,1,-27.134024065515167
3558.0,-1,3,68,-86.98830346499933,-16.287573799715698,10.065975934484836,88.5,-2.9564971751412434,11.807866985885234,0.01,1,-27.134024065515167
3558.0,1,4,105,-120.84730083582976,-20.05442297086755,24.465975934484835,122.5,-2.9771428571428573,11.807866985885234,0.01,1,-27.134024065515167
3558.0,-1,4,105,-120.27277902589,-23.253142269152303,24.465975934484835,122.5,-2.95061224489796,11.807866985885234,0.01,1,-27.134024065515167
3558.0,1,5,297,-296.27521807866253,-40.27400094901106,98.27347298208167,298.99999999999994,-3.006486341187148,11.807866985885234,0.01,1,-27.134024065515167
3558.0,-1,5,297,-291.7702462072203,-65.3538325439147,100.65182604370624,299.0,-2.921239049476833,11.807866985885234,0.01,1,-27.134024065515167
3558.0,1,6,375,-368.2024570456721,-45.474725128690416,128.65799768935972,371.0,-3.0187102480925585,11.807866985885234,0.01,1,-27.134024065515167
3558.0,-1,6,375,-361.0385105075037,-85.39434366820285,129.25190255900077,371.0,-2.909336756185997,11.807866985885234,0.01,1,-27.134024065515167
3558.0,1,7,454,-440.2869566942265,-48.95299546438719,160.86695192993406,443.0,-3.0308631402781088,11.807866985885234,0.01,1,-27.134024065515167
3558.0,-1,7,454,-429.8133491565037,-107.28226734586424,158.4617656023048,443.0,-2.896988623028025,11.807866985885234,0.01,1,-27.134024065515167
3558.0,1,8,531,-511.5012246462513,-50.62111402749959,190.72499354998573,514.0,-3.0429480928513226,11.807866985885234,0.01,1,-27.134024065515167
3558.0,-1,8,531,-497.1834144880853,-130.40188786198163,189.71023111760735,514.0,-2.885088981780439,11.807866985885234,0.01,1,-27.134024065515167
3560.0,0,1,10,-29.187787806186424,-15.92593931236193,11.099829418587262,33.25,-2.642105263157895,50.470672420415,0.01,2,-17.650170581412738
3560.0,0,2,33,-44.32968865906341,-24.18942079485485,25.949829418587264,50.5,-2.6420792079207924,50.470672420415,0.01,2,-17.650170581412738
3560.0,1,3,83,-77.74696194859229,-42.28072737979021,58.74982941858727,88.49999999999999,-2.643502824858757,50.470672420415,0.01,1,-17.650170581412738
3560.0,-1,3,83,-77.6031910306562,-42.54403297595891,58.74982941858727,88.49999999999999,-2.6401129943502823,50.470672420415,0.01,1,-17.650170581412738
3560.0,1,4,128,-107.69739560590448,-58.3739751919064,87.94982941858726,122.5,-2.6448979591836737,50.470672420415,0.01,1,-17.650170581412738
3560.0,-1,4,128,-107.33798767499258,-59.0322488296282,87.94982941858726,122.5,-2.638775510204081,50.470672420415,0.01,1,-17.650170581412738
3560.0,1,5,362,-263.86112199060483,-140.63537357954843,240.28892365424457,299.0,-2.651902565629942,50.470672420415,0.01,1,-17.650170581412738
3560.0,-1,5,362,-260.9771721930366,-145.9174958465438,241.21476932865642,299.0,-2.6317746748315685,50.470672420415,0.01,1,-17.650170581412738
3560.0,1,6,457,-327.8930698565916,-173.57169913329886,305.1589255150523,371.00000000000006,-2.654738086691105,50.470672420415,0.01,1,-17.650170581412738
3560.0,-1,6,457,-323.333519599847,-181.9242565002681,303.88007451131267,371.0,-2.6290877230862755,50.470672420415,0.01,1,-17.650170581412738
3560.0,1,7,552,-392.1136874079235,-206.14523071699048,365.5000024576411,443.0,-2.657574950430153,50.470672420415,0.01,1,-17.650170581412738
3560.0,-1,7,552,-385.4673220121286,-218.320735755443,365.84371271815695,443.0,-2.6262611452335536,50.470672420415,0.01,1,-17.650170581412738
3560.0,1,8,646,-455.61139275892975,-237.9375102590348,424.1684859833958,514.0,-2.660313450472472,50.470672420415,0.01,1,-17.650170581412738
3560.0,-1,8,646,-446.5640459770568,-254.5123824897348,427.07584200298254,514.0,-2.623573350859777,50.470672420415,0.01,1,-17.650170581412738
3561.0,0,1,16,20.688108773696467,-26.0300721352766,-27.806468087307465,33.25,-0.899248120300752,49.74013828122917,0.01,2,-83.55646808730746
3561.0,1,2,49,31.39130339766856,-39.55800893618791,1.2435319126925464,50.50000000000001,-0.8999999999999999,49.74013828122917,0.01,1,-83.55646808730746
3561.0,-1,2,49,31.4695744919172,-39.49577042289054,1.2435319126925464,50.50000000000001,-0.8980198019801979,49.74013828122917,0.01,1,-83.55646808730746
3561.0,1,3,124,54.93411439845639,-69.38654822987888,65.24353191269255,88.5,-0.9011299435028248,49.74013828122917,0.01,1,-83.55646808730746
3561.0,-1,3,124,55.20809416401089,-69.16875261834427,65.24353191269255,88.5,-0.897175141242938,49.74013828122917,0.01,1,-83.55646808730746
3561.0,1,4,190,75.95123094777064,-96.11274898533703,122.44353191269254,122.5,-0.9020408163265308,49.74013828122917,0.01,1,-83.55646808730746
3561.0,-1,4,190,76.53824918546474,-95.64594299615489,122.44353191269254,122.5,-0.8959183673469389,49.74013828122917,0.01,1,-83.55646808730746
3561.0,1,5,535,183.7189905367252,-235.8989879507046,419.11416115383577,299.0,-0.9091142844415522,49.74013828122917,0.01,1,-83.55646808730746
3561.0,-1,5,535,188.4055310830592,-232.1731161381748,419.4516965059248,299.0,-0.8890900877073065,49.74013828122917,0.01,1,-83.55646808730746
3561.0,1,6,676,227.08602078942,-293.38189985414425,539.6260455959817,371.0,-0.912093347533935,49.74013828122917,0.01,1,-83.55646808730746
3561.0,-1,6,676,234.63844888809652,-287.3774491907604,539.258229949877,371.0,-0.8860860093390165,49.74013828122917,0.01,1,-83.55646808730746
3561.0,1,7,817,270.16474372711497,-351.08405154159635,659.5606119220145,443.0,-0.9149216199637158,49.74013828122917,0.01,1,-83.55646808730746
3561.0,-1,7,817,281.17920935546607,-342.3262365437902,660.9863028333908,443.0,-0.88315532061891,49.74013828122917,0.01,1,-83.55646808730746
3561.0,1,8,956,312.3197131345315,-408.2308131285094,782.0345218641671,514.0,-0.9177283743441071,49.74013828122917,0.01,1,-83.55646808730746
3561.0,-1,8,956,327.3770852997335,-396.2577999492893,778.8978311699983,514.0,-0.880299344234379,49.74013828122917,0.01,1,-83.55646808730746
3562.0,0,1,10,-4.606160718830806,32.92940605951313,-54.05406914583919,33.25000000000001,1.7097744360902254,119.24766632093576,0.01,2,-30.554069145839193
3562.0,0,2,31,-7.002152346737206,50.01219713742921,-66.1540691458392,50.5,1.70990099009901,119.24766632093576,0.01,2,-30.554069145839193
3562.0,1,3,77,-12.195592914024092,87.65567587712393,-92.9540691458392,88.5,1.7090395480225988,119.24766632093576,0.01,1,-30.554069145839193
3562.0,-1,3,77,-12.344144267689767,87.63487948470325,-92.9540691458392,88.5,1.7107344632768362,119.24766632093576,0.01,1,-30.554069145839193
3562.0,1,4,119,-16.824106055573033,121.33919175365736,-116.9540691458392,122.5,1.7085714285714286,119.24766632093576,0.01,1,-30.554069145839193
3562.0,-1,4,119,-17.121212511562778,121.29762603667852,-116.9540691458392,122.5,1.7110204081632654,119.24766632093576,0.01,1,-30.554069145839193
3562.0,1,5,335,-40.23293282536345,296.28079775150763,-241.78473677896721,298.99999999999994,1.7057640257247744,119.24766632093576,0.01,1,-30.554069145839193
3562.0,-1,5,335,-42.66499427688736,295.9403626803096,-240.7938551095188,299.0,1.713977335015549,119.24766632093576,0.01,1,-30.554069145839193
3562.0,1,6,423,-49.45379016672339,367.6891657883676,-291.35808973540236,371.0,1.7044928960533914,119.24766632093576,0.01,1,-30.554069145839193
3562.0,-1,6,423,-53.37799454357301,367.1400137529364,-292.30045644489303,371.00000000000006,1.7151733839335075,119.24766632093576,0.01,1,-30.554069145839193
3562.0,1,7,512,-58.43406418886032,439.1292066606048,-342.9242414001693,443.0,1.7030871936741614,119.24766632093576,0.01,1,-30.554069145839193
3562.0,-1,7,512,-64.31671156016004,438.3062406743568,-343.83586416108284,443.0,1.7164957224788795,119.24766632093576,0.01,1,-30.554069145839193
3562.0,1,8,599,-67.26340149150371,509.57986108145286,-392.6558905825708,514.0,1.7020353881490204,119.24766632093576,0.01,1,-30.554069145839193
3562.0,-1,8,599,-75.1833089061537,508.4717003550167,-394.2654759728519,514.0,1.7175940257443576,119.24766632093576,0.01,1,-30.554069145839193
3563.0,0,1,8,2.6262395062803843,-33.14612143306743,-8.84052834840178,33.25,-1.491729323308271,27.343712230752946,0.01,2,-0.34052834840177865
3563.0,1,2,26,3.921263339765915,-50.34752917294162,-13.14052834840178,50.5,-1.4930693069306933,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,-1,2,26,4.020953664184946,-50.33966558918004,-13.14052834840178,50.5,-1.4910891089108913,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,1,3,65,6.709032229345414,-88.24533351144186,-22.740528348401778,88.49999999999999,-1.4949152542372883,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,-1,3,65,7.25731646714308,-88.20193511310131,-22.740528348401778,88.49999999999999,-1.4887005649717515,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,1,4,100,8.964529416069524,-122.17154829316203,-31.540528348401782,122.5,-1.4975510204081637,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,-1,4,100,10.360159855715407,-122.06112029538326,-31.540528348401782,122.5,-1.486122448979592,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,1,5,282,18.135109205803804,-298.44952305891456,-74.58150574013759,299.0,-1.5101065385578365,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,-1,5,282,29.063046338536743,-297.58417185314823,-76.62667605324901,299.0,-1.473441789591647,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,1,6,357,20.588128566409253,-370.42830475293465,-93.99330355004369,371.0,-1.5152741967867187,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,-1,6,357,37.98743830764938,-369.05007049291095,-94.15616315763978,371.0,-1.4682245452717897,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,1,7,431,22.18948883278674,-442.4439247919895,-112.38331801026355,443.0,-1.5206862185783878,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,-1,7,431,47.654585613078616,-440.4293819331832,-113.63073815549426,443.0,-1.463015342660389,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,1,8,504,23.139010032603,-513.4789053259257,-130.34873230761193,513.9999999999999,-1.5257635784099748,27.343712230752946,0.01,1,-0.34052834840177865
3563.0,-1,8,504,57.9687185318366,-510.72069438370784,-131.4768754742733,514.0,-1.457776261418729,27.343712230752946,0.01,1,-0.34052834840177865
3565.0,0,1,15,28.96120479315197,-16.33433475624976,96.11700359303015,33.25,-0.5135338345864663,13.093308594997284,0.01,2,41.86700359303015
3565.0,1,2,48,43.95347600271377,-24.86648240662247,124.26700359303015,50.5,-0.5148514851485149,13.093308594997284,0.01,1,41.86700359303015
3565.0,-1,2,48,44.051612164813776,-24.69221467752196,124.26700359303015,50.5,-0.510891089108911,13.093308594997284,0.01,1,41.86700359303015
3565.0,1,3,121,76.78708658498233,-43.99992424755328,186.26700359303015,88.5,-0.5203389830508475,13.093308594997284,0.01,1,41.86700359303015
3565.0,-1,3,121,77.40087455993483,-42.9110081139704,186.26700359303015,88.5,-0.5062146892655368,13.093308594997284,0.01,1,41.86700359303015
3565.0,1,4,186,106.0084474594931,-61.38777620363756,241.86700359303015,122.5,-0.5248979591836734,13.093308594997284,0.01,1,41.86700359303015
3565.0,-1,4,186,107.43186942444416,-58.861221801532295,241.86700359303015,122.5,-0.5012244897959184,13.093308594997284,0.01,1,41.86700359303015
3565.0,1,5,524,254.6615199144504,-156.67964218385876,530.5823727643882,299.0,-0.5515548933017753,13.093308594997284,0.01,1,41.86700359303015
3565.0,-1,5,524,265.90852855883617,-136.72473967674833,530.7929028994581,299.0,-0.4749268304936324,13.093308594997284,0.01,1,41.86700359303015
3565.0,1,6,662,313.82680586584286,-197.87302979446835,647.9783977808333,371.0,-0.5625565203361386,13.093308594997284,0.01,1,41.86700359303015
3565.0,-1,6,662,331.8088521792332,-165.96350687877083,647.1021489883548,371.00000000000006,-0.4637900442149946,13.093308594997284,0.01,1,41.86700359303015
3565.0,1,7,800,372.1095768578207,-240.3819103233303,760.6942665242236,443.0,-0.5735564666378489,13.093308594997284,0.01,1,41.86700359303015
3565.0,-1,7,800,398.33099855745326,-193.85926748087687,765.1044112348601,443.0,-0.4529339999809646,13.093308594997284,0.01,1,41.86700359303015
3565.0,1,8,937,428.6768713151906,-283.60560643157163,882.0487293986172,514.0,-0.5844753271117665,13.093308594997284,0.01,1,41.86700359303015
3565.0,-1,8,937,464.594832892875,-219.88097063921097,881.9555332849401,514.0,-0.4420396887711589,13.093308594997284,0.01,1,41.86700359303015
3566.0,0,1,10,30.92791874909224,12.207634572248164,-60.205357480558746,33.25,0.3759398496240601,20.974381547095216,0.01,2,-34.705357480558746
3566.0,1,2,32,47.00435716944452,18.461863586520447,-73.50535748055874,50.5,0.3742574257425743,20.974381547095216,0.01,1,-34.705357480558746
3566.0,-1,2,32,46.9493126798228,18.601398842351344,-73.50535748055874,50.5,0.3772277227722773,20.974381547095216,0.01,1,-34.705357480558746
3566.0,1,3,80,82.47294240176035,32.10083755287266,-102.70535748055875,88.5,0.3711864406779661,20.974381547095216,0.01,1,-34.705357480558746
3566.0,-1,3,80,82.17939974051889,32.845033997364055,-102.70535748055875,88.5,0.380225988700565,20.974381547095216,0.01,1,-34.705357480558746
3566.0,1,4,123,114.29127061396468,44.08804215935992,-129.10535748055875,122.5,0.3681632653061225,20.974381547095216,0.01,1,-34.705357480558746
3566.0,-1,4,123,113.6124434596878,45.80898046365193,-129.10535748055875,122.5,0.383265306122449,20.974381547095216,0.01,1,-34.705357480558746
3566.0,1,5,346,280.72272818265947,102.9356589413246,-265.8821728796797,299.0,0.3514573289161756,20.974381547095216,0.01,1,-34.705357480558746
3566.0,-1,5,346,275.4320714515296,116.35365922874742,-265.3208449847548,299.0,0.3997007235467386,20.974381547095216,0.01,1,-34.705357480558746
3566.0,1,6,436,349.1646150681862,125.39964746475717,-323.43573482393356,371.00000000000006,0.344795734138819,20.974381547095216,0.01,1,-34.705357480558746
3566.0,-1,6,436,340.7923868568208,146.63406514323665,-320.1125191571086,371.0,0.4063291835886544,20.974381547095216,0.01,1,-34.705357480558746
3566.0,1,7,527,417.9347674601765,146.89972820944303,-377.75140172677123,443.0,0.3380012488485236,20.974381547095216,0.01,1,-34.705357480558746
3566.0,-1,7,527,405.660573884244,178.01263661860023,-374.7647759127075,443.0,0.4135192104732374,20.974381547095216,0.01,1,-34.705357480558746
3566.0,1,8,617,486.05713837621374,167.16596015195847,-431.32027170558325,514.0,0.3312502913918182,20.974381547095216,0.01,1,-34.705357480558746
3566.0,-1,8,617,469.2980080647208,209.6553830133757,-430.9809659079512,514.0,0.4201417181289374,20.974381547095216,0.01,1,-34.705357480558746
3567.0,0,1,21,-14.784587231844426,29.78218394248452,-4.418074589537653,33.25,2.031578947368421,15.186427583420238,0.01,2,74.58192541046235
3567.0,1,2,65,-22.369890917795345,45.27513644734755,-45.41807458953765,50.50000000000001,2.0297029702970293,15.186427583420238,0.01,1,74.58192541046235
3567.0,-1,2,65,-22.50427264241013,45.20849160098212,-45.41807458953765,50.50000000000001,2.0326732673267327,15.186427583420238,0.01,1,74.58192541046235
3567.0,1,3,163,-38.86279198604639,79.5105867105085,-135.81807458953767,88.50000000000001,2.025423728813559,15.186427583420238,0.01,1,74.58192541046235
3567.0,-1,3,163,-39.80338058685642,79.04391750070248,-135.81807458953767,88.50000000000001,2.037288135593221,15.186427583420238,0.01,1,74.58192541046235
3567.0,1,4,251,-53.33050146450938,110.2819459999866,-216.61807458953763,122.5,2.0212244897959186,15.186427583420238,0.01,1,74.58192541046235
3567.0,-1,4,251,-55.56989168853975,109.17067892856562,-216.61807458953763,122.5,2.0416326530612245,15.186427583420238,0.01,1,74.58192541046235
3567.0,1,5,707,-123.92923559856833,272.1075974021206,-637.0083090191109,299.0,1.9981666183003908,15.186427583420238,0.01,1,74.58192541046235
3567.0,-1,5,707,-141.71045085603004,263.2852979529634,-636.1978609226803,299.0,2.064565265507785,15.186427583420238,0.01,1,74.58192541046235
3567.0,1,6,892,-150.60259374441932,339.0573089574289,-808.9955600192449,371.0,1.988800101255452,15.186427583420238,0.01,1,74.58192541046235
3567.0,-1,6,892,-178.76008797066382,325.0935726044434,-808.4592846498754,371.0,2.073541814940488,15.186427583420238,0.01,1,74.58192541046235
3567.0,1,7,1079,-175.98749549136102,406.5432343929464,-979.8468793332271,443.0,1.979328766928344,15.186427583420238,0.01,1,74.58192541046235
3567.0,-1,7,1079,-217.26955258906145,386.0608002863656,-979.4231692001373,443.0,2.083402898792871,15.186427583420238,0.01,1,74.58192541046235
3567.0,1,8,1262,-199.7122842537412,473.6148261173344,-1148.9751452005487,514.0,1.9698486507190496,15.186427583420238,0.01,1,74.58192541046235
3567.0,-1,8,1262,-256.2531064740463,445.5674420583276,-1148.6475044487995,514.0,2.0927180179028264,15.186427583420238,0.01,1,74.58192541046235
3568.0,0,1,8,-33.17336232924362,2.256220683514873,-39.05502108809103,33.25,3.073684210526316,7.195401641022506,0.01,2,-30.80502108809103
3568.0,1,2,26,-50.37170694118968,3.597379578374094,-43.20502108809103,50.49999999999999,3.070297029702971,7.195401641022506,0.01,1,-30.80502108809103
3568.0,-1,2,26,-50.39542929010199,3.24818513424504,-43.20502108809103,50.49999999999999,3.0772277227722773,7.195401641022506,0.01,1,-30.80502108809103
3568.0,1,3,65,-88.21286474780123,7.123236131571313,-52.80502108809103,88.49999999999999,3.061016949152543,7.195401641022506,0.01,1,-30.80502108809103
3568.0,-1,3,65,-88.36543710059983,4.87847578859803,-52.80502108809103,88.49999999999999,3.0864406779661016,7.195401641022506,0.01,1,-30.80502108809103
3568.0,1,4,100,-122.01136513204112,10.93054338154058,-61.20502108809103,122.5,3.052244897959184,7.195401641022506,0.01,1,-30.80502108809103
3568.0,-1,4,100,-122.36995299699224,5.643102295184068,-61.20502108809103,122.5,3.095510204081633,7.195401641022506,0.01,1,-30.80502108809103
3568.0,1,5,282,-296.1702128849751,41.039066749483176,-105.21119136126478,299.0,3.003903604161242,7.195401641022506,0.01,1,-30.80502108809103
3568.0,-1,5,282,-298.999236850823,-0.6755461682426569,-105.84495591153589,299.0,-3.139333299934328,7.195401641022506,0.01,1,-30.80502108809103
3568.0,1,6,357,-366.3922568219085,58.28991457317987,-122.57403365416778,371.0,2.9838232841779915,7.195401641022506,0.01,1,-30.80502108809103
3568.0,-1,6,357,-370.9085468242295,-8.23710463320468,-122.35338155403105,371.0,-3.119388390711677,7.195401641022506,0.01,1,-30.80502108809103
3568.0,1,7,432,-436.0262532526381,78.2949964842343,-140.81319132592643,443.0,2.9639212237627555,7.195401641022506,0.01,1,-30.80502108809103
3568.0,-1,7,432,-442.6035914654003,-18.73661714208308,-140.09227119322185,443.0,-3.0992851867215574,7.195401641022506,0.01,1,-30.80502108809103
3568.0,1,8,505,-503.9925425756311,100.9332305445073,-160.05382815528878,514.0,2.943940078525797,7.195401641022506,0.01,1,-30.80502108809103
3568.0,-1,8,505,-513.0071046203623,-31.93290793261248,-160.53296352363222,514.0,-3.079426339454591,7.195401641022506,0.01,1,-30.80502108809103
3569.0,0,1,22,28.088584844909956,-17.79306821238015,-115.98913107133286,33.25,-0.5646616541353383,13.00025396420796,0.01,2,-30.73913107133286
3569.0,1,2,70,42.615545664003164,-27.095484268771813,-160.33913107133284,50.49999999999999,-0.5663366336633663,13.00025396420796,0.01,1,-30.73913107133286
3569.0,-1,2,70,42.72252002570245,-26.926497779203554,-160.33913107133284,50.49999999999999,-0.5623762376237623,13.00025396420796,0.01,1,-30.73913107133286
3569.0,1,3,174,74.42447910212096,-47.88785765074446,-257.53913107133286,88.50000000000001,-0.5717514124293784,13.00025396420796,0.01,1,-30.73913107133286
3569.0,-1,3,174,75.09341522590408,-46.83192276332414,-257.53913107133286,88.50000000000001,-0.5576271186440679,13.00025396420796,0.01,1,-30.73913107133286
3569.0,1,4,268,102.68533753894673,-66.79798989874304,-344.73913107133285,122.5,-0.5767346938775509,13.00025396420796,0.01,1,-30.73913107133286
3569.0,-1,4,268,104.23775721627976,-64.34858172889223,-344.73913107133285,122.5,-0.5530612244897958,13.00025396420796,0.01,1,-30.73913107133286
3569.0,1,5,754,246.1632026666385,-169.71940859225106,-799.446648573509,299.0,-0.6036163050060714,13.00025396420796,0.01,1,-30.73913107133286
3569.0,-1,5,754,258.5938638293552,-150.10067817903058,-798.1717510848515,299.0,-0.5259200770597047,13.00025396420796,0.01,1,-30.73913107133286
3569.0,1,6,953,303.0899158888475,-213.95677808027344,-980.9901279505855,371.0,-0.614687075815876,13.00025396420796,0.01,1,-30.73913107133286
3569.0,-1,6,953,322.8603292310778,-182.7627090212881,-983.6648345195224,371.0,-0.5150999785746377,13.00025396420796,0.01,1,-30.73913107133286
3569.0,1,7,1152,359.07652608258206,-259.4475831771512,-1169.0886546391027,443.0,-0.625694639364167,13.00025396420796,0.01,1,-30.73913107133286
3569.0,-1,7,1152,387.872668260399,-214.01820767532487,-1168.627187914481,443.0,-0.5042044911513145,13.00025396420796,0.01,1,-30.73913107133286
3569.0,1,8,1348,413.3329515090721,-305.53538452493376,-1351.2374096705082,514.0,-0.6365526807302083,13.00025396420796,0.01,1,-30.73913107133286
