event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight,beamspot_z0
409.0,1,4,108,75.44017812735343,96.51440060484852,-12.623763221226184,122.5,0.9073469387755102,293.63593006552884,0.01,-69.02376322122619
409.0,1,5,303,184.4198376798716,235.3514892031274,67.54033255179509,299.0,0.9061398720625046,293.63593006552884,0.01,-69.02376322122619
409.0,1,6,382,229.0003820406449,291.8900906595472,100.50226540730132,371.0,0.9055515876164334,293.63593006552884,0.01,-69.02376322122619
409.0,1,7,461,273.57462395813184,348.43353042749305,134.96421833025505,443.0,0.9051724633709572,293.63593006552884,0.01,-69.02376322122619
409.0,1,8,540,317.6443227119335,404.1015766473536,168.8140392967125,514.0,0.9046191264788324,293.63593006552884,0.01,-69.02376322122619
409.0,-1,1,10,20.452412098677097,26.215669729112143,-53.77376322122619,33.25,0.9082706766917296,293.63593006552884,0.01,-69.02376322122619
409.0,-1,2,29,31.07699118663344,39.80540941613221,-45.82376322122619,50.5,0.907920792079208,293.63593006552884,0.01,-69.02376322122619
409.0,-1,3,71,54.462438240423616,69.75738542196117,-28.223763221226193,88.49999999999999,0.9079096045197742,293.63593006552884,0.01,-69.02376322122619
409.0,-1,4,108,75.36136573405284,96.57595225882233,-12.623763221226184,122.5,0.9081632653061223,293.63593006552884,0.01,-69.02376322122619
409.0,-1,5,303,183.59332742241904,235.9968010926513,69.3004832117686,299.0,0.9096468728403194,293.63593006552884,0.01,-69.02376322122619
409.0,-1,6,382,227.736756085072,292.87705599423185,100.7008263661731,371.0,0.9098733898789988,293.63593006552884,0.01,-69.02376322122619
409.0,-1,7,461,271.7439424008955,349.86315863265577,135.44692257181828,443.00000000000006,0.91041572856711,293.63593006552884,0.01,-69.02376322122619
409.0,-1,8,540,315.06470561683125,406.1160317871969,165.62555126305938,514.0,0.9109868191871152,293.63593006552884,0.01,-69.02376322122619
410.0,1,1,21,33.239135930016545,0.8499074219483501,103.37226061641847,33.25,0.025563909774436,15.099847386315894,0.01,38.87226061641847
410.0,1,2,58,50.4857432451167,1.1998870730833675,136.8722606164185,50.49999999999999,0.0237623762376237,15.099847386315894,0.01,38.87226061641847
410.0,1,3,141,88.48269830388756,1.7498859572021217,210.4722606164185,88.5,0.019774011299435,15.099847386315894,0.01,38.87226061641847
410.0,1,4,216,122.48603087774464,1.8499296787139008,276.47226061641845,122.5,0.0151020408163265,15.099847386315894,0.01,38.87226061641847
410.0,1,5,601,298.990833747346,-2.3412251209511563,617.6263928150922,299.00000000000006,-0.0078302643669807,15.099847386315894,0.01,38.87226061641847
410.0,1,6,759,370.94436356201896,-6.4248845568408735,757.3239809298392,371.00000000000006,-0.0173186138599658,15.099847386315894,0.01,38.87226061641847
410.0,1,7,916,442.84094288917225,-11.870101138106564,899.6331184304325,443.0,-0.0267980180072801,15.099847386315894,0.01,38.87226061641847
410.0,1,8,1072,513.6647581911075,-18.56114739101962,1038.2619516834236,514.0,-0.0361190345720659,15.099847386315894,0.01,38.87226061641847
410.0,-1,1,21,33.239135930016545,0.8499074219483501,103.37226061641847,33.25,0.025563909774436,15.099847386315894,0.01,38.87226061641847
410.0,-1,2,58,50.48059530224714,1.39982067806708,136.8722606164185,50.5,0.0277227722772277,15.099847386315894,0.01,38.87226061641847
410.0,-1,3,141,88.45411413522362,2.849507422841882,210.4722606164185,88.49999999999999,0.0322033898305084,15.099847386315894,0.01,38.87226061641847
410.0,-1,4,216,122.41918235733428,4.449021348761607,276.47226061641845,122.5,0.0363265306122448,15.099847386315894,0.01,38.87226061641847
410.0,-1,5,601,298.4717000397618,17.766380480403406,620.3085244327245,299.0,0.0594543532609435,15.099847386315894,0.01,38.87226061641847
410.0,-1,6,759,370.1202695789207,25.53401744393296,758.1277448141946,371.0,0.0688792966117518,15.099847386315894,0.01,38.87226061641847
410.0,-1,7,916,441.63375315986326,34.76532856069425,896.6911121754457,443.00000000000006,0.0785578157511821,15.099847386315894,0.01,38.87226061641847
410.0,-1,8,1072,512.01394688641,45.14109207585065,1036.0949132487497,514.0,0.0879364252062334,15.099847386315894,0.01,38.87226061641847
411.0,1,1,19,25.734400764328463,21.05476471730166,-71.53363504053023,33.25,0.6857142857142857,37.96388146723808,0.01,-14.783635040530225
411.0,1,2,53,39.10341639927624,31.955794872054334,-100.78363504053023,50.5,0.6851485148514852,37.96388146723808,0.01,-14.783635040530225
411.0,1,3,128,68.61352243073117,55.89664157753623,-165.58363504053023,88.5,0.6836158192090396,37.96388146723808,0.01,-14.783635040530225
411.0,1,4,195,95.09526153978544,77.22137808068311,-223.58363504053023,122.5,0.6820408163265307,37.96388146723808,0.01,-14.783635040530225
411.0,1,5,544,233.8280850035184,186.347596345076,-525.5107637046491,299.0,0.6728739813387132,37.96388146723808,0.01,-14.783635040530225
411.0,1,6,686,290.99955509759627,230.1309603964687,-646.9356936392171,371.00000000000006,0.6691239535247089,37.96388146723808,0.01,-14.783635040530225
411.0,1,7,829,348.49237638636765,273.49965923302767,-769.6569378859319,443.0,0.6654087337406199,37.96388146723808,0.01,-14.783635040530225
411.0,1,8,969,405.57800116444673,315.75700304419536,-890.9641653038831,514.0,0.661515316031621,37.96388146723808,0.01,-14.783635040530225
411.0,-1,1,19,25.734400764328463,21.05476471730166,-71.53363504053023,33.25,0.6857142857142857,37.96388146723808,0.01,-14.783635040530225
411.0,-1,2,53,39.040060973079854,32.0331646769127,-100.78363504053023,50.5,0.6871287128712872,37.96388146723808,0.01,-14.783635040530225
411.0,-1,3,128,68.32841645702197,56.24479979941052,-165.58363504053023,88.5,0.6887005649717515,37.96388146723808,0.01,-14.783635040530225
411.0,-1,4,195,94.42987884428308,78.03363365532853,-223.58363504053023,122.5,0.6906122448979592,37.96388146723808,0.01,-14.783635040530225
411.0,-1,5,544,228.7888038042404,192.5011253313206,-523.7894703138564,299.0,0.6994755441247439,37.96388146723808,0.01,-14.783635040530225
411.0,-1,6,686,282.9278354359949,239.9850827353704,-644.093846048108,371.0,0.7034598446256721,37.96388146723808,0.01,-14.783635040530225
411.0,-1,7,829,336.7782552670142,287.8009846739685,-769.975391650953,443.0,0.7071418799022292,37.96388146723808,0.01,-14.783635040530225
411.0,-1,8,969,389.5007967935326,335.3880279574738,-890.431725817811,514.0,0.7108866166079211,37.96388146723808,0.01,-14.783635040530225
413.0,1,1,9,-25.79258691034977,20.98344491431409,-4.259595562298129,33.25000000000001,2.458646616541353,2.8453660365198,0.01,-2.7595955622981285
413.0,1,2,27,-38.91261768000872,32.187857730664106,-5.159595562298129,50.5,2.4504950495049505,2.8453660365198,0.01,-2.7595955622981285
413.0,1,3,65,-66.85626169548723,57.98698364378445,-6.759595562298129,88.5,2.4271186440677965,2.8453660365198,0.01,-2.7595955622981285
413.0,1,4,99,-90.6677083648041,82.37485453628938,-8.359595562298129,122.5,2.404081632653061,2.8453660365198,0.01,-2.7595955622981285
413.0,1,5,278,-194.83250384779987,226.8067358885028,-16.816261843966306,299.0,2.280506203629144,2.8453660365198,0.01,-2.7595955622981285
413.0,1,6,352,-226.8568881582809,293.5591120969357,-20.91209302167607,371.0,2.228718537239798,2.8453660365198,0.01,-2.7595955622981285
413.0,1,7,427,-252.04462224894667,364.3110050429246,-23.06300801255138,443.00000000000006,2.176024197822916,2.8453660365198,0.01,-2.7595955622981285
413.0,1,8,502,-269.6481251855338,437.5910060592273,-27.556062708866268,514.0,2.123050042099567,2.8453660365198,0.01,-2.7595955622981285
413.0,-1,1,9,-25.886986286610085,20.866874250755945,-4.259595562298129,33.25,2.463157894736842,2.8453660365198,0.01,-2.7595955622981285
413.0,-1,2,27,-39.542330419482944,31.411050682784136,-5.159595562298129,50.5,2.4702970297029703,2.8453660365198,0.01,-2.7595955622981285
413.0,-1,3,65,-70.60084393998137,53.36450913259107,-6.759595562298129,88.5,2.494350282485876,2.8453660365198,0.01,-2.7595955622981285
413.0,-1,4,99,-99.35316179187492,71.6603045064527,-8.359595562298129,122.5,2.516734693877551,2.8453660365198,0.01,-2.7595955622981285
413.0,-1,5,278,-262.29129431697885,143.54189954687095,-17.702077059290048,299.0,2.64085444986441,2.8453660365198,0.01,-2.7595955622981285
413.0,-1,6,352,-334.2040445439733,161.08586719650455,-21.066650918801407,371.0,2.6924496304875243,2.8453660365198,0.01,-2.7595955622981285
413.0,-1,7,427,-408.6547802388986,171.02710483399264,-22.65894698136797,443.00000000000006,2.745229844266855,2.8453660365198,0.01,-2.7595955622981285
413.0,-1,8,502,-483.9475265706988,173.17849614228328,-26.596126013207755,514.0,2.797945599157571,2.8453660365198,0.01,-2.7595955622981285
414.0,1,1,10,-27.578349358780503,-18.57409881111466,-36.38043298167771,33.25,-2.548872180451128,10.164441669851584,0.01,-47.38043298167771
414.0,1,2,28,-41.95948356458671,-28.10074267689697,-30.580432981677706,50.50000000000001,-2.551485148514851,10.164441669851584,0.01,-47.38043298167771
414.0,1,3,68,-73.86158910069847,-48.75157080053504,-18.180432981677704,88.5,-2.5581920903954805,10.164441669851584,0.01,-47.38043298167771
414.0,1,4,104,-102.68800934108856,-66.79388248608181,-6.980432981677701,122.5,-2.564897959183674,10.164441669851584,0.01,-47.38043298167771
414.0,1,5,290,-256.0573705496424,-154.3878978003235,50.63196898019421,299.0,-2.5990122824546704,10.164441669851584,0.01,-47.38043298167771
414.0,1,6,366,-320.38544088815377,-187.06728539994197,75.46702340436906,371.0,-2.6131089503986,10.164441669851584,0.01,-47.38043298167771
414.0,1,7,442,-385.701866984567,-217.90610318350284,98.7757556855986,443.0,-2.62733648003142,10.164441669851584,0.01,-47.38043298167771
414.0,1,8,517,-451.0133562273467,-246.5419893335503,122.59779604049896,514.0,-2.6413326742368626,10.164441669851584,0.01,-47.38043298167771
414.0,-1,1,10,-27.578349358780503,-18.57409881111468,-36.38043298167771,33.25000000000001,-2.548872180451127,10.164441669851584,0.01,-47.38043298167771
414.0,-1,2,28,-41.81985738739167,-28.30811770673252,-30.580432981677706,50.50000000000001,-2.546534653465346,10.164441669851584,0.01,-47.38043298167771
414.0,-1,3,68,-72.93987734696474,-50.12009868914608,-18.180432981677704,88.50000000000001,-2.53954802259887,10.164441669851584,0.01,-47.38043298167771
414.0,-1,4,104,-100.53840747769269,-69.98770336172942,-6.980432981677701,122.5,-2.5334693877551024,10.164441669851584,0.01,-47.38043298167771
414.0,-1,5,290,-239.36368500753068,-179.18154564467744,50.4876752415393,299.0,-2.499004503079776,10.164441669851584,0.01,-47.38043298167771
414.0,-1,6,366,-293.79685762495086,-226.5489052052654,73.7969420164037,371.0,-2.4847191527542787,10.164441669851584,0.01,-47.38043298167771
414.0,-1,7,442,-346.9781919129629,-275.41810822240984,98.45290328957012,443.0,-2.4706669527456,10.164441669851584,0.01,-47.38043298167771
414.0,-1,8,517,-398.0457242666103,-325.2008631493306,121.28366660998802,514.0,-2.456575230514689,10.164441669851584,0.01,-47.38043298167771
416.0,1,1,17,31.59027298604053,-10.373868741575512,34.699472243985554,33.25,-0.3172932330827068,237.4658952229625,0.01,-15.05052775601445
416.0,1,2,48,47.9708771872307,-15.781157812012076,60.54947224398556,50.5,-0.3178217821782178,237.4658952229625,0.01,-15.05052775601445
416.0,1,3,117,84.06065579460581,-27.677719331274528,117.34947224398556,88.50000000000001,-0.3180790960451977,237.4658952229625,0.01,-15.05052775601445
416.0,1,4,178,116.34409702209572,-38.344505318404856,168.54947224398555,122.5,-0.3183673469387755,237.4658952229625,0.01,-15.05052775601445
416.0,1,5,496,283.82885157920737,-94.03288260618334,431.66548701925973,299.0,-0.3199206588269525,237.4658952229625,0.01,-15.05052775601445
416.0,1,6,626,352.1183205139735,-116.8489981061825,539.0393660743173,371.00000000000006,-0.3204112090569582,237.4658952229625,0.01,-15.05052775601445
416.0,1,7,755,420.36021278533616,-139.80805236847738,645.9771939756216,443.0,-0.3210823674473194,237.4658952229625,0.01,-15.05052775601445
416.0,1,8,883,487.6433452450165,-162.48066912174383,754.2379584287982,514.0,-0.321626685470374,237.4658952229625,0.01,-15.05052775601445
416.0,-1,1,17,31.590272986040528,-10.373868741575512,34.699472243985554,33.24999999999999,-0.3172932330827068,237.4658952229625,0.01,-15.05052775601445
416.0,-1,2,48,47.9708771872307,-15.781157812012076,60.54947224398556,50.5,-0.3178217821782178,237.4658952229625,0.01,-15.05052775601445
416.0,-1,3,117,84.07627950755015,-27.63022302060376,117.34947224398556,88.5,-0.3175141242937853,237.4658952229625,0.01,-15.05052775601445
416.0,-1,4,178,116.39096224413493,-38.202014447988944,168.54947224398555,122.5,-0.3171428571428571,237.4658952229625,0.01,-15.05052775601445
416.0,-1,5,496,284.22066302557755,-92.84188014738338,434.04978288009323,299.0,-0.3157273598873814,237.4658952229625,0.01,-15.05052775601445
416.0,-1,6,626,352.73692840446404,-114.9680796559812,541.5565595198493,371.0,-0.315074187055795,237.4658952229625,0.01,-15.05052775601445
416.0,-1,7,755,421.284608460526,-136.99736739901724,650.331761128491,443.0,-0.314403363549255,237.4658952229625,0.01,-15.05052775601445
416.0,-1,8,883,488.91546456276416,-158.61169096689088,753.6488721347416,514.0,-0.313703029724549,237.4658952229625,0.01,-15.05052775601445
417.0,1,1,21,-1.6203800665908616,-33.21049334833487,-7.997993238546869,33.25,-1.6195488721804512,1.913276000612816,0.01,58.50200676145313
417.0,1,2,60,-3.022977191225676,-50.40943968049367,-42.297993238546866,50.50000000000001,-1.6306930693069306,1.913276000612816,0.01,58.50200676145313
417.0,1,3,145,-8.421762252004942,-88.09837637874323,-118.69799323854689,88.49999999999999,-1.6661016949152547,1.913276000612816,0.01,58.50200676145313
417.0,1,4,221,-15.783450551201769,-121.4789392804274,-187.09799323854685,122.5,-1.7,1.913276000612816,0.01,58.50200676145313
417.0,1,5,627,-92.863128515563,-284.21372127731973,-548.3254855699656,298.99999999999994,-1.8865984477057365,1.913276000612816,0.01,58.50200676145313
417.0,1,6,798,-143.00777861435958,-342.3299216483805,-702.842678052857,371.0,-1.9665088099114392,1.913276000612816,0.01,58.50200676145313
417.0,1,7,976,-203.98887596398507,-393.2397976845044,-862.5303154165497,443.0,-2.049322619080101,1.913276000612816,0.01,58.50200676145313
417.0,1,8,1160,-274.8491845678853,-434.3430968052428,-1024.4594683609412,514.0,-2.13497983743742,1.913276000612816,0.01,58.50200676145313
417.0,-1,1,21,-1.4205895920375469,-33.219639149319406,-7.997993238546869,33.25,-1.6135338345864665,1.913276000612816,0.01,58.50200676145313
417.0,-1,2,60,-1.5245538254411164,-50.47698223580064,-42.297993238546866,50.5,-1.600990099009901,1.913276000612816,0.01,58.50200676145313
417.0,-1,3,145,0.4154733952020195,-88.49902475088568,-118.69799323854689,88.49999999999999,-1.5661016949152544,1.913276000612816,0.01,58.50200676145313
417.0,-1,4,221,4.7713427883006245,-122.40704345746012,-187.09799323854685,122.5,-1.5318367346938777,1.913276000612816,0.01,58.50200676145313
417.0,-1,5,627,66.89199808131042,-291.4214484088122,-549.213045502349,299.0,-1.3451677436830205,1.913276000612816,0.01,58.50200676145313
417.0,-1,6,798,111.58594045876902,-353.82139264314145,-704.6632666812347,371.0,-1.265295626498426,1.913276000612816,0.01,58.50200676145313
417.0,-1,7,976,167.76013659145883,-410.0067518600335,-861.2925396206141,443.0,-1.182414717937314,1.913276000612816,0.01,58.50200676145313
417.0,-1,8,1160,234.6235140526653,-457.3268050897288,-1025.4799211904417,514.0,-1.0967771587116228,1.913276000612816,0.01,58.50200676145313
418.0,1,1,11,-33.2298387073314,1.1577216784443844,45.969485889446815,33.25,3.1067669172932333,243.59071499469653,0.01,26.219485889446815
418.0,1,2,31,-50.469666386658034,1.7500785180786598,56.219485889446815,50.5,3.106930693069307,243.59071499469653,0.01,26.219485889446815
418.0,1,3,75,-88.44637687402015,3.080327557061953,78.61948588944682,88.5,3.106779661016949,243.59071499469653,0.01,26.219485889446815
418.0,1,4,115,-122.42471022555202,4.294220090961601,98.61948588944682,122.5,3.106530612244898,243.59071499469653,0.01,26.219485889446815
418.0,1,5,320,-298.8013617622792,10.897073414801955,201.9043394288016,299.00000000000006,3.1051395191956668,243.59071499469653,0.01,26.219485889446815
418.0,1,6,404,-370.7435814783285,13.791185323314346,246.13769710079447,371.0,3.104411080855535,243.59071499469653,0.01,26.219485889446815
418.0,1,7,487,-442.68349010225126,16.74298631935372,290.2165408709193,443.00000000000006,3.103789098490143,243.59071499469653,0.01,26.219485889446815
418.0,1,8,570,-513.6236190537132,19.66667104942324,330.9377231253112,514.0000000000001,3.1033213056924374,243.59071499469653,0.01,26.219485889446815
418.0,-1,1,11,-33.2298387073314,1.1577216784443844,45.969485889446815,33.25,3.1067669172932333,243.59071499469653,0.01,26.219485889446815
418.0,-1,2,31,-50.469666386658034,1.7500785180786598,56.219485889446815,50.5,3.106930693069307,243.59071499469653,0.01,26.219485889446815
418.0,-1,3,75,-88.44810305624705,3.0303573636620755,78.61948588944682,88.5,3.1073446327683616,243.59071499469653,0.01,26.219485889446815
418.0,-1,4,115,-122.4298766726414,4.14430910066018,98.61948588944682,122.5,3.1077551020408167,243.59071499469653,0.01,26.219485889446815
418.0,-1,5,320,-298.8450446331128,9.624931076784362,201.54291571096581,299.00000000000006,3.1093966866548888,243.59071499469653,0.01,26.219485889446815
418.0,-1,6,404,-370.8122882246501,11.80029243701315,246.34374326720052,371.0,3.10978057001821,243.59071499469653,0.01,26.219485889446815
418.0,-1,7,487,-442.7831274966783,13.860086733510702,288.90485628727174,443.00000000000006,3.110300669546936,243.59071499469653,0.01,26.219485889446815
418.0,-1,8,570,-513.757593111967,15.784027363086665,331.4022149550858,514.0000000000001,3.110879600814885,243.59071499469653,0.01,26.219485889446815
419.0,1,1,27,-22.468784101779864,24.509513275208143,167.45402224344747,33.25,2.3127819548872184,62.82722723273002,0.01,77.95402224344748
419.0,1,2,77,-34.09197685815259,37.2556990795125,213.95402224344747,50.5,2.311881188118812,62.82722723273002,0.01,77.95402224344748
419.0,1,3,186,-59.70735299602371,65.32443645534356,315.95402224344747,88.5,2.3112994350282485,62.82722723273002,0.01,77.95402224344748
419.0,1,4,284,-82.54667877353545,90.51130218629469,407.5540222434475,122.5,2.310204081632653,62.82722723273002,0.01,77.95402224344748
419.0,1,5,790,-200.29021216831487,222.0018714100657,882.350727383905,298.99999999999994,2.3048258767989798,62.82722723273002,0.01,77.95402224344748
419.0,1,6,997,-247.8112193269879,276.09889455713414,1074.5462777336945,371.0,2.30225349231893,62.82722723273002,0.01,77.95402224344748
419.0,1,7,1204,-295.21992094316715,330.29410875507625,1269.3305356107041,443.0,2.300180562421345,62.82722723273002,0.01,77.95402224344748
419.0,1,8,1407,-341.5843616708204,384.07827830006,1461.7025303311764,514.0000000000001,2.2977025111504354,62.82722723273002,0.01,77.95402224344748
419.0,-1,1,27,-22.468784101779864,24.509513275208143,167.45402224344747,33.25,2.3127819548872184,62.82722723273002,0.01,77.95402224344748
419.0,-1,2,77,-34.128846972784,37.221926391688704,213.95402224344747,50.49999999999999,2.3128712871287136,62.82722723273002,0.01,77.95402224344748
419.0,-1,3,186,-59.89164682995692,65.15551120201353,315.95402224344747,88.5,2.314124293785311,62.82722723273002,0.01,77.95402224344748
419.0,-1,4,284,-83.02577852684229,90.07202728934068,407.5540222434475,122.5,2.315510204081633,62.82722723273002,0.01,77.95402224344748
419.0,-1,5,790,-203.83139746700036,218.7550260146032,881.0846940283571,299.0,2.320894186233626,62.82722723273002,0.01,77.95402224344748
419.0,-1,6,997,-253.55385955307236,270.8347103045341,1074.881811803277,371.00000000000006,2.323252126006537,62.82722723273002,0.01,77.95402224344748
419.0,-1,7,1204,-303.4531117425188,322.7463539279452,1269.7216342594081,443.0,2.3253941750345835,62.82722723273002,0.01,77.95402224344748
419.0,-1,8,1407,-352.99567665931096,373.6175213501572,1462.1442082123394,514.0,2.327821332817675,62.82722723273002,0.01,77.95402224344748
421.0,1,1,14,-20.129231662567623,-26.464627952697253,89.73353500399622,33.25,-2.221052631578948,25.98230224411316,0.01,52.98353500399622
421.0,1,2,40,-30.561742726918013,-40.202361640750325,108.98353500399622,50.49999999999999,-2.220792079207921,25.98230224411316,0.01,52.98353500399622
421.0,1,3,97,-53.76537003239788,-70.2960524160449,150.98353500399622,88.5,-2.223728813559322,25.98230224411316,0.01,52.98353500399622
421.0,1,4,147,-74.65368557810748,-97.1240301346946,188.58353500399622,122.5,-2.226122448979592,25.98230224411316,0.01,52.98353500399622
421.0,1,5,411,-185.39994781623676,-234.5801768047264,384.9427567085631,299.0,-2.239624063380093,25.98230224411316,0.01,52.98353500399622
421.0,1,6,519,-231.63884029120575,-289.8007033610258,462.7753998307831,371.0,-2.2451126902227725,25.98230224411316,0.01,52.98353500399622
421.0,1,7,626,-278.510397008174,-344.5010286753137,543.2217511257904,443.0,-2.250665949827986,25.98230224411316,0.01,52.98353500399622
421.0,1,8,732,-325.336197280992,-397.9351187552356,622.5551073608393,514.0,-2.2561537935570914,25.98230224411316,0.01,52.98353500399622
421.0,-1,1,14,-20.089412485520327,-26.494867540461872,89.73353500399622,33.25,-2.219548872180451,25.98230224411316,0.01,52.98353500399622
421.0,-1,2,40,-30.482074222940565,-40.26280108322249,108.98353500399622,50.5,-2.218811881188119,25.98230224411316,0.01,52.98353500399622
421.0,-1,3,97,-53.24762584105307,-70.68903976070985,150.98353500399622,88.5,-2.216384180790961,25.98230224411316,0.01,52.98353500399622
421.0,-1,4,147,-73.45884483443035,-98.03085287597514,188.58353500399622,122.5,-2.213877551020408,25.98230224411316,0.01,52.98353500399622
421.0,-1,5,411,-176.0819574174542,-241.65294178229612,384.54338936370425,298.99999999999994,-2.2004970004305062,25.98230224411316,0.01,52.98353500399622
421.0,-1,6,519,-216.9263559549952,-300.9716865289603,464.4410152797895,371.0,-2.195315359950951,25.98230224411316,0.01,52.98353500399622
421.0,-1,7,626,-256.9144749702501,-360.893270304062,544.5905532329091,443.0,-2.189454288322292,25.98230224411316,0.01,52.98353500399622
421.0,-1,8,732,-295.8234557143893,-420.3385338619299,624.7238773715025,514.0,-2.1840508866894983,25.98230224411316,0.01,52.98353500399622
422.0,1,1,19,31.97162262670092,9.131147059150123,-39.74109944816907,33.25,0.2781954887218045,1.7451127907939552,0.01,19.75890055183093
422.0,1,2,55,48.732584956073865,13.243306365822813,-70.64109944816907,50.5,0.2653465346534653,1.7451127907939552,0.01,19.75890055183093
422.0,1,3,133,86.2384972405662,19.878923353362342,-138.6410994481691,88.5,0.2265536723163841,1.7451127907939552,0.01,19.75890055183093
422.0,1,4,203,120.30966067208904,23.06155998554284,-200.24109944816908,122.5,0.1893877551020408,1.7451127907939552,0.01,19.75890055183093
422.0,1,5,577,298.9604589846287,-4.862505907468407,-525.4910021477862,299.00000000000006,-0.0162632784778362,1.7451127907939552,0.01,19.75890055183093
422.0,1,6,737,368.95031639119935,-38.94437102886506,-665.081568084452,371.0,-0.1051650923178451,1.7451127907939552,0.01,19.75890055183093
422.0,1,7,903,434.3131764117013,-87.29871015758741,-813.9780419460967,443.0,-0.1983608119090742,1.7451127907939552,0.01,19.75890055183093
422.0,1,8,1078,491.7248188998233,-149.675323543783,-962.2272734336157,514.0000000000001,-0.2954779573533581,1.7451127907939552,0.01,19.75890055183093
422.0,-1,1,19,31.916120389326423,9.32329122649411,-39.74109944816907,33.25,0.2842105263157895,1.7451127907939552,0.01,19.75890055183093
422.0,-1,2,55,48.2739501144558,14.828207590502409,-70.64109944816907,50.5,0.298019801980198,1.7451127907939552,0.01,19.75890055183093
422.0,-1,3,133,83.53005104168146,29.240050837406017,-138.6410994481691,88.49999999999999,0.3367231638418079,1.7451127907939552,0.01,19.75890055183093
422.0,-1,4,203,114.03747434068616,44.74041177724388,-200.24109944816908,122.5,0.3738775510204082,1.7451127907939552,0.01,19.75890055183093
422.0,-1,5,577,250.19559358662292,163.71672165615033,-525.0693362641624,299.0,0.5794305975164215,1.7451127907939552,0.01,19.75890055183093
422.0,-1,6,737,291.15538961405724,229.9337711139591,-664.0080193225953,371.0,0.6684465075053647,1.7451127907939552,0.01,19.75890055183093
422.0,-1,7,903,320.66214730243354,305.6546863494692,-810.6071373472915,443.0,0.7614412953206038,1.7451127907939552,0.01,19.75890055183093
422.0,-1,8,1078,335.87767143919723,389.0786422159184,-961.3681120713825,514.0,0.8586519235241427,1.7451127907939552,0.01,19.75890055183093
423.0,1,1,12,11.76829699858273,31.097744062120466,54.22705367755064,33.25,1.2090225563909776,9.02588779878196,0.01,78.47705367755064
423.0,1,2,33,17.972416041005896,47.19366760116228,41.677053677550646,50.5,1.206930693069307,9.02588779878196,0.01,78.47705367755064
423.0,1,3,80,32.11525810495754,82.46732805694603,14.077053677550637,88.49999999999999,1.1994350282485875,9.02588779878196,0.01,78.47705367755064
423.0,1,4,122,45.27291837886248,113.82711830429888,-10.72294632244936,122.5,1.1922448979591838,9.02588779878196,0.01,78.47705367755064
423.0,1,5,341,121.14363879742574,273.3591388245852,-139.8189357866707,299.0,1.1536395731674194,9.02588779878196,0.01,78.47705367755064
423.0,1,6,430,155.60754217062706,336.78968633201424,-190.03928097029825,371.0,1.1379819310765948,9.02588779878196,0.01,78.47705367755064
423.0,1,7,519,192.2309155228371,399.11937452002,-244.7869271362792,443.00000000000006,1.121946216545142,9.02588779878196,0.01,78.47705367755064
423.0,1,8,608,230.31132244945175,459.51354142351965,-295.4054032850342,514.0000000000001,1.1061837251287423,9.02588779878196,0.01,78.47705367755064
423.0,-1,1,12,11.721520185524268,31.1154055821284,54.22705367755064,33.25,1.2105263157894737,9.02588779878196,0.01,78.47705367755064
423.0,-1,2,33,17.644902188261703,47.31709444552441,41.677053677550646,50.5,1.213861386138614,9.02588779878196,0.01,78.47705367755064
423.0,-1,3,80,30.33750818508817,83.1377507340661,14.077053677550637,88.5,1.22090395480226,9.02588779878196,0.01,78.47705367755064
423.0,-1,4,122,41.20320260531113,115.3626720177098,-10.72294632244936,122.5,1.2277551020408164,9.02588779878196,0.01,78.47705367755064
423.0,-1,5,341,89.59816914794895,285.2598255719434,-138.90402570606324,299.00000000000006,1.2664606685936646,9.02588779878196,0.01,78.47705367755064
423.0,-1,6,430,105.46849978049453,355.69283877251706,-189.6395884546431,371.0,1.282539224514722,9.02588779878196,0.01,78.47705367755064
423.0,-1,7,519,119.1573178290852,426.6738023452792,-244.39618918541817,443.0,1.298464408844782,9.02588779878196,0.01,78.47705367755064
423.0,-1,8,608,130.44895552520438,497.171067141264,-295.7665183819584,514.0,1.3141979851991488,9.02588779878196,0.01,78.47705367755064
425.0,1,1,21,32.991351069631385,-4.139233576440468,85.00469214322345,33.25,-0.1248120300751879,0.684717100331112,0.01,19.754692143223444
425.0,1,2,59,49.86766070470411,-7.966581188973753,118.95469214322344,50.50000000000001,-0.1584158415841584,0.684717100331112,0.01,19.754692143223444
425.0,1,3,144,85.57925915173199,-22.548623085250668,194.55469214322346,88.50000000000001,-0.2576271186440678,0.684717100331112,0.01,19.754692143223444
425.0,1,4,222,114.80511040248714,-42.7321497876334,264.55469214322346,122.5,-0.3563265306122449,0.684717100331112,0.01,19.754692143223444
425.0,1,5,743,152.1004980146058,-257.4226845165533,727.697195348163,299.00000000000006,-1.0371252974449965,0.684717100331112,0.01,19.754692143223444
425.0,-1,1,21,33.055303088670314,-3.592970597728704,85.00469214322345,33.25,-0.1082706766917293,0.684717100331112,0.01,19.754692143223444
425.0,-1,2,59,50.364516069435886,-3.6966905593428026,118.95469214322344,50.5,-0.0732673267326732,0.684717100331112,0.01,19.754692143223444
425.0,-1,3,144,88.47139984564845,2.2497576205883787,194.55469214322346,88.5,0.0254237288135593,0.684717100331112,0.01,19.754692143223444
425.0,-1,4,222,121.55818888602158,15.161026177350152,264.55469214322346,122.5,0.1240816326530612,0.684717100331112,0.01,19.754692143223444
