event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight
13.0,-1,8,966,-92.46023697875955,-505.6155699519464,871.9029617367203,514.0,-1.7516645782255735,86.36514827613009,0.01
15.0,1,1,9,-32.72650815704069,-5.876917886711421,-2.75,33.24999999999999,-2.9639097744360914,37.29706364182638,0.01
15.0,1,2,27,-49.708904033771404,-8.903643061202802,-4.0,50.5,-2.9643564356435648,37.29706364182638,0.01
15.0,1,3,65,-87.1407232190688,-15.451354531484935,-7.2,88.49999999999999,-2.9661016949152548,37.29706364182638,0.01
15.0,1,4,99,-120.65371249563535,-21.188007481133468,-10.0,122.5,-2.9677551020408166,37.29706364182638,0.01
15.0,1,5,276,-294.97068454702185,-48.92131700865535,-24.310621315070623,299.00000000000006,-2.9772372604760764,37.29706364182638,0.01
15.0,1,6,348,-366.2311023656652,-59.29401032169846,-30.165381554626084,371.0,-2.9810821891603987,37.29706364182638,0.01
15.0,1,7,421,-437.5750476081535,-69.11640695755392,-36.02059230794798,443.0,-2.9849336737257124,37.29706364182638,0.01
15.0,1,8,492,-508.0068067321925,-78.26291787149775,-41.79500725089967,514.0,-2.9887356045972955,37.29706364182638,0.01
15.0,-1,1,9,-32.7265081570407,-5.8769178867114515,-2.75,33.25,-2.9639097744360905,37.29706364182638,0.01
15.0,-1,2,27,-49.691175610082325,-9.002059013801231,-4.0,50.50000000000001,-2.962376237623762,37.29706364182638,0.01
15.0,-1,3,65,-87.06103085457246,-15.894241301150018,-7.2,88.50000000000001,-2.961016949152542,37.29706364182638,0.01
15.0,-1,4,99,-120.46767107668792,-22.221391166147242,-10.0,122.5,-2.9591836734693877,37.29706364182638,0.01
15.0,-1,5,276,-293.5285415403158,-56.938522120047104,-24.310621315070616,299.0,-2.949992673429437,37.29706364182638,0.01
15.0,-1,6,348,-363.93666604809,-72.04931023820416,-30.16538155462608,371.0,-2.9461477447451148,37.29706364182638,0.01
15.0,-1,7,421,-434.23131128542366,-87.70500726493053,-36.02059230794799,443.0,-2.942296260179801,37.29706364182638,0.01
15.0,-1,8,492,-503.4354150016943,-103.67633732955582,-41.79500725089968,514.0,-2.9384943293082184,37.29706364182638,0.01
17.0,1,1,15,-26.593072078311284,19.959233889048477,41.5,33.25000000000001,2.4977443609022556,81.69968174131078,0.01
17.0,1,2,43,-40.36780342305107,30.342881319972015,62.800000000000004,50.5,2.497029702970297,81.69968174131078,0.01
17.0,1,3,103,-70.69119080840997,53.244770091427526,110.0,88.5,2.4960451977401132,81.69968174131078,0.01
17.0,1,4,158,-97.77983386550487,73.79264251423896,152.4,122.5,2.495102040816327,81.69968174131078,0.01
17.0,1,5,440,-237.92439338967003,181.08832935934203,372.2510959109106,299.0,2.4910144708255872,81.69968174131078,0.01
17.0,1,6,555,-294.8224185159295,225.21265848175173,461.8923814780082,371.0,2.48925942006194,81.69968174131078,0.01
17.0,1,7,670,-351.5653424979375,269.5381419285735,551.5351040811222,442.9999999999999,2.487501486708278,81.69968174131078,0.01
