hit_id,trajectory_step,x,y,z,r,phi,volume_id,layer_id,module_id,module_index,local_u_mm,local_v_mm,distance_to_module,event,particle,charge
6,338,293.20153042198905,212.40911688114272,27.196045585996067,362.05630829475064,0.626945953140207,13,4,594,6457,3.6053248071649646,27.196045585968868,0.0,1379.0,electron,-1
7,480,406.598582282133,297.43537272552373,37.84221791495118,503.77595026183184,0.6315692295216978,13,6,827,7866,13.967183151368099,37.842217914913334,0.0,1379.0,electron,-1
8,634,528.7286481808316,390.8686892485196,49.392595215579966,657.5198214822009,0.6365929160821643,13,8,1184,9861,-6.7867380115114795,-53.60740478436642,0.0,1379.0,electron,-1
9,637,531.1062075616557,392.70701398167955,49.61833970089384,660.52449049292,0.6366911446152601,13,8,1082,9759,-6.752243324962581,49.61833970084422,0.0,1379.0,electron,-1
10,794,654.4280675433614,489.09233594982135,61.375179559287794,816.9990261153262,0.6418083620672632,17,2,1393,13820,-10.484902592294102,-41.624820440670575,0.0,1379.0,electron,-1
11,998,812.7437600571528,615.8554198228827,76.60927737260359,1019.7207057018397,0.6484417756765289,17,4,1764,16711,7.964250367521325,-26.39072262737002,0.0,1379.0,electron,-1
0,23,-7.6390438515951,-31.554295125958213,96.40583832685171,32.4658055785262,-1.8083184728569208,8,2,132,887,-1.3495258368826109,-8.594161673139697,0.0,1684.0,positron,1
1,146,-17.047885051230413,-69.75031484059078,213.21793248522687,71.80345956206779,-1.8105097822333576,8,4,327,1306,3.972548363620925,-31.782067514741346,0.0,1684.0,positron,1
2,282,-27.641062056439694,-111.62004692710305,341.46607435090283,114.99157876825866,-1.8135481398139437,8,6,583,2010,6.885172977563155,26.46607435087636,0.0,1684.0,positron,1
3,288,-28.13740527881717,-113.55385389954787,347.39456215659555,116.98799644093522,-1.8136930463943908,8,6,584,2011,-7.279096020534233,32.394562156563154,0.0,1684.0,positron,1
4,729,-64.64096121654924,-249.61432809701165,765.7164552603709,257.84834042188834,-1.8241931254675203,13,2,689,5712,-4.635786846465598,44.716455260326214,0.0,1684.0,positron,1
5,739,-65.44600548854655,-252.48884848524176,774.5806538299705,260.83289333174645,-1.824418220259825,13,2,729,5752,-4.748724621713476,-49.41934616998006,0.0,1684.0,positron,1
6,1058,-93.68451664772971,-350.3071364446009,1076.9122537293758,362.61808904622364,-1.83211624485535,13,4,1132,6995,7.033213020424858,46.91225372932892,0.0,1684.0,positron,1
7,1211,-107.72446043495647,-396.9305683478503,1221.5,411.28874949960635,-1.8358067191654857,14,2,35,10854,-6.370480685510614,-58.760538651509734,0.0,1684.0,positron,1
8,1506,-135.89416813662203,-486.91692220445793,1501.5,505.5247907497778,-1.842961986924811,14,4,35,11024,-4.213191550598994,35.507284151260535,0.0,1684.0,positron,1
9,1820,-167.18247004497687,-581.9143020908618,1798.5,605.4537416419478,-1.8505590133098728,14,6,36,11195,10.875826113881148,-16.64395659656538,0.0,1684.0,positron,1
10,2607,-252.11776145525195,-818.3291235407012,2544.5,856.2861204504599,-1.8696571108032116,18,10,20,18551,-24.30552380066267,27.94121101608826,0.0,1684.0,positron,1
0,23,-7.630429907567771,-31.554781031834274,96.40122543318587,32.46425213278928,-1.8080570643969216,8,2,132,887,-1.3408981989540576,-8.59877456680553,0.0,1684.0,electron,-1
1,146,-16.717458608074747,-69.80178402984684,213.13573580159738,71.7757791741899,-1.8058675549926007,8,4,327,1306,4.306959355932718,-31.864264198370755,0.0,1684.0,electron,-1
2,281,-26.422223792356384,-111.81934035983097,341.1901040380573,114.89864572152749,-1.8028340814605401,8,6,583,2010,8.120197101343354,26.19010403803112,0.0,1684.0,electron,-1
3,287,-26.828873848309847,-113.60785578615702,346.6365715972404,116.73274334263192,-1.8027009800543694,8,6,584,2011,-5.96945076002303,31.63657159720875,0.0,1684.0,electron,-1
4,733,-56.867423761475806,-252.76994136534776,769.3980155041196,259.0879139271236,-1.7920888798000365,13,2,689,5712,3.753836486234609,48.398015504071196,0.0,1684.0,electron,-1
5,743,-57.47136317621836,-255.7260988666101,778.3575193435121,262.1045501834488,-1.7918613469107196,13,2,729,5752,3.857941982791215,-45.642480656442274,0.0,1684.0,electron,-1
6,1048,-76.22374911991614,-351.22860152881805,1067.366050098363,359.4044942147846,-1.7845027552038557,13,4,1133,6996,-16.499011826527433,37.36605009832571,0.0,1684.0,electron,-1
7,1211,-85.64567377309864,-402.2726115818756,1221.5,411.28874949960715,-1.780568769732763,14,2,35,10854,-29.065235960302445,-59.739481647962265,0.0,1684.0,electron,-1
8,1214,-85.8250547581033,-403.26684458009356,1224.5,412.2985422746687,-1.7804921558843159,14,2,38,10857,17.062676594010043,-58.0543005823992,0.0,1684.0,electron,-1
9,1509,-101.89369403706299,-496.1801113572577,1504.5,506.5343303183105,-1.7733367957197448,14,4,38,11027,17.34075241929948,36.23779338787707,0.0,1684.0,electron,-1
10,1816,-117.17858802390897,-592.9775384028515,1795.5,604.4445239569816,-1.7658932385425739,14,6,39,11198,22.973807519759234,-17.992086823278104,0.0,1684.0,electron,-1
11,2610,-149.97539050327626,-844.0739476278497,2547.5,857.294259178651,-1.746641549163956,18,10,22,18553,-17.577245881197626,29.11422169331317,0.0,1684.0,electron,-1
0,6,-28.021262329974164,14.273303713945445,4.81480783779067,31.447072065229825,2.670473962535037,8,2,127,882,3.7365345454422796,-30.185192162179142,0.0,1914.0,positron,1
1,47,-63.73724655236733,32.567721529297934,10.958857029548751,71.57578559601814,2.6692088437149635,8,4,254,1233,1.336401966884915,-24.041142970427202,0.0,1914.0,positron,1
2,90,-102.22721550772977,52.46038156231314,17.592525538009017,114.90211148680997,2.667461223488565,8,6,412,1839,8.070384408784424,-17.407474461973575,0.0,1914.0,positron,1
3,92,-103.86437294611943,53.310609381527776,17.874974951843225,116.74685880194131,2.66738440201636,8,6,413,1840,-6.045634961538033,-17.125025048139648,0.0,1914.0,positron,1
4,147,-151.77979897380328,78.34312765568552,26.152061920403792,170.80618556540384,2.66509835330011,8,8,618,2773,8.122159738151716,-8.84793807958736,0.0,1914.0,positron,1
5,149,-153.42355237835255,79.20698987234518,26.43637307861374,172.6630639975756,2.6650190078104754,8,8,619,2774,-5.845454756330568,-8.563626921377695,0.0,1914.0,positron,1
6,236,-229.75663840114223,119.69938975118683,39.66621493878645,259.0676683729557,2.661299603072981,13,2,438,5461,-22.92067970340442,39.66621493874678,0.0,1914.0,positron,1
7,242,-234.90145069406228,122.45516584137019,40.55981401588761,264.9036790597904,2.661047126468128,13,2,437,5460,18.533478804603938,40.559814015847046,0.0,1914.0,positron,1
8,338,-318.2524151225181,167.57363519211742,55.071307715162085,359.67418998701646,2.6569366848414515,13,4,668,6531,7.362619123009032,-47.92869228478998,0.0,1914.0,positron,1
9,476,-437.06553964042536,233.44328943485152,75.87127549138886,495.5018217154606,2.6510269097099743,13,6,931,7970,-23.805203053745842,-27.12872450858401,0.0,1914.0,positron,1
10,482,-442.0789914503898,236.26338283435862,76.75198269077616,501.25265161406236,2.650776442419444,13,6,930,7969,16.615813948556152,-26.24801730919759,0.0,1914.0,positron,1
11,638,-575.9358833723231,312.79402021543797,100.35995474876961,655.3947213995502,2.644058030662075,13,8,1217,9894,-23.54916985861108,-2.64004525122775,0.0,1914.0,positron,1
12,644,-581.0433882083888,315.76171339879915,101.26438052288171,661.2993865332326,2.6438005297329963,13,8,1216,9893,17.257678253834015,-1.7356194771165556,0.0,1914.0,positron,1
13,802,-715.723976549658,395.29918228077054,125.2127165790805,817.6321019382135,2.6369801518135954,17,2,1431,13858,-5.949005560416993,22.21271657905829,0.0,1914.0,positron,1
14,1006,-887.6403722970343,500.4842409291033,156.07085510424957,1019.0141833900049,2.6281883379077766,17,4,1812,16759,3.406147879543448,53.0708551041965,0.0,1914.0,positron,1
15,1009,-890.1720733984773,502.06447167785285,156.5277914268364,1021.9956232683708,2.6280581319771845,17,4,1964,16911,3.281150280694488,-49.47220857311414,0.0,1914.0,positron,1
0,6,-28.022847310518728,14.270014569609907,4.814795533754604,31.44699170358789,2.6705900380225094,8,2,127,882,3.740185659489611,-30.185204466215207,0.0,1914.0,electron,-1
1,47,-63.802791638275686,32.388646120434245,10.955356379342465,71.55292180164233,2.6718542714672426,8,4,254,1233,1.5270958586233714,-24.044643620633487,0.0,1914.0,electron,-1
2,92,-104.07289990991858,52.593292402956536,17.853581150540908,116.60713057717703,2.6736738088720657,8,6,413,1840,-5.298622818144937,-17.146418849441943,0.0,1914.0,electron,-1
3,149,-153.99854750528047,77.36804128513461,26.387037145543257,172.34084381258674,2.6760311865488333,8,8,619,2774,-3.9187084568953865,-8.61296285444813,0.0,1914.0,electron,-1
4,237,-232.2371004545463,115.58656485531742,39.71886127861005,259.41149705166794,2.6797792826783207,13,2,438,5461,-18.11776177547617,39.71886127857033,0.0,1914.0,electron,-1
5,243,-238.24070090410567,118.48888332526882,40.739838500506174,266.0793998770831,2.6800677259871866,13,2,437,5460,23.71826317454185,40.73983850046543,0.0,1914.0,electron,-1
6,334,-319.15304776777407,157.1851484804797,54.47208265493462,355.7609292801692,2.6839572957797153,13,4,669,6532,-23.347809280445567,-48.52791734501685,0.0,1914.0,electron,-1
7,340,-324.3441717393122,159.64127651558192,55.351360766314606,361.5030828482448,2.6842067878535962,13,4,668,6531,17.364209639085097,-47.64863923363774,0.0,1914.0,electron,-1
8,478,-448.00409694402504,217.2133724493519,76.23622169768656,497.88484617374354,2.690140890672222,13,6,931,7970,-4.233227138177769,-26.763778302286674,0.0,1914.0,electron,-1
9,643,-596.2288248018956,283.882534931504,101.12081483752664,660.362101550192,2.6972225994576693,13,8,1217,9894,11.773308157302452,-1.879185162471483,0.0,1914.0,electron,-1
10,804,-742.3106678533882,347.1364453180427,125.4940839653624,819.4686322715407,2.704163996471636,17,2,1432,13859,6.323462273777903,22.49408396533991,0.0,1914.0,electron,-1
11,1006,-927.0924550383629,423.7294999827274,156.1202690389606,1019.3366025728063,2.7128897456535492,17,4,1814,16761,5.49779065243452,53.12026903890747,0.0,1914.0,electron,-1
12,1009,-929.8975867865971,424.8632111858144,156.5835087068325,1022.359168849509,2.713021746669561,17,4,1966,16913,5.650370431174903,-49.41649129311808,0.0,1914.0,electron,-1
0,8,7.032178853514678,31.588527908015728,-16.006744420641624,32.361808274929686,1.3517501405336794,8,2,108,863,-0.741696083364564,18.99325557933938,0.0,2396.0,positron,1
1,52,15.715969595438104,69.95778191862657,-35.46487842175445,71.70134553339183,1.349815671926891,8,4,215,1194,5.320525132650536,-0.4648784217539839,0.0,2396.0,positron,1
2,102,25.98016404492592,114.13859960183309,-57.899540341629276,117.05805757344872,1.346990067408599,8,6,350,1777,-5.029841835958799,-22.899540341606375,0.0,2396.0,positron,1
3,163,38.63809679429543,167.0104004040201,-84.78996938342341,171.42163331095773,1.3434447766733562,8,8,446,2601,2.4771930331357224,20.210030616556377,0.0,2396.0,positron,1
4,260,59.744155763210614,251.60215208966906,-127.91353391163153,258.59815754179635,1.337659248969606,13,2,389,5412,0.6491112484436614,-24.913533911606617,0.0,2396.0,positron,1
5,378,86.59296400869977,353.5637630291369,-180.0652044468045,364.0132908880329,1.3306095225840178,13,4,488,6351,14.83678499376612,25.93479555316956,0.0,2396.0,positron,1
6,531,123.62874672173237,485.4353563723319,-247.8158177734031,500.9306860557847,1.3214215645344967,13,6,680,7719,-3.907648281751684,-41.815817773361275,0.0,2396.0,positron,1
7,705,168.883805677245,635.1508870568724,-325.17840240644625,657.2201983727839,1.3109139788452084,13,8,787,9464,-8.961721803558094,-16.178402406430074,0.0,2396.0,positron,1
8,891,220.5772594361557,793.6371311308409,-407.63480933361757,823.7197480271774,1.2997061853619711,17,2,805,13232,14.069776349628645,4.365190666378067,0.0,2396.0,positron,1
9,1107,284.816575230394,975.5312669335221,-503.05162021649966,1016.2586945708723,1.2867314622320278,17,4,868,15815,-15.802555916948382,11.948379783488393,0.0,2396.0,positron,1
0,8,7.024780114061586,31.588945265147874,-16.006151112942113,32.360608749147836,1.3519761140006046,8,2,108,863,-0.7342855818653143,18.99384888703889,0.0,2396.0,electron,-1
1,52,15.425371082851889,70.00304727238878,-35.45551522354703,71.68241555963347,1.3539094848094042,8,4,215,1194,5.61462791701064,-0.4555152235465761,0.0,2396.0,electron,-1
2,102,24.8246042063272,114.18628849177432,-57.7984209294496,116.85362404960965,1.3567231162565472,8,6,350,1777,-3.8732983777163303,-22.798420929426797,0.0,2396.0,electron,-1
3,163,35.7536965490672,167.30464583647506,-84.62214412762087,171.0823524954901,1.360259095286938,8,8,446,2601,5.376562817964222,20.37785587235875,0.0,2396.0,electron,-1
4,262,52.80516283746923,254.41898783168622,-128.52841675581996,259.84111797710415,1.3661499123475178,13,2,389,5412,8.138048851393902,-25.52841675579443,0.0,2396.0,electron,-1
5,373,70.80475999082823,353.0141762169015,-178.10178287584853,360.04488976717386,1.3728508257546277,13,4,489,6352,-10.79342507774935,27.898217124123573,0.0,2396.0,electron,-1
6,529,93.65989567697451,490.7571820823999,-247.16450939539106,499.6146393208265,1.3822163114731134,13,6,681,7720,-13.879897853049712,-41.164509395349896,0.0,2396.0,electron,-1
7,708,116.62330717659434,648.8102887060281,-326.1627939895486,659.2084545176933,1.3929460642646456,13,8,788,9465,4.632931101285839,-17.162793989531455,0.0,2396.0,electron,-1
8,891,136.7346091530637,812.2343190972136,-407.60675923874453,823.663124377652,1.4040162922293462,17,2,807,13234,13.726614517003345,4.393240761251076,0.0,2396.0,electron,-1
9,1108,155.76273160427073,1005.1524268454549,-503.4933420442629,1017.14965946518,1.417054899606943,17,4,871,15818,-9.322575005998818,11.506657955725618,0.0,2396.0,electron,-1
0,12,-15.804107524389698,28.70223451534181,-39.394679602540634,32.76565398120645,2.074117643931521,8,2,110,865,-2.8331552683836807,-4.39467960253624,0.0,2484.0,positron,1
1,72,-34.36689761937543,62.88038824786973,-86.1574002840723,71.65910185163827,2.070982291360343,8,4,187,1166,0.6739188690151481,18.84259971590886,0.0,2484.0,positron,1
2,143,-55.487462699731545,102.63756067564707,-140.28470196104797,116.67616456800948,2.0664060574837966,8,6,304,1731,-5.6686543698061165,-35.284701961012686,0.0,2484.0,positron,1
3,144,-55.722236868105504,103.08487544429765,-140.8920911197097,117.18130920480287,2.066353124516848,8,6,252,1679,-5.699388772263729,34.10790888025618,0.0,2484.0,positron,1
4,230,-80.95007061903516,151.87190006543173,-206.92819475492374,172.09877385592048,2.060506140861943,8,8,377,2532,1.1102624924622948,-31.928194754891805,0.0,2484.0,positron,1
5,362,-118.54604082541255,227.38722781395052,-308.35284999537225,256.43345173415617,2.051369768934376,13,2,314,5337,-17.93411919956041,0.6471500046270997,0.0,2484.0,positron,1
6,372,-121.39663415018188,233.25917811834003,-316.2007325126719,262.9581467827848,2.0506592980478544,13,2,313,5336,23.15143371906322,-7.20073251266469,0.0,2484.0,positron,1
7,523,-162.71658745133132,320.89470220138554,-432.6931848569551,359.7917421686088,2.040085192173346,13,4,383,6246,-12.954727103925322,-20.693184856934405,0.0,2484.0,positron,1
8,742,-219.05212522330825,448.90575074837705,-600.8544610522728,499.49995657638647,2.024772957804887,13,6,377,7416,-14.82270634300187,17.145538947710087,0.0,2484.0,positron,1
9,997,-279.6470550839547,600.0354745704661,-796.6318812304966,662.0007901506862,2.0069176950266687,13,8,288,8965,3.295491094795705,27.36811876947607,0.0,2484.0,positron,1
10,1243,-332.93677284680103,747.7739373351816,-985.47168709656,818.5430691609346,1.9896824519272982,17,2,99,12526,-21.66445502062979,44.52831290339547,0.0,2484.0,positron,1
11,1253,-335.0086952248305,753.8582870902367,-993.1995205525819,824.9443271463045,1.9889769761466487,17,2,98,12525,21.25769495065539,36.800479447381264,0.0,2484.0,positron,1
12,1555,-393.26079781457497,938.0633421238159,-1225.5,1017.1611912249991,1.9677664284120844,16,12,80,12409,20.32058984052622,74.95874425354955,0.0,2484.0,positron,1
0,12,-15.814251174150737,28.69317416111598,-39.391022882748615,32.762612588730796,2.074522246559141,8,2,110,865,-2.819554398956626,-4.391022882744224,0.0,2484.0,electron,-1
1,72,-34.75582242739855,62.596296262936704,-86.08384996540704,71.59792942845627,2.0776518948918685,8,4,187,1166,1.1555523003698915,18.91615003457404,0.0,2484.0,electron,-1
2,142,-56.93732149286061,101.45612560607859,-139.8815725691663,116.34089565487177,2.0821987793696413,8,6,304,1731,-3.7983925315564666,-34.88157256913142,0.0,2484.0,electron,-1
3,143,-57.1880897303419,101.8904074130104,-140.48451393099327,116.84234133992216,2.0822513875056736,8,6,252,1679,-3.808495202681681,34.51548606897221,0.0,2484.0,electron,-1
4,229,-84.82332301795952,149.0872783891357,-206.24238058425541,171.52846033614583,2.0880725722964915,8,8,377,2532,5.880608604205719,-31.24238058422417,0.0,2484.0,electron,-1
5,232,-85.86636437278274,150.84343637381693,-208.6981761203546,173.57066234724476,2.088292274470124,8,8,378,2533,-8.12673701456888,-33.69817612032089,0.0,2484.0,electron,-1
6,364,-129.5042121031251,222.7570388931215,-309.8359770608384,257.66652737381867,2.0974044932914184,13,2,314,5337,-6.037894286001941,-0.8359770608375523,0.0,2484.0,electron,-1
7,529,-186.33124793233256,312.1433595885962,-437.189202241183,363.52828073105405,2.108963712477608,13,4,383,6246,12.229358886201773,-25.18920224115782,0.0,2484.0,electron,-1
8,744,-263.0873431726296,426.0362437613682,-602.3251254581795,500.7213108465915,2.124001124622864,13,6,378,7417,-5.403914926022882,15.67487454180481,0.0,2484.0,electron,-1
9,999,-358.51243009978884,558.0203839164404,-798.1535769638166,663.2630785761465,2.1418611857580347,13,8,290,8967,11.179149918770399,25.84642303615756,0.0,2484.0,electron,-1
10,1245,-454.986877085959,682.0304900306447,-987.0675518730933,819.8650179461707,2.1591032711132385,17,2,102,12529,-11.468539677069998,42.93244812686377,0.0,2484.0,electron,-1
11,1555,-582.7629753832882,833.6691210886233,-1225.5,1017.1611912249998,2.180873606271505,16,12,84,12413,-18.55348995833067,74.99180821289411,0.0,2484.0,electron,-1
0,8,15.585436802686658,27.938487300285505,-21.753344238682626,31.99163817247804,1.0619475479814526,8,2,107,862,2.5882622910081876,13.246655761304126,0.0,2691.0,positron,1
1,57,35.62123766829853,63.14677098786793,-49.29907723399374,72.50094660910055,1.057190535438125,8,4,214,1193,-1.6642351901603427,-14.299077233979443,0.0,2691.0,positron,1
2,109,57.336861835707644,100.14395499173833,-78.46960720729946,115.3963926929882,1.0508094446829177,8,6,295,1722,2.7675517474383726,26.530392792674007,0.0,2691.0,positron,1
3,176,86.2497922917362,147.66293208745353,-116.29262566898068,171.00692437159248,1.0421506864630297,8,8,442,2597,6.083045926198119,-11.292625668969382,0.0,2691.0,positron,1
4,179,87.32449941084727,149.39294255270985,-117.67748381313655,173.0428255719154,1.0418302784282083,8,8,443,2598,-7.973626804858378,-12.67748381312387,0.0,2691.0,positron,1
5,286,135.26865652130888,224.1136534883221,-178.04699754357455,261.771921941532,1.0277547218844567,13,2,347,5370,1.7834903879962825,27.953002456397495,0.0,2691.0,positron,1
6,404,190.32604138424097,304.51872694295605,-244.31200822199511,359.10396417744323,1.012192673401328,13,4,486,6349,-19.495463174812215,-38.3120082219568,0.0,2691.0,positron,1
7,411,193.90396000284437,309.56157853363726,-248.51639089965525,365.2767671355816,1.0112034612830645,13,4,485,6348,21.23275219258678,-42.51639089961273,0.0,2691.0,positron,1
8,571,272.86229333191176,415.7556346501869,-338.5044972028756,497.2992850042416,0.990001880972394,13,6,598,7637,-8.50891566429273,-29.50449720284609,0.0,2691.0,positron,1
9,772,378.04534985140884,543.9076179592638,-451.25017358069755,662.3849208869376,0.9633973158217484,13,8,679,9356,5.7606582402348,-39.2501735806583,0.0,2691.0,positron,1
10,966,485.9497351291409,662.1611643971016,-560.1152308200627,821.3431394416147,0.9376892468091892,17,2,678,13105,17.76748091145331,-45.1152308200176,0.0,2691.0,positron,1
11,1210,630.5867483987472,803.2284676989101,-697.5199265849287,1021.1834402192605,0.9052285197368772,17,4,554,15501,17.0284944350507,23.48007341504779,0.0,2691.0,positron,1
0,8,15.571205908465787,27.945344916787192,-21.752704921436923,31.990697959907713,1.0624404651753232,8,2,107,862,2.6040592924454646,13.24729507854983,0.0,2691.0,electron,-1
1,57,34.93303656610054,63.3986659892644,-49.2207949891822,72.3858266026356,1.067181189441612,8,4,214,1193,-0.9313833300999504,-14.220794989167981,0.0,2691.0,electron,-1
2,109,54.91475939014237,101.17869113494845,-78.28206416955415,115.12062516620784,1.0735361803668808,8,6,295,1722,5.401419462959553,26.717935830419133,0.0,2691.0,electron,-1
3,177,80.64977853818624,151.77901339066372,-116.88358054930679,171.87569835233182,1.082374115010255,8,8,443,2598,-0.885239627822253,-11.883580549294901,0.0,2691.0,electron,-1
4,283,118.42874266206232,230.5229710235223,-176.27246169586337,259.16444057398905,1.09621767599547,13,2,348,5371,-21.436830077188844,29.7275383041069,0.0,2691.0,electron,-1
5,290,121.01030378332304,236.11789352465522,-180.4622899540027,265.3208496599024,1.0971991886596044,13,2,347,5370,20.42222429483762,25.53771004597176,0.0,2691.0,electron,-1
6,403,158.8175863074331,321.63188126970647,-244.0410501585753,358.7061370671117,1.1121315983738556,13,4,487,6350,-23.913531182775476,-38.04105015853726,0.0,2691.0,electron,-1
7,410,161.0801008473952,326.9785221999084,-247.98871435281526,364.502061542926,1.1130604291833568,13,4,486,6349,17.379561447094403,-41.98871435277327,0.0,2691.0,electron,-1
8,570,209.83460455430796,449.7019118981233,-337.78757929991554,496.2482955469875,1.1342171700452837,13,6,600,7639,-16.966325863751788,-28.787579299886744,0.0,2691.0,electron,-1
9,774,264.3469119997766,608.9206747368235,-452.2350030624138,663.8250356876923,1.1612232518184735,13,8,682,9359,14.517842379533512,-40.23500306237356,0.0,2691.0,electron,-1
10,964,307.3264649504521,759.7530344881271,-558.8902571054255,819.5573375138915,1.1864094721443075,17,2,683,13110,6.8894211091681115,-43.890257105381565,0.0,2691.0,electron,-1
11,1207,351.20355570780805,955.9130634785229,-695.5929405780397,1018.3878055390794,1.2187042506283843,17,4,562,15509,-0.7509798884267292,25.40705942193489,0.0,2691.0,electron,-1
0,16,-31.081075841968964,-6.362364759500812,-73.2612035626632,31.725588423655196,-2.9396798583059964,8,2,81,836,0.1782318172142195,31.738796437305062,0.0,2844.0,positron,1
1,117,-70.1976719317592,-14.102123521628794,-165.34142743049372,71.60016084100768,-2.943339921027511,8,4,129,1108,7.224324178112427,9.658572569496616,0.0,2844.0,positron,1
2,122,-72.15319751721208,-14.478289453779029,-169.93994394251715,73.59147217895038,-2.9435621747438176,8,4,130,1109,-7.160206250763414,5.060056057477793,0.0,2844.0,positron,1
3,227,-113.4169599635836,-22.17782919272414,-266.87190117727835,115.56497269970157,-2.948486859236331,8,6,158,1585,1.3841378406388805,-21.871901177256472,0.0,2844.0,positron,1
4,370,-169.1646714620648,-31.861624983476425,-397.5342439563078,172.13904036404995,-2.9554267859607624,8,8,81,2236,-2.6454378128593605,-12.534243956295283,0.0,2844.0,positron,1
5,590,-255.62980796669945,-45.26108643385629,-599.5882756244443,259.6057870430947,-2.966351660452021,13,2,162,5185,-15.84294798693595,18.411724375537236,0.0,2844.0,positron,1
6,846,-356.43107529878785,-58.41843102133784,-834.3410779254881,361.18668929190204,-2.9791387698398086,13,4,114,5977,-2.1354265200684677,-10.341077925477752,0.0,2844.0,positron,1
7,1268,-523.3097832444728,-74.43607432226611,-1221.5,528.5772019297532,-3.000299531980608,12,12,6,4859,-14.27330316534107,58.384835325766375,0.0,2844.0,positron,1
8,1567,-641.7508636321239,-81.48395163765224,-1495.5,646.9032426468924,-3.0152971443271865,12,10,4,4687,-19.91118040857943,24.596903902570418,0.0,2844.0,positron,1
9,1896,-772.4745610838132,-85.12550855620806,-1797.5,777.1507574007652,-3.0318370417406086,16,8,1,12134,34.420971695093385,-51.61170533790724,0.0,2844.0,positron,1
10,2286,-927.4902637378476,-83.83232601291091,-2155.5,931.2712001416329,-3.0514513897907083,16,6,2,12037,25.429264412971314,-11.075876151954773,0.0,2844.0,positron,1
0,16,-31.077260635971673,-6.373276745952386,-73.25763050715015,31.72404112209874,-2.939318762365282,8,2,81,836,0.18979154234593582,31.742369492818103,0.0,2844.0,electron,-1
1,117,-70.06788641984207,-14.636698189921853,-165.2956000126245,71.58031601806987,-2.9356608400091244,8,4,129,1108,7.774428127456205,9.70439998736579,0.0,2844.0,electron,-1
2,121,-71.89525244535245,-15.034075458144363,-169.61400163484475,73.45032844761238,-2.935452231370028,8,4,130,1109,-6.547479767947224,5.385998365149859,0.0,2844.0,electron,-1
3,227,-112.75818527249665,-24.157483140052598,-266.29904175813857,115.31692129782431,-2.9305415906137897,8,6,158,1585,3.470525590981837,-21.29904175811727,0.0,2844.0,electron,-1
4,368,-167.320579929062,-37.05193030384327,-395.76702667127284,171.37392452481936,-2.923666615956467,8,8,81,2236,2.862732745562039,-10.767026671262077,0.0,2844.0,electron,-1
5,594,-254.42112101142357,-59.343539140445635,-603.3880288522685,261.2503826876107,-2.9124404506561437,13,2,162,5185,-1.7087200848261217,14.611971147716924,0.0,2844.0,electron,-1
6,842,-349.21559481379376,-86.02902563539202,-830.8030140913035,359.6561203607228,-2.9000528614102397,13,4,115,5978,-14.167439099463227,-6.8030140912966495,0.0,2844.0,electron,-1
7,1271,-511.64545633536517,-137.78529265556273,-1224.5,529.8734375875083,-2.878534881528059,12,12,9,4862,-9.24172720139671,59.79288855833695,0.0,2844.0,electron,-1
8,1570,-623.3013801123484,-177.9215206119121,-1498.5,648.1980237140601,-2.8635371411127726,12,10,7,4690,10.53719217822284,26.112361782006115,0.0,2844.0,electron,-1
9,1896,-743.7079209063074,-225.52567062265388,-1797.5,777.1507574007634,-2.847161506775047,16,8,6,12139,-25.500207944357204,-51.26760103936837,0.0,2844.0,electron,-1
10,2286,-885.7242783171818,-287.6778597889363,-2155.5,931.2712001416319,-2.827547158724947,16,6,5,12040,-0.10601810949819113,-10.728576496964697,0.0,2844.0,electron,-1
0,9,13.009446362760537,29.179811582151284,-31.6537580806934,31.94850698601413,1.1514095510292726,8,2,107,862,5.447739991450002,3.346241919303253,0.0,3000.0,positron,1
1,12,13.916450733061776,31.20019149114763,-33.847957434488436,34.163131444438996,1.1512426256286798,8,2,108,863,-7.636912141190003,1.1520425655104123,0.0,3000.0,positron,1
2,65,29.33639334676904,64.9199755751064,-70.58441342323826,71.24062888035708,1.146375553266732,8,4,182,1161,4.777379991285992,34.41558657672732,0.0,3000.0,positron,1
3,128,48.4947376067082,105.26436646258324,-114.83502119494831,115.89791379620472,1.139084348555332,8,6,296,1723,-1.0303978985873425,-9.835021194938475,0.0,3000.0,positron,1
4,206,73.1868626440318,154.9729252556215,-169.8273605541651,171.38530983127123,1.1295893921377227,8,8,365,2520,7.2869940202973185,5.172639445829731,0.0,3000.0,positron,1
5,208,74.06850574860519,156.70350829240797,-171.75166019845364,173.32666573548323,1.1292536018069874,8,8,366,2521,-6.7852109504748075,3.2483398015431164,0.0,3000.0,positron,1
6,330,114.4167558094269,232.94261722745205,-257.21681466956665,259.5254456324645,1.1142295774196103,13,2,348,5371,-16.751669860305416,-51.21681466951542,0.0,3000.0,positron,1
7,472,164.5647954458635,320.5630922086834,-357.24699595466524,360.3363262100169,1.096516631664977,13,4,430,6293,11.15634357467101,-48.246995954616985,0.0,3000.0,positron,1
8,476,166.0953545551541,323.12699376997045,-360.2054485433942,363.31628219448254,1.0959917699252386,13,4,374,6237,11.056030708675404,51.794551456554004,0.0,3000.0,positron,1
9,666,237.80980485200644,436.88839018598526,-493.45634626737257,497.4183036067843,1.0723196207261976,13,6,443,7482,-7.623204692453144,21.543653732605886,0.0,3000.0,positron,1
