pileup_event,particle_id,pdg_id,charge,mass,pT,eta,layer_id,trajectory_step,x,y,z,r,phi
3,155,211,1.0,0.13957,0.713092022044716,-0.3868844249540524,2,55,21.756698478889703,45.57297522982977,-20.045531728791047,50.49999999999999,1.1253887668942018
3,155,211,1.0,0.13957,0.713092022044716,-0.3868844249540524,3,97,42.350812061130554,77.70880720846769,-35.190705054976284,88.5,1.071804830959808
3,155,211,1.0,0.13957,0.713092022044716,-0.3868844249540524,4,134,63.74094594298817,104.6104287836211,-48.82707415868055,122.50000000000001,1.0235540091676587
3,155,211,1.0,0.13957,0.713092022044716,-0.3868844249540524,5,337,216.03995101193928,206.70689288642237,-122.37413992666305,299.0,0.7633245692670307
3,155,211,1.0,0.13957,0.713092022044716,-0.3868844249540524,6,426,295.6316484614048,224.1493440275754,-154.76085745269424,370.99999999999994,0.6487315535185426
3,155,211,1.0,0.13957,0.713092022044716,-0.3868844249540524,7,522,383.2386995739074,222.2095838367471,-189.60326717810756,443.0,0.5254493292053913
3,155,211,1.0,0.13957,0.713092022044716,-0.3868844249540524,8,627,475.27853497688005,195.7199892454285,-227.70411305291822,514.0,0.3906377399135692
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,1,82,10.204510582066554,-31.64538613732643,75.19312689198388,33.25,-1.258859494101937
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,2,124,15.010676230411063,-48.21752377617263,114.21258593836801,50.5,-1.2689944616945354
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,3,219,24.41170601662695,-85.06655399954661,200.2156145443242,88.5,-1.2913344045150512
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,4,303,31.427471528935968,-118.40001703250688,277.24929269531685,122.5,-1.3113444753863137
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,5,743,46.13736392684538,-295.4189290649498,679.6548727143737,299.0,-1.4158717650634616
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,6,925,41.386100198607394,-368.68440529855724,845.7298781536936,371.0,-1.4590108296084323
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,7,1109,30.200926758228025,-441.96934737936766,1013.4214859612214,443.0,-1.502569758639562
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,8,1292,12.728378778391448,-513.8423769734001,1180.734549945729,514.0,-1.5460304123374515
3,160,211,1.0,0.13957,0.2914316121377283,-0.8469003056172038,1,48,11.837196430580413,-31.07158316957561,-31.717613319287512,33.25,-1.206806048448633
3,160,211,1.0,0.13957,0.2914316121377283,-0.8469003056172038,2,74,15.122997219888791,-48.18241333813859,-48.3117644977416,50.49999999999999,-1.2666641502438962
3,160,211,1.0,0.13957,0.2914316121377283,-0.8469003056172038,3,131,14.94207941181708,-87.22949193278012,-85.59077424108932,88.5,-1.4011466601226101
3,160,211,1.0,0.13957,0.2914316121377283,-0.8469003056172038,4,184,5.422435004413114,-122.37992972143314,-120.34441539403251,122.5,-1.5265170833069184
3,161,-211,-1.0,0.13957,0.3135970157327092,-0.6046084439546197,1,42,33.20351519790634,-1.7575774527463799,-21.390898120192215,33.25,-0.052884119250660756
3,161,-211,-1.0,0.13957,0.3135970157327092,-0.6046084439546197,2,64,50.49982085459569,0.13451265272090865,-32.569298228739086,50.5,0.0026636200352351614
3,161,-211,-1.0,0.13957,0.3135970157327092,-0.6046084439546197,3,113,87.78608062913753,11.218469047716178,-57.61179563415904,88.50000000000001,0.12710432496160504
3,161,-211,-1.0,0.13957,0.3135970157327092,-0.6046084439546197,4,159,118.91827366397197,29.405682933417328,-80.81520708620265,122.5,0.24241363931966414
3,161,-211,-1.0,0.13957,0.3135970157327092,-0.6046084439546197,5,503,133.62626836391175,267.4790092757483,-254.8933940904809,299.0,1.1074874522568876
3,166,-211,-1.0,0.13957,0.1344074890330732,0.2581430477114285,1,49,-5.78921475955908,-32.74213634550597,8.77012754378412,33.24999999999999,-1.7457999668913278
3,166,-211,-1.0,0.13957,0.1344074890330732,0.2581430477114285,2,75,-2.004929880710407,-50.46018486067441,13.513690910006986,50.50000000000001,-1.6105083457045948
3,166,-211,-1.0,0.13957,0.1344074890330732,0.2581430477114285,3,141,25.662053379561787,-84.69775095210333,25.219933873843164,88.5,-1.2766042790602374
3,166,-211,-1.0,0.13957,0.1344074890330732,0.2581430477114285,4,226,81.05532198462618,-91.8492502852831,40.25545045083033,122.50000000000001,-0.8477443410347244
3,167,-321,-1.0,0.49368,0.896025031430474,0.2138267099233557,1,38,-18.618491301358834,-27.54839889469487,7.165689475143092,33.25,-2.165127360398483
3,167,-321,-1.0,0.49368,0.896025031430474,0.2138267099233557,2,58,-27.465647753625426,-42.37792106125276,10.886501762452493,50.5,-2.145843303941157
3,167,-321,-1.0,0.49368,0.896025031430474,0.2138267099233557,3,103,-44.92888233049307,-76.24726573807554,19.09938188478783,88.5,-2.1032756777957657
3,167,-321,-1.0,0.49368,0.896025031430474,0.2138267099233557,4,142,-58.10924925417413,-107.84046156761507,26.476873148082397,122.5,-2.0650346007086657
3,167,-321,-1.0,0.49368,0.896025031430474,0.2138267099233557,5,354,-85.78958327791602,-286.4282587333197,65.68417043223815,299.00000000000006,-1.8618081826235926
3,167,-321,-1.0,0.49368,0.896025031430474,0.2138267099233557,6,444,-75.25598478322644,-363.2871271519358,82.41996110368999,371.0,-1.7750601268592976
3,167,-321,-1.0,0.49368,0.896025031430474,0.2138267099233557,7,538,-50.36353391666479,-440.12783875985957,99.84679979083963,443.0,-1.6847300962201701
3,167,-321,-1.0,0.49368,0.896025031430474,0.2138267099233557,8,636,-10.302596649128132,-513.8967371975477,117.9601422145433,514.0000000000001,-1.5908416315351381
3,176,-211,-1.0,0.13957,0.3735168859289073,-1.1282514966186057,1,58,-26.645544068488135,19.889129726920096,-46.05662144244976,33.25,2.500377942564721
3,176,-211,-1.0,0.13957,0.3735168859289073,-1.1282514966186057,2,88,-41.82993312472394,28.293227012504662,-70.07284734022032,50.5,2.54689067812433
3,176,-211,-1.0,0.13957,0.3735168859289073,-1.1282514966186057,3,156,-78.04329983564132,41.73120356237269,-123.60138214124507,88.5,2.6505574575690547
3,176,-211,-1.0,0.13957,0.3735168859289073,-1.1282514966186057,4,218,-113.01852359169493,47.25529943988816,-172.6570335801772,122.49999999999999,2.7455638724624807
3,176,-211,-1.0,0.13957,0.3735168859289073,-1.1282514966186057,5,606,-293.1206473504072,-59.00242450000023,-479.7053930400201,299.0,-2.9429564619967454
3,176,-211,-1.0,0.13957,0.3735168859289073,-1.1282514966186057,6,953,-276.38108572580444,-247.49645543527592,-754.2327557271541,371.0,-2.4112749460330667
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,1,77,-28.340193132462854,-17.389535738906464,-68.63368163778344,33.25,-2.591233296322473
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,2,117,-43.377380740378975,-25.85832245340366,-104.25443510522803,50.50000000000001,-2.6040276066589003
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,3,205,-77.26570411272823,-43.15392181441139,-182.7919196797914,88.5,-2.6322368396831526
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,4,284,-108.42562264575385,-57.00994960426286,-253.1841493897733,122.5,-2.6575204691600267
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,5,700,-280.7190354253363,-102.94572914826912,-622.2933653570041,299.0,-2.7900994520057965
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,6,873,-354.8242306080423,-108.35481241463542,-775.7282254046556,371.0,-2.8452110547084897
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,7,1048,-430.26205998472716,-105.46828782956068,-931.624422780724,443.0,-2.9012068039162067
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,8,1225,-505.3161428445427,-94.08291970763715,-1088.3882158923877,514.0,-2.9575141332265136
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,1,38,-13.173726056306272,-30.528927950280156,-17.685342680779772,33.24999999999999,-1.9781732568988977
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,2,58,-18.930152691491045,-46.81772441156057,-26.87207343757013,50.5,-1.955036161974159
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,3,101,-28.938476362228663,-83.63500813554533,-47.167592378178774,88.50000000000001,-1.9039113903615175
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,4,141,-34.689750934891855,-117.48562116308177,-65.43082039459256,122.5,-1.8579062540942297
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,5,353,-11.925702035645081,-298.76207528894463,-163.571712970563,299.0,-1.6106922006241453
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,6,445,25.246802610823988,-370.13997211586064,-206.44594618154528,371.0,-1.5026930135536394
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,7,544,80.73812839175913,-435.58048007663956,-252.1683793825966,443.0,-1.3875188698098984
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,8,651,155.52976871627484,-489.90457340492554,-301.44574295706917,514.0,-1.2633904956291633
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,1,63,-7.9133475780286044,-32.294603730488916,-52.812638578261165,33.25,-1.8110977669372592
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,2,96,-12.686476360223011,-48.8805003816604,-80.22374369260604,50.49999999999999,-1.8247340638700467
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,3,169,-24.798188583293324,-84.95469288383909,-140.6675946866408,88.5,-1.854804526767421
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,4,235,-37.48242530743659,-116.62468775123232,-194.85553887749205,122.5,-1.8817628875982324
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,5,578,-130.73364650431452,-268.90465535517404,-479.3938325403854,299.0,-2.0233196610219943
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,6,721,-181.60749072780825,-323.5115443250041,-597.9920626347734,371.00000000000006,-2.08232183961463
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,7,867,-239.65965920481187,-372.5751571828608,-718.7789578116361,443.0,-2.1424130440084865
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,8,1014,-303.7440885921511,-414.6510926614368,-840.6070247781643,514.0,-2.203022129125233
3,180,-321,-1.0,0.49368,0.4577309116615047,-1.134745272922871,1,67,-17.130667603444653,-28.497416154105828,-46.40602556785804,33.25,-2.1120467032737897
3,180,-321,-1.0,0.49368,0.4577309116615047,-1.134745272922871,2,102,-24.360578725702798,-44.23587010728778,-70.56301285617941,50.50000000000001,-2.0741748131313495
3,180,-321,-1.0,0.49368,0.4577309116615047,-1.134745272922871,3,180,-36.03034337256075,-80.83355959287805,-124.19105863956858,88.5,-1.9900977862536842
3,180,-321,-1.0,0.49368,0.4577309116615047,-1.134745272922871,4,251,-41.18571330176024,-115.36891704365266,-172.9295483806514,122.5,-1.9136859528572803
3,180,-321,-1.0,0.49368,0.4577309116615047,-1.134745272922871,5,660,29.3802190446629,-297.5530250709739,-454.4134903787593,299.0,-1.4723759087233799
3,180,-321,-1.0,0.49368,0.4577309116615047,-1.134745272922871,6,877,120.9176743805294,-350.74195075925013,-603.3917418298524,371.0,-1.2388077644713509
3,180,-321,-1.0,0.49368,0.4577309116615047,-1.134745272922871,7,1223,287.1046135260404,-337.37211042417687,-841.360415370259,443.0,-0.8657203684902512
3,181,-211,-1.0,0.13957,1.3637054334189085,-0.4107257347756571,1,36,-18.958411766113738,-27.315583891004053,-14.045246446438872,33.25,-2.177518590423326
3,181,-211,-1.0,0.13957,1.3637054334189085,-0.4107257347756571,2,55,-28.266396426269154,-41.84806845092135,-21.33464489871953,50.50000000000001,-2.1648570205659885
3,181,-211,-1.0,0.13957,1.3637054334189085,-0.4107257347756571,3,96,-47.46935065038429,-74.6921063354814,-37.40620362678317,88.5,-2.136934602358302
3,181,-211,-1.0,0.13957,1.3637054334189085,-0.4107257347756571,4,133,-63.09867104075091,-104.99908434310797,-51.81044409145894,122.49999999999999,-2.111910364435613
3,181,-211,-1.0,0.13957,1.3637054334189085,-0.4107257347756571,5,328,-119.16225762301535,-274.22865706958146,-127.32492954830632,299.0,-1.9807163503778464
3,181,-211,-1.0,0.13957,1.3637054334189085,-0.4107257347756571,6,409,-129.09711911946607,-347.81451067351173,-158.70302471833446,371.0,-1.9262019539212465
3,181,-211,-1.0,0.13957,1.3637054334189085,-0.4107257347756571,7,492,-130.9306895845813,-423.209350705896,-190.57335582193517,443.00000000000006,-1.8708323324944771
3,181,-211,-1.0,0.13957,1.3637054334189085,-0.4107257347756571,8,574,-124.3662015627738,-498.72742847054997,-222.60685540885476,514.0,-1.8151792099853863
3,182,211,1.0,0.13957,0.3093680768278002,-0.5409732472889591,1,41,-10.839207879648443,-31.4336455496617,-18.914230734381643,33.25,-1.9028563561331524
3,182,211,1.0,0.13957,0.3093680768278002,-0.5409732472889591,2,62,-19.12403809176556,-46.73886142242556,-28.8003882876957,50.5,-1.9591809289295044
3,182,211,1.0,0.13957,0.3093680768278002,-0.5409732472889591,3,110,-43.560033494924824,-77.03748102009195,-50.958612310938875,88.5,-2.085415943162446
3,182,211,1.0,0.13957,0.3093680768278002,-0.5409732472889591,4,155,-72.34000774700698,-98.85936111043289,-71.51129579663937,122.5,-2.202512587550615
3,182,211,1.0,0.13957,0.3093680768278002,-0.5409732472889591,5,501,-298.84003528077375,-9.779228670293897,-230.59908175212453,299.0,-3.108880369298919
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,1,42,-3.0922107986296576,33.10590177561756,-14.766792414397225,33.25,1.6639297266428852
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,2,64,-4.094114991323638,50.33376821218356,-22.43036137901325,50.50000000000001,1.6519569830190246
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,3,112,-4.844225091330663,88.36732135390618,-39.325345795375796,88.5,1.6255607036832085
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,4,156,-3.8103924867460193,122.44072406310308,-54.464855904660034,122.5,1.6019065896784692
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,5,383,27.697484415237113,297.7143754625693,-133.74968488896496,299.0,1.4780296036699991
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,6,477,53.28953193863049,367.1528643300521,-166.62763931382273,371.0,1.4266602160338278
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,7,573,86.36844007215178,434.49912837599925,-199.96231947895157,442.99999999999994,1.374576989459324
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,8,669,126.39455857309541,498.2172373203403,-233.39273718080162,513.9999999999999,1.3223443025955977
3,184,-211,-1.0,0.13957,1.0445969177172358,-0.4945826988470851,1,37,-27.87043153829827,18.132885756796373,-17.126457728469546,33.24999999999999,2.5647861008512476
3,184,-211,-1.0,0.13957,1.0445969177172358,-0.4945826988470851,2,57,-42.779133671875684,26.83646255160677,-26.017367368136263,50.50000000000001,2.581322461648761
3,184,-211,-1.0,0.13957,1.0445969177172358,-0.4945826988470851,3,100,-76.63500457906646,44.26427536023224,-45.631773793661935,88.5,2.617807610730107
3,184,-211,-1.0,0.13957,1.0445969177172358,-0.4945826988470851,4,139,-108.02539642985451,57.764727353054944,-63.23250151997658,122.49999999999999,2.6505463768894026
3,184,-211,-1.0,0.13957,1.0445969177172358,-0.4945826988470851,5,343,-283.9933207710801,93.53498680929182,-156.17062469143363,299.0,2.8234256975716803
3,184,-211,-1.0,0.13957,1.0445969177172358,-0.4945826988470851,6,429,-359.89215979002523,90.10345898838143,-195.3326575518097,371.0,2.8962729525738893
3,184,-211,-1.0,0.13957,1.0445969177172358,-0.4945826988470851,7,518,-436.5847057951065,75.11853743118456,-235.613432506109,443.0,2.971201547233182
3,184,-211,-1.0,0.13957,1.0445969177172358,-0.4945826988470851,8,608,-511.739097707157,48.156991993529054,-276.77297968205824,514.0,3.047764394978659
3,185,-211,-1.0,0.13957,0.2430734170458147,0.2198060666342909,1,39,3.9928522503243014,33.009387011986156,7.390763736257047,33.25,1.450420037602514
3,185,-211,-1.0,0.13957,0.2430734170458147,0.2198060666342909,2,59,2.4365226259241406,50.441187114235916,11.27205002664039,50.5,1.5225296152250845
3,185,-211,-1.0,0.13957,0.2430734170458147,0.2198060666342909,3,106,-10.175025180472387,87.91313248074347,20.07193593914174,88.5,1.6860231756789703
3,185,-211,-1.0,0.13957,0.2430734170458147,0.2198060666342909,4,150,-32.77891043653248,118.03301669699789,28.45009410034357,122.5,1.8416799495466765
3,188,-211,-1.0,0.13957,0.2432752411846628,-1.6250705673429948,1,90,-14.483663349722361,29.929684194323023,-81.41645421992801,33.25,2.0214998343219497
3,188,-211,-1.0,0.13957,0.2432752411846628,-1.6250705673429948,2,137,-25.213094033475727,43.75556980841537,-124.17171245174666,50.5,2.093551439655255
3,188,-211,-1.0,0.13957,0.2432752411846628,-1.6250705673429948,3,244,-56.06704311007885,68.47435050361968,-221.1038790166904,88.5,2.2568981637841286
3,188,-211,-1.0,0.13957,0.2432752411846628,-1.6250705673429948,4,346,-91.34971401321351,81.6178886623766,-313.3799358029195,122.5,2.412399094795957
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,1,60,20.88560633562998,25.871875617996714,-49.50914239189696,33.25,0.891637746614857
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,2,91,32.92034044157286,38.29492375251506,-75.25242757282955,50.5,0.8607249094694244
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,3,160,62.14691770499782,63.00802028129617,-132.2538312583158,88.5,0.792278347294245
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,4,223,91.25115980116672,81.72806026660572,-183.7828994834425,122.50000000000001,0.7304002517144036
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,5,571,276.84165572085857,112.95883169426644,-469.4145821106007,299.0,0.38740687500802207
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,6,734,361.53929363026845,83.24865861577922,-603.5637591465113,371.0,0.22631694181065817
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,7,925,442.6865358172955,16.662262934016965,-760.702038216547,443.0,0.03762120561243046
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,8,1179,502.36362578701716,-108.75103441403104,-969.5668427303169,514.0,-0.21318911541992913
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,1,63,13.041077369198874,30.585826800179344,-54.36199378078091,33.25,1.1677603608114795
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,2,97,18.893519575830084,46.832519877086746,-82.59043327673614,50.5,1.187338830499441
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,3,170,29.533722472081962,83.42666981812255,-144.90234650956347,88.5,1.2305552293198252
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,4,236,36.36691093431351,116.9773387844659,-200.88284720065644,122.5,1.269380247300793
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,5,586,28.340351583823452,297.65386688586,-498.6120386162609,299.0,1.4758700430048033
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,6,736,2.4670940052343293,370.99179700792484,-625.8939205407327,370.99999999999994,1.5641464287132751
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,7,892,-37.790614748541195,441.3851712925201,-758.6310590096444,443.0,1.6562062592272762
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,8,1055,-92.68010301702557,505.57531437438035,-896.8952817914442,514.0,1.7520994437652242
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,1,53,-16.220156501239337,29.025316933244728,-37.982757999478245,33.25,2.080391911422547
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,2,80,-24.225229695675548,44.31013705904958,-57.69211350934581,50.49999999999999,2.071117669643056
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,3,141,-40.85810674740434,78.50391781954396,-101.129749818577,88.5,2.0506772170978502
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,4,196,-54.55652793201017,109.68060566938803,-140.0303405969638,122.5,2.0323719670553637
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,5,480,-107.021127186761,279.1907561787731,-343.0287949747874,299.0,1.936846609293313
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,6,597,-119.06200614027041,351.37620678391727,-426.6454563818243,370.99999999999994,1.8974989870246457
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,7,715,-125.41855903770812,424.8754935847736,-510.93755640583777,443.0000000000001,1.8578335082173285
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,8,833,-125.9407082317578,498.3321563075006,-594.8694105854407,514.0,1.8183375074116053
3,202,-321,-1.0,0.49368,0.3928938214163348,0.3119226111343411,1,54,-5.61169159631634,-32.77302881071312,10.553075829970677,33.24999999999999,-1.7403806802772743
3,202,-321,-1.0,0.49368,0.3928938214163348,0.3119226111343411,2,82,-6.316065639732056,-50.103466096015715,16.05324806109684,50.5,-1.6961953231740556
3,202,-321,-1.0,0.49368,0.3928938214163348,0.3119226111343411,3,146,-2.3907262123521225,-88.46770274047796,28.29816192406995,88.5,-1.5978134689340255
3,202,-321,-1.0,0.49368,0.3928938214163348,0.3119226111343411,4,203,7.702919528572262,-122.25757657804421,39.49252427252154,122.50000000000001,-1.5078738384028378
3,202,-321,-1.0,0.49368,0.3928938214163348,0.3119226111343411,5,556,171.61006973541882,-244.8489002740357,107.74749850684455,299.0,-0.959478982291544
3,202,-321,-1.0,0.49368,0.3928938214163348,0.3119226111343411,6,795,308.7330998899759,-205.73009753637456,154.0083827443919,371.00000000000006,-0.5877963424116059
3,203,211,1.0,0.13957,0.4221819586537487,1.116419561221679,1,57,-33.091559045819366,-3.2421011577448606,45.3743096889434,33.25,-3.0439306781410926
3,203,211,1.0,0.13957,0.4221819586537487,1.116419561221679,2,87,-50.419213621525756,-2.855327964867046,69.00835649921802,50.5,-3.085021336269373
3,203,211,1.0,0.13957,0.4221819586537487,1.116419561221679,3,153,-88.4464759375535,3.0774817997463155,121.54827294451363,88.5,3.106811835943976
3,203,211,1.0,0.13957,0.4221819586537487,1.116419561221679,4,214,-121.64752631938214,14.426688475711556,169.43542255830835,122.5,3.02354982203496
3,203,211,1.0,0.13957,0.4221819586537487,1.116419561221679,5,572,-244.88351557347062,171.56067090209743,453.01712106883207,299.0,2.5304770471440223
3,203,211,1.0,0.13957,0.4221819586537487,1.116419561221679,6,781,-231.2008823398673,290.1502231694245,618.0077381713638,371.0,2.243602362889711
3,205,211,1.0,0.13957,0.3344857108255327,1.641806573102192,1,90,-25.923856154346474,-20.821051416505185,82.77749280041145,33.25,-2.4649267454307995
3,205,211,1.0,0.13957,0.3344857108255327,1.641806573102192,2,137,-40.96417642656395,-29.532799557328495,125.99675315133658,50.5,-2.516949419116195
3,205,211,1.0,0.13957,0.3344857108255327,1.641806573102192,3,242,-77.30930635448738,-43.075760596744196,222.61520816869503,88.50000000000001,-2.633248144301789
3,205,211,1.0,0.13957,0.3344857108255327,1.641806573102192,4,340,-112.77852469295651,-47.825248228108535,311.72913579939916,122.5,-2.7405155551164673
3,205,211,1.0,0.13957,0.3344857108255327,1.641806573102192,5,1003,-282.7631401906633,97.19056821274009,919.9696740231086,299.0,2.8105258685880865
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,1,101,18.8081471474287,-27.419265141149747,95.87808353404999,33.25,-0.9695646872876694
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,2,154,29.150750897677437,-41.23692183106734,145.64282059157387,50.5,-0.9554484890216998
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,3,270,53.3105231467915,-70.64161749150007,255.38616193545832,88.50000000000001,-0.9243183997911942
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,4,374,76.49156782993147,-95.68327989214727,353.7850452230529,122.5,-0.8964063362405795
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,5,922,218.83255264904625,-203.7481629392089,870.90733689103,299.0,-0.7497174348981523
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,6,1151,286.49166064393654,-235.71917270659065,1086.7989678012714,371.0,-0.688476760090164
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,7,1384,358.9931645371687,-259.56291687294106,1306.9923483490365,443.0,-0.6260158719584534
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,8,1620,434.69576680867584,-274.29106860890914,1529.4978815672425,514.0,-0.5628990666306092
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,1,46,11.719859546156739,-31.116031112890326,31.377616526247646,33.25,-1.210579685579899
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,2,69,16.920930517452682,-47.580795605197046,47.66947999005205,50.5,-1.2291189988344116
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,3,122,26.218075106628163,-84.52728871614897,83.62477365415953,88.5,-1.2700329143582747
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,4,169,31.968493047024353,-118.25508636968794,115.9129808983685,122.5,-1.3067722471284529
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,5,421,20.65394790800686,-298.2857932182043,287.1869814794132,298.99999999999994,-1.5016645252424428
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,6,527,-5.098983664509051,-370.96495840657116,360.0197133136814,371.0,-1.5845406508017015
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,7,638,-44.10553990431707,-440.7989352865416,435.5817228141752,443.0,-1.6705225844724985
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,8,753,-96.38254353030003,-504.88256585331783,513.7127705233802,514.0,-1.7594276541072154
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,1,67,33.19616532799502,-1.8913242758504958,58.4710364555999,33.25,-0.056912651953302834
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,2,102,50.44825961172717,-2.2854107175249063,88.815372298034,50.5,-0.04527111985428684
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,3,179,88.48298972370206,-1.7350877658595205,155.7092232417166,88.5,-0.019606767677543747
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,4,248,122.49929646354015,0.4151697697357215,215.64748149434573,122.50000000000001,0.003389147465569761
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,5,609,296.71313281577653,36.90957619165238,529.3878080327419,299.00000000000006,0.12375907884566138
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,6,759,365.4218196098123,64.0928525894561,659.3693469997751,370.99999999999994,0.17362808703765376
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,7,911,431.9177355730914,98.46862290807701,791.0504084562397,443.0,0.22414907126998224
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,8,1063,494.7194922550214,139.4583234623657,922.9760390923346,514.0,0.2747638944430118
3,209,211,1.0,0.13957,0.591930356028769,0.6369297440440764,1,41,-0.6420160032310527,-33.24380115828506,22.65108834620779,33.25,-1.5901062787800275
3,209,211,1.0,0.13957,0.591930356028769,0.6369297440440764,2,62,-2.4508539719832814,-50.44049280893292,34.426191603366895,50.5,-1.6193471602384453
