event,pT,eta,phi
430,80.86877360001648,-0.7877995336026995,2.8167121901968546
431,55.63810254250141,-2.2576096998335142,-2.22212670357798
432,15.908926190651025,-1.1916277468182537,-0.9110997296195168
433,48.060276547060255,0.7753237084285305,2.3919066115178724
434,78.62370549005507,0.0368816998085465,0.4942407091655972
435,12.374234966627233,-1.380758828982355,-0.6752219402057152
436,15.30507519652442,-1.946647442711772,1.1765262701621069
437,34.84034170328614,-1.4048550540209217,-0.484490186054982
438,19.9752097829634,-1.9560316561292768,-2.759066382639917
439,32.69415621132011,1.3578634735784136,-0.3254766410523597
440,12.904487769537786,1.5994380102980803,1.2598325007697084
441,11.479850080806948,0.6135557403013825,-1.7035120111324953
442,99.5314765029243,-2.234183220996757,2.7477933873613645
443,11.055570442715853,-0.9689921959036616,0.1939779424119491
444,9.698259987008244,-1.6111312818238317,1.6779811056103533
445,11.181818770320362,-0.6138585396892332,2.6775691033301694
446,383.4556342518929,0.9747509761277862,1.0225624808610163
447,37.79663194405919,-0.0149534246537353,2.8243617772812226
448,52.160423971887816,2.1932783653873025,-1.502615465135077
449,17.763499400542557,-1.8426984458306024,0.8446037592370979
450,41.1645545279673,1.0223469800042917,-2.5989462633186924
451,26.68638924589129,-2.1538686275202665,2.01628867013199
452,12.0570732192711,-1.415774974122243,1.8994812119266136
453,22.09149070149037,-0.2938497970918539,-2.1786104180788954
454,26.273630152405683,0.9800930209796288,1.6396098102406809
455,22.76774603198647,1.3340249481534148,0.2370026917507289
456,31.073065662335967,1.986419924917484,-3.0659968580959704
457,19.763748586256177,0.7184310416459199,1.5072705701998348
458,55.72404713624773,-1.5338773509886332,1.9793947180672256
459,28.97051261555866,2.1471282548682225,0.3781578588472813
460,9.227501968935986,1.027268602052959,0.1385723304423154
461,61.67371866023308,0.8087555612369733,0.8886784579172721
462,16.275630497222632,-0.4835036484343032,-0.5263530778284831
463,154.60096570634525,2.149247906965821,-1.8498755030492309
464,73.36815277599996,1.571289502400408,0.6396942883922897
465,89.56317689304511,-2.190931695516555,0.360260279788567
466,28.808411075716784,1.686490541381961,-2.4198482765464795
467,9.79984023959998,-1.0215473668344188,2.845522095722689
468,105.46323394242384,-0.4443247388439489,2.177084151619842
469,15.221749209871188,-0.8412434462949208,-1.3210666536079223
470,48.490890487869805,-1.7354815123520204,-2.489661300773277
471,21.11473906453496,1.990366985858731,-0.827650893078982
472,23.19522689315088,0.7010646485224831,-2.344796783475202
473,12.886850257428218,-0.4102399060068503,-1.1661250852020983
474,13.40907292400575,0.5810931211224881,1.198003565024138
475,46.72817361092464,0.5512439175362109,2.0113732735706025
476,80.72053581150413,-1.083382251782125,-2.995349270022782
477,21.73721454364653,-0.4535163478511202,2.807067120073779
478,24.206952360230083,-1.4640711064215843,-2.747317290215828
479,20.27497020165615,-1.2176746954533888,-2.267026769571557
480,17.403460175500953,0.4038768983532108,1.527207174290855
481,9.757182244243184,1.7090098889670566,-1.3733535911293642
482,35.914757343276484,-2.183282065516796,-1.7059754094888837
483,67.62083536587643,0.3670403624366304,-2.331362598004584
484,8.896594784009817,-0.7612323382651734,2.071345895207248
485,154.06928496195974,0.8387251225144432,0.3095766700714384
486,13.563695940649191,-0.4629517298145926,-2.9774163056680445
487,14.36255398134596,-2.4568781791048915,1.4400983874511026
488,15.729144436052104,-1.7064847533150926,-1.0704962171658974
489,12.491844034396053,0.6628507751104974,-2.339583675591826
492,97.1365720831407,-1.361530574008324,-0.9826789473707412
493,59.87155042546015,0.0189423022488791,-0.0314684363572517
494,30.358915646703128,1.0764370410622317,-2.14056851156336
495,23.850419537119013,-0.3920540418954538,-0.2217327441376423
496,45.65362715879396,-0.9197192964763418,1.8673123516575665
497,42.00637898940883,-1.8850349406866016,-0.9803834036037004
498,16.141595239855707,-2.15947013950048,0.5441617831257549
499,53.445983995849375,0.9353488268085284,0.5228940142946608
500,9.079776477290077,-0.0371768088131685,-0.1456383208596913
501,11.709594862594416,-1.035146113306811,-2.6257952566160765
502,58.99622031049168,-0.858394673075435,-1.865031393061732
503,11.473937641870444,-2.006330802486291,0.4884386152295465
504,17.310836711369976,1.9034424666011147,-2.2375470098436305
505,16.050880293763313,-1.2987055102374487,-0.5979985586993072
506,28.38616226389941,0.864582150117124,-1.0713619324321526
507,14.356221294036034,0.4242041040939997,0.1557101188220363
508,10.001745451153289,2.3280682359079994,-1.5750589628866167
509,15.029118704730564,-2.1269166995579187,1.6289315348606552
510,31.67616652882948,-1.6308220709163872,-2.4546494723749186
511,47.116443180292656,0.4944229673896427,-0.5542933194754193
