event,px,py,pz,E,pT,eta,phi
5274,-8.8157612329,-11.290080012,30.592815721,33.780229817,14.324229570656303,1.5027425189566912,-2.2337455000310964
5275,0.78901308038,-0.61259920124,-0.45638084146,1.0982271599,0.9989091161715475,-0.4423149039926542,-0.6601916030104402
5276,-32.726611246,7.6550645846,48.548680568,59.047484979,33.60998508540595,1.1635618129293328,2.9118143926945046
5277,10.427724438,23.57808802,74.230712659,78.580292526,25.78107196440307,1.7795613197139821,1.154394788359882
5278,7.5596549256,-2.1230605086,7.053590612,10.555041878,7.852118727918296,0.8076058671405627,-0.27378832547194715
5279,-6.9868254457,0.18857781122,-20.145550299,21.323566499,6.989369885731154,-1.7805585695870276,3.1146087192447576
5280,6.8833470987,8.3355514265,-2.4946831905,11.094382772,10.810267566762993,-0.22876911289092883,0.8805312452472367
5281,-0.59681037484,0.18668452807,-0.26557708288,0.67938569567,0.6253269037370612,-0.4128709799711948,2.8384310758744036
5282,0.58199884717,0.43051644232,0.43048247789,0.84224831789,0.7239247648858816,0.5642326328239795,0.6368896630375412
5283,-99.494598268,164.1103046,270.17520149,331.4000704,191.91499983173668,1.142499103089796,2.115810893250713
5284,49.890062882,1.3898098972,-163.39091442,170.84361522,49.909417407141405,-1.9016332205618054,0.027850246509698532
5285,1.7387658544,0.070920643739,10.126906656,10.275338187,1.7402116061375168,2.4616382175557403,0.04076532422257148
5286,0.49804257417,-0.072699221247,0.094873588442,0.51218412728,0.503320556361252,0.1873966139985596,-0.1449462114858039
5287,13.080834017,-8.4229697906,-84.219196095,85.644192037,15.558105240474001,-2.390412774606284,-0.5720869664906799
5288,11.05112264,6.8821264165,-25.603573035,28.723403833,13.018869982337474,-1.4286210730395323,0.556982295962673
5289,-2.0676293721,-0.26479524601,7.8857009583,8.1565609999,2.0845161891144275,2.040689827604686,-3.014218918451103
5290,-25.023583149,-7.1798584483,137.59723005,140.03830832,26.03324952733603,2.3669346915278835,-2.862175237156308
5291,-13.658616125,4.0955512363,-37.169287469,39.810642614,14.259429665287055,-1.6861263208404698,2.850272459013521
5292,-1.2963423829,0.50414450012,4.9080281131,5.1013140669,1.3909224459703333,1.9735517176572734,2.7706937587564497
5293,-40.76577624,31.45011545,268.84429092,273.73017925,51.48745744614,2.3549871149314754,2.484483410407134
5294,-0.66459055376,-0.25642133334,4.2526275702,4.3118758975,0.7123429681964207,2.486821944488141,-2.7733580669054376
5295,0.21861424027,-2.1490312343,5.9297357041,6.3109343962,2.1601220873010423,1.7345992803407764,-1.4694181870977652
5296,-3.9948762515,-0.34257130767,-0.15080202586,4.0123724424,4.009537550096947,-0.037601966097727306,-3.0560492550086886
5297,-0.083102648017,0.81225704652,0.66670014129,1.0541141485,0.8164971278141956,0.7455294873655832,1.6727523481169608
5298,-0.63661315068,-3.2243104509,-0.97544743204,3.4282578491,3.286556585151346,-0.29260590988048907,-1.7657307214023352
5299,17.377897301,-268.35548034,-321.79768399,419.36905533,268.917561983438,-1.0138207476969956,-1.5061296131270732
5300,-2.7496402701,-0.35850582531,-1.0029396322,2.9487176785,2.7729132769952987,-0.3542365711780435,-3.01194121980801
5301,-89.894430834,13.440721294,-85.688300512,124.91655826,90.89368341018971,-0.8402931612124616,2.9931753756906914
5302,-0.67495322553,-2.3201776068,2.3029134732,3.3379928773,2.416357999914236,0.8477833051717507,-1.8538891187587696
5303,0.38984588381,-1.0459716301,-4.5553270059,4.6901002756,1.1162600342651576,-2.114145238912037,-1.214033328782387
5304,-7.5351134325,2.1118182512,-11.964501614,14.296398485,7.825452751550121,-1.2106995503348168,2.8683395022172644
5305,-210.36010329,-26.391780566,-36.990849177,215.21203976,212.00919587985652,-0.17360422791244307,-3.0167847522439937
5306,-0.61100064265,2.6850239375,3.4981783685,4.4519576849,2.7536657985795436,1.0602560004900758,1.7945448684795786
5307,-148.71314186,100.65512858,-721.64683852,743.65396053,179.5746459590797,-2.0992248475513344,2.5465794239243436
5308,8.1033941511,-1.758009002,-2.7000023067,8.7204131138,8.291899204596902,-0.32012354138385574,-0.21363661989720575
5309,31.592190973,-13.494276695,25.71069604,42.909228901,34.35348648966685,0.6918794311013868,-0.40368153471636514
5310,-137.57375884,-197.98425913,-356.93403398,430.72753638,241.0898296996816,-1.1838989169850123,-2.178072521565378
5311,-4.0657202235,-0.4640868992,-5.4032396333,6.7779389286,4.092121404086877,-1.0908285033741107,-3.0279382705854596
5312,-4.6171186912,7.3512906386,-4.2808666253,9.6791052338,8.680971089791534,-0.47506068238397925,2.1315996108772035
5313,-75.678580226,24.28114957,68.440720722,104.88543265,79.47843562541873,0.7796893643313543,2.8311227228433142
5314,-77.698053922,20.106882603,-188.55356492,204.92369593,80.25754987088033,-1.5897824423131321,2.8883655104832777
5315,3.5247710486,-0.69182877624,6.6998142837,7.6019832568,3.5920242205033195,1.381669338180236,-0.19381246208091962
5316,-9.5053871231,-24.892285879,43.949627135,51.395992119,26.645417629338407,1.2748911976861175,-1.9355682984033966
5317,0.49470932241,-0.32862566801,0.12272055218,0.60645896587,0.5939125721470965,0.2051878305676256,-0.5863486987230674
5318,4.5389740348,-6.8706750579,31.784340489,32.833713792,8.234589306081862,2.0601503591434405,-0.9869846089013772
5319,-2.4373096055,9.6917224396,17.392962699,20.059539213,9.993495982853485,1.3211390347644747,1.817170865728884
5320,-27.102327957,33.526839202,-94.098644809,103.50429983,43.11131090056933,-1.5224742906334925,2.2506244050072164
5321,-10.345806731,2.3951476044,41.218447692,42.564455583,10.619437318524366,2.065542937258294,2.9140915328474035
5322,-15.539391381,74.447285966,97.628830288,123.75483658,76.0517657401541,1.06848300889438,1.776571973000335
5323,103.10550637,116.24320895,159.67517044,222.79898816,155.38091604443406,0.9007814667574878,0.8452208371979792
5324,-4.6055246291,5.9533836043,-11.301971933,13.57896178,7.526860796453907,-1.1956237338389673,2.2292297852789273
5325,86.425373292,-137.94692095,-517.90393586,542.88413583,162.78420730601323,-1.8743419325818327,-1.0111106153436613
5326,8.415564279,3.7113849979,-53.663905774,54.446403772,9.19761386103037,-2.4642080030639106,0.41535641934205847
5327,-1.7331945827,2.0231465499,-0.52821370308,2.715896747,2.6640355522914665,-0.1969990851055909,2.2791572526808204
5328,-0.29108853695,1.4875120226,6.5673040161,6.7399485602,1.5157257514877929,2.1724148249451165,1.7640424997012187
5329,1.6963360977,-0.51848885817,-9.1090879514,9.2801869679,1.773805753854264,-2.338640228093637,-0.2966341974006704
5330,146.30327087,-181.53418976,-552.00855242,599.22679434,233.15082911943566,-1.5969052799709076,-0.8924519084078206
5331,89.965797818,-299.15195786,266.55555175,410.65508744,312.3871614975565,0.7737390399257674,-1.2786643336888788
5332,-5.0068357654,1.0063881422,-0.29946604526,5.1157503249,5.106977724099584,-0.05860505139036851,2.9432330234164086
5333,-10.84945677,-0.53649370217,3.5005163126,11.412806498,10.862713183020478,0.3169188457801148,-3.0921839986733226
5334,161.02499558,88.01116412,-819.51502082,839.80943289,183.50753175631945,-2.201910131275803,0.500204719929507
5335,108.54953293,-11.077105811,-54.408054402,121.92596014,109.11325937973461,-0.4799935867342453,-0.10169453064538797
5336,-0.7166203268,0.21125791841,-0.67657858247,1.0079351066,0.747110835735813,-0.8130186407009363,2.854915554267645
5337,-295.06252895,-25.304729688,-435.87154678,526.95942029,296.14561508648467,-1.179026592721353,-3.0560414166729855
5338,-2.5842889611,-0.022388846101,7.0058085679,7.4672889581,2.584385941552277,1.7228036501634267,-3.1329294250075863
5339,6.6353534344,-4.2604282848,-22.849935009,24.172271186,7.885376615566801,-1.7856099795409874,-0.5707874526033723
5340,-3.8942734628,-0.18768722661,-6.1791420402,7.3063252495,3.8987936978122937,-1.2409454115072218,-3.093434220686906
5341,-244.9960209,324.17778212,-243.98236407,473.96379467,406.34257059416683,-0.569198004639361,2.217964663429661
5342,-0.87184900371,0.27879410829,2.9460660533,3.0849881735,0.9153397402534951,1.8853818075675763,2.8320952864861564
5343,1.3321694268,3.8751142021,-15.489851217,16.022692539,4.097704901651381,-2.0399586441381885,1.2396774209319752
5344,-0.83464468104,-5.0714252306,15.120693946,15.97032783,5.139648393922937,1.799934417380469,-1.7339120368613057
5345,0.15106523509,1.0458362816,4.4208468447,4.5453801884,1.0566902257349178,2.1383233723555626,1.4273440687228398
5346,7.8796336648,56.314021907,-25.429471051,62.289771937,56.8626212026277,-0.4335030892475019,1.4317757878818658
5347,-74.4570684,138.24984822,-83.830307549,178.00111245,157.02507942228627,-0.5112953273927967,2.0648209202253125
5348,-1.0707015487,0.68572812417,-2.1605534051,2.5069136169,1.2714656372337734,-1.3004462508330914,2.5719620649758554
5349,-0.60527542529,0.4455693756,-4.2088735158,4.2754539737,0.7515919164896362,-2.4237824033606232,2.5070190540951027
5350,0.53696247329,5.9055291633,-3.2531967306,6.7636449023,5.929890673217215,-0.5242620630505367,1.480120285720889
5351,-18.885897614,-46.186875037,-187.86016341,194.37424097,49.89894341937457,-2.0360342158623435,-1.9589530600067937
5352,27.965665868,59.140374796,296.09367229,303.23443929,65.41912868918367,2.214994510415466,1.1290879097107474
5353,-6.9522275706,8.6166658904,-45.163512685,46.500787922,11.071603283183226,-2.113749429502451,2.2496910748351566
5354,-3.8293203469,-0.72320428598,3.9704774966,5.5633991686,3.897014082402343,0.8946407803871872,-2.954931507758515
5355,76.747797433,240.65412472,-1444.1581579,1466.0823364,252.5957880796236,-2.444200465341229,1.2620794650560008
5356,-0.43449454955,0.98933590432,3.2019728113,3.3793787787,1.0805420145303604,1.8067773524982698,1.9846143077601401
5357,1.8682307788,-4.3363685285,-4.5466322464,6.554864075,4.721692308677146,-0.8549126276521578,-1.1639993355563014
5358,1.1056054728,-0.2793689742,-3.1427612788,3.3432557396,1.1403554205732842,-1.7383086455092163,-0.24750331790619856
5359,-8.7900184477,1.1971834029,-18.515886104,20.531334848,8.871170859085375,-1.4819649175812468,3.0062275032486747
5360,47.110749879,-5.4421980475,-7.3551319557,47.991022492,47.42404742058517,-0.1544777501350779,-0.11500945974159668
5361,-0.31301722369,-0.95349703394,-5.3152343587,5.4091452803,1.0035618446607926,-2.368964104313882,-1.8879950534907568
5362,-47.233653898,-51.110299658,-115.2491743,134.63154522,69.59368356170411,-1.2783098722879993,-2.3167956299160166
5363,4.2101254132,8.5688411144,10.439037534,14.146508357,9.547261075235363,0.9459043898658478,1.1141090525945587
5364,-27.337541515,7.8184127332,27.078331347,39.26454867,28.433584961292034,0.8472654300182475,2.8630330612465946
5365,5.0259068321,-10.258468274,-62.837335967,63.867258452,11.423480678567895,-2.406187403105033,-1.1152390504931762
5366,53.780016348,13.10103733,3.0139003585,55.434744816,55.35275365790938,0.054422100604324064,0.23895007793709408
5367,0.77824614306,-0.18723362628,0.74666191432,1.0946357861,0.8004520535283326,0.8330492390154516,-0.23609716940037961
5368,-1.1755067707,-0.27966594463,-2.9503811393,3.1882249098,1.2083166838818922,-1.6253694678687216,-2.908023871629154
5369,10.02679021,11.313762311,-25.416217565,29.572315683,15.117464719494334,-1.2912739976867817,0.8456316233789765
5370,-13.797965481,9.9428458617,59.914112168,62.281175905,17.007175992633005,1.9719851146507597,2.517173036767716
5371,-4.6118321554,8.0657485796,46.153284418,47.079198788,9.29114072538463,2.3060348572605793,2.0902071775598583
5372,-0.87532794302,0.31635654675,1.9316940546,2.1442300233,0.9307418936005886,1.4768707643845158,2.794785085332697
5373,-13.013938341,19.366212357,-131.01709089,133.07851396,23.33265463250526,-2.4264573113884707,2.162476592714779
5374,1.0431507337,1.0701821313,0.23290836409,1.5125143151,1.49447423777483,0.15522228479432984,0.7981883508872739
5375,0.083925738983,1.9487923994,-1.7558152761,2.6244471092,1.9505987146573873,-0.8089722693237898,1.5277574106392426
5376,-0.41595400095,0.53641737483,-2.6830690481,2.7676020032,0.67879402687842,-2.0831762749554676,2.2303748398842616
5377,-2.9140172297,23.991805747,126.61540292,128.9013518,24.168124449712078,2.3582533902691676,1.6916631483192501
5378,-0.98272803753,-0.55515207121,4.3008315735,4.4464705601,1.1286931460393999,2.0476848697111487,-2.627374972822259
5379,138.74991953,103.80140233,23.042253762,174.80622631,173.28090285792027,0.13258749189585833,0.6422959563436708
5380,-0.4148866551,0.6532904858,-3.7272155474,3.8067118531,0.7738988276363173,-2.2757306005529316,2.1366058394396217
5381,-13.597878451,-215.35187424,250.77870507,330.83423486,215.78074992234352,0.9915423292956046,-1.633855216241876
5382,-0.28655420158,0.49933086633,-0.80792248486,0.99206016251,0.5757122758053884,-1.1399242887698424,2.0917857838093554
5383,1.4552804972,5.2518891185,17.03073038,17.881441718,5.44978721039174,1.8572589751707063,1.3004819917017314
5384,14.990003338,55.212921173,-150.56745018,161.07055571,57.21159729048965,-1.6950856490272947,1.3056920816214466
5385,152.98124978,-18.938829956,-74.706384509,171.29794497,154.1490903779618,-0.4674288818576652,-0.1231716805257172
5386,-8.423913915,-5.4723910354,-47.741181703,48.786574175,10.04536655835201,-2.26271910343888,-2.5654806011544755
5387,3.2036313123,-74.927029018,72.004297168,103.96606053,74.99548607115872,0.8528876326644017,-1.5280656691091192
5388,-11.938187109,38.443582261,23.851619462,46.790266931,40.25455661795032,0.5624000548994199,1.8718926099789874
5389,-362.45464773,-57.408254401,-149.09489274,396.1039843,366.97285912509705,-0.3958627481104455,-2.9845101198597956
5390,-48.18690392,-29.0843388,-30.153646421,63.852320751,56.28389177045682,-0.5129498808045825,-2.5985497134553
5391,20.38854513,29.881034524,119.21951721,124.58676607,36.1741481826805,1.9080292638864222,0.9720322597160559
5392,8.0922649749,13.805642386,7.4880278861,17.667797705,16.00251586826625,0.4523435519098566,1.0406181726854185
5393,-0.46788934452,-0.40094504886,-0.31376220927,0.69146517981,0.616179657990024,-0.4894304790972614,-2.4330932496768525
5394,1.4838029033,-1.0147158507,0.10341945405,1.8005596066,1.7975870809235734,0.05750068374363412,-0.599812520483978
5395,-1.6157247121,-2.9721223285,-3.6251255813,4.9583881415,3.382909617601228,-0.9311071816609564,-2.0687331558193365
5396,-42.091770994,-4.0464038111,-109.08528664,116.99440299,42.285819954375064,-1.676435741907642,-3.0457542655143923
5397,-54.402201961,49.63966714,117.0908793,138.3255947,73.64574754848665,1.243629041639831,2.401937733936091
5398,-7.9110548079,-42.365041254,-220.84027252,225.00623875,43.09734920649667,-2.3365132557598365,-1.7554055851187416
5399,227.12583347,102.79055915,643.38146297,689.99402184,249.30311526295017,1.6767994780486373,0.424989890046813
5400,-2.8738929019,-2.1681352004,10.743930196,11.33102408,3.600009813709506,1.8135071037242898,-2.495265876744702
5401,-0.27238455967,-0.46586264202,-0.135597598,0.55642435079,0.5396492838654328,-0.24869821879414775,-2.0998813361440725
5402,0.060762072797,0.81853955875,-3.4675045172,3.5633252189,0.8207917145836894,-2.1477906256849275,1.4966999300569177
5403,12.105972612,3.9258360051,13.309516413,18.414939271,12.726616251833542,0.9133922878775966,0.3135888579357341
5404,-9.4428520546,36.382560938,81.434982609,89.691218009,37.58800600367552,1.515716289366693,1.8247366106032867
5405,-10.022305135,-47.396497042,-185.39794718,191.62273704,48.444551108162436,-2.0518801834631213,-1.7791832495817907
5406,-0.74415045735,1.5454451853,-0.97231899008,1.9716908841,1.7152727841195305,-0.5402004290944369,2.0195444746060556
5407,32.087826718,-27.633135773,-1.2412821181,42.364603119,42.34641444247018,-0.029308371110850526,-0.7109442971099778
5408,-190.75474603,-183.23314133,48.624949903,268.93520218,264.5028491616481,0.18281523262702054,-2.376303673047178
5409,-6.5411500292,12.430486782,-16.557367501,21.712900863,14.046481600101139,-1.0023013673121244,2.0551979362988435
5410,4.5363107243,-4.761253095,0.57769807589,6.6016195807,6.576294246917961,0.08773294231951172,-0.8095871339307126
5411,1.4650987642,43.580084036,126.38696094,133.69754723,43.604704321594504,1.7858415677985646,1.5371904442907913
5412,49.105545684,1.6232313503,33.40949202,59.415348639,49.1323671009245,0.6361962581181554,0.03304393590709832
5413,1.7732022217,-4.2079346533,-23.370529194,23.812446219,4.566285160333814,-2.335333137999041,-1.1719831860089294
5414,-5.1462088022,-2.2747771589,-6.4448430228,8.5553537476,5.626551000257077,-0.9805666755825484,-2.725386561876802
5415,-0.45471343443,-1.3310102999,8.0454690972,8.1674920092,1.4065392727865844,2.4446787197400037,-1.8999954637087624
5416,77.008153317,-137.26594669,-233.71706,281.7727097,157.39185429365935,-1.1863788748564026,-1.0595362173767118
5417,21.582259037,-18.440467152,115.50285796,118.94013171,28.38740449432035,2.1112669008403078,-0.7070586197080346
5418,-6.5823280189,0.24403304048,15.657883905,16.98693388,6.586850102533222,1.6006108700829647,3.104535654034446
5419,-1.3766738028,13.617114661,54.253423072,55.953149666,13.686527771868837,2.085944563967137,1.6715527704814046
5420,17.671759551,-6.6935132224,-111.31302031,112.90563624,18.896936388917737,-2.473621907958408,-0.3620708248577086
5421,3.8553427039,0.37841158333,-7.7793037774,8.6904792706,3.8738692144822444,-1.4472735669426617,0.09783912700119965
5422,8.5224708424,-2.6065778591,-27.188056168,28.611486428,8.91216906230512,-1.8343480189480723,-0.2968129585568926
5423,-1.803591046,2.036911609,9.6938014316,10.06835318,2.7206524151552958,1.9828970153699905,2.2955164578518157
5424,26.739705145,-43.065560228,40.303264428,64.761156819,50.69175780137275,0.7288103683467281,-1.015145752667438
5425,0.83211607082,0.20623905097,0.59472444571,1.0433833753,0.8572932412319145,0.6475170551503859,0.24295307385653384
5426,-1.9269932106,-4.1198446389,6.6369207063,8.045815008,4.548232918658802,1.1719335743865142,-2.008299946037752
5427,-367.81120128,-40.584375761,-258.45790376,451.36754353,370.04347223393455,-0.6513985996719175,-3.031696968187815
5428,-13.878086953,-51.21979076,-10.637965389,54.122403592,53.06663983118971,-0.19914534741533493,-1.8353949396250333
5429,-1.8360725191,0.60284070413,6.0973714887,6.3962894151,1.9325059404695692,1.8664038125196383,2.824350356009376
5430,1.272339815,12.851975532,-30.32093112,32.956804876,12.914802502553453,-1.5891594109334595,1.4721183150650663
5431,1.9457235531,-2.8484190951,-12.562079675,13.027093968,3.449540764568291,-2.0039282469966118,-0.9715104677076744
5432,22.743133832,24.616045646,-4.1017980528,33.764250133,33.51417371420961,-0.12208643905398583,0.8249245310820131
5433,-6.1362119558,2.9055964401,-13.883769118,15.454922606,6.789373155102366,-1.4635485630679177,2.6993555712903037
5434,3.0629487994,10.061561494,-30.584517101,32.342377175,10.517446222600304,-1.7889382209488949,1.275288685260399
5435,15.889239071,0.077157662954,-19.80210613,25.388920394,15.889426407531062,-1.045244656690151,0.004855931498495672
5436,-1.7219975912,-1.4524032386,-0.260520371,2.267734935,2.2527207708889203,-0.11539074528145506,-2.4409188176077006
5437,-0.86470334537,0.97202097516,-1.1625775043,1.7447415582,1.300975269421009,-0.8041171817498315,2.297832027574388
5438,-2.3419959871,-3.3639451907,-1.2768333083,4.2931778145,4.098911129754604,-0.30667569051752447,-2.178970873008841
5439,-0.52601396171,2.9431840245,-12.366363917,12.722656147,2.9898198758430024,-2.1272171593583797,1.7476518305520214
5440,0.93522059229,-18.271406149,4.7798503378,18.909412721,18.295325091890504,0.258376342261855,-1.5196560292730708
5441,-72.859195595,-110.52462071,-178.21384126,222.00073735,132.3788282386569,-1.1063331266354541,-2.1536204835434334
5442,-9.5771260955,8.363458925,4.4992975465,13.487493016,12.714904224541733,0.34686276447306336,2.42374082821904
5443,-0.35431655376,-1.0108092517,-1.7965564217,2.0916239002,1.071109501213894,-1.2892462363465307,-1.9079411023018429
5444,0.81176249337,2.8553216526,-9.0247714736,9.5004378971,2.968471001281413,-1.831085467310116,1.293806469654195
5445,13.285541815,-1.2178135881,7.7586949612,15.433276993,13.341240244200481,0.5529461743523815,-0.09140913090560338
5446,-163.56263036,-87.686523606,-443.30724522,480.5860736,185.58464503397795,-1.6050855237204398,-2.649480985669964
5447,-2.0426348552,-2.0129302289,-8.3605818983,8.8387541506,2.8677944937002255,-1.7913275160174318,-2.3635187704130054
5448,0.74686756516,0.40175362183,2.9174016031,3.0381654409,0.848066702884596,1.9491224069911084,0.49352002567861925
5449,-1.1412611106,-2.5066362632,8.5964001178,9.0268376115,2.7542153653186245,1.856085758544125,-1.9980455546087508
5450,-1.4267682259,2.6626927395,-14.45420813,14.766507131,3.0208608368185135,-2.269336048436022,2.062700537437308
5451,30.966887489,-2.3985242235,-12.442879261,33.459322819,31.05963681705086,-0.3906039668117369,-0.07730014872239258
5452,-359.30739376,193.6226676,998.26378053,1078.4813935,408.1562698515653,1.6269070114952455,2.647328880417606
5453,-0.81451411281,0.1078681832,0.9715674662,1.2724040735,0.8216256963566378,1.0047176496054746,3.0099262719523683
5454,1.8258132821,-0.1461643357,8.0414590478,8.2474251601,1.8316544854648205,2.1852632759159207,-0.0798840117174469
5455,0.6996506247,0.027229982131,2.775786601,2.8627336102,0.7001803114698062,2.0860390464746392,0.038899766619902514
5456,2.2732853453,3.081761042,-8.0478192688,8.9124896838,3.8295009310802715,-1.488141357243419,0.9352410756213573
5457,-0.46186503184,-1.6784726785,-4.6928470337,5.0053374634,1.7408589374522936,-1.7175600690979285,-1.839320415036458
5458,0.54753483882,0.4939168585,-0.40596471288,0.84175745374,0.7373928822765734,-0.5259540679546397,0.7339596928928926
5459,106.07282082,-17.541436019,-154.12788162,187.92165705,107.51346564184645,-1.1573394749663046,-0.16388838453820104
5460,73.584061098,107.0537996,176.30305133,218.99291305,129.90431115429217,1.112836649856122,0.9686068355754727
5461,-0.69208440051,0.11718369981,1.0999385065,1.3048285539,0.7019350660356314,1.2313674202339264,2.973863513980139
5462,-11.636183283,3.9346164486,21.137560774,24.447462925,12.283402134309627,1.3113303038054536,2.815525637960172
5463,8.2562604645,-0.83539608262,5.6618169052,10.045889415,8.298416925686645,0.6380866755887503,-0.10084014720509926
5464,5.3265565875,-1.8850782549,16.216936522,17.173082288,5.650285400485225,1.7765509600506368,-0.3401466213028869
5465,90.256762765,125.78520623,-11.695355214,155.25779422,154.81667006863674,-0.07547158758062507,0.9483908516839298
5466,-0.0067797391228,-2.6331194606,0.51478807361,2.682977976,2.6331281887999696,0.19427989171551321,-1.5733711147002964
5467,-23.562412524,-19.792652862,28.063668744,41.647399614,30.772331586455856,0.8177431440071913,-2.442927196826848
5468,-4.2679143088,-2.8789820479,-4.4580198738,6.8101080296,5.148167652611001,-0.7833373452217725,-2.5481424623976516
5469,1.6775191778,10.829885577,9.604638064,14.57221893,10.959037010741383,0.7912314393554675,1.4171203960678915
5470,-4.3752115199,-0.19957451014,-1.6091200618,4.6660018433,4.379760932855044,-0.35959877058768913,-3.0960094257307382
5471,29.129715792,-18.296145678,41.566272165,53.954094103,34.39897220547864,1.0213127979168757,-0.5608197908487889
5472,18.611617244,-14.87406469,76.587078995,80.207298706,23.824988915830854,1.8842002664717337,-0.6742418052131555
5473,-1.0282425306,-0.065171277223,-1.8476518834,2.1155017087,1.0303057784510232,-1.347184439503658,-3.0782960900183576
5474,16.81386201,4.3692652865,0.14691301892,17.372910472,17.372289280205276,0.0084566441122656,0.25423776034171974
5475,-1.1806394481,14.047230917,-50.263342251,52.202702806,14.096758703401663,-1.9835865841877198,1.6546470978725787
5476,-121.90055447,-55.925960328,-28.953089641,137.20692263,134.11733004612964,-0.21423623923904572,-2.711458439037493
5477,-0.83986365406,0.066122508552,2.603290947,2.7362139716,0.8424625472673694,1.8465590088238522,3.0630246673411845
5478,0.52415411583,-0.3302494786,-1.8224102313,1.9248327996,0.6195177602434824,-1.7998342874854738,-0.5622309737932832
5479,-360.09918339,-119.91285887,180.48335396,420.26748227,379.5398735317824,0.45922060668813564,-2.8201425521524266
5480,4.9351891886,0.27961455515,-7.7989963314,9.2335594655,4.9431039465831645,-1.2371330964198055,0.05659680451558307
5481,-5.1557147133,-1.454635382,-7.0869905227,8.8838501207,5.356991534387971,-1.0923620631486644,-2.866600268538882
5482,3.0181651695,0.5745832536,1.8518454399,3.5873107531,3.0723715442147497,0.5711741838929918,0.18812387479697434
5483,-2.6256783685,-3.1348034886,9.6444265882,10.475502089,4.089153923117538,1.5933727164756826,-2.2680411648795427
5484,-1.6441466427,-2.6920561565,3.9791819304,5.0778217149,3.154423011019802,1.0547327434194447,-2.1190755542596413
5485,137.76338196,203.91078021,771.76254036,810.04677297,246.08607375247342,1.860643237835802,0.9766303419010709
5486,22.902410036,30.283022519,-42.186074722,56.756028216,37.96816875151256,-0.9577867159921726,0.92328883767471
5487,-0.48708953798,2.8196314039,4.9658626192,5.7312624285,2.86139432303006,1.318665986671834,1.7418574056138918
5488,-16.690131257,48.837637124,48.02388505,70.498005763,51.61080585721745,0.8313666097107743,1.9001002526405348
5489,-1.4833497314,-0.69791194314,5.41622017,5.6588734246,1.6393314204339227,1.910410278628717,-2.701824577263059
5490,-891.22445824,-248.75881441,889.5425063,1283.5294516,925.2902153983097,0.8537896595876271,-2.8693999069505334
5491,-142.90811815,21.172523193,546.87638837,565.63662375,144.4680102013331,2.041318609906323,2.994507792431811
5492,-13.343234357,10.118877887,16.384111299,23.428032266,16.746151581717,0.8660035048927451,2.492767210054068
5493,3.9734115022,2.0569604533,-2.7539664649,5.2538953703,4.474269244497408,-0.5820807474439551,0.47769231180820326
5494,-20.069529269,-8.8510763121,34.179209202,40.612139793,21.934620055106162,1.2266360100874347,-2.726231020771048
5495,-191.52200778,141.70718238,-278.82991812,366.7529526,238.24694122309518,-0.996845880328124,2.5045867788457876
5496,-161.60067163,-137.54430405,-428.21227572,477.91104374,212.21030287869138,-1.451597633289297,-2.4364388969091597
5497,-1.1051992718,-0.67002552821,4.7114752538,4.8855295216,1.2924394139921376,2.004919595976601,-2.5965912464998726
5498,15.973615995,9.5712092438,41.759393459,45.723204135,18.62161256025703,1.5471170171831914,0.5398226984733451
5499,-57.443869154,52.358592423,-36.632493518,85.925315741,77.72528741599933,-0.45540217719438014,2.4024743781240687
5500,14.190969609,-180.44550055,182.68432,257.16827771,181.00265823236853,0.8879279480594984,-1.4923137870483583
5501,1.5131304251,1.4088959365,-10.358472211,10.562788362,2.0674988375449015,-2.3144263085730734,0.7497412948552182
5502,-3.8768962137,11.614532311,4.4946313822,13.043365989,12.244496112746509,0.3592932663442182,1.8929641364444916
5503,4.8365343844,3.7604349957,35.709069151,36.230795684,6.1264129968823315,2.4632211362037855,0.6608738715645431
5504,3.5634833141,15.704029538,62.572131076,64.611040422,16.10325920614351,2.066606655944639,1.3476597000903168
5505,-0.89593348859,-1.8276612653,2.3041496979,3.0744346386,2.0354465153019974,0.9717099924023004,-2.026579392470805
5506,8.9932916459,1.0058756492,2.4006304793,9.3623772167,9.049369063634671,0.26226462767793746,0.11138440187399998
5507,2.554482963,10.268229527,13.452983811,17.115627195,10.581206019514596,1.0608942878976664,1.3269705550042277
5508,7.8906822507,0.040676198368,0.080305944672,7.8911957256,7.890787092212392,0.010177002308824118,0.005154920294096394
5509,-23.827902336,-19.466081579,-90.708106681,95.784434432,30.768445878435873,-1.8019015638807627,-2.4566045613089478
5510,10.254235413,13.348974173,30.315484955,34.675251743,16.832838601277096,1.3509130902416193,0.9157696443019181
5511,-11.99775118,-24.586376079,13.307161223,30.422302048,27.357556946394443,0.46902929577106706,-2.0247847812912374
5512,-8.3950453113,4.8645472613,-17.658665739,20.148674436,9.702608197603439,-1.3601085325746716,2.616417100224769
5513,1.765235722,1.5292278655,-0.1671075048,2.3414781521,2.3355074435433827,-0.07148992295593774,0.7138826158709135
5514,-2.1108555511,-4.1796983125,14.929566453,15.646646402,4.682476816934072,1.8763951446432292,-2.0384565004899478
5515,-11.577803577,-1.5298146626,-19.221416019,22.491080507,11.67843604980992,-1.2730566921888509,-3.0102202704453913
5516,-1.3442586149,0.15989826672,3.2304080648,3.5025897482,1.3537350846576026,1.6041529832771253,3.023199900724456
