event,id,charge,mass,px,py,pz,E,pT,eta,phi,xProd,yProd,zProd,tProd
893,211,1.0,0.13957,0.46775248585332463,-0.057685464763104224,-23.288507245784153,23.293693771549155,0.4712960861994294,-4.593478288715881,-0.12270519239609609,0.0,0.0,0.0,0.0
893,2212,1.0,0.93827,0.3388432905289676,0.2851311345819181,-2379.3849923958837,2379.3852186024637,0.44284821264680546,-9.282272718695049,0.6995291381430729,0.0,0.0,0.0,0.0
893,211,1.0,0.13957,-0.28193455940254225,-0.1975076298967201,61.56600338254598,61.56712392701332,0.34423300198110784,5.879701340685728,-2.530501525002207,0.0,0.0,0.0,0.0
893,-211,-1.0,0.13957,-0.10515862551413119,0.1944164320210729,15.949946341425747,15.952088395091733,0.2210341275907993,4.972088818994283,2.066621273183542,0.0,0.0,0.0,0.0
893,211,1.0,0.13957,-0.10502891823344761,0.183293062206172,49.26252687009888,49.263177534873165,0.21125203032918727,6.145018867620884,2.0911344426001164,-6.293841107679993e-09,1.923084097301012e-08,7.387279469351427e-06,7.387396348952148e-06
893,-211,-1.0,0.13957,-0.023811174515974268,-0.025284681829541245,40.8134846284962,40.81373804973715,0.03473164503808185,7.7622639408703895,-2.326190631806567,-6.293841107679993e-09,1.923084097301012e-08,7.387279469351427e-06,7.387396348952148e-06
893,211,1.0,0.13957,0.09126518255008557,0.12362021954248903,0.12021029827694205,0.2398782877574897,0.15365966362592895,0.7187991499021079,0.9348443475254697,0.0,0.0,0.0,0.0
893,-211,-1.0,0.13957,-0.07242540066802812,-0.2670345890329889,0.8782168419665166,0.9312880954976195,0.2766819661668279,1.8721103121818148,-1.835645891524636,0.0,0.0,0.0,0.0
893,321,1.0,0.49368,-1.0740624620732484,-0.4054446776034209,0.27006650432428875,1.27853487171439,1.1480398769345035,0.23312405937681388,-2.7806433348288766,0.0,0.0,0.0,0.0
893,-321,-1.0,0.49368,-0.640893301678171,-0.36359058945595824,0.10770679647862091,0.8934556716953369,0.7368462125008707,0.14565710475817215,-2.6255504300765633,0.0,0.0,0.0,0.0
893,211,1.0,0.13957,-0.07178176113783966,-0.07451725224850425,-56.151134228187786,56.15140301309465,0.10346710643831246,-6.989696439330301,-2.337498722351702,0.16007619768289358,0.21940241226096485,-335.2410599571172,335.2473843815621
893,211,1.0,0.13957,0.1545661088092576,0.04886150343870005,20.25219912485593,20.253328795687548,0.16210530068669982,5.520935734589479,0.30617978007113344,0.0,0.0,0.0,0.0
893,-211,-1.0,0.13957,-0.365603356259652,0.03489163210858576,26.85843823017443,26.861311717581764,0.36726453694785577,4.9854468484745995,3.0464450684730027,0.0,0.0,0.0,0.0
893,211,1.0,0.13957,0.17232267109093372,-0.48351682292588427,66.09467211580353,66.09681267278707,0.5133065565763358,5.551132435142669,-1.228436364745908,0.0,0.0,0.0,0.0
893,-211,-1.0,0.13957,-0.10200552404713599,-0.1853311719214818,43.96728674068791,43.96801719310294,0.21154850560077393,6.029899808257396,-2.073943469332187,0.0,0.0,0.0,0.0
893,211,1.0,0.13957,0.036772088442597606,0.06350744230956105,-0.11718261259069311,0.19646101728005216,0.0733851600606856,-1.2472947102785208,1.0459460500672717,0.0,0.0,0.0,0.0
893,-211,-1.0,0.13957,-0.2697473714306023,-0.2050591232426222,-0.44884814237048476,0.5794457077485236,0.33884050587075953,-1.093396861594441,-2.491602086979986,0.0,0.0,0.0,0.0
893,211,1.0,0.13957,-0.31376418168337106,-0.6016993050916108,0.8039087231583772,1.0612440979931506,0.6785941463460784,1.0061206555851245,-2.051466870610532,-14.584660367275747,-43.36728078896831,59.87451803586611,81.58990292551898
893,-211,-1.0,0.13957,0.08175757780486242,-0.08816904164546202,0.14854976668978548,0.23665354321621113,0.12024176243384554,1.0384560680385686,-0.8231110536973101,-14.584660367275747,-43.36728078896831,59.87451803586611,81.58990292551898
893,211,1.0,0.13957,0.2831541834328736,-0.11894313914560725,7.936448687315005,7.943615128720012,0.3071217379889426,3.9454983230191076,-0.3976831747562661,17.25193916005066,-1.8969811213236096,967.5941687007788,967.9017698040375
893,-211,-1.0,0.13957,0.21740488082814824,0.06390288620932333,20.13796237893993,20.139720877449463,0.2266019882388128,5.180345699158249,0.2858832544850869,17.25193916005066,-1.8969811213236096,967.5941687007788,967.9017698040375
893,2212,1.0,0.93827,0.18670545073257777,0.3499199191884036,2028.7426905418142,2028.7429462798655,0.39661426497047975,9.233109801387965,1.0806577001463458,5.277626378609306,8.470670735191165,42254.87264450584,42254.87888582151
893,-211,-1.0,0.13957,0.09795971888540067,0.1069720145449707,250.40509785092814,250.40517875762126,0.1450486760364125,8.14691315838491,0.8293469085166356,5.277626378609306,8.470670735191165,42254.87264450584,42254.87888582151
894,2212,1.0,0.93827,-0.2340647500347718,0.1203760332942446,6499.96908015094,6499.9691531995395,0.26320466675288506,10.807523228806563,2.6665823158315742,0.0,0.0,0.0,0.0
894,-211,-1.0,0.13957,-0.6034723370045704,0.10453081275570447,-73.58470687530722,73.58738799048469,0.6124586127609978,-5.481875625905584,2.970078903128836,0.0,0.0,0.0,0.0
894,211,1.0,0.13957,-0.1813395861491165,-0.15655760362046064,-16.33555960035942,16.337912399402455,0.23957113506454428,-4.915450139902696,-2.429405194216126,0.0,0.0,0.0,0.0
894,211,1.0,0.13957,-0.20970576061498913,-0.4928622913816892,-343.1647788092647,343.1652251973396,0.5356208960646702,-7.155687177720724,-1.9730781288930297,0.0,0.0,0.0,0.0
894,-211,-1.0,0.13957,-0.09057031223534909,0.5727758239476146,-149.80640883845342,149.80759621589527,0.5798923399712032,-6.247407592804123,1.7276230880364274,0.0,0.0,0.0,0.0
894,211,1.0,0.13957,0.03229035510642231,-1.1676310094984972,-32.39104114063258,32.41239625205806,1.1680774124069768,-4.015994851062952,-1.543148784903184,0.0,0.0,0.0,0.0
894,-211,-1.0,0.13957,-0.095925329441469,0.49544813895707374,-42.084381966825916,42.087638991060395,0.5046489148155202,-5.116752133662438,1.7620433162752267,0.0,0.0,0.0,0.0
