event,particle,charge,x,y,z,px,py,pz,E,photon_pT
442.0,positron,1,-23.086448776738777,9.59249096319703,-115.39714255487246,-45.956566679158826,19.095095778159177,-229.7129596540979,235.04185273426992,99.5314765029243
442.0,electron,-1,-23.086448776738777,9.59249096319703,-115.39714255487246,-45.956566679158826,19.095095778159177,-229.7129596540979,235.04185273426992,99.5314765029243
443.0,positron,1,24.531129941761833,4.819093667941721,-28.19777493991643,5.424112702211279,1.0655565903195123,-6.2348497435218775,8.332452266755443,11.055570442715853
443.0,electron,-1,24.531129941761833,4.819093667941721,-28.19777493991643,5.424112702211279,1.0655565903195123,-6.2348497435218775,8.332452266755443,11.055570442715853
448.0,positron,1,1.7032012334478102,-24.941914632970377,110.66254539540593,1.7767939689216012,-26.01961683852735,115.44410571265311,118.35336497550884,52.160423971887816
448.0,electron,-1,1.7032012334478102,-24.941914632970377,110.66254539540593,1.7767939689216012,-26.01961683852735,115.44410571265311,118.35336497550884,52.160423971887816
454.0,positron,1,-1.7189796901564753,24.940832159830382,28.617848938977296,-0.903276732373363,13.105723997212179,15.037895575602098,19.9678294686494,26.273630152405683
454.0,electron,-1,-1.7189796901564753,24.940832159830382,28.617848938977296,-0.903276732373363,13.105723997212179,15.037895575602098,19.9678294686494,26.273630152405683
468.0,positron,1,-14.245521073554434,20.54422374641876,-11.47724584007287,-30.047574432240005,43.33320550268122,-24.20854926092632,58.023075458969785,105.46323394242384
468.0,electron,-1,-14.245521073554434,20.54422374641876,-11.47724584007287,-30.047574432240005,43.33320550268122,-24.20854926092632,58.023075458969785,105.46323394242384
470.0,positron,1,-19.872837151535112,-15.168069868924189,-68.69178547494553,-19.27303139996719,-14.71026429852721,-66.61851693763658,70.89335944957622,48.490890487869805
470.0,electron,-1,-19.872837151535112,-15.168069868924189,-68.69178547494553,-19.27303139996719,-14.71026429852721,-66.61851693763658,70.89335944957622,48.490890487869805
474.0,positron,1,9.105444663418513,23.282845132874616,15.358814879080644,2.4419114299455567,6.244027365300962,4.118949374797938,7.868707207824825,13.40907292400575
474.0,electron,-1,9.105444663418513,23.282845132874616,15.358814879080644,2.4419114299455567,6.244027365300962,4.118949374797938,7.868707207824825,13.40907292400575
506.0,positron,1,11.973227407501467,-21.946339682239852,24.409829644222235,6.797479520238086,-12.459447186374303,13.858027702300689,19.836544150023716,28.38616226389941
506.0,electron,-1,11.973227407501467,-21.946339682239852,24.409829644222235,6.797479520238086,-12.459447186374303,13.858027702300689,19.836544150023716,28.38616226389941
533.0,positron,1,-4.109575454373662,24.659914630525577,-2.7008455138748313,-0.40483542462577965,2.4292550706325535,-0.26606104513654527,2.4770870794069912,4.925513950533856
533.0,electron,-1,-4.109575454373662,24.659914630525577,-2.7008455138748313,-0.40483542462577965,2.4292550706325535,-0.26606104513654527,2.4770870794069912,4.925513950533856
535.0,positron,1,24.999422639522557,-0.16990494556336078,72.45914712890199,6.181071046920736,-0.042008751757732186,17.915419202320404,18.95177166433726,12.36242759692546
535.0,electron,-1,24.999422639522557,-0.16990494556336078,72.45914712890199,6.181071046920736,-0.042008751757732186,17.915419202320404,18.95177166433726,12.36242759692546
541.0,positron,1,-24.832319943762435,-2.8906549795191023,-122.19180803059031,-13.38603336389928,-1.5582275070148586,-65.86833702195094,67.23281776201526,26.95284490980812
541.0,electron,-1,-24.832319943762435,-2.8906549795191023,-122.19180803059031,-13.38603336389928,-1.5582275070148586,-65.86833702195094,67.23281776201526,26.95284490980812
558.0,positron,1,20.389640519623917,14.465910254128865,-30.014292010024327,8.926781108282709,6.333314912854212,-13.140546280631913,17.10182023335539,21.890481834859152
558.0,electron,-1,20.389640519623917,14.465910254128865,-30.014292010024327,8.926781108282709,6.333314912854212,-13.140546280631913,17.10182023335539,21.890481834859152
572.0,positron,1,5.346479786280925,24.421612434376428,65.1282201777042,2.4309403574211617,11.104032117050394,29.61253482024732,31.719256276876756,22.734027384326392
572.0,electron,-1,5.346479786280925,24.421612434376428,65.1282201777042,2.4309403574211617,11.104032117050394,29.61253482024732,31.719256276876756,22.734027384326392
579.0,positron,1,-15.154147418857367,19.883455836638124,-9.41410995383869,-20.99054508081313,27.541277286372015,-13.039816356536564,37.00218571877448,69.25676681319969
579.0,electron,-1,-15.154147418857367,19.883455836638124,-9.41410995383869,-20.99054508081313,27.541277286372015,-13.039816356536564,37.00218571877448,69.25676681319969
585.0,positron,1,17.707377937906355,17.647911110501077,-121.16764113134948,24.607910454465014,24.525269514121856,-168.38644735514924,171.9332246965773,69.48490776205387
585.0,electron,-1,17.707377937906355,17.647911110501077,-121.16764113134948,24.607910454465014,24.525269514121856,-168.38644735514924,171.9332246965773,69.48490776205387
592.0,positron,1,-17.527446467659917,-17.82662672305997,-4.703827323519531,-4.467570183038709,-4.543828227292067,-1.1989583728293247,6.484061958316734,12.744498154029086
