event,particle,charge,x,y,z,px,py,pz,E,photon_pT,weight,eta
6454.0,positron,1,-23.251944745398923,-3.405446454859535,-23.74941699079556,-3.16473382665,-0.4635023740399995,-3.2324428832499987,4.547423626379781,6.396991369162059,0.01,-0.8888585791915461
6454.0,electron,-1,-23.251944745398923,-3.405446454859535,-23.74941699079556,-3.16473382665,-0.4635023740399995,-3.2324428832499987,4.547423626379781,6.396991369162059,0.01,-0.8888585791915461
6455.0,positron,1,-16.342811232442212,16.886755787325182,-28.88392576256902,-1.2510759846499997,1.2927160648,-2.21112422765,2.8505045682581835,3.5979471611239453,0.01,-1.0344720586900673
6455.0,electron,-1,-16.342811232442212,16.886755787325182,-28.88392576256902,-1.2510759846499997,1.2927160648,-2.21112422765,2.8505045682581835,3.5979471611239453,0.01,-1.0344720586900673
6457.0,positron,1,-20.51596162153047,11.460598533405175,25.142388224769142,-2.78844191565,1.5576756244,3.417246068149999,4.677534859099438,6.388039344839314,0.01,0.9299393150859656
6457.0,electron,-1,-20.51596162153047,11.460598533405175,25.142388224769142,-2.78844191565,1.5576756244,3.417246068149999,4.677534859099438,6.388039344839314,0.01,0.9299393150859656
6458.0,positron,1,-22.86345862623116,5.43251872031894,14.37952934574142,-0.7132458101,0.1694722254799999,0.44858213382,0.8594570097549112,1.4662065623019824,0.01,0.578997863909451
6458.0,electron,-1,-22.86345862623116,5.43251872031894,14.37952934574142,-0.7132458101,0.1694722254799999,0.44858213382,0.8594570097549112,1.4662065623019824,0.01,0.578997863909451
6459.0,positron,1,8.747664543412093,21.811198156816857,-26.029179870394888,22.907191069500005,57.116191545,-68.16166689,91.8314301997036,123.0771910517901,0.01,-0.9554661236139654
6459.0,electron,-1,8.747664543412093,21.811198156816857,-26.029179870394888,22.907191069500005,57.116191545,-68.16166689,91.8314301997036,123.0771910517901,0.01,-0.9554661236139654
6460.0,positron,1,11.607665650666275,20.433112786414657,5.438049516508527,0.2192172637,0.38589077328,0.1027006092999999,0.4555384865819165,0.8876213102596212,0.01,0.2293893387852458
6460.0,electron,-1,11.607665650666275,20.433112786414657,5.438049516508527,0.2192172637,0.38589077328,0.1027006092999999,0.4555384865819165,0.8876213102596212,0.01,0.2293893387852458
6461.0,positron,1,-8.605388045445116,-21.867722711505888,67.00007958458698,-0.174379291945,-0.44312679251,1.3576873438500006,1.4387787930567748,0.9524064084190952,0.01,1.7702671423544876
6461.0,electron,-1,-8.605388045445116,-21.867722711505888,67.00007958458698,-0.174379291945,-0.44312679251,1.3576873438500006,1.4387787930567748,0.9524064084190952,0.01,1.7702671423544876
6462.0,positron,1,-20.54213788566282,-11.413613410590708,6.532252868738357,-0.8865976748499999,-0.4926110012399999,0.2819317169999999,1.0527138873609816,2.028517720496522,0.01,0.2745076328821362
6462.0,electron,-1,-20.54213788566282,-11.413613410590708,6.532252868738357,-0.8865976748499999,-0.4926110012399999,0.2819317169999999,1.0527138873609816,2.028517720496522,0.01,0.2745076328821362
6463.0,positron,1,-21.793825713728197,-8.790856656756482,-65.5624779107254,-0.3850507942399999,-0.15531583955,-1.1583502834000003,1.2305131056648024,0.8303905687325119,0.01,-1.749823988089799
6463.0,electron,-1,-21.793825713728197,-8.790856656756482,-65.5624779107254,-0.3850507942399999,-0.15531583955,-1.1583502834000003,1.2305131056648024,0.8303905687325119,0.01,-1.749823988089799
6464.0,positron,1,-17.09566091924968,-16.124155101401097,14.994565847791035,-22.345011461,-21.075197516,19.598759434000005,36.43590068713051,61.43170150762988,0.01,0.6011915974614223
6464.0,electron,-1,-17.09566091924968,-16.124155101401097,14.994565847791035,-22.345011461,-21.075197516,19.598759434000005,36.43590068713051,61.43170150762988,0.01,0.6011915974614223
6465.0,positron,1,9.90003361836524,-21.312891271604567,-16.088756195779577,0.52282836925,-1.1255501362,-0.84965955565,1.5040392193356555,2.4821060515557773,0.01,-0.640027804026922
6465.0,electron,-1,9.90003361836524,-21.312891271604567,-16.088756195779577,0.52282836925,-1.1255501362,-0.84965955565,1.5040392193356555,2.4821060515557773,0.01,-0.640027804026922
6466.0,positron,1,-23.463937080525277,1.301405655877984,38.67736383998767,-0.4049600232100001,0.0224607346499999,0.6675259188000001,0.7810812744324664,0.8111648537732918,0.01,1.2730336922712795
6466.0,electron,-1,-23.463937080525277,1.301405655877984,38.67736383998767,-0.4049600232100001,0.0224607346499999,0.6675259188000001,0.7810812744324664,0.8111648537732918,0.01,1.2730336922712795
6467.0,positron,1,-17.210960998080896,-16.001025639706295,-34.018157057957275,-0.4408362110799999,-0.4098453024899999,-0.8713305124,1.0590215289651748,1.2038434067144943,0.01,-1.1653302941357986
6467.0,electron,-1,-17.210960998080896,-16.001025639706295,-34.018157057957275,-0.4408362110799999,-0.4098453024899999,-0.8713305124,1.0590215289651748,1.2038434067144943,0.01,-1.1653302941357986
6469.0,positron,1,18.255294967333807,-14.798452812900308,-11.8567000582044,12.7597723655,-10.343568241,-8.2873924535,18.39788217306356,32.85125232167573,0.01,-0.4852692150842598
6469.0,electron,-1,18.255294967333807,-14.798452812900308,-11.8567000582044,12.7597723655,-10.343568241,-8.2873924535,18.39788217306356,32.85125232167573,0.01,-0.4852692150842598
6470.0,positron,1,19.43404005256421,13.21242170214567,-13.924447433626812,0.78061530075,0.5307089268499999,-0.55930916535,1.0971959511626923,1.88786886494088,0.01,-0.5624086038796932
6470.0,electron,-1,19.43404005256421,13.21242170214567,-13.924447433626812,0.78061530075,0.5307089268499999,-0.55930916535,1.0971959511626923,1.88786886494088,0.01,-0.5624086038796932
6472.0,positron,1,-15.439688466349804,17.716264280656482,-29.47893603880404,-0.9369119475499998,1.07505923495,-1.7888422707499998,2.2876872657195144,2.8520563501538416,0.01,-1.050352942725512
6472.0,electron,-1,-15.439688466349804,17.716264280656482,-29.47893603880404,-0.9369119475499998,1.07505923495,-1.7888422707499998,2.2876872657195144,2.8520563501538416,0.01,-1.050352942725512
6473.0,positron,1,18.9379591198533,13.914154820712794,28.79614307280291,2.12749924475,1.56312270425,3.234972271899999,4.175482154783505,5.280002130663833,0.01,1.0321124428727892
6473.0,electron,-1,18.9379591198533,13.914154820712794,28.79614307280291,2.12749924475,1.56312270425,3.234972271899999,4.175482154783505,5.280002130663833,0.01,1.0321124428727892
6474.0,positron,1,-23.27882273348412,3.2165839244488703,22.56139295524129,-103.22797239,14.263669616999978,100.04659066,144.4603297012129,208.41752857851023,0.01,0.8528473766064502
6474.0,electron,-1,-23.27882273348412,3.2165839244488703,22.56139295524129,-103.22797239,14.263669616999978,100.04659066,144.4603297012129,208.41752857851023,0.01,0.8528473766064502
6475.0,positron,1,-22.15023882353317,7.849644581791208,-46.68322552539425,-0.8466166385500001,0.3000256458900001,-1.7843056134,1.9976290053140904,1.7964132273632514,0.01,-1.4375908376911164
6475.0,electron,-1,-22.15023882353317,7.849644581791208,-46.68322552539425,-0.8466166385500001,0.3000256458900001,-1.7843056134,1.9976290053140904,1.7964132273632514,0.01,-1.4375908376911164
6476.0,positron,1,-6.735518238373902,-22.514057698703105,-54.893148651583175,-1.7960250034000005,-6.003370360499999,-14.637250468999992,15.92216262919106,12.53254347659211,0.01,-1.5844912005145304
6476.0,electron,-1,-6.735518238373902,-22.514057698703105,-54.893148651583175,-1.7960250034000005,-6.003370360499999,-14.637250468999992,15.92216262919106,12.53254347659211,0.01,-1.5844912005145304
6477.0,positron,1,6.852765310243401,22.47864781526515,9.35336049560114,0.4742419148649999,1.5556226575500005,0.64729425145,1.7503876983279911,3.252609565562856,0.01,0.3881919795116143
6477.0,electron,-1,6.852765310243401,22.47864781526515,9.35336049560114,0.4742419148649999,1.5556226575500005,0.64729425145,1.7503876983279911,3.252609565562856,0.01,0.3881919795116143
6478.0,positron,1,23.498081239693573,0.3002966079744071,11.439776268436123,0.40067457866,0.0051204698649999,0.195063907115,0.4456638475970159,0.8014145923203717,0.01,0.4693734210518448
6478.0,electron,-1,23.498081239693573,0.3002966079744071,11.439776268436123,0.40067457866,0.0051204698649999,0.195063907115,0.4456638475970159,0.8014145923203717,0.01,0.4693734210518448
6479.0,positron,1,1.183633613549221,-23.470172804410208,-18.22551021256161,7.960168407999991,-157.841519495,-122.570133995,200.00186825409017,316.0842264813237,0.01,-0.7134648370947911
6479.0,electron,-1,1.183633613549221,-23.470172804410208,-18.22551021256161,7.960168407999991,-157.841519495,-122.570133995,200.00186825409017,316.0842264813237,0.01,-0.7134648370947911
6482.0,positron,1,23.40663853738557,-2.0926711113255374,-13.36214643337416,0.97705303575,-0.0873534514099999,-0.5577702119000001,1.1284373573329187,1.9619003645868769,0.01,-0.5417155687076092
6482.0,electron,-1,23.40663853738557,-2.0926711113255374,-13.36214643337416,0.97705303575,-0.0873534514099999,-0.5577702119000001,1.1284373573329187,1.9619003645868769,0.01,-0.5417155687076092
6483.0,positron,1,-9.60008299178646,-21.449671478855155,-6.884359023341431,-0.1898747568050001,-0.424241244485,-0.136161947395,0.4843275056326434,0.929587127264442,0.01,-0.2889152491274328
6483.0,electron,-1,-9.60008299178646,-21.449671478855155,-6.884359023341431,-0.1898747568050001,-0.424241244485,-0.136161947395,0.4843275056326434,0.929587127264442,0.01,-0.2889152491274328
6484.0,positron,1,3.4352474894883924,23.247560617965146,-0.5290437414002749,5.881862571499998,39.8046886275,-0.9058335944499976,40.24711267337167,80.47383535142936,0.01,-0.022510598464386
6484.0,electron,-1,3.4352474894883924,23.247560617965146,-0.5290437414002749,5.881862571499998,39.8046886275,-0.9058335944499976,40.24711267337167,80.47383535142936,0.01,-0.022510598464386
6485.0,positron,1,-17.299355143001563,-15.905417681919117,-30.12643385717148,-17.410282715,-16.007406995999997,-30.319611703,38.45300868296929,47.30137515767665,0.01,-1.0674135186098248
6485.0,electron,-1,-17.299355143001563,-15.905417681919117,-30.12643385717148,-17.410282715,-16.007406995999997,-30.319611703,38.45300868296929,47.30137515767665,0.01,-1.0674135186098248
6486.0,positron,1,-23.33751606522055,2.758685176958905,-1.886964571481869,-10.534750049,1.245293574599999,-0.8517915983999996,10.642239595543334,21.216193313772905,0.01,-0.0802103289152074
6486.0,electron,-1,-23.33751606522055,2.758685176958905,-1.886964571481869,-10.534750049,1.245293574599999,-0.8517915983999996,10.642239595543334,21.216193313772905,0.01,-0.0802103289152074
6488.0,positron,1,-21.160935143095237,-10.220803484546458,-68.46200273427831,-0.41503159208,-0.2004616674,-1.3427522838499997,1.4196548166035423,0.921815822214498,0.01,-1.7906594524097297
6488.0,electron,-1,-21.160935143095237,-10.220803484546458,-68.46200273427831,-0.41503159208,-0.2004616674,-1.3427522838499997,1.4196548166035423,0.921815822214498,0.01,-1.7906594524097297
6490.0,positron,1,23.204681623311668,-3.713859281225085,-8.863503560829209,115.53134178000002,-18.490542249499995,-44.1295629855,125.04722873962037,234.0033425929444,0.01,-0.36875605373806264
6490.0,electron,-1,23.204681623311668,-3.713859281225085,-8.863503560829209,115.53134178000002,-18.490542249499995,-44.1295629855,125.04722873962037,234.0033425929444,0.01,-0.36875605373806264
6491.0,positron,1,15.82732891940874,17.37082782359113,52.39263217877374,1.6034032811,1.7597689711,5.307687656500001,5.817150262151655,4.7613816958897965,0.01,1.5417895410279083
6491.0,electron,-1,15.82732891940874,17.37082782359113,52.39263217877374,1.6034032811,1.7597689711,5.307687656500001,5.817150262151655,4.7613816958897965,0.01,1.5417895410279083
6494.0,positron,1,-23.008826476465305,-4.77952970237753,64.27639447400884,-1.83424438845,-0.3810201074349998,5.124060368499996,5.455788069460031,3.7468006612736113,0.01,1.7311959627098412
6494.0,electron,-1,-23.008826476465305,-4.77952970237753,64.27639447400884,-1.83424438845,-0.3810201074349998,5.124060368499996,5.455788069460031,3.7468006612736113,0.01,1.7311959627098412
6495.0,positron,1,22.52038522261736,-6.714331643947721,5.155732369740683,2.11486436865,-0.6305354287999999,0.484169101695,2.2593463532166798,4.413717809175101,0.01,0.2176699164150141
6495.0,electron,-1,22.52038522261736,-6.714331643947721,5.155732369740683,2.11486436865,-0.6305354287999999,0.484169101695,2.2593463532166798,4.413717809175101,0.01,0.2176699164150141
6497.0,positron,1,8.65958536997162,-21.846317337715607,-44.79828326958945,1.0473539371,-2.6422542763000005,-5.4182338245,6.118473315063194,5.684525637266318,0.01,-1.400933375122695
6497.0,electron,-1,8.65958536997162,-21.846317337715607,-44.79828326958945,1.0473539371,-2.6422542763000005,-5.4182338245,6.118473315063194,5.684525637266318,0.01,-1.400933375122695
6498.0,positron,1,7.132246661875097,22.391539865631653,48.41050279215799,0.9094334185500004,2.85514727855,6.172827600499998,6.861686069070895,5.992974261578974,0.01,1.4701600909458132
6498.0,electron,-1,7.132246661875097,22.391539865631653,48.41050279215799,0.9094334185500004,2.85514727855,6.172827600499998,6.861686069070895,5.992974261578974,0.01,1.4701600909458132
6499.0,positron,1,-12.720787535551912,-19.75934119537762,-52.75046338519406,-0.75852481755,-1.1782250614,-3.1454448478999986,3.4434571995787806,2.8025518329909938,0.01,-1.5480035352512458
6499.0,electron,-1,-12.720787535551912,-19.75934119537762,-52.75046338519406,-0.75852481755,-1.1782250614,-3.1454448478999986,3.4434571995787806,2.8025518329909938,0.01,-1.5480035352512458
6501.0,positron,1,-11.04271140623154,20.743879212883105,26.668298160268044,-0.1880861124799999,0.353322246265,0.4542305184750002,0.6054241152511618,0.8005323114367952,0.01,0.9735686016460061
6501.0,electron,-1,-11.04271140623154,20.743879212883105,26.668298160268044,-0.1880861124799999,0.353322246265,0.4542305184750002,0.6054241152511618,0.8005323114367952,0.01,0.9735686016460061
6502.0,positron,1,-15.399955893863764,-17.75081289595073,39.480883705303306,-1.63182908305,-1.8809334865,4.183521998299999,4.868535020638639,4.980271854798631,0.01,1.2906547284909389
6502.0,electron,-1,-15.399955893863764,-17.75081289595073,39.480883705303306,-1.63182908305,-1.8809334865,4.183521998299999,4.868535020638639,4.980271854798631,0.01,1.2906547284909389
6503.0,positron,1,2.311729787366283,-23.386019443039118,17.876975000348153,0.0983046868449999,-0.9944740646,0.7602058158999999,1.255609556807339,1.998642015587322,0.01,0.7017029878429285
6503.0,electron,-1,2.311729787366283,-23.386019443039118,17.876975000348153,0.0983046868449999,-0.9944740646,0.7602058158999999,1.255609556807339,1.998642015587322,0.01,0.7017029878429285
6507.0,positron,1,-0.6126774818241971,-23.49201196797042,-0.634697585069451,-1.2259046933000155,-47.00510232700001,-1.2699646574999948,47.03823229374268,94.04217111676648,0.01,-0.0270051253870477
6507.0,electron,-1,-0.6126774818241971,-23.49201196797042,-0.634697585069451,-1.2259046933000155,-47.00510232700001,-1.2699646574999948,47.03823229374268,94.04217111676648,0.01,-0.0270051253870477
6509.0,positron,1,-13.994982992898125,-18.878306360171518,-36.37131358348207,-2.5254843574500003,-3.4067113502,-6.5634365945,7.814246821884237,8.481451164348268,0.01,-1.2209428592319818
6509.0,electron,-1,-13.994982992898125,-18.878306360171518,-36.37131358348207,-2.5254843574500003,-3.4067113502,-6.5634365945,7.814246821884237,8.481451164348268,0.01,-1.2209428592319818
6510.0,positron,1,-23.273588476438213,3.2542402230632104,-2.517886576185501,-6.1898687935,0.8655012536499991,-0.669659840349999,6.285858127781158,12.500170894962174,0.01,-0.1069401615605986
6510.0,electron,-1,-23.273588476438213,3.2542402230632104,-2.517886576185501,-6.1898687935,0.8655012536499991,-0.669659840349999,6.285858127781158,12.500170894962174,0.01,-0.1069401615605986
6511.0,positron,1,-23.462883647080496,-1.3202617026796273,-20.24794759780539,-121.028375285,-6.810293706000016,-104.444800455,160.00926243993987,242.43966444861107,0.01,-0.780061868496969
6511.0,electron,-1,-23.462883647080496,-1.3202617026796273,-20.24794759780539,-121.028375285,-6.810293706000016,-104.444800455,160.00926243993987,242.43966444861107,0.01,-0.780061868496969
6512.0,positron,1,-0.97655546014102,23.479700582274656,13.386447502894637,-0.1234072358349996,2.9671278953,1.69164430635,3.417709430617269,5.939386262207179,0.01,0.5426143013410771
6512.0,electron,-1,-0.97655546014102,23.479700582274656,13.386447502894637,-0.1234072358349996,2.9671278953,1.69164430635,3.417709430617269,5.939386262207179,0.01,0.5426143013410771
6513.0,positron,1,-10.250397494763892,-21.146615596812133,-43.96489428163362,-27.1878451185,-56.08864533500001,-116.61115942,132.22434556079156,124.66138227539372,0.01,-1.3843381164675839
6513.0,electron,-1,-10.250397494763892,-21.146615596812133,-43.96489428163362,-27.1878451185,-56.08864533500001,-116.61115942,132.22434556079156,124.66138227539372,0.01,-1.3843381164675839
6514.0,positron,1,-20.054139621193876,-12.250774834828292,-17.56590537169536,-0.6846694614999997,-0.4182543638150003,-0.5997185219000001,1.0016842266257922,1.6046295327719609,0.01,-0.6911342343057502
6514.0,electron,-1,-20.054139621193876,-12.250774834828292,-17.56590537169536,-0.6846694614999997,-0.4182543638150003,-0.5997185219000001,1.0016842266257922,1.6046295327719609,0.01,-0.6911342343057502
6515.0,positron,1,16.494497372553514,-16.7386246874355,-25.65689163194552,3.1235099748,-3.1697395801,-4.85856313925,6.588565803451191,8.900239000909497,0.01,-0.9448080013431706
6515.0,electron,-1,16.494497372553514,-16.7386246874355,-25.65689163194552,3.1235099748,-3.1697395801,-4.85856313925,6.588565803451191,8.900239000909497,0.01,-0.9448080013431706
6517.0,positron,1,-20.781435735250422,10.97186988537764,-11.69460100771762,-6.877190498000001,3.63091560575,-3.870088667250001,8.686592172666867,15.553687316113871,0.01,-0.4791023053847918
6517.0,electron,-1,-20.781435735250422,10.97186988537764,-11.69460100771762,-6.877190498000001,3.63091560575,-3.870088667250001,8.686592172666867,15.553687316113871,0.01,-0.4791023053847918
6519.0,positron,1,4.137428809640585,23.132913410229072,-40.2734222441843,1.2628617333500007,7.060827502,-12.292601555999996,14.232292780333491,14.345745678849786,0.01,-1.3077774516245964
6519.0,electron,-1,4.137428809640585,23.132913410229072,-40.2734222441843,1.2628617333500007,7.060827502,-12.292601555999996,14.232292780333491,14.345745678849786,0.01,-1.3077774516245964
6521.0,positron,1,21.46368897609293,-9.568701873166845,-5.452189167674877,12.550566752,-5.5951533645,-3.18808496385,14.10625225584067,27.482537507929177,0.01,-0.2299754968753313
6521.0,electron,-1,21.46368897609293,-9.568701873166845,-5.452189167674877,12.550566752,-5.5951533645,-3.18808496385,14.10625225584067,27.482537507929177,0.01,-0.2299754968753313
6522.0,positron,1,22.1579975261067,-7.827716501831756,55.337800246464745,36.9463640635,-13.05197653,92.270545295,100.24590484348478,78.36805239004872,0.01,1.5919124366187334
6522.0,electron,-1,22.1579975261067,-7.827716501831756,55.337800246464745,36.9463640635,-13.05197653,92.270545295,100.24590484348478,78.36805239004872,0.01,1.5919124366187334
6523.0,positron,1,-18.661398050674983,14.282934670237204,-65.94871664622814,-2.8590612011999994,2.188248932050001,-10.103820545499993,10.72612949560525,7.200740056640054,0.01,-1.7553552310348766
6523.0,electron,-1,-18.661398050674983,14.282934670237204,-65.94871664622814,-2.8590612011999994,2.188248932050001,-10.103820545499993,10.72612949560525,7.200740056640054,0.01,-1.7553552310348766
6524.0,positron,1,20.35394187999748,11.745937593299434,-10.770038709702693,5.539464620000001,3.1967373254,-2.931139763499999,7.0353662390104565,12.791371748774608,0.01,-0.4436063905060114
6524.0,electron,-1,20.35394187999748,11.745937593299434,-10.770038709702693,5.539464620000001,3.1967373254,-2.931139763499999,7.0353662390104565,12.791371748774608,0.01,-0.4436063905060114
6525.0,positron,1,3.907733107396904,-23.172820759703686,-18.08948991122761,0.8034076371500012,-4.764199770299999,-3.7190959432,6.097108980286002,9.662931911745527,0.01,-0.7088846515193135
6525.0,electron,-1,3.907733107396904,-23.172820759703686,-18.08948991122761,0.8034076371500012,-4.764199770299999,-3.7190959432,6.097108980286002,9.662931911745527,0.01,-0.7088846515193135
6526.0,positron,1,-20.401303437012483,11.663482244636148,-37.70951660778484,-3.79667070485,2.170567262600001,-7.017719110000002,8.268884579518344,8.746672666228468,0.01,-1.251450688236378
6526.0,electron,-1,-20.401303437012483,11.663482244636148,-37.70951660778484,-3.79667070485,2.170567262600001,-7.017719110000002,8.268884579518344,8.746672666228468,0.01,-1.251450688236378
6528.0,positron,1,0.1045514240810483,23.499767424375133,26.44351701256232,0.355409512815008,79.88452539,89.891434585,120.2586118515289,159.77063200359888,0.01,0.9672297262390592
6528.0,electron,-1,0.1045514240810483,23.499767424375133,26.44351701256232,0.355409512815008,79.88452539,89.891434585,120.2586118515289,159.77063200359888,0.01,0.9672297262390592
6529.0,positron,1,22.7054817474598,6.058968444856774,-12.87189860924575,0.54845598295,0.1463557360749999,-0.310923585885,0.6472228696324727,1.1352954975964729,0.01,-0.523499576833946
6529.0,electron,-1,22.7054817474598,6.058968444856774,-12.87189860924575,0.54845598295,0.1463557360749999,-0.310923585885,0.6472228696324727,1.1352954975964729,0.01,-0.523499576833946
6530.0,positron,1,5.119399759389289,22.9355999726095,30.276283707247877,0.3485743719299999,1.5616601029499997,2.0614792893,2.609594457022973,3.200178976190049,0.01,1.0713294117773358
6530.0,electron,-1,5.119399759389289,22.9355999726095,30.276283707247877,0.3485743719299999,1.5616601029499997,2.0614792893,2.609594457022973,3.200178976190049,0.01,1.0713294117773358
6532.0,positron,1,7.296409928580233,22.338585500297818,-22.81990406461444,30.761728955999992,94.17967454499998,-96.20891787999996,138.1023205648808,198.15241674796223,0.01,-0.8607609748506153
6532.0,electron,-1,7.296409928580233,22.338585500297818,-22.81990406461444,30.761728955999992,94.17967454499998,-96.20891787999996,138.1023205648808,198.15241674796223,0.01,-0.8607609748506153
6533.0,positron,1,-23.23084575491047,-3.546520197539892,46.30963501612337,-0.59147898465,-0.090297709675,1.1790864692500005,1.3222125274038126,1.196663805176952,0.01,1.4304198535387966
6533.0,electron,-1,-23.23084575491047,-3.546520197539892,46.30963501612337,-0.59147898465,-0.090297709675,1.1790864692500005,1.3222125274038126,1.196663805176952,0.01,1.4304198535387966
6534.0,positron,1,-3.6718962372326778,-23.2113588146622,-16.13484296296595,-0.13792154425,-0.8718510124,-0.60604720665,1.0707192708079356,1.7653855558389613,0.01,-0.6416452917665398
6534.0,electron,-1,-3.6718962372326778,-23.2113588146622,-16.13484296296595,-0.13792154425,-0.8718510124,-0.60604720665,1.0707192708079356,1.7653855558389613,0.01,-0.6416452917665398
6535.0,positron,1,-22.31229988399669,7.376399791673541,-14.9998328216713,-3.23091099115,1.06813243305,-2.1720362750999995,4.037008088624232,6.805789514014428,0.01,-0.601380528917506
6535.0,electron,-1,-22.31229988399669,7.376399791673541,-14.9998328216713,-3.23091099115,1.06813243305,-2.1720362750999995,4.037008088624232,6.805789514014428,0.01,-0.601380528917506
6536.0,positron,1,17.547524817625746,15.631198699229968,25.30809135524719,0.9860581445,0.8783729298500002,1.4221521189999995,1.940712837543011,2.641098005169862,0.01,0.9347457151196334
6536.0,electron,-1,17.547524817625746,15.631198699229968,25.30809135524719,0.9860581445,0.8783729298500002,1.4221521189999995,1.940712837543011,2.641098005169862,0.01,0.9347457151196334
6537.0,positron,1,14.20869778944657,-18.717983521954928,50.040784355295486,0.6322295776500001,-0.83287455275,2.226612489549999,2.459918177113632,2.0913098856687977,0.01,1.500049150148529
6537.0,electron,-1,14.20869778944657,-18.717983521954928,50.040784355295486,0.6322295776500001,-0.83287455275,2.226612489549999,2.459918177113632,2.0913098856687977,0.01,1.500049150148529
6539.0,positron,1,9.775374680993648,-21.37035446234312,-0.927802433733965,1.2989437435499998,-2.8396751155,-0.1232856239150001,3.125093431493167,6.24532132415863,0.01,-0.039470705019565996
6539.0,electron,-1,9.775374680993648,-21.37035446234312,-0.927802433733965,1.2989437435499998,-2.8396751155,-0.1232856239150001,3.125093431493167,6.24532132415863,0.01,-0.039470705019565996
6540.0,positron,1,-15.722834007695608,17.465465661311484,-14.50043189963832,-1.252101950099999,1.3908779806000005,-1.1547548647999994,2.199036072496634,3.742887040968325,0.01,-0.5833812599429775
6540.0,electron,-1,-15.722834007695608,17.465465661311484,-14.50043189963832,-1.252101950099999,1.3908779806000005,-1.1547548647999994,2.199036072496634,3.742887040968325,0.01,-0.5833812599429775
6545.0,positron,1,-10.968532008365852,-20.783197674598917,-15.709410285302532,-2.34141882035,-4.4365253386,-3.3534395369,6.034115999877126,10.032945563956586,0.01,-0.626657879438322
6545.0,electron,-1,-10.968532008365852,-20.783197674598917,-15.709410285302532,-2.34141882035,-4.4365253386,-3.3534395369,6.034115999877126,10.032945563956586,0.01,-0.626657879438322
6546.0,positron,1,-22.38542494490647,-7.151415946227649,9.733613225292562,-18.9815150185,-6.063977320999999,8.253527734,21.568274233305047,39.85321735303906,0.01,0.40318377765115676
6546.0,electron,-1,-22.38542494490647,-7.151415946227649,9.733613225292562,-18.9815150185,-6.063977320999999,8.253527734,21.568274233305047,39.85321735303906,0.01,0.40318377765115676
6547.0,positron,1,2.240038461293956,23.39299526977945,33.207266930278216,0.0376244286415,0.39291650409,0.55776026465,0.683297511805322,0.7894275820286655,0.01,1.1455584179351965
6547.0,electron,-1,2.240038461293956,23.39299526977945,33.207266930278216,0.0376244286415,0.39291650409,0.55776026465,0.683297511805322,0.7894275820286655,0.01,1.1455584179351965
6548.0,positron,1,19.800123858706243,12.657215143146294,13.270965983248637,39.1273273115,25.012116252,26.22495866550001,53.33199939015976,92.87741817998209,0.01,0.5383398595900987
6548.0,electron,-1,19.800123858706243,12.657215143146294,13.270965983248637,39.1273273115,25.012116252,26.22495866550001,53.33199939015976,92.87741817998209,0.01,0.5383398595900987
6549.0,positron,1,-22.70033862280291,-6.078209144977034,-7.025091484391271,-0.459180847455,-0.1229495855799999,-0.1421030547099999,0.4961420456096208,0.9507126827044766,0.01,-0.2946576642489053
6549.0,electron,-1,-22.70033862280291,-6.078209144977034,-7.025091484391271,-0.459180847455,-0.1229495855799999,-0.1421030547099999,0.4961420456096208,0.9507126827044766,0.01,-0.2946576642489053
6550.0,positron,1,18.46682845615924,14.533624694851156,15.848984312946492,17.575497412000004,13.832136028000004,15.084007708000003,26.976904657712645,44.73146974452391,0.01,0.6315887675606214
6550.0,electron,-1,18.46682845615924,14.533624694851156,15.848984312946492,17.575497412000004,13.832136028000004,15.084007708000003,26.976904657712645,44.73146974452391,0.01,0.6315887675606214
6551.0,positron,1,21.830495451343072,-8.699394711638822,-17.176071166094378,8.571948536500003,-3.41589882525,-6.744345240500002,11.429473269569508,18.454990273283684,0.01,-0.6777943861116185
6551.0,electron,-1,21.830495451343072,-8.699394711638822,-17.176071166094378,8.571948536500003,-3.41589882525,-6.744345240500002,11.429473269569508,18.454990273283684,0.01,-0.6777943861116185
6554.0,positron,1,10.124180140975156,21.20733308252323,46.26811447278462,0.7638608539000001,1.6000753969,3.490890219,3.915359396146847,3.546110364828218,0.01,1.429620036011349
6554.0,electron,-1,10.124180140975156,21.20733308252323,46.26811447278462,0.7638608539000001,1.6000753969,3.490890219,3.915359396146847,3.546110364828218,0.01,1.429620036011349
6559.0,positron,1,-23.442567235252834,-1.6419626733425217,50.9317650240784,-3.38543042685,-0.2371220838700001,7.3552501855,8.100436491263814,6.787449022335453,0.01,1.5160490111657483
6559.0,electron,-1,-23.442567235252834,-1.6419626733425217,50.9317650240784,-3.38543042685,-0.2371220838700001,7.3552501855,8.100436491263814,6.787449022335453,0.01,1.5160490111657483
6561.0,positron,1,-21.03394617335511,-10.479652111420496,64.01986282799807,-0.8678014336000002,-0.4323609583749999,2.641279400600002,2.81360484050605,1.939087750964524,0.01,1.7274409479041517
6561.0,electron,-1,-21.03394617335511,-10.479652111420496,64.01986282799807,-0.8678014336000002,-0.4323609583749999,2.641279400600002,2.81360484050605,1.939087750964524,0.01,1.7274409479041517
6562.0,positron,1,1.458776711086987,-23.454679074913603,11.80783572297376,0.4170532190649987,-6.705515200499999,3.37577085035,7.51888930133579,13.43694421982454,0.01,0.4834120107694854
