trial,event,mode,found,delta_s,delta_w,accepted_hits,coverage_all8,coverage_7double,reason
0,10,pixel_only,True,0.0518965018054869,0.586877276633826,16,True,True,pass
0,10,rphi_only,True,0.05189658480646278,0.5894652023151866,16,True,True,pass
0,10,z_only,False,0.25210951183890074,0.5602322937196609,10,False,False,final_ds_fail
0,10,full,False,0.2509903392194133,0.5640045553677546,10,False,False,final_ds_fail
0,11,pixel_only,True,0.051892409873463906,0.581682142651992,16,True,True,pass
0,11,rphi_only,True,0.05189256943675633,0.5741475941226655,16,True,True,pass
0,11,z_only,False,0.25760967120073186,0.5158493492607771,10,False,False,final_ds_fail
0,11,full,False,0.24444732987383053,0.5154336057661579,10,False,False,final_ds_fail
0,12,pixel_only,True,0.051895686888812805,0.7868434159869027,16,True,True,pass
0,12,rphi_only,True,0.051895359590923715,0.7882026467627538,16,True,True,pass
0,12,z_only,False,0.21817132373594575,0.7892346354426002,14,True,False,final_ds_fail
0,12,full,False,0.2184399243970087,0.7895961834029165,14,True,False,final_ds_fail
0,13,pixel_only,True,0.05188916918132203,0.5892936843600265,16,True,True,pass
0,13,rphi_only,True,0.05189107394611612,0.5898292542764535,16,True,True,pass
0,13,z_only,False,0.303126842580623,0.7433948529338329,10,False,False,final_ds_fail
0,13,full,False,0.313208387616603,0.7432299862286607,10,False,False,final_ds_fail
0,14,pixel_only,True,0.05189583303098771,0.6942939430103836,16,True,True,pass
0,14,rphi_only,True,0.05189588336835026,0.6983918244416074,16,True,True,pass
0,14,z_only,False,,,0,False,False,seed_ds_fail
0,14,full,False,,,0,False,False,seed_ds_fail
0,15,pixel_only,True,0.05189434769169135,0.6116087866043028,16,True,True,pass
0,15,rphi_only,True,0.05189334317207448,0.6134073782153121,16,True,True,pass
0,15,z_only,False,0.25076427878964413,0.6517340830874576,9,False,False,final_ds_fail
0,15,full,False,0.25743617901725685,0.6526021090281573,9,False,False,final_ds_fail
1,0,pixel_only,True,0.05189235622167547,0.8965408911602595,16,True,True,pass
1,0,rphi_only,True,0.05189233867062583,0.8972672904408999,16,True,True,pass
1,0,z_only,False,0.31863554658428467,0.9667667151156876,11,False,False,final_ds_fail
1,0,full,False,0.3223684085004215,0.9612947967069895,11,False,False,final_ds_fail
1,1,pixel_only,True,0.05189364927196712,0.7249645659980073,16,True,True,pass
1,1,rphi_only,True,0.05189367775566751,0.7468706494863658,16,True,True,pass
1,1,z_only,False,0.3510127127857808,1.057580161532054,10,False,False,final_ds_fail
1,1,full,False,0.34782385959419,1.0771089045304354,10,False,False,final_ds_fail
1,2,pixel_only,True,0.05188484672837014,0.6045982117788054,16,True,True,pass
1,2,rphi_only,True,0.051883368406356184,0.606788038168671,16,True,True,pass
1,2,z_only,False,0.2744515418852492,0.6899936399122178,9,False,False,final_ds_fail
1,2,full,False,0.2586201487459939,0.691113181402141,9,False,False,final_ds_fail
1,3,pixel_only,True,0.0518939872365304,0.7271559025784697,16,True,True,pass
1,3,rphi_only,True,0.051894374397894086,0.7242344337357836,16,True,True,pass
1,3,z_only,False,,,0,False,False,seed_ds_fail
1,3,full,False,,,0,False,False,seed_ds_fail
1,4,pixel_only,True,0.05189530891803438,0.6351029895891872,16,True,True,pass
1,4,rphi_only,True,0.051894938131150904,0.6335735989648484,16,True,True,pass
1,4,z_only,False,0.26916189264933027,0.7007445349060683,9,False,False,final_ds_fail
1,4,full,False,0.2708286796534561,0.7010389998081826,9,False,False,final_ds_fail
1,5,pixel_only,True,0.05189570576292412,0.7272216742271052,16,True,True,pass
1,5,rphi_only,True,0.05189573582039718,0.7281462748547387,16,True,True,pass
1,5,z_only,False,,,0,False,False,seed_ds_fail
1,5,full,False,,,0,False,False,seed_ds_fail
1,6,pixel_only,True,0.051895467588989934,0.6079478329125448,16,True,True,pass
1,6,rphi_only,True,0.05189486488873699,0.6149114026868078,16,True,True,pass
1,6,z_only,False,0.2618867846849338,0.8644001959467503,10,False,False,final_ds_fail
1,6,full,False,0.269207195611801,0.8657197878663,10,False,False,final_ds_fail
1,7,pixel_only,True,0.051887508077080084,0.606896374174074,16,True,True,pass
1,7,rphi_only,True,0.05188700917469083,0.6035627606782958,16,True,True,pass
1,7,z_only,False,0.28848883013096543,0.5607106613183572,11,False,False,final_ds_fail
1,7,full,False,0.2845041677664766,0.562722088716161,11,False,False,final_ds_fail
1,8,pixel_only,True,0.05189539371020332,0.6743667984692865,16,True,True,pass
1,8,rphi_only,True,0.05189546546908337,0.6744209035071802,16,True,True,pass
1,8,z_only,False,,,0,False,False,seed_ds_fail
1,8,full,False,,,0,False,False,seed_ds_fail
1,9,pixel_only,True,0.05189122613973578,0.5902107297413578,16,True,True,pass
1,9,rphi_only,True,0.05189195495259947,0.5836087187902276,16,True,True,pass
1,9,z_only,False,0.24403618056288848,0.7886933427437602,9,False,False,final_ds_fail
1,9,full,False,0.2504986048238978,0.7885794767345985,9,False,False,final_ds_fail
1,10,pixel_only,True,0.0518965018054869,0.586877276633826,16,True,True,pass
1,10,rphi_only,True,0.05189644028126644,0.5803270351286957,16,True,True,pass
1,10,z_only,False,0.25199779553757784,0.6966915768292713,10,False,False,final_ds_fail
1,10,full,False,0.27114031493414725,0.6834078053431554,11,False,False,final_ds_fail
