event,particle,charge,layer_id,trajectory_step,x,y,z,r,phi,n_merged,t
15,1,1,4,5548,113.31086218337107,-46.549957156382945,6.0,122.5,-0.3897959183673469,1,
15,-1,-1,4,5548,113.04301390758087,-47.19668427644546,6.0,122.5,-0.39551020408163273,1,
15,1,1,5,13533,276.5866112925973,-113.58189315941918,14.840881330388033,299.00000000000006,-0.3896585171414358,1,0.7709835374087999
15,-1,-1,5,13552,276.05758950707366,-114.861687587916,13.591253841587552,299.0,-0.39429004005945245,1,0.8022284681616811
15,-1,-1,6,16781,342.51424217583633,-142.56575292373887,18.946549436254614,371.0,-0.39442160366516227,1,0.1457038305614806
15,1,1,6,16815,342.76917006224227,-141.95173847065644,16.8485975332213,371.0,-0.39262960263959135,1,0.38068433672743174
15,-1,-1,7,20044,409.1239668191719,-169.90167678438345,21.005676926882906,443.0,-0.3936104087667615,1,0.5514095524621431
15,1,1,7,20079,409.3299485762563,-169.40482047025517,20.657031698033276,443.0,-0.3923962750354745,1,0.6639050440350276
15,1,1,8,23256,474.81729858271825,-196.83631008177778,27.831333034348457,514.0,-0.3929876509082646,1,0.5143155928230612
15,-1,-1,8,23290,474.8592296954041,-196.73513151719357,26.602226749979494,514.0,-0.3927745708516587,1,0.6610249854009492
