layer_id,trajectory_step,t,x,y,z,r,phi,particle,charge,event
5,54099,0.7137387856064213,-275.9079828556405,-115.2205927624554,59.80453924755674,299.0,-2.7460021515380415,-1,-1,9
6,67162,0.8160027875356801,-342.93635016315926,-141.5473762977295,74.20588630018092,371.0,-2.750142455560863,-1,-1,9
7,80193,0.07998913153320023,-409.5395763586351,-168.89741086230336,88.60698881787967,443.0,-2.7504356713294413,-1,-1,9
8,93108,0.7184836798590091,-474.8855104582949,-196.67168570174175,102.80822889988093,514.0,-2.7489516887749463,-1,-1,9
1,6012,0.5033403995636966,-23.013373987870896,-23.99889826001159,6.649072764581007,33.25,-2.33523443233296,1,1,10
2,9132,0.007914066557092163,-36.428868892598196,-34.974097718252736,10.098713123296234,50.5,-2.376565771663616,1,1,10
3,16007,0.15038653412048894,-62.63820504359467,-62.51963906578949,17.701407666480357,88.5,-2.3571418214857243,1,1,10
4,22158,0.7220552368776323,-86.73879688507186,-86.5022029484235,24.501938212892924,122.5,-2.3575601818576217,1,1,10
5,54120,0.5180993336997342,-211.69135669697383,-211.15816228551193,59.8047388497805,299.0,-2.3574554449881564,1,1,10
6,67176,0.03630731195056683,-262.7282561083898,-261.94438998047724,74.20585798715662,371.0,-2.3576884989815263,1,1,10
7,80401,0.15714844183462548,-312.9061762964528,-313.5900585725466,88.60704513463715,443.0,-2.3551028922442714,1,1,10
8,93234,0.07919579664376715,-364.1676631257792,-362.7366994577596,102.80803031783921,514.0,-2.35816305977759,1,1,10
1,6012,0.5033403995636966,-23.99889826001159,-23.013373987870896,6.649072764581007,33.25,-2.3771545480517298,-1,-1,10
2,9132,0.007914066557092163,-34.974097718252736,-36.428868892598196,10.098713123296234,50.5,-2.3358232087210737,-1,-1,10
3,16007,0.15038653412048894,-62.51963906578949,-62.63820504359467,17.701407666480357,88.5,-2.355247158898966,-1,-1,10
4,22158,0.7220552368776323,-86.5022029484235,-86.73879688507186,24.501938212892924,122.5,-2.3548287985270684,-1,-1,10
5,54047,0.7657708440034936,-212.0488434563918,-210.79916505718572,59.804527725044196,299.0,-2.3591498659673524,-1,-1,10
6,67116,0.13043538152678938,-262.8042788310297,-261.86811762431563,74.2058218255125,371.0,-2.3579787659033826,-1,-1,10
7,80334,0.3138948457383244,-312.5756751130092,-313.9194917931133,88.60689151377132,443.0,-2.3540495181476038,-1,-1,10
8,93304,0.9609296414405504,-363.8619389515477,-363.0433712139917,102.80817490193407,514.0,-2.3573205892593077,-1,-1,10
1,6012,0.5033147739197451,-12.077604956311733,-30.978927652829984,6.649072736244545,33.25,-1.942535367226546,1,1,11
2,9132,0.008023694525068239,-20.271877368321782,-46.25257817639708,10.09871324499171,50.5,-1.9838666632551638,1,1,11
3,16007,0.15117189524279573,-33.94496822918877,-81.73120048010652,17.701408529303855,88.5,-1.9644432622812786,1,1,11
4,22158,0.7224540884068262,-47.03326050297637,-113.1111064681942,24.501938650323552,122.5,-1.964861288625343,1,1,11
5,53965,0.9895689547352257,-114.64015616501825,-276.149659776108,59.80476979776153,299.0,-1.9642840180575856,1,1,11
6,67146,0.535799176943333,-142.94713150795482,-342.35525057116837,74.205642252579,371.0,-1.9663316566482845,1,1,11
7,80269,0.08219949804196566,-168.73801782990714,-409.60527503785147,88.60693445858035,443.0,-1.9615641397157533,1,1,11
8,93208,0.3249084356602127,-197.32903857731017,-474.61273743353587,102.80813870558403,514.0,-1.9648219234866418,1,1,11
1,6012,0.5034199291095788,-13.365256660233783,-30.44556477397121,6.649072852523616,33.25,-1.9844555551333658,-1,-1,11
2,9132,0.008127018020484577,-18.37112882047701,-47.039893982251265,10.098713359688736,50.5,-1.9431241345804222,-1,-1,11
3,16007,0.15105057436169841,-33.78997614957523,-81.79540030962093,17.701408396016756,88.5,-1.9625476436791305,-1,-1,11
4,22158,0.7219237816901383,-46.72412451235156,-113.23915483857282,24.501938068722673,122.5,-1.962129806924063,-1,-1,11
5,54030,0.19303792492321128,-114.62211949199063,-276.15714678994607,59.80477599812048,299.0,-1.9642187040951038,-1,-1,11
6,67211,0.8687664870679577,-142.45750760130218,-342.55927739301546,74.20587322463989,371.0,-1.9649019196424053,-1,-1,11
7,80332,0.5113992835229004,-169.82649645246107,-409.1551797334139,88.60706910204776,443.0,-1.9642229832760778,-1,-1,11
