trial,event,mode,sigma_z_mm,direct_delta_s,direct_delta_w,found,delta_s,delta_w,accepted_hits,coverage_all8,coverage_7double
1,0,z_sigma,0.0,0.05177131597783616,1.6368286862175891,True,0.05177131597701268,1.6368286862175891,16,True,True
1,0,z_sigma,0.1,0.07646812451209464,1.6368661803930737,True,0.07646812451116548,1.6368661803930737,16,True,True
1,0,z_sigma,0.25,0.1503629660673592,1.6370644894471937,False,0.13538095438560044,1.4363884853251085,15,True,True
1,0,z_sigma,0.5,0.2872451844209741,1.6377934449465181,False,0.23950164954704167,1.408242227794518,14,True,False
1,0,z_sigma,0.58,0.3317947780514287,1.6381406627359671,False,0.2749602436238659,1.411806661049295,14,True,False
1,0,z_sigma,1.16,0.6559696932669226,1.6428153000017927,False,,,0,False,False
1,1,z_sigma,0.0,0.05107552169098705,0.6186596367145552,True,0.05107552169124374,0.6186596367130658,16,True,True
1,1,z_sigma,0.1,0.0887372920150536,0.618747351695431,True,0.08873729201505667,0.6187473516939817,16,True,True
1,1,z_sigma,0.25,0.19232289730004604,0.6189799920287606,False,0.19875510268667826,0.6171094889663903,15,True,True
1,1,z_sigma,0.5,0.37639304270563734,0.6199726606521904,False,0.21565429561020902,0.48964150625175545,10,False,False
1,1,z_sigma,0.58,0.43546947565310373,0.6207427089332358,False,0.21589020725432279,0.5666417093668973,10,False,False
1,1,z_sigma,1.16,0.6152357820461101,0.8769099636843919,False,0.21616586077900926,1.1282081242082846,10,False,False
1,2,z_sigma,0.0,0.05175615583218509,0.6784951316917281,True,0.05175615583217639,0.6784951316917098,16,True,True
1,2,z_sigma,0.1,0.07240984125917331,0.6784954324331037,True,0.0724098412592663,0.6784954324544945,16,True,True
1,2,z_sigma,0.25,0.14091123113216975,0.678508038298079,False,0.14091123113224843,0.6785080383141082,16,True,True
1,2,z_sigma,0.5,0.2700169918744518,0.6785704468005368,False,0.21699547791708831,0.6961517305440006,15,True,True
1,2,z_sigma,0.58,0.31217906778717047,0.678606621885529,False,0.15009054433378669,0.7512253641336486,13,False,False
1,2,z_sigma,1.16,0.6188004327189357,0.68077434071006,False,0.2834264827894256,0.7543991220687215,13,False,False
1,3,z_sigma,0.0,0.051124256767248216,0.6017030450315198,True,0.051124256767237176,0.6017030450194274,16,True,True
1,3,z_sigma,0.1,0.0922151981529933,0.6016961639444347,True,0.09221519815331954,0.6016961639807098,16,True,True
1,3,z_sigma,0.25,0.20297682212633217,0.6016894415843962,False,0.19414629317322793,0.25369113293176027,10,False,False
1,3,z_sigma,0.5,0.3991566416229399,0.6016882233885666,False,0.2213899648924334,0.43276761517321227,10,False,False
1,3,z_sigma,0.58,0.46251771142404574,0.6016938614027121,False,0.2220688783843356,0.4990372014709478,10,False,False
1,3,z_sigma,1.16,0.6016458785757028,0.9238685198153014,False,0.2227605380830182,0.9876514652266597,10,False,False
1,4,z_sigma,0.0,0.051777480152047285,1.633656245555259,True,0.051777480151379826,1.6336562455597112,16,True,True
1,4,z_sigma,0.1,0.09231125895808077,1.633848514088246,True,0.0923112589580852,1.6338485140882457,16,True,True
1,4,z_sigma,0.25,0.19795930660795288,1.6348673946561436,False,0.12300448435531247,1.3949324547601873,14,True,False
1,4,z_sigma,0.5,0.3848273607849881,1.6386984451815039,False,0.23005610686152161,1.3969524732599383,14,True,False
1,4,z_sigma,0.58,0.4448720735931533,1.640572769530744,False,0.26531791054627657,1.3979035837855545,14,True,False
1,4,z_sigma,1.16,0.8702106240595375,1.6690916119425023,False,,,0,False,False
1,5,z_sigma,0.0,0.05176988682016089,0.7806915179459066,True,0.05176988682022458,0.780691517936567,16,True,True
1,5,z_sigma,0.1,0.08483172262587547,0.7807488212297176,True,0.08483172262586344,0.7807488212204005,16,True,True
