layer_id,trajectory_step,t,x,y,z,r,phi,particle,charge,event
6,18422,0.9069898422818703,-0.3223602727467645,-370.99985995126,14.840231971181636,371.0,-1.5716652225181025,1,1,12
7,22654,0.5697593188764496,0.382133269513244,-442.9998351852564,17.72027751541817,443.0,-1.569933723370736,1,1,12
8,28199,0.5558708374399236,0.3160701396042427,-513.9999028206785,20.560325066743683,514.0000000000001,-1.5701814043055513,1,1,12
1,1419,0.4802926141939871,2.2901987729656375,-33.17103389374993,1.3268623650421258,33.25,-1.5018635896413564,-1,-1,12
2,2212,0.16518590610566772,0.5734886157951845,-50.49674356636825,2.019902485529413,50.5,-1.5594398724775085,-1,-1,12
3,3833,0.7325951253996726,0.7380177543888372,-88.49692271369783,3.5399336089224236,88.5,-1.5624570464725647,-1,-1,12
4,5414,0.34958750676219275,0.888471275537474,-122.49677799351518,4.8999497921339294,122.5,-1.5635434364669698,-1,-1,12
5,14675,0.30488871169660076,0.07096545806617825,-298.9999915784342,11.960190774824815,298.99999999999994,-1.5705589841235505,-1,-1,12
6,18443,0.9089899158136573,-0.32449078914911283,-370.9998580939456,14.840232204722792,371.0,-1.5716709651520968,-1,-1,12
7,22684,0.3565495988434668,0.4325070582428819,-442.99978886862306,17.720275630887013,443.00000000000006,-1.569820012738569,-1,-1,12
8,28161,0.8118536449770589,0.3010304377462598,-513.9999118488986,20.56032476838064,514.0,-1.5702106644311706,-1,-1,12
1,1419,0.48029031418856516,10.578137497988322,-31.52246035882436,1.3268623628961032,33.25,-1.247029977042163,1,1,13
2,2212,0.1650927837527855,18.794405880677026,-46.87238320794424,2.0199024216761763,50.5,-1.1894542728066846,1,1,13
3,3829,0.5552977916500607,33.681979716615864,-81.8399306107323,3.540047271289431,88.5,-1.1803649744522042,1,1,13
4,5489,0.26439177567143035,48.35363159572626,-112.55299334759953,4.899660338064717,122.5,-1.165029405932281,1,1,13
5,14298,0.31652203854596994,114.49994673516176,-276.20782428751926,11.960190592337566,299.0,-1.177816311922554,1,1,13
6,18634,0.9753443820367353,143.11983331010202,-342.2830894351759,14.84015536038215,371.0,-1.1747564917498114,1,1,13
7,23184,0.7133134939252983,169.3597880975799,-409.3485827208185,17.720281597741657,442.99999999999994,-1.1785100641047037,1,1,13
8,28301,0.1472068804656868,195.23110889206959,-475.47956225349253,20.560230265467556,514.0,-1.1811869879261274,1,1,13
